|6.6.6
inf_a/graphite/build/PT_inf_graphite0_1.tab                                                         
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
  1911556496
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -359592.     
 0.100000        2.00000       -358731.     
 0.200000        3.00000       -358288.     
 0.300000        4.00000       -358155.     
 0.400000        5.00000       -358155.     
 0.500000        6.00000       -358155.     
 0.600000        7.00000       -358155.     
 0.700000        8.00000       -358155.     
 0.800000        9.00000       -358155.     
 0.900000        10.0000       -358155.     
  1.00000        11.0000       -358155.     
  1.10000        12.0000       -358155.     
  1.20000        13.0000       -358155.     
  1.30000        14.0000       -358155.     
  1.40000        15.0000       -358155.     
  1.50000        16.0000       -358155.     
  1.60000        17.0000       -358208.     
  1.70000        18.0000       -358288.     
  1.80000        19.0000       -358496.     
  1.90000        20.0000       -358724.     
  2.00000        21.0000       -358724.     
  2.10000        22.0000       -358724.     
  2.20000        23.0000       -358731.     
  2.30000        24.0000       -359050.     
  2.40000        25.0000       -359153.     
  2.50000        26.0000       -359050.     
  2.60000        27.0000       -359153.     
  2.70000        28.0000       -359575.     
  2.80000        29.0000       -359575.     
  2.90000        30.0000       -359870.     
  3.00000        31.0000       -359575.     
  3.10000        32.0000       -359575.     
  3.20000        33.0000       -359742.     
  3.30000        34.0000       -359990.     
  3.40000        35.0000       -360124.     
  3.50000        36.0000       -360399.     
  3.60000        37.0000       -360645.     
  3.70000        38.0000       -360802.     
  3.80000        39.0000       -360802.     
  3.90000        40.0000       -361008.     
  4.00000        41.0000       -361156.     
  4.10000        42.0000       -361199.     
  4.20000        43.0000       -361199.     
  4.30000        44.0000       -361489.     
  4.40000        45.0000       -361590.     
  4.50000        46.0000       -361658.     
  4.60000        47.0000       -361658.     
  4.70000        48.0000       -361658.     
  4.80000        49.0000       -361973.     
  4.90000        50.0000       -361976.     
  5.00000        51.0000       -362150.     
  5.10000        52.0000       -362156.     
  5.20000        53.0000       -362355.     
  5.30000        54.0000       -362355.     
  5.40000        55.0000       -362465.     
  5.50000        56.0000       -362600.     
  5.60000        57.0000       -362795.     
  5.70000        58.0000       -363410.     
  5.80000        59.0000       -363462.     
  5.90000        60.0000       -364049.     
  6.00000        61.0000       -364618.     
  6.10000        62.0000       -364996.     
  6.20000        63.0000       -365259.     
  6.30000        64.0000       -365831.     
  6.40000        65.0000       -366409.     
  6.50000        66.0000       -366553.     
  6.60000        67.0000       -367030.     
  6.70000        68.0000       -367591.     
  6.80000        69.0000       -367873.     
  6.90000        70.0000       -368208.     
  7.00000        71.0000       -368758.     
  7.10000        72.0000       -368965.     
  7.20000        73.0000       -369361.     
  7.30000        74.0000       -369899.     
  7.40000        75.0000       -370238.     
  7.50000        76.0000       -370517.     
  7.60000        77.0000       -371042.     
  7.70000        78.0000       -371561.     
  7.80000        79.0000       -371723.     
  7.90000        80.0000       -372189.     
  8.00000        81.0000       -372455.     
  8.10000        82.0000       -373116.     
  8.20000        83.0000       -373316.     
  8.30000        84.0000       -373839.     
  8.40000        85.0000       -373934.     
  8.50000        86.0000       -374436.     
  8.60000        87.0000       -374975.     
  8.70000        88.0000       -375314.     
  8.80000        89.0000       -375590.     
  8.90000        90.0000       -376096.     
  9.00000        91.0000       -376357.     
  9.10000        92.0000       -376724.     
  9.20000        93.0000       -377262.     
  9.30000        94.0000       -370794.     
  9.40000        95.0000       -377901.     
  9.50000        96.0000       -378405.     
  9.60000        97.0000       -378562.     
  9.70000        98.0000       -379005.     
  9.80000        99.0000       -376417.     
  9.90000        100.000       -371734.     
  10.0000        101.000       -371740.     
  10.1000        102.000       -376966.     
  10.2000        103.000       -380156.     
  10.3000        104.000       -380155.     
  10.4000        105.000       -380155.     
  10.5000        106.000       -380155.     
  10.6000        107.000       -380155.     
  10.7000        108.000       -380155.     
  10.8000        109.000       -380155.     
  10.9000        110.000       -380155.     
  11.0000        111.000       -380155.     
  11.1000        112.000       -380155.     
  11.2000        113.000       -380155.     
  11.3000        114.000       -380155.     
  11.4000        115.000       -380155.     
  11.5000        116.000       -380155.     
  11.6000        117.000       -380155.     
  11.7000        118.000       -380155.     
  11.8000        119.000       -380155.     
  11.9000        120.000       -380155.     
  12.0000        121.000       -380155.     
  12.1000        122.000       -380155.     
  12.2000        123.000       -380155.     
  12.3000        124.000       -380155.     
  12.4000        125.000       -380155.     
  12.5000        126.000       -380155.     
  12.6000        127.000       -380155.     
  12.7000        128.000       -380155.     
  12.8000        129.000       -380155.     
  12.9000        130.000       -380155.     
  13.0000        131.000       -380155.     
  13.1000        132.000       -380155.     
  13.2000        133.000       -380155.     
  13.3000        134.000       -380155.     
  13.4000        135.000       -380155.     
  13.5000        136.000       -380155.     
  13.6000        137.000       -380155.     
  13.7000        138.000       -380155.     
  13.8000        139.000       -380155.     
  13.9000        140.000       -380155.     
  14.0000        141.000       -380155.     
  14.1000        142.000       -380155.     
  14.2000        143.000       -380155.     
