|6.6.6
inf_a/graphite/build/PT_inf_graphite11_1.tab                                                        
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
   777002944
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -359787.     
 0.100000        2.00000       -359787.     
 0.200000        3.00000       -359787.     
 0.300000        4.00000       -359787.     
 0.400000        5.00000       -359787.     
 0.500000        6.00000       -359787.     
 0.600000        7.00000       -359787.     
 0.700000        8.00000       -359787.     
 0.800000        9.00000       -359787.     
 0.900000        10.0000       -359787.     
  1.00000        11.0000       -359787.     
  1.10000        12.0000       -359787.     
  1.20000        13.0000       -359787.     
  1.30000        14.0000       -359787.     
  1.40000        15.0000       -359787.     
  1.50000        16.0000       -359787.     
  1.60000        17.0000       -359787.     
  1.70000        18.0000       -359787.     
  1.80000        19.0000       -359787.     
  1.90000        20.0000       -359787.     
  2.00000        21.0000       -359787.     
  2.10000        22.0000       -359787.     
  2.20000        23.0000       -359787.     
  2.30000        24.0000       -359787.     
  2.40000        25.0000       -359787.     
  2.50000        26.0000       -359787.     
  2.60000        27.0000       -359787.     
  2.70000        28.0000       -359787.     
  2.80000        29.0000       -359787.     
  2.90000        30.0000       -359787.     
  3.00000        31.0000       -359787.     
  3.10000        32.0000       -359787.     
  3.20000        33.0000       -359787.     
  3.30000        34.0000       -359787.     
  3.40000        35.0000       -359787.     
  3.50000        36.0000       -359787.     
  3.60000        37.0000       -359787.     
  3.70000        38.0000       -359787.     
  3.80000        39.0000       -359787.     
  3.90000        40.0000       -359787.     
  4.00000        41.0000       -359787.     
  4.10000        42.0000       -359787.     
  4.20000        43.0000       -359787.     
  4.30000        44.0000       -359787.     
  4.40000        45.0000       -359787.     
  4.50000        46.0000       -359787.     
  4.60000        47.0000       -359787.     
  4.70000        48.0000       -359787.     
  4.80000        49.0000       -359787.     
  4.90000        50.0000       -359787.     
  5.00000        51.0000       -359787.     
  5.10000        52.0000       -359787.     
  5.20000        53.0000       -359787.     
  5.30000        54.0000       -359787.     
  5.40000        55.0000       -359787.     
  5.50000        56.0000       -359787.     
  5.60000        57.0000       -359787.     
  5.70000        58.0000       -359787.     
  5.80000        59.0000       -359787.     
  5.90000        60.0000       -359787.     
  6.00000        61.0000       -359787.     
  6.10000        62.0000       -359976.     
  6.20000        63.0000       -359976.     
  6.30000        64.0000       -359976.     
  6.40000        65.0000       -359999.     
  6.50000        66.0000       -359999.     
  6.60000        67.0000       -360135.     
  6.70000        68.0000       -360353.     
  6.80000        69.0000       -360353.     
  6.90000        70.0000       -360353.     
  7.00000        71.0000       -360494.     
  7.10000        72.0000       -360494.     
  7.20000        73.0000       -360494.     
  7.30000        74.0000       -360723.     
  7.40000        75.0000       -360723.     
  7.50000        76.0000       -360723.     
  7.60000        77.0000       -360813.     
  7.70000        78.0000       -360979.     
  7.80000        79.0000       -360979.     
  7.90000        80.0000       -361089.     
  8.00000        81.0000       -361089.     
  8.10000        82.0000       -361157.     
  8.20000        83.0000       -361278.     
  8.30000        84.0000       -361399.     
  8.40000        85.0000       -361475.     
  8.50000        86.0000       -361514.     
  8.60000        87.0000       -362068.     
  8.70000        88.0000       -362277.     
  8.80000        89.0000       -362635.     
  8.90000        90.0000       -362715.     
  9.00000        91.0000       -363086.     
  9.10000        92.0000       -363293.     
  9.20000        93.0000       -363853.     
  9.30000        94.0000       -363895.     
  9.40000        95.0000       -364459.     
  9.50000        96.0000       -364489.     
  9.60000        97.0000       -364807.     
  9.70000        98.0000       -365076.     
  9.80000        99.0000       -365409.     
  9.90000        100.000       -365656.     
  10.0000        101.000       -365889.     
  10.1000        102.000       -366229.     
  10.2000        103.000       -366287.     
  10.3000        104.000       -366795.     
  10.4000        105.000       -366976.     
  10.5000        106.000       -367384.     
  10.6000        107.000       -367713.     
  10.7000        108.000       -367938.     
  10.8000        109.000       -368044.     
  10.9000        110.000       -368467.     
  11.0000        111.000       -368569.     
  11.1000        112.000       -369082.     
  11.2000        113.000       -369137.     
  11.3000        114.000       -369642.     
  11.4000        115.000       -369722.     
  11.5000        116.000       -370136.     
  11.6000        117.000       -370278.     
  11.7000        118.000       -370714.     
  11.8000        119.000       -370855.     
  11.9000        120.000       -371196.     
  12.0000        121.000       -371402.     
  12.1000        122.000       -371487.     
  12.2000        123.000       -371936.     
  12.3000        124.000       -372187.     
  12.4000        125.000       -372521.     
  12.5000        126.000       -372599.     
  12.6000        127.000       -372128.     
  12.7000        128.000       -373151.     
  12.8000        129.000       -373067.     
  12.9000        130.000       -373765.     
  13.0000        131.000       -373880.     
  13.1000        132.000       -373880.     
  13.2000        133.000       -373880.     
  13.3000        134.000       -373882.     
  13.4000        135.000       -373882.     
  13.5000        136.000       -373882.     
  13.6000        137.000       -373882.     
  13.7000        138.000       -373882.     
  13.8000        139.000       -373882.     
  13.9000        140.000       -373882.     
  14.0000        141.000       -373882.     
  14.1000        142.000       -373882.     
  14.2000        143.000       -373882.     
  14.3000        144.000       -373882.     
  14.4000        145.000       -373882.     
  14.5000        146.000       -373882.     
  14.6000        147.000       -373883.     
  14.7000        148.000       -373883.     
  14.8000        149.000       -373883.     
  14.9000        150.000       -373883.     
  15.0000        151.000       -373883.     
  15.1000        152.000       -373883.     
  15.2000        153.000       -373883.     
  15.3000        154.000       -373883.     
  15.4000        155.000       -373883.     
  15.5000        156.000       -373883.     
  15.6000        157.000       -373883.     
  15.7000        158.000       -373883.     
  15.8000        159.000       -373883.     
  15.9000        160.000       -373883.     
  16.0000        161.000       -373883.     
  16.1000        162.000       -373883.     
  16.2000        163.000       -373883.     
  16.3000        164.000       -373883.     
  16.4000        165.000       -373883.     
  16.5000        166.000       -373883.     
  16.6000        167.000       -373892.     
  16.7000        168.000       -373892.     
  16.8000        169.000       -373892.     
  16.9000        170.000       -373892.     
  17.0000        171.000       -373892.     
  17.1000        172.000       -373892.     
  17.2000        173.000       -373898.     
  17.3000        174.000       -373898.     
  17.4000        175.000       -373883.     
  17.5000        176.000       -373882.     
  17.6000        177.000       -373883.     
  17.7000        178.000       -373883.     
  17.8000        179.000       -373883.     
  17.9000        180.000       -373883.     
  18.0000        181.000       -373883.     
  18.1000        182.000       -373883.     
  18.2000        183.000       -373883.     
  18.3000        184.000       -373883.     
  18.4000        185.000       -373868.     
  18.5000        186.000       -373868.     
  18.6000        187.000       -374585.     
  18.7000        188.000       -373863.     
  18.8000        189.000       -375139.     
  18.9000        190.000       -373854.     
  19.0000        191.000       -375488.     
  19.1000        192.000       -373842.     
  19.2000        193.000       -373842.     
  19.3000        194.000       -373827.     
  19.4000        195.000       -375621.     
  19.5000        196.000       -373827.     
  19.6000        197.000       -373814.     
  19.7000        198.000       -373814.     
  19.8000        199.000       -373816.     
  19.9000        200.000       -373852.     
  20.0000        201.000       -373852.     
  20.1000        202.000       -374039.     
  20.2000        203.000       -378149.     
  20.3000        204.000       -378326.     
  20.4000        205.000       -374343.     
  20.5000        206.000       -374337.     
  20.6000        207.000       -374337.     
  20.7000        208.000       -379519.     
  20.8000        209.000       -374559.     
  20.9000        210.000       -379474.     
  21.0000        211.000       -381413.     
  21.1000        212.000       -374767.     
  21.2000        213.000       -382264.     
  21.3000        214.000       -381269.     
  21.4000        215.000       -385080.     
  21.5000        216.000       -381475.     
  21.6000        217.000       -381489.     
  21.7000        218.000       -381745.     
  21.8000        219.000       -392145.     
  21.9000        220.000       -381593.     
  22.0000        221.000       -382812.     
  22.1000        222.000       -383446.     
  22.2000        223.000       -393911.     
  22.3000        224.000       -383777.     
  22.4000        225.000       -395072.     
  22.5000        226.000       -395565.     
  22.6000        227.000       -396224.     
  22.7000        228.000       -396758.     
  22.8000        229.000       -397274.     
  22.9000        230.000       -398151.     
  23.0000        231.000       -398870.     
  23.1000        232.000       -399510.     
  23.2000        233.000       -400531.     
  23.3000        234.000       -401253.     
  23.4000        235.000       -402437.     
  23.5000        236.000       -403439.     
  23.6000        237.000       -404327.     
  23.7000        238.000       -405798.     
  23.8000        239.000       -407059.     
  23.9000        240.000       -408356.     
  24.0000        241.000       -410358.     
  24.1000        242.000       -410651.     
  24.2000        243.000       -410714.     
  24.3000        244.000       -410901.     
  24.4000        245.000       -410932.     
  24.5000        246.000       -410937.     
  24.6000        247.000       -411085.     
  24.7000        248.000       -411210.     
  24.8000        249.000       -407892.     
  24.9000        250.000       -408032.     
  25.0000        251.000       -408019.     
  25.1000        252.000       -407971.     
  25.2000        253.000       -407971.     
  25.3000        254.000       -408148.     
  25.4000        255.000       -409628.     
  25.5000        256.000       -410735.     
  25.6000        257.000       -411737.     
  25.7000        258.000       -411852.     
  25.8000        259.000       -412037.     
  25.9000        260.000       -412037.     
  26.0000        261.000       -412142.     
  26.1000        262.000       -412300.     
  26.2000        263.000       -412307.     
  26.3000        264.000       -412307.     
  26.4000        265.000       -412499.     
  26.5000        266.000       -412576.     
  26.6000        267.000       -412576.     
  26.7000        268.000       -412843.     
  26.8000        269.000       -412843.     
  26.9000        270.000       -412854.     
  27.0000        271.000       -412854.     
  27.1000        272.000       -413109.     
  27.2000        273.000       -413109.     
  27.3000        274.000       -413205.     
  27.4000        275.000       -413299.     
  27.5000        276.000       -413372.     
  27.6000        277.000       -413471.     
  27.7000        278.000       -413553.     
  27.8000        279.000       -413634.     
  27.9000        280.000       -413634.     
  28.0000        281.000       -413893.     
  28.1000        282.000       -413893.     
  28.2000        283.000       -413898.     
  28.3000        284.000       -413967.     
  28.4000        285.000       -414152.     
  28.5000        286.000       -414152.     
  28.6000        287.000       -414241.     
  28.7000        288.000       -414408.     
  28.8000        289.000       -414408.     
  28.9000        290.000       -414457.     
  29.0000        291.000       -414580.     
  29.1000        292.000       -414663.     
  29.2000        293.000       -414663.     
  29.3000        294.000       -414916.     
  29.4000        295.000       -414916.     
  29.5000        296.000       -414916.     
  29.6000        297.000       -414941.     
  29.7000        298.000       -415167.     
  29.8000        299.000       -415167.     
  29.9000        300.000       -415250.     
  30.0000        301.000       -415417.     
  30.1000        302.000       -415417.     
  30.2000        303.000       -415581.     
  30.3000        304.000       -415581.     
  30.4000        305.000       -415665.     
  30.5000        306.000       -415708.     
  30.6000        307.000       -415909.     
  30.7000        308.000       -415912.     
  30.8000        309.000       -415912.     
  30.9000        310.000       -416157.     
  31.0000        311.000       -416157.     
  31.1000        312.000       -416235.     
  31.2000        313.000       -416235.     
  31.3000        314.000       -416401.     
  31.4000        315.000       -416401.     
  31.5000        316.000       -416558.     
  31.6000        317.000       -416643.     
  31.7000        318.000       -416643.     
  31.8000        319.000       -416827.     
  31.9000        320.000       -416878.     
  32.0000        321.000       -416884.     
  32.1000        322.000       -416884.     
  32.2000        323.000       -417123.     
  32.3000        324.000       -417123.     
  32.4000        325.000       -417196.     
  32.5000        326.000       -417305.     
  32.6000        327.000       -417361.     
  32.7000        328.000       -417512.     
  32.8000        329.000       -417512.     
  32.9000        330.000       -417597.     
  33.0000        331.000       -417694.     
  33.1000        332.000       -417825.     
  33.2000        333.000       -417832.     
  33.3000        334.000       -417832.     
  33.4000        335.000       -418066.     
  33.5000        336.000       -418066.     
  33.6000        337.000       -418136.     
  33.7000        338.000       -418191.     
  33.8000        339.000       -418298.     
  33.9000        340.000       -418404.     
  34.0000        341.000       -418544.     
  34.1000        342.000       -418768.     
  34.2000        343.000       -418768.     
  34.3000        344.000       -418768.     
  34.4000        345.000       -418768.     
  34.5000        346.000       -418768.     
  34.6000        347.000       -418768.     
