|6.6.6
inf_a/graphite/build/PT_inf_graphite35_1.tab                                                        
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
 -1435498704
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -359580.     
 0.100000        2.00000       -359580.     
 0.200000        3.00000       -359580.     
 0.300000        4.00000       -359580.     
 0.400000        5.00000       -359580.     
 0.500000        6.00000       -359580.     
 0.600000        7.00000       -359580.     
 0.700000        8.00000       -359580.     
 0.800000        9.00000       -359580.     
 0.900000        10.0000       -359580.     
  1.00000        11.0000       -359580.     
  1.10000        12.0000       -359580.     
  1.20000        13.0000       -359580.     
  1.30000        14.0000       -359580.     
  1.40000        15.0000       -359580.     
  1.50000        16.0000       -359580.     
  1.60000        17.0000       -359580.     
  1.70000        18.0000       -359580.     
  1.80000        19.0000       -359580.     
  1.90000        20.0000       -359580.     
  2.00000        21.0000       -359580.     
  2.10000        22.0000       -359580.     
  2.20000        23.0000       -359580.     
  2.30000        24.0000       -359580.     
  2.40000        25.0000       -359580.     
  2.50000        26.0000       -359580.     
  2.60000        27.0000       -359580.     
  2.70000        28.0000       -359580.     
  2.80000        29.0000       -359580.     
  2.90000        30.0000       -359580.     
  3.00000        31.0000       -359580.     
  3.10000        32.0000       -359580.     
  3.20000        33.0000       -359580.     
  3.30000        34.0000       -359580.     
  3.40000        35.0000       -359580.     
  3.50000        36.0000       -359580.     
  3.60000        37.0000       -359580.     
  3.70000        38.0000       -359580.     
  3.80000        39.0000       -359580.     
  3.90000        40.0000       -359580.     
  4.00000        41.0000       -359580.     
  4.10000        42.0000       -359580.     
  4.20000        43.0000       -359580.     
  4.30000        44.0000       -359580.     
  4.40000        45.0000       -359580.     
  4.50000        46.0000       -359580.     
  4.60000        47.0000       -359580.     
  4.70000        48.0000       -359580.     
  4.80000        49.0000       -359580.     
  4.90000        50.0000       -359580.     
  5.00000        51.0000       -359580.     
  5.10000        52.0000       -359580.     
  5.20000        53.0000       -359580.     
  5.30000        54.0000       -359580.     
  5.40000        55.0000       -359580.     
  5.50000        56.0000       -359580.     
  5.60000        57.0000       -359580.     
  5.70000        58.0000       -359580.     
  5.80000        59.0000       -359580.     
  5.90000        60.0000       -359580.     
  6.00000        61.0000       -359580.     
  6.10000        62.0000       -359620.     
  6.20000        63.0000       -359620.     
  6.30000        64.0000       -359626.     
  6.40000        65.0000       -359626.     
  6.50000        66.0000       -359651.     
  6.60000        67.0000       -360000.     
  6.70000        68.0000       -360000.     
  6.80000        69.0000       -360000.     
  6.90000        70.0000       -360110.     
  7.00000        71.0000       -360115.     
  7.10000        72.0000       -360227.     
  7.20000        73.0000       -360286.     
  7.30000        74.0000       -360345.     
  7.40000        75.0000       -360522.     
  7.50000        76.0000       -360526.     
  7.60000        77.0000       -360526.     
  7.70000        78.0000       -360601.     
  7.80000        79.0000       -360732.     
  7.90000        80.0000       -360759.     
  8.00000        81.0000       -360888.     
  8.10000        82.0000       -360888.     
  8.20000        83.0000       -360925.     
  8.30000        84.0000       -361078.     
  8.40000        85.0000       -361078.     
  8.50000        86.0000       -361244.     
  8.60000        87.0000       -361244.     
  8.70000        88.0000       -361797.     
  8.80000        89.0000       -361900.     
  8.90000        90.0000       -361988.     
  9.00000        91.0000       -362510.     
  9.10000        92.0000       -362829.     
  9.20000        93.0000       -362855.     
  9.30000        94.0000       -363397.     
  9.40000        95.0000       -363671.     
  9.50000        96.0000       -363843.     
  9.60000        97.0000       -364152.     
  9.70000        98.0000       -364288.     
  9.80000        99.0000       -364840.     
  9.90000        100.000       -364953.     
  10.0000        101.000       -365420.     
  10.1000        102.000       -365455.     
  10.2000        103.000       -365754.     
  10.3000        104.000       -366022.     
  10.4000        105.000       -366473.     
  10.5000        106.000       -366612.     
  10.6000        107.000       -367137.     
  10.7000        108.000       -367194.     
  10.8000        109.000       -367360.     
  10.9000        110.000       -367742.     
  11.0000        111.000       -367981.     
  11.1000        112.000       -368284.     
  11.2000        113.000       -368402.     
  11.3000        114.000       -368847.     
  11.4000        115.000       -368380.     
  11.5000        116.000       -369432.     
  11.6000        117.000       -369505.     
  11.7000        118.000       -369983.     
  11.8000        119.000       -370037.     
  11.9000        120.000       -370484.     
  12.0000        121.000       -369205.     
  12.1000        122.000       -370990.     
  12.2000        123.000       -371173.     
  12.3000        124.000       -371548.     
  12.4000        125.000       -371758.     
  12.5000        126.000       -371847.     
  12.6000        127.000       -370000.     
  12.7000        128.000       -372431.     
  12.8000        129.000       -372431.     
  12.9000        130.000       -372431.     
  13.0000        131.000       -372431.     
  13.1000        132.000       -372434.     
  13.2000        133.000       -372434.     
  13.3000        134.000       -372434.     
  13.4000        135.000       -372434.     
  13.5000        136.000       -372431.     
  13.6000        137.000       -372431.     
  13.7000        138.000       -372431.     
