|6.6.6
inf_a/graphite/build/PT_inf_graphite54_1.tab                                                        
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
  1103119248
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -358245.     
 0.100000        2.00000       -358245.     
 0.200000        3.00000       -358245.     
 0.300000        4.00000       -358245.     
 0.400000        5.00000       -358245.     
 0.500000        6.00000       -358245.     
 0.600000        7.00000       -358245.     
 0.700000        8.00000       -358245.     
 0.800000        9.00000       -358245.     
 0.900000        10.0000       -358245.     
  1.00000        11.0000       -358245.     
  1.10000        12.0000       -358245.     
  1.20000        13.0000       -358245.     
  1.30000        14.0000       -358245.     
  1.40000        15.0000       -358245.     
  1.50000        16.0000       -358245.     
  1.60000        17.0000       -358245.     
  1.70000        18.0000       -358245.     
  1.80000        19.0000       -358245.     
  1.90000        20.0000       -358245.     
  2.00000        21.0000       -358245.     
  2.10000        22.0000       -358245.     
  2.20000        23.0000       -358245.     
  2.30000        24.0000       -358245.     
  2.40000        25.0000       -358245.     
  2.50000        26.0000       -358245.     
  2.60000        27.0000       -358245.     
  2.70000        28.0000       -358245.     
  2.80000        29.0000       -358245.     
  2.90000        30.0000       -358245.     
  3.00000        31.0000       -358245.     
  3.10000        32.0000       -358245.     
  3.20000        33.0000       -358245.     
  3.30000        34.0000       -358245.     
  3.40000        35.0000       -358245.     
  3.50000        36.0000       -358245.     
  3.60000        37.0000       -358245.     
  3.70000        38.0000       -358245.     
  3.80000        39.0000       -358245.     
  3.90000        40.0000       -358245.     
  4.00000        41.0000       -358245.     
  4.10000        42.0000       -358245.     
  4.20000        43.0000       -358245.     
  4.30000        44.0000       -358245.     
  4.40000        45.0000       -358245.     
  4.50000        46.0000       -358245.     
  4.60000        47.0000       -358245.     
  4.70000        48.0000       -358245.     
  4.80000        49.0000       -358245.     
  4.90000        50.0000       -358245.     
  5.00000        51.0000       -358488.     
  5.10000        52.0000       -358488.     
  5.20000        53.0000       -358615.     
  5.30000        54.0000       -358615.     
  5.40000        55.0000       -358795.     
  5.50000        56.0000       -359001.     
  5.60000        57.0000       -359001.     
  5.70000        58.0000       -358620.     
  5.80000        59.0000       -359002.     
  5.90000        60.0000       -359001.     
  6.00000        61.0000       -359002.     
  6.10000        62.0000       -359387.     
  6.20000        63.0000       -359387.     
  6.30000        64.0000       -359450.     
  6.40000        65.0000       -359507.     
  6.50000        66.0000       -359589.     
  6.60000        67.0000       -359757.     
  6.70000        68.0000       -359757.     
  6.80000        69.0000       -359762.     
  6.90000        70.0000       -360002.     
  7.00000        71.0000       -360002.     
  7.10000        72.0000       -360002.     
  7.20000        73.0000       -360127.     
  7.30000        74.0000       -360127.     
  7.40000        75.0000       -360127.     
  7.50000        76.0000       -360287.     
  7.60000        77.0000       -360488.     
  7.70000        78.0000       -360488.     
  7.80000        79.0000       -360491.     
  7.90000        80.0000       -360491.     
  8.00000        81.0000       -360491.     
  8.10000        82.0000       -360651.     
  8.20000        83.0000       -360788.     
  8.30000        84.0000       -360851.     
  8.40000        85.0000       -360851.     
  8.50000        86.0000       -360965.     
  8.60000        87.0000       -360965.     
  8.70000        88.0000       -361206.     
  8.80000        89.0000       -361206.     
  8.90000        90.0000       -361716.     
  9.00000        91.0000       -361929.     
  9.10000        92.0000       -362495.     
  9.20000        93.0000       -362535.     
  9.30000        94.0000       -362811.     
  9.40000        95.0000       -363135.     
  9.50000        96.0000       -363325.     
  9.60000        97.0000       -363708.     
  9.70000        98.0000       -364078.     
  9.80000        99.0000       -364288.     
  9.90000        100.000       -364345.     
  10.0000        101.000       -364864.     
  10.1000        102.000       -364918.     
  10.2000        103.000       -365461.     
  10.3000        104.000       -365629.     
  10.4000        105.000       -366011.     
  10.5000        106.000       -366083.     
  10.6000        107.000       -366406.     
  10.7000        108.000       -366641.     
  10.8000        109.000       -367142.     
  10.9000        110.000       -367221.     
  11.0000        111.000       -367708.     
  11.1000        112.000       -367766.     
  11.2000        113.000       -367905.     
  11.3000        114.000       -368333.     
  11.4000        115.000       -368620.     
  11.5000        116.000       -368894.     
  11.6000        117.000       -369172.     
  11.7000        118.000       -369379.     
  11.8000        119.000       -369530.     
  11.9000        120.000       -370024.     
  12.0000        121.000       -368857.     
  12.1000        122.000       -370593.     
  12.2000        123.000       -370646.     
  12.3000        124.000       -370943.     
  12.4000        125.000       -371235.     
  12.5000        126.000       -371642.     
  12.6000        127.000       -369533.     
  12.7000        128.000       -372034.     
  12.8000        129.000       -372034.     
  12.9000        130.000       -372034.     
  13.0000        131.000       -372035.     
  13.1000        132.000       -372025.     
  13.2000        133.000       -372025.     
  13.3000        134.000       -372025.     
  13.4000        135.000       -372025.     
  13.5000        136.000       -372036.     
  13.6000        137.000       -372036.     
  13.7000        138.000       -372036.     
  13.8000        139.000       -372036.     
  13.9000        140.000       -372036.     
  14.0000        141.000       -372025.     
  14.1000        142.000       -372025.     
  14.2000        143.000       -372025.     
  14.3000        144.000       -372025.     
  14.4000        145.000       -372032.     
  14.5000        146.000       -372038.     
  14.6000        147.000       -372038.     
  14.7000        148.000       -372038.     
  14.8000        149.000       -372038.     
  14.9000        150.000       -372039.     
  15.0000        151.000       -372039.     
  15.1000        152.000       -372039.     
  15.2000        153.000       -372039.     
  15.3000        154.000       -372039.     
  15.4000        155.000       -372040.     
  15.5000        156.000       -372040.     
  15.6000        157.000       -372040.     
  15.7000        158.000       -372040.     
  15.8000        159.000       -372040.     
  15.9000        160.000       -372040.     
  16.0000        161.000       -372040.     
  16.1000        162.000       -372040.     
  16.2000        163.000       -372040.     
  16.3000        164.000       -372040.     
  16.4000        165.000       -372040.     
  16.5000        166.000       -372040.     
  16.6000        167.000       -372040.     
  16.7000        168.000       -372040.     
  16.8000        169.000       -372040.     
  16.9000        170.000       -372040.     
  17.0000        171.000       -372040.     
  17.1000        172.000       -372040.     
  17.2000        173.000       -372040.     
  17.3000        174.000       -372040.     
  17.4000        175.000       -372040.     
  17.5000        176.000       -372040.     
  17.6000        177.000       -372040.     
  17.7000        178.000       -372040.     
  17.8000        179.000       -372595.     
  17.9000        180.000       -372645.     
  18.0000        181.000       -372024.     
  18.1000        182.000       -373210.     
  18.2000        183.000       -372011.     
  18.3000        184.000       -373564.     
  18.4000        185.000       -371998.     
  18.5000        186.000       -373903.     
  18.6000        187.000       -371985.     
  18.7000        188.000       -371983.     
  18.8000        189.000       -374477.     
  18.9000        190.000       -371974.     
  19.0000        191.000       -371974.     
  19.1000        192.000       -371972.     
  19.2000        193.000       -371957.     
  19.3000        194.000       -371951.     
  19.4000        195.000       -371952.     
  19.5000        196.000       -371949.     
  19.6000        197.000       -371949.     
  19.7000        198.000       -371938.     
  19.8000        199.000       -371935.     
  19.9000        200.000       -377109.     
  20.0000        201.000       -377572.     
  20.1000        202.000       -371920.     
  20.2000        203.000       -371920.     
  20.3000        204.000       -378698.     
  20.4000        205.000       -377906.     
  20.5000        206.000       -372084.     
  20.6000        207.000       -377509.     
  20.7000        208.000       -382271.     
  20.8000        209.000       -379417.     
  20.9000        210.000       -382098.     
  21.0000        211.000       -379904.     
  21.1000        212.000       -379607.     
  21.2000        213.000       -372713.     
  21.3000        214.000       -372870.     
  21.4000        215.000       -372870.     
  21.5000        216.000       -391094.     
  21.6000        217.000       -381608.     
  21.7000        218.000       -381952.     
  21.8000        219.000       -392803.     
  21.9000        220.000       -382640.     
  22.0000        221.000       -393658.     
  22.1000        222.000       -393981.     
  22.2000        223.000       -394829.     
  22.3000        224.000       -395387.     
  22.4000        225.000       -396139.     
  22.5000        226.000       -396710.     
  22.6000        227.000       -397590.     
  22.7000        228.000       -398230.     
  22.8000        229.000       -398970.     
  22.9000        230.000       -400002.     
  23.0000        231.000       -401047.     
