|6.6.6
inf_a/graphite/build/PT_inf_graphite20_1.tab                                                        
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
  2019558720
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -359166.     
 0.100000        2.00000       -359166.     
 0.200000        3.00000       -359166.     
 0.300000        4.00000       -359166.     
 0.400000        5.00000       -359166.     
 0.500000        6.00000       -359166.     
 0.600000        7.00000       -359166.     
 0.700000        8.00000       -359166.     
 0.800000        9.00000       -359166.     
 0.900000        10.0000       -359166.     
  1.00000        11.0000       -359166.     
  1.10000        12.0000       -359165.     
  1.20000        13.0000       -359165.     
  1.30000        14.0000       -359165.     
  1.40000        15.0000       -359165.     
  1.50000        16.0000       -359165.     
  1.60000        17.0000       -359165.     
  1.70000        18.0000       -359165.     
  1.80000        19.0000       -359165.     
  1.90000        20.0000       -359165.     
  2.00000        21.0000       -359165.     
  2.10000        22.0000       -359165.     
  2.20000        23.0000       -359165.     
  2.30000        24.0000       -359165.     
  2.40000        25.0000       -359165.     
  2.50000        26.0000       -359165.     
  2.60000        27.0000       -359165.     
  2.70000        28.0000       -359165.     
  2.80000        29.0000       -359165.     
  2.90000        30.0000       -359165.     
  3.00000        31.0000       -359165.     
  3.10000        32.0000       -359165.     
  3.20000        33.0000       -359165.     
  3.30000        34.0000       -359165.     
  3.40000        35.0000       -359165.     
  3.50000        36.0000       -359165.     
  3.60000        37.0000       -359165.     
  3.70000        38.0000       -359165.     
  3.80000        39.0000       -359165.     
  3.90000        40.0000       -359165.     
  4.00000        41.0000       -359165.     
  4.10000        42.0000       -359165.     
  4.20000        43.0000       -359165.     
  4.30000        44.0000       -359183.     
  4.40000        45.0000       -359535.     
  4.50000        46.0000       -359556.     
  4.60000        47.0000       -359577.     
  4.70000        48.0000       -359577.     
  4.80000        49.0000       -359854.     
  4.90000        50.0000       -359965.     
  5.00000        51.0000       -359965.     
  5.10000        52.0000       -360043.     
  5.20000        53.0000       -360043.     
  5.30000        54.0000       -360043.     
  5.40000        55.0000       -360348.     
  5.50000        56.0000       -360348.     
  5.60000        57.0000       -360348.     
  5.70000        58.0000       -360543.     
  5.80000        59.0000       -360551.     
  5.90000        60.0000       -360725.     
  6.00000        61.0000       -360725.     
  6.10000        62.0000       -360725.     
  6.20000        63.0000       -361033.     
  6.30000        64.0000       -361080.     
  6.40000        65.0000       -361097.     
  6.50000        66.0000       -361097.     
  6.60000        67.0000       -361232.     
  6.70000        68.0000       -361463.     
  6.80000        69.0000       -361463.     
  6.90000        70.0000       -361514.     
  7.00000        71.0000       -361514.     
  7.10000        72.0000       -361626.     
  7.20000        73.0000       -361894.     
  7.30000        74.0000       -362166.     
  7.40000        75.0000       -362520.     
  7.50000        76.0000       -362954.     
  7.60000        77.0000       -363108.     
  7.70000        78.0000       -363689.     
  7.80000        79.0000       -363758.     
  7.90000        80.0000       -364262.     
  8.00000        81.0000       -364520.     
  8.10000        82.0000       -364859.     
  8.20000        83.0000       -365270.     
  8.30000        84.0000       -365478.     
  8.40000        85.0000       -366001.     
  8.50000        86.0000       -366068.     
  8.60000        87.0000       -366577.     
  8.70000        88.0000       -366795.     
  8.80000        89.0000       -367175.     
  8.90000        90.0000       -367422.     
  9.00000        91.0000       -367767.     
  9.10000        92.0000       -368245.     
  9.20000        93.0000       -368323.     
  9.30000        94.0000       -368844.     
  9.40000        95.0000       -368901.     
  9.50000        96.0000       -369444.     
  9.60000        97.0000       -369545.     
  9.70000        98.0000       -370010.     
  9.80000        99.0000       -370470.     
  9.90000        100.000       -370569.     
  10.0000        101.000       -370653.     
  10.1000        102.000       -371150.     
  10.2000        103.000       -371586.     
  10.3000        104.000       -371725.     
  10.4000        105.000       -372238.     
  10.5000        106.000       -372320.     
  10.6000        107.000       -372763.     
  10.7000        108.000       -372908.     
  10.8000        109.000       -373410.     
  10.9000        110.000       -373710.     
  11.0000        111.000       -373986.     
  11.1000        112.000       -374262.     
  11.2000        113.000       -374580.     
  11.3000        114.000       -368921.     
  11.4000        115.000       -374947.     
  11.5000        116.000       -375187.     
  11.6000        117.000       -375187.     
  11.7000        118.000       -375187.     
  11.8000        119.000       -375187.     
  11.9000        120.000       -375187.     
  12.0000        121.000       -375187.     
  12.1000        122.000       -375187.     
  12.2000        123.000       -375188.     
  12.3000        124.000       -375188.     
  12.4000        125.000       -375188.     
  12.5000        126.000       -375188.     
  12.6000        127.000       -375188.     
  12.7000        128.000       -375188.     
  12.8000        129.000       -375188.     
  12.9000        130.000       -375188.     
  13.0000        131.000       -375188.     
  13.1000        132.000       -375188.     
  13.2000        133.000       -375188.     
  13.3000        134.000       -375188.     
  13.4000        135.000       -375188.     
  13.5000        136.000       -375188.     
  13.6000        137.000       -375188.     
  13.7000        138.000       -375188.     
  13.8000        139.000       -375188.     
  13.9000        140.000       -375188.     
  14.0000        141.000       -375188.     
  14.1000        142.000       -375188.     
  14.2000        143.000       -375188.     
  14.3000        144.000       -375188.     
  14.4000        145.000       -375188.     
  14.5000        146.000       -375188.     
  14.6000        147.000       -375188.     
  14.7000        148.000       -375188.     
  14.8000        149.000       -375188.     
  14.9000        150.000       -375188.     
  15.0000        151.000       -375188.     
  15.1000        152.000       -375188.     
  15.2000        153.000       -375188.     
  15.3000        154.000       -375188.     
  15.4000        155.000       -375188.     
  15.5000        156.000       -375188.     
  15.6000        157.000       -375188.     
  15.7000        158.000       -375188.     
  15.8000        159.000       -375188.     
  15.9000        160.000       -375188.     
  16.0000        161.000       -375188.     
  16.1000        162.000       -375188.     
  16.2000        163.000       -375188.     
  16.3000        164.000       -375188.     
  16.4000        165.000       -375188.     
  16.5000        166.000       -375188.     
  16.6000        167.000       -375188.     
  16.7000        168.000       -375188.     
  16.8000        169.000       -375188.     
  16.9000        170.000       -375188.     
  17.0000        171.000       -375188.     
  17.1000        172.000       -375188.     
  17.2000        173.000       -375188.     
  17.3000        174.000       -375188.     
  17.4000        175.000       -375188.     
  17.5000        176.000       -375188.     
  17.6000        177.000       -375188.     
  17.7000        178.000       -375188.     
  17.8000        179.000       -375295.     
  17.9000        180.000       -375749.     
  18.0000        181.000       -375242.     
  18.1000        182.000       -375899.     
  18.2000        183.000       -375468.     
  18.3000        184.000       -376447.     
  18.4000        185.000       -375904.     
  18.5000        186.000       -375690.     
  18.6000        187.000       -377038.     
  18.7000        188.000       -375983.     
  18.8000        189.000       -375909.     
  18.9000        190.000       -376178.     
  19.0000        191.000       -378104.     
  19.1000        192.000       -376162.     
  19.2000        193.000       -378677.     
  19.3000        194.000       -378770.     
  19.4000        195.000       -378924.     
  19.5000        196.000       -379314.     
  19.6000        197.000       -376618.     
  19.7000        198.000       -376744.     
  19.8000        199.000       -376827.     
  19.9000        200.000       -377033.     
  20.0000        201.000       -380557.     
  20.1000        202.000       -380945.     
  20.2000        203.000       -377207.     
  20.3000        204.000       -381312.     
  20.4000        205.000       -377362.     
  20.5000        206.000       -381912.     
  20.6000        207.000       -377506.     
  20.7000        208.000       -383043.     
  20.8000        209.000       -382677.     
  20.9000        210.000       -384568.     
  21.0000        211.000       -384547.     
  21.1000        212.000       -384554.     
  21.2000        213.000       -384554.     
  21.3000        214.000       -383504.     
  21.4000        215.000       -384615.     
  21.5000        216.000       -387098.     
  21.6000        217.000       -395358.     
  21.7000        218.000       -385257.     
  21.8000        219.000       -396511.     
  21.9000        220.000       -397003.     
  22.0000        221.000       -397612.     
  22.1000        222.000       -398187.     
  22.2000        223.000       -398702.     
  22.3000        224.000       -399746.     
  22.4000        225.000       -400286.     
  22.5000        226.000       -400877.     
  22.6000        227.000       -401931.     
  22.7000        228.000       -402859.     
  22.8000        229.000       -403692.     
  22.9000        230.000       -405021.     
  23.0000        231.000       -405708.     
  23.1000        232.000       -407328.     
  23.2000        233.000       -408385.     
  23.3000        234.000       -409270.     
  23.4000        235.000       -409280.     
  23.5000        236.000       -409301.     
  23.6000        237.000       -409502.     
  23.7000        238.000       -409556.     
  23.8000        239.000       -409664.     
  23.9000        240.000       -409791.     
  24.0000        241.000       -409829.     
  24.1000        242.000       -409829.     
  24.2000        243.000       -408668.     
  24.3000        244.000       -408635.     
  24.4000        245.000       -408635.     
  24.5000        246.000       -408774.     
  24.6000        247.000       -409017.     
  24.7000        248.000       -410372.     
  24.8000        249.000       -410372.     
  24.9000        250.000       -410640.     
  25.0000        251.000       -410640.     
  25.1000        252.000       -410697.     
  25.2000        253.000       -410817.     
  25.3000        254.000       -410906.     
  25.4000        255.000       -410906.     
  25.5000        256.000       -411047.     
  25.6000        257.000       -411170.     
  25.7000        258.000       -411170.     
  25.8000        259.000       -411394.     
  25.9000        260.000       -411394.     
  26.0000        261.000       -411432.     
  26.1000        262.000       -411692.     
  26.2000        263.000       -411692.     
  26.3000        264.000       -411737.     
  26.4000        265.000       -411817.     
  26.5000        266.000       -411951.     
  26.6000        267.000       -411951.     
  26.7000        268.000       -412078.     
  26.8000        269.000       -412208.     
  26.9000        270.000       -412208.     
  27.0000        271.000       -412416.     
  27.1000        272.000       -412463.     
  27.2000        273.000       -412463.     
  27.3000        274.000       -412716.     
  27.4000        275.000       -412716.     
  27.5000        276.000       -412751.     
  27.6000        277.000       -412792.     
  27.7000        278.000       -412968.     
  27.8000        279.000       -412968.     
  27.9000        280.000       -413084.     
  28.0000        281.000       -413219.     
  28.1000        282.000       -413272.     
  28.2000        283.000       -413413.     
  28.3000        284.000       -413468.     
  28.4000        285.000       -413468.     
  28.5000        286.000       -413715.     
  28.6000        287.000       -413715.     
  28.7000        288.000       -413740.     
  28.8000        289.000       -413772.     
  28.9000        290.000       -413961.     
  29.0000        291.000       -414065.     
  29.1000        292.000       -414174.     
  29.2000        293.000       -414205.     
  29.3000        294.000       -414217.     
  29.4000        295.000       -414387.     
  29.5000        296.000       -414447.     
  29.6000        297.000       -414447.     
  29.7000        298.000       -414688.     
  29.8000        299.000       -414688.     
  29.9000        300.000       -414706.     
  30.0000        301.000       -414928.     
  30.1000        302.000       -414928.     
  30.2000        303.000       -415023.     
  30.3000        304.000       -415142.     
  30.4000        305.000       -415166.     
  30.5000        306.000       -415337.     
  30.6000        307.000       -415355.     
  30.7000        308.000       -415403.     
  30.8000        309.000       -415598.     
  30.9000        310.000       -415639.     
  31.0000        311.000       -415649.     
  31.1000        312.000       -415649.     
  31.2000        313.000       -415873.     
  31.3000        314.000       -416198.     
  31.4000        315.000       -416622.     
  31.5000        316.000       -417005.     
  31.6000        317.000       -417456.     
  31.7000        318.000       -417796.     
  31.8000        319.000       -418265.     
  31.9000        320.000       -418653.     
  32.0000        321.000       -418653.     
  32.1000        322.000       -418650.     
  32.2000        323.000       -418653.     
  32.3000        324.000       -418650.     
  32.4000        325.000       -418650.     
  32.5000        326.000       -418626.     
  32.6000        327.000       -418626.     
  32.7000        328.000       -418626.     
  32.8000        329.000       -418626.     
  32.9000        330.000       -418626.     
  33.0000        331.000       -418626.     
  33.1000        332.000       -418626.     
  33.2000        333.000       -418626.     
  33.3000        334.000       -418626.     
  33.4000        335.000       -418626.     
  33.5000        336.000       -418626.     
  33.6000        337.000       -418626.     
  33.7000        338.000       -418626.     
  33.8000        339.000       -418626.     
  33.9000        340.000       -418626.     
  34.0000        341.000       -418626.     
  34.1000        342.000       -418624.     
  34.2000        343.000       -418624.     
  34.3000        344.000       -418624.     
  34.4000        345.000       -418828.     
  34.5000        346.000       -419532.     
  34.6000        347.000       -419938.     
  34.7000        348.000       -420223.     
  34.8000        349.000       -420727.     
  34.9000        350.000       -421141.     
  35.0000        351.000       -421648.     
  35.1000        352.000       -422155.     
  35.2000        353.000       -422519.     
  35.3000        354.000       -423182.     
  35.4000        355.000       -423624.     
  35.5000        356.000       -424043.     
  35.6000        357.000       -424811.     
  35.7000        358.000       -425221.     
  35.8000        359.000       -425778.     
  35.9000        360.000       -426471.     
  36.0000        361.000       -426915.     
  36.1000        362.000       -427614.     
  36.2000        363.000       -428270.     
  36.3000        364.000       -428840.     
  36.4000        365.000       -429620.     
  36.5000        366.000       -430297.     
  36.6000        367.000       -430911.     
  36.7000        368.000       -431796.     
  36.8000        369.000       -432413.     
  36.9000        370.000       -433203.     
  37.0000        371.000       -433896.     
  37.1000        372.000       -434758.     
  37.2000        373.000       -435498.     
  37.3000        374.000       -436347.     
  37.4000        375.000       -437227.     
  37.5000        376.000       -437776.     
  37.6000        377.000       -437775.     
  37.7000        378.000       -437775.     
  37.8000        379.000       -437772.     
  37.9000        380.000       -437772.     
  38.0000        381.000       -437772.     
  38.1000        382.000       -437772.     
  38.2000        383.000       -437772.     
  38.3000        384.000       -437772.     
  38.4000        385.000       -437772.     
  38.5000        386.000       -437772.     
  38.6000        387.000       -437772.     
  38.7000        388.000       -437768.     
  38.8000        389.000       -437768.     
  38.9000        390.000       -437768.     
  39.0000        391.000       -437768.     
  39.1000        392.000       -437768.     
  39.2000        393.000       -437766.     
  39.3000        394.000       -437766.     
  39.4000        395.000       -437766.     
  39.5000        396.000       -437766.     
  39.6000        397.000       -437766.     
  39.7000        398.000       -437763.     
  39.8000        399.000       -437763.     
  39.9000        400.000       -437763.     
  40.0000        401.000       -437763.     
  40.1000        402.000       -437763.     
  40.2000        403.000       -437761.     
  40.3000        404.000       -437761.     
  40.4000        405.000       -437761.     
  40.5000        406.000       -437761.     
  40.6000        407.000       -437760.     
  40.7000        408.000       -437759.     
  40.8000        409.000       -437759.     
  40.9000        410.000       -437759.     
  41.0000        411.000       -437759.     
  41.1000        412.000       -437758.     
  41.2000        413.000       -437755.     
  41.3000        414.000       -437755.     
  41.4000        415.000       -437755.     
  41.5000        416.000       -437755.     
  41.6000        417.000       -437755.     
  41.7000        418.000       -437755.     
  41.8000        419.000       -437755.     
  41.9000        420.000       -437755.     
  42.0000        421.000       -437754.     
  42.1000        422.000       -437751.     
  42.2000        423.000       -437751.     
  42.3000        424.000       -437751.     
  42.4000        425.000       -437751.     
  42.5000        426.000       -437750.     
  42.6000        427.000       -437749.     
  42.7000        428.000       -437749.     
  42.8000        429.000       -437749.     
  42.9000        430.000       -437749.     
  43.0000        431.000       -437749.     
  43.1000        432.000       -437747.     
  43.2000        433.000       -437746.     
  43.3000        434.000       -437746.     
  43.4000        435.000       -437746.     
  43.5000        436.000       -437746.     
  43.6000        437.000       -437744.     
  43.7000        438.000       -437744.     
  43.8000        439.000       -437744.     
  43.9000        440.000       -437744.     
  44.0000        441.000       -437742.     
  44.1000        442.000       -437742.     
  44.2000        443.000       -437742.     
  44.3000        444.000       -437742.     
  44.4000        445.000       -437742.     
  44.5000        446.000       -437741.     
  44.6000        447.000       -437738.     
  44.7000        448.000       -437738.     
  44.8000        449.000       -437738.     
  44.9000        450.000       -437738.     
  45.0000        451.000       -437738.     
  45.1000        452.000       -437738.     
  45.2000        453.000       -437738.     
  45.3000        454.000       -437738.     
  45.4000        455.000       -437734.     
  45.5000        456.000       -437734.     
  45.6000        457.000       -437734.     
  45.7000        458.000       -437734.     
  45.8000        459.000       -437734.     
  45.9000        460.000       -437733.     
  46.0000        461.000       -437732.     
  46.1000        462.000       -437732.     
  46.2000        463.000       -437732.     
  46.3000        464.000       -437732.     
  46.4000        465.000       -437730.     
  46.5000        466.000       -437729.     
  46.6000        467.000       -437729.     
  46.7000        468.000       -437729.     
  46.8000        469.000       -437727.     
  46.9000        470.000       -437727.     
  47.0000        471.000       -437727.     
  47.1000        472.000       -437727.     
  47.2000        473.000       -437727.     
  47.3000        474.000       -437727.     
  47.4000        475.000       -437725.     
  47.5000        476.000       -437725.     
  47.6000        477.000       -437725.     
  47.7000        478.000       -437725.     
  47.8000        479.000       -437722.     
  47.9000        480.000       -437721.     
  48.0000        481.000       -437721.     
  48.1000        482.000       -437721.     
  48.2000        483.000       -437721.     
  48.3000        484.000       -437721.     
  48.4000        485.000       -437721.     
  48.5000        486.000       -437721.     
  48.6000        487.000       -437721.     
  48.7000        488.000       -437720.     
  48.8000        489.000       -437717.     
  48.9000        490.000       -437716.     
  49.0000        491.000       -437716.     
  49.1000        492.000       -437716.     
  49.2000        493.000       -437716.     
  49.3000        494.000       -437715.     
  49.4000        495.000       -437715.     
  49.5000        496.000       -437715.     
  49.6000        497.000       -437715.     
  49.7000        498.000       -437713.     
  49.8000        499.000       -437712.     
  49.9000        500.000       -437712.     
  50.0000        501.000       -437712.     
