|6.6.6
inf_a/graphite/build/PT_inf_graphite2_1.tab                                                         
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
  2037386160
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -358597.     
 0.100000        2.00000       -358500.     
 0.200000        3.00000       -358500.     
 0.300000        4.00000       -358500.     
 0.400000        5.00000       -358500.     
 0.500000        6.00000       -358500.     
 0.600000        7.00000       -358500.     
 0.700000        8.00000       -358500.     
 0.800000        9.00000       -358500.     
 0.900000        10.0000       -358500.     
  1.00000        11.0000       -358500.     
  1.10000        12.0000       -358500.     
  1.20000        13.0000       -358500.     
  1.30000        14.0000       -358500.     
  1.40000        15.0000       -358500.     
  1.50000        16.0000       -358500.     
  1.60000        17.0000       -358500.     
  1.70000        18.0000       -358500.     
  1.80000        19.0000       -358500.     
  1.90000        20.0000       -358500.     
  2.00000        21.0000       -358500.     
  2.10000        22.0000       -358500.     
  2.20000        23.0000       -358500.     
  2.30000        24.0000       -358500.     
  2.40000        25.0000       -358500.     
  2.50000        26.0000       -358500.     
  2.60000        27.0000       -358500.     
  2.70000        28.0000       -358629.     
  2.80000        29.0000       -358939.     
  2.90000        30.0000       -358532.     
  3.00000        31.0000       -358578.     
  3.10000        32.0000       -358663.     
  3.20000        33.0000       -358939.     
  3.30000        34.0000       -359158.     
  3.40000        35.0000       -359339.     
  3.50000        36.0000       -359677.     
  3.60000        37.0000       -359734.     
  3.70000        38.0000       -359734.     
  3.80000        39.0000       -360123.     
  3.90000        40.0000       -360123.     
  4.00000        41.0000       -360123.     
  4.10000        42.0000       -360186.     
  4.20000        43.0000       -360186.     
  4.30000        44.0000       -360506.     
  4.40000        45.0000       -360506.     
  4.50000        46.0000       -360685.     
  4.60000        47.0000       -360727.     
  4.70000        48.0000       -360884.     
  4.80000        49.0000       -360884.     
  4.90000        50.0000       -361175.     
  5.00000        51.0000       -361175.     
  5.10000        52.0000       -361256.     
  5.20000        53.0000       -361623.     
  5.30000        54.0000       -361623.     
  5.40000        55.0000       -361655.     
  5.50000        56.0000       -361655.     
  5.60000        57.0000       -361724.     
  5.70000        58.0000       -361985.     
  5.80000        59.0000       -362299.     
  5.90000        60.0000       -362681.     
  6.00000        61.0000       -363240.     
  6.10000        62.0000       -363821.     
  6.20000        63.0000       -363891.     
  6.30000        64.0000       -364426.     
  6.40000        65.0000       -364994.     
  6.50000        66.0000       -365374.     
  6.60000        67.0000       -365615.     
  6.70000        68.0000       -366143.     
  6.80000        69.0000       -366522.     
  6.90000        70.0000       -366860.     
  7.00000        71.0000       -367316.     
  7.10000        72.0000       -367646.     
  7.20000        73.0000       -367909.     
  7.30000        74.0000       -368437.     
  7.40000        75.0000       -368988.     
  7.50000        76.0000       -369134.     
  7.60000        77.0000       -369590.     
  7.70000        78.0000       -370101.     
  7.80000        79.0000       -370551.     
  7.90000        80.0000       -370718.     
  8.00000        81.0000       -371217.     
  8.10000        82.0000       -371678.     
  8.20000        83.0000       -372012.     
  8.30000        84.0000       -372337.     
  8.40000        85.0000       -372769.     
  8.50000        86.0000       -372956.     
  8.60000        87.0000       -373487.     
  8.70000        88.0000       -373985.     
  8.80000        89.0000       -374248.     
  8.90000        90.0000       -374611.     
  9.00000        91.0000       -375124.     
  9.10000        92.0000       -375632.     
  9.20000        93.0000       -375774.     
  9.30000        94.0000       -375773.     
  9.40000        95.0000       -375773.     
  9.50000        96.0000       -375773.     
  9.60000        97.0000       -375773.     
  9.70000        98.0000       -375773.     
  9.80000        99.0000       -375773.     
  9.90000        100.000       -375773.     
  10.0000        101.000       -375754.     
  10.1000        102.000       -375754.     
  10.2000        103.000       -375754.     
  10.3000        104.000       -375754.     
  10.4000        105.000       -375754.     
  10.5000        106.000       -375754.     
  10.6000        107.000       -375754.     
  10.7000        108.000       -375754.     
  10.8000        109.000       -375754.     
  10.9000        110.000       -375754.     
  11.0000        111.000       -375754.     
  11.1000        112.000       -375754.     
  11.2000        113.000       -375754.     
  11.3000        114.000       -375754.     
  11.4000        115.000       -375754.     
  11.5000        116.000       -375754.     
  11.6000        117.000       -375754.     
  11.7000        118.000       -375754.     
  11.8000        119.000       -375754.     
  11.9000        120.000       -375754.     
  12.0000        121.000       -375754.     
  12.1000        122.000       -375754.     
  12.2000        123.000       -375754.     
  12.3000        124.000       -375754.     
  12.4000        125.000       -375754.     
  12.5000        126.000       -375754.     
  12.6000        127.000       -375754.     
  12.7000        128.000       -375754.     
  12.8000        129.000       -375754.     
  12.9000        130.000       -375754.     
  13.0000        131.000       -375754.     
  13.1000        132.000       -375754.     
  13.2000        133.000       -375754.     
  13.3000        134.000       -375754.     
  13.4000        135.000       -375754.     
  13.5000        136.000       -375754.     
  13.6000        137.000       -375754.     
  13.7000        138.000       -375754.     
  13.8000        139.000       -375754.     
  13.9000        140.000       -375754.     
  14.0000        141.000       -375754.     
  14.1000        142.000       -375754.     
  14.2000        143.000       -375754.     
  14.3000        144.000       -375754.     
  14.4000        145.000       -375754.     
  14.5000        146.000       -375754.     
  14.6000        147.000       -375754.     
  14.7000        148.000       -375754.     
  14.8000        149.000       -375754.     
  14.9000        150.000       -375754.     
  15.0000        151.000       -375754.     
  15.1000        152.000       -375754.     
  15.2000        153.000       -375754.     
  15.3000        154.000       -375754.     
  15.4000        155.000       -375754.     
  15.5000        156.000       -375754.     
  15.6000        157.000       -376466.     
  15.7000        158.000       -376708.     
  15.8000        159.000       -376836.     
  15.9000        160.000       -377110.     
  16.0000        161.000       -376928.     
  16.1000        162.000       -377164.     
  16.2000        163.000       -377864.     
  16.3000        164.000       -377963.     
  16.4000        165.000       -377427.     
  16.5000        166.000       -377467.     
  16.6000        167.000       -377621.     
  16.7000        168.000       -379114.     
  16.8000        169.000       -377730.     
  16.9000        170.000       -379659.     
  17.0000        171.000       -378059.     
  17.1000        172.000       -378054.     
  17.2000        173.000       -378054.     
  17.3000        174.000       -380860.     
  17.4000        175.000       -378314.     
  17.5000        176.000       -378528.     
  17.6000        177.000       -381631.     
  17.7000        178.000       -378727.     
  17.8000        179.000       -382383.     
  17.9000        180.000       -382614.     
  18.0000        181.000       -378924.     
  18.1000        182.000       -384107.     
  18.2000        183.000       -383483.     
  18.3000        184.000       -383774.     
  18.4000        185.000       -384339.     
  18.5000        186.000       -384839.     
  18.6000        187.000       -384271.     
  18.7000        188.000       -385962.     
  18.8000        189.000       -395436.     
  18.9000        190.000       -386086.     
  19.0000        191.000       -386230.     
  19.1000        192.000       -397169.     
  19.2000        193.000       -397740.     
  19.3000        194.000       -398494.     
  19.4000        195.000       -399095.     
  19.5000        196.000       -400021.     
  19.6000        197.000       -400593.     
  19.7000        198.000       -401600.     
  19.8000        199.000       -402340.     
  19.9000        200.000       -403603.     
  20.0000        201.000       -404526.     
  20.1000        202.000       -405689.     
  20.2000        203.000       -406778.     
  20.3000        204.000       -408235.     
  20.4000        205.000       -408792.     
  20.5000        206.000       -408852.     
  20.6000        207.000       -409064.     
  20.7000        208.000       -409064.     
  20.8000        209.000       -409299.     
  20.9000        210.000       -409333.     
  21.0000        211.000       -409333.     
  21.1000        212.000       -409601.     
  21.2000        213.000       -409652.     
  21.3000        214.000       -409005.     
  21.4000        215.000       -409052.     
  21.5000        216.000       -409052.     
  21.6000        217.000       -409967.     
  21.7000        218.000       -410135.     
  21.8000        219.000       -410302.     
  21.9000        220.000       -410314.     
  22.0000        221.000       -410397.     
  22.1000        222.000       -410657.     
  22.2000        223.000       -410658.     
  22.3000        224.000       -410658.     
  22.4000        225.000       -410917.     
  22.5000        226.000       -410917.     
  22.6000        227.000       -410998.     
  22.7000        228.000       -411174.     
  22.8000        229.000       -411291.     
  22.9000        230.000       -411336.     
  23.0000        231.000       -411429.     
  23.1000        232.000       -411446.     
  23.2000        233.000       -411671.     
  23.3000        234.000       -411683.     
  23.4000        235.000       -411861.     
  23.5000        236.000       -411936.     
  23.6000        237.000       -412004.     
  23.7000        238.000       -412186.     
  23.8000        239.000       -412258.     
  23.9000        240.000       -412333.     
  24.0000        241.000       -412435.     
  24.1000        242.000       -412660.     
  24.2000        243.000       -412660.     
  24.3000        244.000       -412683.     
  24.4000        245.000       -412929.     
  24.5000        246.000       -412929.     
  24.6000        247.000       -412985.     
  24.7000        248.000       -413173.     
  24.8000        249.000       -413204.     
  24.9000        250.000       -413306.     
  25.0000        251.000       -413416.     
  25.1000        252.000       -413626.     
  25.2000        253.000       -413626.     
  25.3000        254.000       -413657.     
  25.4000        255.000       -413897.     
  25.5000        256.000       -413926.     
  25.6000        257.000       -414384.     
  25.7000        258.000       -415104.     
  25.8000        259.000       -415659.     
  25.9000        260.000       -416210.     
  26.0000        261.000       -416796.     
  26.1000        262.000       -417591.     
  26.2000        263.000       -418208.     
  26.3000        264.000       -418874.     
  26.4000        265.000       -418913.     
  26.5000        266.000       -418889.     
  26.6000        267.000       -418889.     
  26.7000        268.000       -418889.     
  26.8000        269.000       -418853.     
  26.9000        270.000       -418853.     
  27.0000        271.000       -418853.     
  27.1000        272.000       -418853.     
  27.2000        273.000       -418853.     
  27.3000        274.000       -418853.     
  27.4000        275.000       -418853.     
  27.5000        276.000       -418853.     
  27.6000        277.000       -418853.     
  27.7000        278.000       -418853.     
  27.8000        279.000       -418853.     
  27.9000        280.000       -418853.     
  28.0000        281.000       -418853.     
  28.1000        282.000       -418853.     
  28.2000        283.000       -418853.     
  28.3000        284.000       -418853.     
  28.4000        285.000       -418853.     
  28.5000        286.000       -418853.     
  28.6000        287.000       -418853.     
  28.7000        288.000       -418853.     
  28.8000        289.000       -419463.     
  28.9000        290.000       -420140.     
  29.0000        291.000       -420818.     
  29.1000        292.000       -421557.     
  29.2000        293.000       -422240.     
  29.3000        294.000       -423087.     
  29.4000        295.000       -423888.     
  29.5000        296.000       -424642.     
  29.6000        297.000       -425432.     
  29.7000        298.000       -426549.     
  29.8000        299.000       -427383.     
  29.9000        300.000       -428433.     
  30.0000        301.000       -429492.     
  30.1000        302.000       -430664.     
  30.2000        303.000       -431720.     
  30.3000        304.000       -432899.     
  30.4000        305.000       -434216.     
  30.5000        306.000       -435498.     
  30.6000        307.000       -436618.     
  30.7000        308.000       -438226.     
  30.8000        309.000       -438298.     
  30.9000        310.000       -438298.     
  31.0000        311.000       -438298.     
  31.1000        312.000       -438297.     
  31.2000        313.000       -438297.     
  31.3000        314.000       -438297.     
  31.4000        315.000       -438297.     
  31.5000        316.000       -438295.     
  31.6000        317.000       -438294.     
  31.7000        318.000       -438294.     
  31.8000        319.000       -438294.     
  31.9000        320.000       -438294.     
  32.0000        321.000       -438294.     
  32.1000        322.000       -438292.     
  32.2000        323.000       -438292.     
  32.3000        324.000       -438292.     
  32.4000        325.000       -438292.     
  32.5000        326.000       -438289.     
  32.6000        327.000       -438289.     
  32.7000        328.000       -438289.     
  32.8000        329.000       -438289.     
  32.9000        330.000       -438287.     
  33.0000        331.000       -438287.     
  33.1000        332.000       -438286.     
  33.2000        333.000       -438286.     
  33.3000        334.000       -438286.     
  33.4000        335.000       -438286.     
  33.5000        336.000       -438285.     
  33.6000        337.000       -438285.     
  33.7000        338.000       -438285.     
  33.8000        339.000       -438285.     
  33.9000        340.000       -438281.     
  34.0000        341.000       -438281.     
  34.1000        342.000       -438281.     
  34.2000        343.000       -438281.     
  34.3000        344.000       -438281.     
  34.4000        345.000       -438281.     
  34.5000        346.000       -438281.     
  34.6000        347.000       -438281.     
  34.7000        348.000       -438280.     
  34.8000        349.000       -438279.     
  34.9000        350.000       -438278.     
  35.0000        351.000       -438277.     
  35.1000        352.000       -438277.     
  35.2000        353.000       -438277.     
  35.3000        354.000       -438276.     
  35.4000        355.000       -438275.     
  35.5000        356.000       -438275.     
  35.6000        357.000       -438275.     
  35.7000        358.000       -438274.     
  35.8000        359.000       -438272.     
  35.9000        360.000       -438272.     
  36.0000        361.000       -438272.     
  36.1000        362.000       -438272.     
  36.2000        363.000       -438271.     
  36.3000        364.000       -438271.     
  36.4000        365.000       -438269.     
  36.5000        366.000       -438269.     
  36.6000        367.000       -438269.     
  36.7000        368.000       -438269.     
  36.8000        369.000       -438268.     
  36.9000        370.000       -438268.     
  37.0000        371.000       -438268.     
  37.1000        372.000       -438267.     
  37.2000        373.000       -438265.     
  37.3000        374.000       -438264.     
  37.4000        375.000       -438264.     
  37.5000        376.000       -438264.     
  37.6000        377.000       -438264.     
  37.7000        378.000       -438264.     
  37.8000        379.000       -438264.     
  37.9000        380.000       -438264.     
  38.0000        381.000       -438263.     
  38.1000        382.000       -438263.     
  38.2000        383.000       -438260.     
  38.3000        384.000       -438260.     
  38.4000        385.000       -438260.     
  38.5000        386.000       -438259.     
  38.6000        387.000       -438258.     
  38.7000        388.000       -438258.     
  38.8000        389.000       -438258.     
  38.9000        390.000       -438258.     
  39.0000        391.000       -438256.     
  39.1000        392.000       -438256.     
  39.2000        393.000       -438256.     
  39.3000        394.000       -438256.     
  39.4000        395.000       -438254.     
  39.5000        396.000       -438253.     
  39.6000        397.000       -438253.     
  39.7000        398.000       -438253.     
  39.8000        399.000       -438253.     
  39.9000        400.000       -438252.     
  40.0000        401.000       -438251.     
  40.1000        402.000       -438251.     
  40.2000        403.000       -438251.     
  40.3000        404.000       -438251.     
  40.4000        405.000       -438247.     
  40.5000        406.000       -438247.     
  40.6000        407.000       -438247.     
  40.7000        408.000       -438247.     
  40.8000        409.000       -438247.     
  40.9000        410.000       -438247.     
  41.0000        411.000       -438247.     
  41.1000        412.000       -438247.     
  41.2000        413.000       -438246.     
  41.3000        414.000       -438245.     
  41.4000        415.000       -438243.     
  41.5000        416.000       -438243.     
  41.6000        417.000       -438243.     
  41.7000        418.000       -438243.     
  41.8000        419.000       -438241.     
  41.9000        420.000       -438241.     
  42.0000        421.000       -438241.     
  42.1000        422.000       -438241.     
  42.2000        423.000       -438239.     
  42.3000        424.000       -438239.     
  42.4000        425.000       -438239.     
  42.5000        426.000       -438238.     
  42.6000        427.000       -438238.     
  42.7000        428.000       -438237.     
  42.8000        429.000       -438236.     
  42.9000        430.000       -438236.     
  43.0000        431.000       -438236.     
  43.1000        432.000       -438236.     
  43.2000        433.000       -438234.     
  43.3000        434.000       -438234.     
  43.4000        435.000       -438234.     
  43.5000        436.000       -438233.     
  43.6000        437.000       -438231.     
  43.7000        438.000       -438230.     
  43.8000        439.000       -438230.     
  43.9000        440.000       -438230.     
  44.0000        441.000       -438230.     
  44.1000        442.000       -438230.     
  44.2000        443.000       -438230.     
  44.3000        444.000       -438230.     
  44.4000        445.000       -438229.     
  44.5000        446.000       -438226.     
  44.6000        447.000       -438226.     
  44.7000        448.000       -438226.     
  44.8000        449.000       -438226.     
  44.9000        450.000       -438225.     
  45.0000        451.000       -438224.     
  45.1000        452.000       -438224.     
  45.2000        453.000       -438224.     
  45.3000        454.000       -438224.     
  45.4000        455.000       -438222.     
  45.5000        456.000       -438222.     
  45.6000        457.000       -438222.     
  45.7000        458.000       -438221.     
  45.8000        459.000       -438219.     
  45.9000        460.000       -438219.     
  46.0000        461.000       -438219.     
  46.1000        462.000       -438219.     
  46.2000        463.000       -438219.     
  46.3000        464.000       -438218.     
  46.4000        465.000       -438217.     
  46.5000        466.000       -438217.     
  46.6000        467.000       -438217.     
  46.7000        468.000       -438213.     
  46.8000        469.000       -438213.     
  46.9000        470.000       -438213.     
  47.0000        471.000       -438213.     
  47.1000        472.000       -438213.     
  47.2000        473.000       -438213.     
  47.3000        474.000       -438213.     
  47.4000        475.000       -438213.     
  47.5000        476.000       -438213.     
  47.6000        477.000       -438211.     
  47.7000        478.000       -438209.     
  47.8000        479.000       -438209.     
  47.9000        480.000       -438209.     
  48.0000        481.000       -438207.     
  48.1000        482.000       -438207.     
  48.2000        483.000       -438207.     
  48.3000        484.000       -438207.     
  48.4000        485.000       -438205.     
  48.5000        486.000       -438205.     
  48.6000        487.000       -438205.     
  48.7000        488.000       -438205.     
  48.8000        489.000       -438204.     
  48.9000        490.000       -438204.     
  49.0000        491.000       -438202.     
  49.1000        492.000       -438202.     
  49.2000        493.000       -438202.     
  49.3000        494.000       -438202.     
  49.4000        495.000       -438200.     
  49.5000        496.000       -438200.     
  49.6000        497.000       -438200.     
  49.7000        498.000       -438198.     
  49.8000        499.000       -438196.     
  49.9000        500.000       -438196.     
  50.0000        501.000       -438196.     
