|6.6.6
inf_a/graphite/build/PT_inf_graphite7_1.tab                                                         
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
   685778624
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -358949.     
 0.100000        2.00000       -358850.     
 0.200000        3.00000       -358850.     
 0.300000        4.00000       -358850.     
 0.400000        5.00000       -358850.     
 0.500000        6.00000       -358850.     
 0.600000        7.00000       -358850.     
 0.700000        8.00000       -358850.     
 0.800000        9.00000       -358850.     
 0.900000        10.0000       -358850.     
  1.00000        11.0000       -358850.     
  1.10000        12.0000       -358850.     
  1.20000        13.0000       -358850.     
  1.30000        14.0000       -358850.     
  1.40000        15.0000       -358850.     
  1.50000        16.0000       -358850.     
  1.60000        17.0000       -358850.     
  1.70000        18.0000       -358850.     
  1.80000        19.0000       -358850.     
  1.90000        20.0000       -358850.     
  2.00000        21.0000       -358850.     
  2.10000        22.0000       -358850.     
  2.20000        23.0000       -358850.     
  2.30000        24.0000       -358850.     
  2.40000        25.0000       -358851.     
  2.50000        26.0000       -358851.     
  2.60000        27.0000       -358851.     
  2.70000        28.0000       -358851.     
  2.80000        29.0000       -358851.     
  2.90000        30.0000       -358851.     
  3.00000        31.0000       -358851.     
  3.10000        32.0000       -358851.     
  3.20000        33.0000       -358851.     
  3.30000        34.0000       -358891.     
  3.40000        35.0000       -358891.     
  3.50000        36.0000       -359108.     
  3.60000        37.0000       -359195.     
  3.70000        38.0000       -359293.     
  3.80000        39.0000       -359293.     
  3.90000        40.0000       -359391.     
  4.00000        41.0000       -359689.     
  4.10000        42.0000       -359689.     
  4.20000        43.0000       -359689.     
  4.30000        44.0000       -359849.     
  4.40000        45.0000       -360079.     
  4.50000        46.0000       -360079.     
  4.60000        47.0000       -360079.     
  4.70000        48.0000       -360079.     
  4.80000        49.0000       -360095.     
  4.90000        50.0000       -360223.     
  5.00000        51.0000       -360464.     
  5.10000        52.0000       -360668.     
  5.20000        53.0000       -360727.     
  5.30000        54.0000       -360843.     
  5.40000        55.0000       -360843.     
  5.50000        56.0000       -360794.     
  5.60000        57.0000       -360843.     
  5.70000        58.0000       -361212.     
  5.80000        59.0000       -361217.     
  5.90000        60.0000       -361217.     
  6.00000        61.0000       -361448.     
  6.10000        62.0000       -361585.     
  6.20000        63.0000       -361585.     
  6.30000        64.0000       -361585.     
  6.40000        65.0000       -361693.     
  6.50000        66.0000       -361948.     
  6.60000        67.0000       -362363.     
  6.70000        68.0000       -362644.     
  6.80000        69.0000       -363188.     
  6.90000        70.0000       -363265.     
  7.00000        71.0000       -363848.     
  7.10000        72.0000       -363993.     
  7.20000        73.0000       -364454.     
  7.30000        74.0000       -364785.     
  7.40000        75.0000       -365053.     
  7.50000        76.0000       -365615.     
  7.60000        77.0000       -366170.     
  7.70000        78.0000       -366303.     
  7.80000        79.0000       -366778.     
  7.90000        80.0000       -367030.     
  8.00000        81.0000       -367350.     
  8.10000        82.0000       -367775.     
  8.20000        83.0000       -367943.     
  8.30000        84.0000       -368502.     
  8.40000        85.0000       -368834.     
  8.50000        86.0000       -369082.     
  8.60000        87.0000       -369599.     
  8.70000        88.0000       -369886.     
  8.80000        89.0000       -370196.     
  8.90000        90.0000       -370729.     
  9.00000        91.0000       -370790.     
  9.10000        92.0000       -371313.     
  9.20000        93.0000       -371538.     
  9.30000        94.0000       -371890.     
  9.40000        95.0000       -372247.     
  9.50000        96.0000       -372487.     
  9.60000        97.0000       -372997.     
  9.70000        98.0000       -373112.     
  9.80000        99.0000       -373608.     
  9.90000        100.000       -374057.     
  10.0000        101.000       -374212.     
  10.1000        102.000       -374731.     
  10.2000        103.000       -375114.     
  10.3000        104.000       -375322.     
  10.4000        105.000       -375912.     
  10.5000        106.000       -375912.     
  10.6000        107.000       -375912.     
  10.7000        108.000       -375917.     
  10.8000        109.000       -375917.     
  10.9000        110.000       -375917.     
  11.0000        111.000       -375917.     
  11.1000        112.000       -375917.     
  11.2000        113.000       -375917.     
  11.3000        114.000       -375923.     
  11.4000        115.000       -375926.     
  11.5000        116.000       -375926.     
  11.6000        117.000       -375926.     
  11.7000        118.000       -375926.     
