|6.6.6
GLOSS_lagged_3_1.tab                                                                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          95
T(K)           P(bar)         Na,mol,pfu     Mg,mol,pfu     Al,mol,pfu     Si,mol,pfu     K,mol,pfu      Ca,mol,pfu     Fe,mol,pfu     O2,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  922.000        29900.0       0.497417E-001  0.554762E-004  0.543627E-003  0.794668E-002  0.146852E-002  0.300350E-002  0.183208E-002  0.580454       0.928549       0.807280E-001  0.432237E-002  0.319479E-001   0.00000       0.196978E-004  0.228599E-006  0.900204       0.128621E-014  0.730013E-003  0.297647E-001  0.141390       0.255972E-002  0.138297E-001  0.915076E-004  0.171552E-003  0.987300E-003  0.120645E-002  0.112777E-001  0.217620E-003  0.183857E-002  0.385893E-011  0.755712E-016  0.820776E-001  0.213724E-001  0.348440E-006  0.259556E-006  0.389070E-014  0.193270E-003  0.218397E-004  0.548992E-003  0.180401       0.976870E-003  0.412946E-018  0.776843E-003  0.993144E-002  0.345227E-001  0.356158       0.263992E-015  0.517028E-024  0.802326E-001  0.110386E-002  0.252319E-002  0.298186E-004  0.519477E-005  0.200885E-005  0.408265E-010  0.310439E-002  0.879391E-005  0.177537E-004  0.181659E-007  0.299972E-014  0.459669       0.334501E-003   2.37574       0.101459E-002  0.373010E-002  0.489540E-019  0.863366E-002  0.145915E-007  0.694671E-005  0.388889E-011  0.686250E-011  0.204224E-011  0.585325E-025  0.401999E-005  0.275245E-008  0.434533E-013  0.441587E-009  0.444573E-009  0.594044E-010  0.198346E-015  0.737240E-001  0.135719E-002  0.226356       0.634364E-003  0.341162E-006  0.865940E-001  0.605917        2.05358      -0.368321E-001   10.2847       0.890250      -0.475311E-001   4.21587     
  921.000        30400.0       0.862860E-001  0.130754E-003  0.103027E-002  0.162957E-001  0.348674E-002  0.667802E-002  0.415723E-002  0.626281       0.888785       0.112288       0.899369E-002  0.259108E-001   0.00000       0.134340E-004  0.346233E-006  0.837313       0.412025E-014  0.150713E-002  0.607427E-001  0.336328       0.604784E-002  0.315163E-001  0.223832E-003  0.451812E-003  0.235985E-002  0.249237E-002  0.321692E-001  0.390051E-003  0.385165E-002  0.100396E-010  0.162375E-015  0.199709       0.539162E-001  0.959054E-006  0.785056E-006  0.144128E-013  0.515114E-003  0.541519E-004  0.124921E-002  0.374733       0.208198E-002  0.883949E-018  0.141510E-002  0.215115E-001  0.762821E-001  0.808207       0.558985E-015  0.737170E-024  0.206210       0.267839E-002  0.601126E-002  0.890183E-004  0.178871E-004  0.656225E-005  0.114141E-009  0.786843E-002  0.261032E-004  0.507979E-004  0.293385E-007  0.370643E-014  0.909035       0.580251E-003   4.39961       0.206301E-002  0.680566E-002  0.973802E-019  0.186124E-001  0.220600E-007  0.125611E-004  0.712124E-011  0.133014E-010  0.411985E-011  0.102466E-024  0.563197E-005  0.409472E-008  0.901396E-013  0.646724E-009  0.787207E-009  0.856412E-010  0.433186E-015  0.160488       0.300445E-002  0.504600       0.128043E-002  0.696246E-006  0.182336        1.30661        4.47784      -0.770277E-001   23.2650        1.93075      -0.107416        8.42915     
  921.000        30000.0       0.434755E-001  0.409827E-003  0.962467E-003  0.171014E-001  0.439944E-002  0.639951E-002  0.233436E-002  0.584665       0.907544       0.761454E-001  0.731859E-002  0.324305E-001   0.00000       0.167529E-004  0.254762E-006  0.878873       0.307223E-014  0.131542E-002  0.534921E-001  0.284167       0.595641E-002  0.469163E-001  0.317776E-003  0.644718E-003  0.190067E-002  0.392558E-002  0.269270E-001  0.306395E-003  0.294999E-002  0.446658E-011  0.573360E-016  0.962403E-001  0.368424E-001  0.613717E-006  0.496851E-006  0.855717E-014  0.333202E-003  0.506855E-004  0.952964E-003  0.254882       0.182376E-002  0.831189E-018  0.226520E-002  0.241181E-001  0.655369E-001  0.583151       0.350225E-015  0.115981E-023  0.245931       0.340803E-002  0.554235E-002  0.138496E-003  0.429480E-004  0.173982E-004  0.186051E-009  0.233826E-001  0.696714E-004  0.922394E-004  0.161187E-007  0.184874E-014  0.626108       0.281085E-003   1.88580       0.145117E-002  0.511190E-002  0.730108E-019  0.209396E-001  0.502007E-007  0.156251E-004  0.740525E-011  0.113211E-010  0.290190E-011  0.571055E-025  0.109320E-004  0.100632E-007  0.662478E-013  0.171576E-008  0.700526E-009  0.245250E-009  0.348319E-015  0.161278       0.290079E-002  0.496649       0.104599E-002  0.739258E-006  0.162408        1.33719        4.53562      -0.583005E-001   22.7566        1.51014      -0.888513E-001   5.13764     
  924.000        28800.0       0.446595E-001  0.621229E-004  0.534041E-003  0.778165E-002  0.133553E-002  0.257671E-002  0.176370E-002  0.577224       0.925638       0.821047E-001  0.383002E-002  0.382840E-001   0.00000       0.242194E-004  0.376419E-006  0.900190       0.906801E-015  0.693277E-003  0.288338E-001  0.120728       0.215450E-002  0.135462E-001  0.768859E-004  0.146074E-003  0.758136E-003  0.123513E-002  0.611877E-002  0.304123E-003  0.161284E-002  0.279826E-011  0.566530E-016  0.774206E-001  0.205820E-001  0.280771E-006  0.203063E-006  0.241696E-014  0.138644E-003  0.189999E-004  0.476174E-003  0.169626       0.945830E-003  0.400930E-018  0.940459E-003  0.897249E-002  0.304600E-001  0.308714       0.277780E-015  0.719255E-024  0.718910E-001  0.978943E-003  0.216218E-002  0.264252E-004  0.352699E-005  0.181638E-005  0.350305E-010  0.343398E-002  0.824333E-005  0.161672E-004  0.176467E-007  0.378337E-014  0.415580       0.294674E-003   2.08899       0.729829E-003  0.344153E-002  0.643077E-019  0.789033E-002  0.230321E-007  0.821017E-005  0.465854E-011  0.752820E-011  0.213003E-011  0.900896E-025  0.833771E-005  0.430154E-008  0.408109E-013  0.682581E-009  0.558610E-009  0.908545E-010  0.152310E-015  0.729619E-001  0.134404E-002  0.214561       0.764946E-003  0.325814E-006  0.797746E-001  0.583116        1.98341      -0.375814E-001   9.45542       0.803877      -0.418395E-001   3.75937     
  923.000        29300.0       0.890658E-001  0.124279E-003  0.112435E-002  0.166206E-001  0.301323E-002  0.595334E-002  0.405626E-002  0.629122       0.884274       0.118737       0.834361E-002  0.301628E-001   0.00000       0.222559E-004  0.211491E-006  0.832225       0.289634E-014  0.161125E-002  0.660739E-001  0.303977       0.539514E-002  0.318911E-001  0.195218E-003  0.386255E-003  0.198511E-002  0.265885E-002  0.182828E-001  0.578363E-003  0.372209E-002  0.784212E-011  0.140372E-015  0.193736       0.523779E-001  0.781660E-006  0.598457E-006  0.821697E-014  0.377193E-003  0.485730E-004  0.120571E-002  0.385035       0.204196E-002  0.899957E-018  0.184730E-002  0.207738E-001  0.715464E-001  0.743997       0.610058E-015  0.120249E-023  0.177206       0.232117E-002  0.509817E-002  0.682641E-004  0.102611E-004  0.484616E-005  0.863312E-010  0.747119E-002  0.207219E-004  0.394812E-004  0.344886E-007  0.591056E-014  0.915804       0.602282E-003   4.53198       0.168658E-002  0.713690E-002  0.129014E-018  0.181950E-001  0.373422E-007  0.159134E-004  0.905390E-011  0.154497E-010  0.452976E-011  0.162199E-024  0.124826E-004  0.690480E-008  0.899101E-013  0.108511E-008  0.105715E-008  0.143012E-009  0.358760E-015  0.166593       0.312502E-002  0.502997       0.160808E-002  0.709341E-006  0.178601        1.32681        4.54395      -0.800612E-001   22.5363        1.86425      -0.991346E-001   8.43034     
  922.000        29600.0       0.493057E-001  0.359934E-003  0.102195E-002  0.171980E-001  0.373978E-002  0.617333E-002  0.252202E-002  0.590125       0.904269       0.819042E-001  0.733138E-002  0.329140E-001   0.00000       0.181983E-004  0.291359E-006  0.872903       0.312377E-014  0.139442E-002  0.570927E-001  0.281395       0.574164E-002  0.444226E-001  0.283159E-003  0.585743E-003  0.179633E-002  0.365941E-002  0.215633E-001  0.383308E-003  0.291142E-002  0.456754E-011  0.621624E-016  0.106415       0.384105E-001  0.598675E-006  0.485993E-006  0.773806E-014  0.300779E-003  0.503616E-004  0.101643E-002  0.268345       0.171933E-002  0.843803E-018  0.234558E-002  0.227832E-001  0.657917E-001  0.596925       0.405549E-015  0.133274E-023  0.210172       0.281620E-002  0.476323E-002  0.128316E-003  0.325286E-004  0.148948E-004  0.163492E-009  0.206388E-001  0.598654E-004  0.829873E-004  0.189162E-007  0.246652E-014  0.678698       0.309955E-003   2.18506       0.138182E-002  0.540807E-002  0.898752E-019  0.198703E-001  0.548025E-007  0.166736E-004  0.823260E-011  0.125310E-010  0.324531E-011  0.793325E-025  0.147214E-004  0.110952E-007  0.723213E-013  0.190988E-008  0.859468E-009  0.275675E-009  0.363010E-015  0.164380       0.301881E-002  0.499426       0.124195E-002  0.720238E-006  0.159899        1.32978        4.54155      -0.634558E-001   22.5471        1.53044      -0.886642E-001   5.48277     
  926.000        27700.0       0.477536E-001  0.584365E-004  0.519372E-003  0.715974E-002  0.104859E-002  0.204139E-002  0.168622E-002  0.582140       0.919536       0.910282E-001  0.358039E-002  0.449031E-001   0.00000       0.301996E-004  0.376267E-006  0.893185       0.581350E-015  0.666467E-003  0.278483E-001  0.955834E-001  0.162581E-002  0.113729E-001  0.567733E-004  0.104506E-003  0.534264E-003  0.112763E-002  0.332789E-002  0.416038E-003  0.138997E-002  0.201296E-011  0.432693E-016  0.738455E-001  0.190232E-001  0.221242E-006  0.148751E-006  0.139023E-014  0.101188E-003  0.158514E-004  0.421403E-003  0.164550       0.975021E-003  0.384230E-018  0.107147E-002  0.775012E-002  0.278566E-001  0.285070       0.316046E-015  0.813224E-024  0.558474E-001  0.762799E-003  0.181037E-002  0.204424E-004  0.198389E-005  0.129615E-005  0.269782E-010  0.321205E-002  0.637010E-005  0.135690E-004  0.199337E-007  0.545063E-014  0.424363       0.320219E-003   2.23151       0.611218E-003  0.372633E-002  0.843509E-019  0.700598E-002  0.335345E-007  0.985488E-005  0.577765E-011  0.881680E-011  0.244205E-011  0.158641E-024  0.156104E-004  0.616954E-008  0.421525E-013  0.964045E-009  0.773285E-009  0.126481E-009  0.130060E-015  0.676894E-001  0.119978E-002  0.193310       0.937616E-003  0.315303E-006  0.771169E-001  0.547962        1.87319      -0.348398E-001   8.44061       0.760598      -0.385406E-001   3.79423     
  920.000        30400.0       0.887209E-001  0.122526E-003  0.103111E-002  0.161885E-001  0.342649E-002  0.642668E-002  0.410786E-002  0.627264       0.888558       0.112765       0.907697E-002  0.248780E-001   0.00000       0.158992E-004  0.211188E-006  0.836282       0.390840E-014  0.152099E-002  0.610393E-001  0.322714       0.571943E-002  0.306178E-001  0.220610E-003  0.437887E-003  0.234679E-002  0.244987E-002  0.331580E-001  0.364700E-003  0.388132E-002  0.951829E-011  0.141399E-015  0.196459       0.550388E-001  0.991828E-006  0.797920E-006  0.142259E-013  0.539938E-003  0.532843E-004  0.124174E-002  0.371455       0.214379E-002  0.869239E-018  0.137746E-002  0.217516E-001  0.760074E-001  0.816994       0.540100E-015  0.574111E-024  0.203206       0.267238E-002  0.614359E-002  0.812995E-004  0.169150E-004  0.602751E-005  0.107690E-009  0.740451E-002  0.242693E-004  0.485188E-004  0.282457E-007  0.323778E-014  0.945279       0.609540E-003   4.53458       0.220384E-002  0.712829E-002  0.916537E-019  0.188284E-001  0.209472E-007  0.123624E-004  0.695486E-011  0.131279E-010  0.409403E-011  0.985779E-025  0.506037E-005  0.380103E-008  0.878370E-013  0.586811E-009  0.745378E-009  0.759460E-010  0.406522E-015  0.159464       0.295120E-002  0.503249       0.123372E-002  0.706430E-006  0.187328        1.31307        4.48138      -0.779194E-001   23.3887        1.95199      -0.108649        8.59001     
  922.000        29800.0       0.432705E-001  0.408899E-003  0.990992E-003  0.172607E-001  0.437101E-002  0.632591E-002  0.228166E-002  0.584670       0.907184       0.768008E-001  0.713917E-002  0.331311E-001   0.00000       0.183183E-004  0.258104E-006  0.878659       0.277748E-014  0.134618E-002  0.550246E-001  0.281729       0.597593E-002  0.479247E-001  0.311976E-003  0.624105E-003  0.186647E-002  0.407202E-002  0.234144E-001  0.343582E-003  0.295443E-002  0.429247E-011  0.593038E-016  0.941762E-001  0.357275E-001  0.570164E-006  0.450688E-006  0.719979E-014  0.302832E-003  0.493190E-004  0.952544E-003  0.257425       0.177341E-002  0.852227E-018  0.247300E-002  0.241184E-001  0.648920E-001  0.568023       0.362137E-015  0.149328E-023  0.244008       0.341593E-002  0.541433E-002  0.131223E-003  0.379788E-004  0.161814E-004  0.174204E-009  0.233143E-001  0.666996E-004  0.860566E-004  0.172200E-007  0.222991E-014  0.615042       0.279533E-003   1.88117       0.135549E-002  0.510799E-002  0.798195E-019  0.209941E-001  0.588510E-007  0.166462E-004  0.790256E-011  0.117283E-010  0.294668E-011  0.633165E-025  0.139886E-004  0.119236E-007  0.665742E-013  0.205432E-008  0.759491E-009  0.296774E-009  0.343085E-015  0.163365       0.298231E-002  0.498567       0.111230E-002  0.741001E-006  0.159370        1.34384        4.55103      -0.586043E-001   22.6007        1.48945      -0.865563E-001   5.10137     
  916.000        32600.0       0.424066E-001  0.422481E-003  0.747066E-003  0.157080E-001  0.560699E-002  0.802772E-002  0.234725E-002  0.582507       0.914083       0.664930E-001  0.895661E-002  0.241107E-001   0.00000       0.830637E-005  0.160076E-006  0.885211       0.511759E-014  0.107243E-002  0.419643E-001  0.315405       0.678504E-002  0.429957E-001  0.414228E-003  0.833934E-003  0.260108E-002  0.349716E-002  0.996458E-001  0.108858E-003  0.327971E-002  0.671620E-011  0.657275E-016  0.961873E-001  0.387676E-001  0.969873E-006  0.868574E-006  0.282919E-013  0.754076E-003  0.581919E-004  0.904540E-003  0.230200       0.235104E-002  0.808255E-018  0.118157E-002  0.268754E-001  0.740164E-001  0.686010       0.275739E-015  0.253113E-024  0.317084       0.458400E-002  0.812614E-002  0.197450E-003  0.132272E-003  0.280253E-004  0.305234E-009  0.242494E-001  0.993709E-004  0.143212E-003  0.107429E-007  0.576812E-015  0.648353       0.297273E-003   1.83780       0.267219E-002  0.516712E-002  0.360361E-019  0.226484E-001  0.148726E-007  0.909021E-005  0.422743E-011  0.798764E-011  0.232864E-011  0.194556E-025  0.142545E-005  0.283587E-008  0.632245E-013  0.461662E-009  0.315127E-009  0.630345E-010  0.464129E-015  0.142124       0.246423E-002  0.478870       0.550833E-003  0.757324E-006  0.183441        1.28345        4.29396      -0.537453E-001   23.5980        1.65580      -0.109807        5.35495     
