|6.6.6
GLOSS_lagged_3_2.tab                                                                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          95
T(K)           P(bar)         Na,mol,pfu     Mg,mol,pfu     Al,mol,pfu     Si,mol,pfu     K,mol,pfu      Ca,mol,pfu     Fe,mol,pfu     O2,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  928.000        28300.0       0.508617E-001  0.609628E-004  0.550898E-003  0.759997E-002  0.101133E-002  0.229611E-002  0.182865E-002  0.585643       0.919036       0.926374E-001  0.384346E-002  0.432673E-001   0.00000       0.241055E-004  0.374648E-006  0.890789       0.747135E-015  0.702491E-003  0.297211E-001  0.108596       0.190719E-002  0.121931E-001  0.622330E-004  0.116159E-003  0.604440E-003  0.114941E-002  0.416966E-002  0.409718E-003  0.146203E-002  0.253279E-011  0.584140E-016  0.814595E-001  0.200337E-001  0.242790E-006  0.168793E-006  0.181103E-014  0.115237E-003  0.176513E-004  0.478542E-003  0.171405       0.967389E-003  0.431936E-018  0.100981E-002  0.818753E-002  0.309570E-001  0.313191       0.368999E-015  0.892344E-024  0.542894E-001  0.732466E-003  0.170783E-002  0.248349E-004  0.257755E-005  0.154034E-005  0.308685E-010  0.336775E-002  0.740617E-005  0.155368E-004  0.215146E-007  0.568807E-014  0.445063       0.324801E-003   2.40318       0.675480E-003  0.380028E-002  0.940188E-019  0.726499E-002  0.280822E-007  0.932782E-005  0.572423E-011  0.908300E-011  0.259101E-011  0.158188E-024  0.135503E-004  0.539370E-008  0.485262E-013  0.880049E-009  0.797170E-009  0.120496E-009  0.172893E-015  0.722436E-001  0.136060E-002  0.206931       0.979840E-003  0.318049E-006  0.777483E-001  0.562772        1.92965      -0.366921E-001   8.84198       0.803230      -0.413669E-001   4.06866     
  925.000        29700.0       0.437867E-001  0.449537E-003  0.102297E-002  0.175610E-001  0.393032E-002  0.624769E-002  0.237040E-002  0.586203       0.905104       0.788882E-001  0.719982E-002  0.350676E-001   0.00000       0.199149E-004  0.258003E-006  0.876365       0.314803E-014  0.136975E-002  0.566408E-001  0.278819       0.597488E-002  0.482841E-001  0.299499E-003  0.619176E-003  0.170069E-002  0.398819E-002  0.207918E-001  0.392258E-003  0.269088E-002  0.425845E-011  0.594019E-016  0.982590E-001  0.365115E-001  0.557809E-006  0.455033E-006  0.760559E-014  0.283229E-003  0.510228E-004  0.101245E-002  0.249039       0.171162E-002  0.914685E-018  0.252417E-002  0.230839E-001  0.669404E-001  0.580730       0.438471E-015  0.162941E-023  0.219153       0.296344E-002  0.465394E-002  0.147544E-003  0.399127E-004  0.184543E-004  0.178811E-009  0.255605E-001  0.748874E-004  0.959259E-004  0.175179E-007  0.237100E-014  0.628692       0.263271E-003   1.89106       0.126029E-002  0.510819E-002  0.102682E-018  0.200892E-001  0.621210E-007  0.172017E-004  0.862262E-011  0.127638E-010  0.323764E-011  0.828744E-025  0.179560E-004  0.130644E-007  0.749349E-013  0.233706E-008  0.915495E-009  0.350699E-009  0.403641E-015  0.166898       0.317710E-002  0.504081       0.130101E-002  0.714027E-006  0.152551        1.32752        4.54210      -0.598482E-001   22.3178        1.47348      -0.870874E-001   5.10894     
  926.000        29200.0       0.688017E-001  0.281815E-003  0.111884E-002  0.171045E-001  0.219825E-002  0.567069E-002  0.322329E-002  0.611987       0.885887       0.106334       0.814777E-002  0.404430E-001   0.00000       0.228590E-004  0.355276E-006  0.845316       0.411701E-014  0.150497E-002  0.630809E-001  0.270197       0.506454E-002  0.362370E-001  0.211580E-003  0.471551E-003  0.138409E-002  0.289453E-002  0.169326E-001  0.546088E-003  0.257429E-002  0.501844E-011  0.726252E-016  0.143659       0.436926E-001  0.616376E-006  0.533446E-006  0.908745E-014  0.289135E-003  0.525569E-004  0.119300E-002  0.292359       0.186237E-002  0.887985E-018  0.211424E-002  0.194547E-001  0.718210E-001  0.695553       0.635800E-015  0.115274E-023  0.124659       0.150949E-002  0.307161E-002  0.122877E-003  0.220729E-004  0.122436E-004  0.140301E-009  0.162833E-001  0.467804E-004  0.812737E-004  0.252809E-007  0.367642E-014  0.878968       0.405134E-003   3.15755       0.149943E-002  0.658606E-002  0.146106E-018  0.169801E-001  0.507745E-007  0.181595E-004  0.102922E-010  0.166254E-010  0.466819E-011  0.175990E-024  0.191819E-004  0.106303E-007  0.103531E-012  0.189246E-008  0.142533E-008  0.282612E-009  0.514103E-015  0.168394       0.308291E-002  0.495589       0.179383E-002  0.691391E-006  0.165244        1.29193        4.53939      -0.745525E-001   21.6910        1.67222      -0.978589E-001   6.71509     
  926.000        29100.0       0.595420E-001  0.383695E-003  0.110883E-002  0.173833E-001  0.208517E-002  0.553968E-002  0.306259E-002  0.602922       0.891010       0.975976E-001  0.787854E-002  0.409162E-001   0.00000       0.231265E-004  0.359433E-006  0.855208       0.465908E-014  0.146954E-002  0.617680E-001  0.258605       0.488962E-002  0.383187E-001  0.217420E-003  0.510361E-003  0.124783E-002  0.291039E-002  0.152233E-001  0.549601E-003  0.222417E-002  0.428511E-011  0.537051E-016  0.132644       0.434107E-001  0.593756E-006  0.536846E-006  0.928731E-014  0.256922E-003  0.546359E-004  0.119878E-002  0.262541       0.166134E-002  0.865810E-018  0.222453E-002  0.187351E-001  0.698044E-001  0.668182       0.633437E-015  0.107440E-023  0.117178       0.135922E-002  0.263624E-002  0.156591E-003  0.288441E-004  0.176962E-004  0.167072E-009  0.219232E-001  0.649231E-004  0.106088E-003  0.207092E-007  0.274131E-014  0.821897       0.320849E-003   2.63070       0.128091E-002  0.591969E-002  0.154414E-018  0.163890E-001  0.554677E-007  0.184070E-004  0.104113E-010  0.164286E-010  0.453754E-011  0.181654E-024  0.235953E-004  0.119462E-007  0.101864E-012  0.218740E-008  0.151754E-008  0.336009E-009  0.518739E-015  0.169953       0.314874E-002  0.497289       0.191018E-002  0.655624E-006  0.154141        1.27386        4.52690      -0.706410E-001   21.6194        1.57544      -0.946984E-001   6.03511     
  928.000        28200.0       0.774993E-001  0.186699E-003  0.113275E-002  0.171828E-001  0.413225E-002  0.521065E-002  0.310418E-002  0.620011       0.881002       0.116436       0.745373E-002  0.399917E-001   0.00000       0.266527E-004  0.351312E-006  0.835880       0.117073E-014  0.153972E-002  0.648867E-001  0.252405       0.491097E-002  0.370235E-001  0.187856E-003  0.329034E-003  0.156783E-002  0.379415E-002  0.958288E-002  0.858294E-003  0.364440E-002  0.460407E-011  0.104135E-015  0.140958       0.410019E-001  0.494347E-006  0.321023E-006  0.307557E-014  0.250038E-003  0.386095E-004  0.921496E-003  0.362005       0.234988E-002  0.106510E-017  0.308128E-002  0.223774E-001  0.674609E-001  0.616996       0.657414E-015  0.302220E-023  0.235551       0.349880E-002  0.663496E-002  0.567511E-004  0.747968E-005  0.428191E-005  0.764517E-010  0.109735E-001  0.220529E-004  0.361852E-004  0.394641E-007  0.107865E-013  0.820119       0.572136E-003   3.77806       0.133219E-002  0.767366E-002  0.185304E-018  0.199288E-001  0.995969E-007  0.238236E-004  0.131634E-010  0.187283E-010  0.479934E-011  0.243248E-024  0.396956E-004  0.188236E-007  0.879109E-013  0.302173E-008  0.144982E-008  0.407068E-009  0.299845E-015  0.173402       0.329931E-002  0.498280       0.191550E-002  0.813864E-006  0.178869        1.39890        4.67866      -0.850170E-001   21.3238        1.71582      -0.889846E-001   7.37847     
  928.000        28100.0       0.412723E-001  0.538932E-004  0.485992E-003  0.682172E-002  0.106221E-002  0.205090E-002  0.166781E-002  0.573806       0.927156       0.815922E-001  0.333349E-002  0.411883E-001   0.00000       0.329437E-004  0.379051E-006  0.903838       0.675773E-015  0.618286E-003  0.259782E-001  0.959353E-001  0.168389E-002  0.111639E-001  0.564667E-004  0.107350E-003  0.545244E-003  0.103583E-002  0.347707E-002  0.373198E-003  0.128056E-002  0.219390E-011  0.490541E-016  0.729956E-001  0.187835E-001  0.227076E-006  0.160256E-006  0.165352E-014  0.101186E-003  0.157592E-004  0.418840E-003  0.148339       0.829299E-003  0.383419E-018  0.913671E-003  0.721200E-002  0.264639E-001  0.268573       0.322551E-015  0.870067E-024  0.565904E-001  0.758250E-003  0.169749E-002  0.213357E-004  0.219830E-005  0.138542E-005  0.260247E-010  0.295117E-002  0.655815E-005  0.131635E-004  0.171804E-007  0.485381E-014  0.365846       0.255635E-003   1.92453       0.526761E-003  0.307528E-002  0.874465E-019  0.644139E-002  0.258125E-007  0.810525E-005  0.497002E-011  0.776385E-011  0.219273E-011  0.141603E-024  0.134010E-004  0.489521E-008  0.399325E-013  0.789957E-009  0.670096E-009  0.107196E-009  0.135235E-015  0.639222E-001  0.122133E-002  0.184030       0.874822E-003  0.274249E-006  0.667025E-001  0.498558        1.71031      -0.320797E-001   7.90609       0.691419      -0.356395E-001   3.36640     
  929.000        27400.0       0.387855E-001  0.456766E-003  0.739662E-003  0.113492E-001  0.136287E-002  0.288346E-002  0.213423E-002  0.575504       0.917556       0.795535E-001  0.461135E-002  0.423924E-001   0.00000       0.372966E-004  0.475527E-006  0.894478       0.178497E-014  0.943013E-003  0.396123E-001  0.128284       0.231692E-002  0.238716E-001  0.105009E-003  0.246674E-003  0.568722E-003  0.185350E-002  0.363417E-002  0.651780E-003  0.120237E-002  0.191464E-011  0.276201E-016  0.881149E-001  0.298894E-001  0.314691E-006  0.255005E-006  0.272898E-014  0.107647E-003  0.307755E-004  0.713675E-003  0.161948       0.965691E-003  0.579994E-018  0.198421E-002  0.101327E-001  0.393817E-001  0.378929       0.540431E-015  0.940111E-024  0.735518E-001  0.848578E-003  0.164003E-002  0.116432E-003  0.137865E-004  0.159698E-004  0.987668E-010  0.251882E-001  0.625590E-004  0.880373E-004  0.136773E-007  0.272082E-014  0.469844       0.200308E-003   1.68998       0.492111E-003  0.349771E-002  0.198242E-018  0.930289E-002  0.688844E-007  0.147253E-004  0.895950E-011  0.125255E-010  0.328663E-011  0.285676E-024  0.657990E-004  0.150540E-007  0.617161E-013  0.281071E-008  0.153343E-008  0.443226E-009  0.224822E-015  0.108344       0.208459E-002  0.306266       0.201624E-002  0.369593E-006  0.845933E-001  0.795323        2.86966      -0.414381E-001   12.9539       0.902802      -0.525496E-001   3.69372     
  925.000        29500.0       0.770083E-001  0.181772E-003  0.113427E-002  0.170295E-001  0.288748E-002  0.606982E-002  0.362971E-002  0.616759       0.891721       0.105588       0.822856E-002  0.294708E-001   0.00000       0.225919E-004  0.214684E-006  0.845936       0.352560E-014  0.159859E-002  0.657418E-001  0.301600       0.565966E-002  0.353411E-001  0.216091E-003  0.444687E-003  0.191768E-002  0.281704E-002  0.190418E-001  0.537247E-003  0.334287E-002  0.706579E-011  0.115839E-015  0.168359       0.489791E-001  0.740132E-006  0.595289E-006  0.912428E-014  0.348767E-003  0.514592E-004  0.124813E-002  0.339588       0.179787E-002  0.944167E-018  0.194986E-002  0.209502E-001  0.728474E-001  0.725847       0.627734E-015  0.125484E-023  0.168082       0.216103E-002  0.436098E-002  0.946404E-004  0.163883E-004  0.781843E-005  0.110521E-009  0.107854E-001  0.322318E-004  0.551595E-004  0.294052E-007  0.461820E-014  0.866794       0.480541E-003   3.78120       0.155798E-002  0.660846E-002  0.135993E-018  0.183011E-001  0.403011E-007  0.160138E-004  0.913216E-011  0.152582E-010  0.438399E-011  0.151986E-024  0.144926E-004  0.790958E-008  0.936162E-013  0.131999E-008  0.110804E-008  0.184802E-009  0.429882E-015  0.168274       0.330979E-002  0.510696       0.163818E-002  0.693666E-006  0.167968        1.31336        4.51984      -0.757123E-001   22.6108        1.76791      -0.982885E-001   7.53268     
  927.000        28600.0       0.497222E-001  0.610522E-004  0.539914E-003  0.757338E-002  0.103065E-002  0.239773E-002  0.173640E-002  0.583747       0.921067       0.900579E-001  0.382461E-002  0.417530E-001   0.00000       0.275388E-004  0.375079E-006  0.893376       0.795054E-015  0.691131E-003  0.291521E-001  0.113072       0.201957E-002  0.125508E-001  0.671498E-004  0.124728E-003  0.665576E-003  0.116578E-002  0.498184E-002  0.358190E-003  0.151849E-002  0.266792E-011  0.619118E-016  0.771794E-001  0.192770E-001  0.246868E-006  0.172816E-006  0.196158E-014  0.121051E-003  0.179636E-004  0.476324E-003  0.169879       0.932023E-003  0.420879E-018  0.972901E-003  0.846942E-002  0.309529E-001  0.310768       0.336486E-015  0.901974E-024  0.553927E-001  0.756265E-003  0.172855E-002  0.257771E-004  0.300520E-005  0.163432E-005  0.328577E-010  0.337445E-002  0.775574E-005  0.158442E-004  0.211661E-007  0.535468E-014  0.439836       0.322395E-003   2.34758       0.727496E-003  0.374657E-002  0.819065E-019  0.745452E-002  0.256672E-007  0.881281E-005  0.527009E-011  0.843285E-011  0.239865E-011  0.127160E-024  0.112086E-004  0.497916E-008  0.466478E-013  0.821836E-009  0.711650E-009  0.113975E-009  0.179209E-015  0.717785E-001  0.135164E-002  0.207501       0.877979E-003  0.318853E-006  0.776565E-001  0.561388        1.91773      -0.354955E-001   8.94110       0.799013      -0.412879E-001   4.00557     
  929.000        27500.0       0.416200E-001  0.671270E-004  0.499316E-003  0.671640E-002  0.831178E-003  0.179747E-002  0.158588E-002  0.574699       0.924230       0.841467E-001  0.333463E-002  0.442416E-001   0.00000       0.370797E-004  0.416074E-006  0.901166       0.624144E-015  0.633552E-003  0.265698E-001  0.833156E-001  0.141480E-002  0.104521E-001  0.498592E-004  0.962837E-004  0.443211E-003  0.978723E-003  0.269188E-002  0.438931E-003  0.111897E-002  0.170518E-011  0.321777E-016  0.685364E-001  0.183255E-001  0.206016E-006  0.144330E-006  0.136734E-014  0.855303E-004  0.152406E-004  0.420589E-003  0.139548       0.788742E-003  0.376247E-018  0.102083E-002  0.671271E-002  0.261510E-001  0.268080       0.363491E-015  0.692717E-024  0.440749E-001  0.573231E-003  0.133565E-002  0.228562E-004  0.206801E-005  0.153956E-005  0.268389E-010  0.366414E-002  0.745784E-005  0.156442E-004  0.161757E-007  0.426217E-014  0.385995       0.247032E-003   1.91261       0.478680E-003  0.324016E-002  0.107850E-018  0.610524E-002  0.338694E-007  0.941509E-005  0.594017E-011  0.895880E-011  0.250179E-011  0.221995E-024  0.233267E-004  0.660336E-008  0.438459E-013  0.109492E-008  0.927746E-009  0.152712E-009  0.137730E-015  0.630143E-001  0.117702E-002  0.179475       0.106513E-002  0.272989E-006  0.664675E-001  0.493165        1.70660      -0.312416E-001   7.70335       0.680102      -0.357384E-001   3.32749     
  927.000        28800.0       0.718224E-001  0.181786E-003  0.110873E-002  0.173289E-001  0.432272E-002  0.587110E-002  0.321806E-002  0.613894       0.889151       0.106915       0.752697E-002  0.345269E-001   0.00000       0.227218E-004  0.353143E-006  0.845916       0.160148E-014  0.152251E-002  0.636426E-001  0.286192       0.567134E-002  0.392027E-001  0.215667E-003  0.388446E-003  0.188563E-002  0.367643E-002  0.130832E-001  0.696174E-003  0.378302E-002  0.586468E-011  0.130049E-015  0.146679       0.429157E-001  0.572638E-006  0.391782E-006  0.440933E-014  0.288274E-003  0.426082E-004  0.990607E-003  0.360357       0.213063E-002  0.104041E-017  0.269824E-002  0.230834E-001  0.686263E-001  0.632296       0.597539E-015  0.291429E-023  0.247727       0.362156E-002  0.657840E-002  0.664891E-004  0.102693E-004  0.514171E-005  0.862063E-010  0.107010E-001  0.250771E-004  0.387691E-004  0.356959E-007  0.865746E-014  0.763389       0.507350E-003   3.51341       0.136000E-002  0.681609E-002  0.152628E-018  0.203008E-001  0.731448E-007  0.200577E-004  0.109234E-010  0.162073E-010  0.424131E-011  0.170321E-024  0.261215E-004  0.139202E-007  0.825486E-013  0.225127E-008  0.115349E-008  0.305508E-009  0.316347E-015  0.172773       0.338871E-002  0.508048       0.166422E-002  0.773281E-006  0.171774        1.37652        4.61928      -0.750160E-001   21.9642        1.70890      -0.898093E-001   7.13232     
  924.000        30000.0       0.459909E-001  0.569643E-004  0.522897E-003  0.763751E-002  0.143762E-002  0.289601E-002  0.171824E-002  0.578496       0.926548       0.816629E-001  0.413690E-002  0.365635E-001   0.00000       0.211859E-004  0.364049E-006  0.900209       0.127709E-014  0.686779E-003  0.283058E-001  0.134618       0.250112E-002  0.134872E-001  0.872734E-004  0.165698E-003  0.880781E-003  0.119208E-002  0.105305E-001  0.219039E-003  0.166699E-002  0.359581E-011  0.752658E-016  0.764551E-001  0.193937E-001  0.309691E-006  0.234946E-006  0.377828E-014  0.176713E-003  0.208474E-004  0.521957E-003  0.166805       0.958897E-003  0.413978E-018  0.761710E-003  0.934135E-002  0.335473E-001  0.336685       0.274542E-015  0.582688E-024  0.777000E-001  0.106216E-002  0.238303E-002  0.296599E-004  0.523075E-005  0.205039E-005  0.394716E-010  0.315176E-002  0.890266E-005  0.176979E-004  0.175485E-007  0.311225E-014  0.429033       0.303527E-003   2.16213       0.940958E-003  0.351770E-002  0.526331E-019  0.809967E-002  0.151157E-007  0.688078E-005  0.393740E-011  0.686729E-011  0.203201E-011  0.617878E-025  0.439568E-005  0.294574E-008  0.447093E-013  0.488541E-009  0.469926E-009  0.679705E-010  0.218054E-015  0.705348E-001  0.131318E-002  0.214610       0.636578E-003  0.325752E-006  0.812235E-001  0.573008        1.94850      -0.358274E-001   9.59653       0.836743      -0.453319E-001   3.89572     
  926.000        29400.0       0.688017E-001  0.281815E-003  0.111884E-002  0.171045E-001  0.219825E-002  0.567069E-002  0.322329E-002  0.611987       0.885887       0.106334       0.814777E-002  0.404430E-001   0.00000       0.228590E-004  0.355276E-006  0.845316       0.411701E-014  0.150497E-002  0.630809E-001  0.270197       0.506454E-002  0.362370E-001  0.211580E-003  0.471551E-003  0.138409E-002  0.289453E-002  0.169326E-001  0.546088E-003  0.257429E-002  0.501844E-011  0.726252E-016  0.143659       0.436926E-001  0.616376E-006  0.533446E-006  0.908745E-014  0.289135E-003  0.525569E-004  0.119300E-002  0.292359       0.186237E-002  0.887985E-018  0.211424E-002  0.194547E-001  0.718210E-001  0.695553       0.635800E-015  0.115274E-023  0.124659       0.150949E-002  0.307161E-002  0.122877E-003  0.220729E-004  0.122436E-004  0.140301E-009  0.162833E-001  0.467804E-004  0.812737E-004  0.252809E-007  0.367642E-014  0.878968       0.405134E-003   3.15755       0.149943E-002  0.658606E-002  0.146106E-018  0.169801E-001  0.507745E-007  0.181595E-004  0.102922E-010  0.166254E-010  0.466819E-011  0.175990E-024  0.191819E-004  0.106303E-007  0.103531E-012  0.189246E-008  0.142533E-008  0.282612E-009  0.514103E-015  0.168394       0.308291E-002  0.495589       0.179383E-002  0.691391E-006  0.165244        1.29193        4.53939      -0.745525E-001   21.6910        1.67222      -0.978589E-001   6.71509     
  927.000        28500.0       0.493307E-001  0.621233E-004  0.539576E-003  0.757801E-002  0.104828E-002  0.237429E-002  0.172708E-002  0.583704       0.920270       0.905649E-001  0.380729E-002  0.426697E-001   0.00000       0.266081E-004  0.375217E-006  0.892804       0.778667E-015  0.688815E-003  0.290890E-001  0.111728       0.198906E-002  0.125690E-001  0.665280E-004  0.124054E-003  0.648963E-003  0.117794E-002  0.479419E-002  0.369204E-003  0.150426E-002  0.257410E-011  0.596428E-016  0.765907E-001  0.191599E-001  0.242081E-006  0.169282E-006  0.189154E-014  0.118206E-003  0.178295E-004  0.469716E-003  0.169581       0.947209E-003  0.418616E-018  0.996003E-003  0.842903E-002  0.307485E-001  0.308145       0.335911E-015  0.927440E-024  0.562425E-001  0.766531E-003  0.175516E-002  0.254869E-004  0.292426E-005  0.163675E-005  0.326137E-010  0.342888E-002  0.773762E-005  0.158415E-004  0.211370E-007  0.547768E-014  0.438448       0.321330E-003   2.32215       0.715554E-003  0.374734E-002  0.834209E-019  0.743121E-002  0.271697E-007  0.905663E-005  0.540799E-011  0.857325E-011  0.242390E-011  0.132588E-024  0.120383E-004  0.528185E-008  0.467176E-013  0.873947E-009  0.735993E-009  0.121555E-009  0.176533E-015  0.719027E-001  0.134055E-002  0.207016       0.893095E-003  0.320874E-006  0.779643E-001  0.563070        1.92490      -0.358372E-001   8.91798       0.796704      -0.411509E-001   3.97415     
  926.000        29100.0       0.595420E-001  0.383695E-003  0.110883E-002  0.173833E-001  0.208517E-002  0.553968E-002  0.306259E-002  0.602922       0.891010       0.975976E-001  0.787854E-002  0.409162E-001   0.00000       0.231265E-004  0.359433E-006  0.855208       0.465908E-014  0.146954E-002  0.617680E-001  0.258605       0.488962E-002  0.383187E-001  0.217420E-003  0.510361E-003  0.124783E-002  0.291039E-002  0.152233E-001  0.549601E-003  0.222417E-002  0.428511E-011  0.537051E-016  0.132644       0.434107E-001  0.593756E-006  0.536846E-006  0.928731E-014  0.256922E-003  0.546359E-004  0.119878E-002  0.262541       0.166134E-002  0.865810E-018  0.222453E-002  0.187351E-001  0.698044E-001  0.668182       0.633437E-015  0.107440E-023  0.117178       0.135922E-002  0.263624E-002  0.156591E-003  0.288441E-004  0.176962E-004  0.167072E-009  0.219232E-001  0.649231E-004  0.106088E-003  0.207092E-007  0.274131E-014  0.821897       0.320849E-003   2.63070       0.128091E-002  0.591969E-002  0.154414E-018  0.163890E-001  0.554677E-007  0.184070E-004  0.104113E-010  0.164286E-010  0.453754E-011  0.181654E-024  0.235953E-004  0.119462E-007  0.101864E-012  0.218740E-008  0.151754E-008  0.336009E-009  0.518739E-015  0.169953       0.314874E-002  0.497289       0.191018E-002  0.655624E-006  0.154141        1.27386        4.52690      -0.706410E-001   21.6194        1.57544      -0.946984E-001   6.03511     
  930.000        27000.0       0.496400E-001  0.710839E-004  0.535818E-003  0.698303E-002  0.892744E-003  0.169752E-002  0.149569E-002  0.585893       0.913810       0.978468E-001  0.349040E-002  0.508144E-001   0.00000       0.337163E-004  0.450668E-006  0.887102       0.444111E-015  0.678294E-003  0.285518E-001  0.778658E-001  0.133609E-002  0.107379E-001  0.479598E-004  0.850753E-004  0.405230E-003  0.117645E-002  0.220164E-002  0.560684E-003  0.125980E-002  0.138684E-011  0.319714E-016  0.645156E-001  0.171019E-001  0.175180E-006  0.110539E-006  0.898496E-015  0.783136E-004  0.140538E-004  0.395477E-003  0.154706       0.100076E-002  0.429848E-018  0.132348E-002  0.740667E-002  0.276210E-001  0.273728       0.397243E-015  0.109013E-023  0.470442E-001  0.693587E-003  0.162223E-002  0.200366E-004  0.177597E-005  0.137372E-005  0.258121E-010  0.388501E-002  0.692663E-005  0.151298E-004  0.223699E-007  0.838837E-014  0.440112       0.333827E-003   2.29943       0.549452E-003  0.418025E-002  0.127238E-018  0.684220E-002  0.530506E-007  0.121705E-004  0.753740E-011  0.107049E-010  0.286121E-011  0.284133E-024  0.348360E-004  0.994393E-008  0.470444E-013  0.158223E-008  0.108780E-008  0.211469E-009  0.132373E-015  0.662960E-001  0.119349E-002  0.185572       0.117372E-002  0.324904E-006  0.762917E-001  0.540295        1.84033      -0.341058E-001   7.93543       0.736628      -0.374567E-001   3.80811     
  924.000        30200.0       0.485977E-001  0.537001E-004  0.533189E-003  0.782184E-002  0.151723E-002  0.304481E-002  0.184196E-002  0.581851       0.924733       0.843954E-001  0.433262E-002  0.366067E-001   0.00000       0.172345E-004  0.228925E-006  0.896879       0.132689E-014  0.703341E-003  0.289616E-001  0.141805       0.263417E-002  0.137150E-001  0.908245E-004  0.170053E-003  0.940931E-003  0.122431E-002  0.119066E-001  0.213414E-003  0.176685E-002  0.402503E-011  0.858622E-016  0.825255E-001  0.205563E-001  0.337727E-006  0.255085E-006  0.427501E-014  0.200812E-003  0.215522E-004  0.539885E-003  0.174793       0.106268E-002  0.434997E-018  0.735720E-003  0.974487E-002  0.350958E-001  0.354031       0.286197E-015  0.553129E-024  0.822275E-001  0.113892E-002  0.258373E-002  0.290655E-004  0.526973E-005  0.195413E-005  0.392485E-010  0.298003E-002  0.852732E-005  0.172298E-004  0.183063E-007  0.316958E-014  0.445815       0.326382E-003   2.30217       0.102763E-002  0.369131E-002  0.531767E-019  0.842631E-002  0.138087E-007  0.672990E-005  0.388903E-011  0.692956E-011  0.208279E-011  0.604620E-025  0.373275E-005  0.265368E-008  0.458876E-013  0.434032E-009  0.449431E-009  0.595397E-010  0.223174E-015  0.721618E-001  0.134258E-002  0.220740       0.628026E-003  0.336743E-006  0.848814E-001  0.590130        2.00245      -0.369570E-001   9.89366       0.876606      -0.474524E-001   4.11365     
  924.000        30100.0       0.469255E-001  0.572423E-004  0.523156E-003  0.764428E-002  0.139390E-002  0.291014E-002  0.171743E-002  0.579146       0.926737       0.818522E-001  0.418010E-002  0.359464E-001   0.00000       0.199185E-004  0.335420E-006  0.899959       0.128567E-014  0.689142E-003  0.283710E-001  0.135235       0.252065E-002  0.134713E-001  0.881461E-004  0.166178E-003  0.897992E-003  0.119400E-002  0.110029E-001  0.212264E-003  0.168848E-002  0.366222E-011  0.762140E-016  0.765174E-001  0.194538E-001  0.315299E-006  0.238495E-006  0.388883E-014  0.182610E-003  0.209491E-004  0.525706E-003  0.167130       0.970717E-003  0.419110E-018  0.749471E-003  0.944805E-002  0.339627E-001  0.340968       0.276161E-015  0.555266E-024  0.754506E-001  0.103909E-002  0.233898E-002  0.300982E-004  0.542841E-005  0.207470E-005  0.402278E-010  0.317254E-002  0.903709E-005  0.180214E-004  0.177293E-007  0.307393E-014  0.437321       0.311289E-003   2.21155       0.977633E-003  0.359815E-002  0.520699E-019  0.818336E-002  0.145767E-007  0.679374E-005  0.389630E-011  0.684499E-011  0.203469E-011  0.602488E-025  0.413098E-005  0.284061E-008  0.450729E-013  0.471157E-009  0.461149E-009  0.655597E-010  0.222238E-015  0.705687E-001  0.131902E-002  0.215483       0.626926E-003  0.328131E-006  0.819709E-001  0.574976        1.95192      -0.360135E-001   9.64703       0.844296      -0.458176E-001   3.95946     
