|6.6.6
PT_inf_gloss36_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  16.0000        161.000       -359417.       -127260.       -72142.1     
  16.1000        162.000       -359417.       -127260.       -72142.1     
  16.2000        163.000       -359417.       -127260.       -72142.1     
  16.3000        164.000       -359417.       -127260.       -72142.1     
  16.4000        165.000       -359417.       -127260.       -72142.1     
  16.5000        166.000       -359417.       -127260.       -72142.1     
  16.6000        167.000       -359417.       -127260.       -72142.1     
  16.7000        168.000       -359417.       -127260.       -72142.1     
  16.8000        169.000       -359417.       -127260.       -72142.1     
  16.9000        170.000       -359417.       -127260.       -72142.1     
  17.0000        171.000       -359417.       -127260.       -72142.1     
  17.1000        172.000       -359417.       -127260.       -72142.1     
  17.2000        173.000       -359417.       -127260.       -72142.1     
  17.3000        174.000       -359417.       -127260.       -72142.1     
  17.4000        175.000       -359417.       -127260.       -72142.1     
  17.5000        176.000       -359417.       -127260.       -72142.1     
  17.6000        177.000       -359417.       -127260.       -72142.1     
  17.7000        178.000       -359417.       -127260.       -72142.1     
  17.8000        179.000       -359417.       -127260.       -72142.1     
  17.9000        180.000       -359417.       -127260.       -72142.1     
  18.0000        181.000       -359417.       -127260.       -72142.1     
  18.1000        182.000       -359417.       -127260.       -72141.9     
  18.2000        183.000       -359417.       -127260.       -72141.9     
  18.3000        184.000       -359421.       -127123.       -72138.1     
  18.4000        185.000       -359421.       -127123.       -72138.1     
  18.5000        186.000       -359421.       -127123.       -72138.1     
  18.6000        187.000       -359421.       -127123.       -72138.1     
  18.7000        188.000       -359421.       -127123.       -72138.1     
  18.8000        189.000       -359421.       -127123.       -72138.1     
  18.9000        190.000       -359421.       -127123.       -72138.1     
  19.0000        191.000       -359421.       -127123.       -72138.1     
  19.1000        192.000       -359421.       -127123.       -72138.1     
  19.2000        193.000       -359421.       -127123.       -72138.1     
  19.3000        194.000       -359421.       -127123.       -72138.1     
  19.4000        195.000       -359421.       -127123.       -72138.1     
  19.5000        196.000       -359421.       -127123.       -72138.1     
  19.6000        197.000       -359421.       -127123.       -72138.1     
  19.7000        198.000       -359421.       -127123.       -72138.1     
  19.8000        199.000       -359421.       -127123.       -72138.1     
  19.9000        200.000       -359421.       -127123.       -72138.1     
  20.0000        201.000       -359421.       -127123.       -72138.1     
  20.1000        202.000       -359421.       -127123.       -72138.1     
  20.2000        203.000       -359421.       -127123.       -72138.1     
  20.3000        204.000       -359421.       -127123.       -72138.1     
  20.4000        205.000       -359421.       -127123.       -72138.1     
  20.5000        206.000       -359421.       -127123.       -72138.1     
  20.6000        207.000       -359421.       -127123.       -72138.1     
  20.7000        208.000       -359421.       -127123.       -72138.1     
  20.8000        209.000       -359421.       -127123.       -72138.1     
  20.9000        210.000       -359421.       -127123.       -72138.1     
  21.0000        211.000       -359421.       -127123.       -72138.1     
  21.1000        212.000       -359421.       -127123.       -72138.1     
  21.2000        213.000       -359421.       -127123.       -72138.1     
  21.3000        214.000       -359421.       -127123.       -72138.1     
  21.4000        215.000       -359421.       -127123.       -72138.1     
  21.5000        216.000       -359421.       -127123.       -72138.1     
  21.6000        217.000       -359421.       -126481.       -72138.2     
  21.7000        218.000       -359840.       -123498.       -71714.5     
  21.8000        219.000       -359840.       -122176.       -71714.5     
  21.9000        220.000       -359840.       -121405.       -71714.2     
  22.0000        221.000       -359921.       -120209.       -71632.6     
  22.1000        222.000       -359840.       -119578.       -71714.0     
  22.2000        223.000       -359921.       -116522.       -71632.6     
  22.3000        224.000       -371205.       -74936.1       -60306.1     
  22.4000        225.000       -371205.       -74936.1       -60306.1     
  22.5000        226.000       -371205.       -74936.1       -60306.1     
  22.6000        227.000       -371205.       -74936.1       -60306.1     
  22.7000        228.000       -371205.       -74936.1       -60306.1     
  22.8000        229.000       -371205.       -74936.1       -60306.1     
  22.9000        230.000       -371205.       -74936.1       -60306.1     
  23.0000        231.000       -371205.       -70774.4       -60260.3     
  23.1000        232.000       -371205.       -68308.8       -60260.3     
  23.2000        233.000       -371205.       -68308.8       -60260.3     
  23.3000        234.000       -371205.       -68308.8       -60260.3     
  23.4000        235.000       -371205.       -68308.8       -60260.3     
  23.5000        236.000       -371205.       -68308.8       -60260.3     
  23.6000        237.000       -371205.       -68308.8       -60260.3     
  23.7000        238.000       -371205.       -68308.8       -60260.3     
  23.8000        239.000       -371205.       -68308.8       -60260.3     
  23.9000        240.000       -371205.       -68308.8       -60260.3     
  24.0000        241.000       -371205.       -68308.8       -60260.3     
  24.1000        242.000       -371205.       -68308.8       -60260.3     
  24.2000        243.000       -371205.       -68308.8       -60260.3     
  24.3000        244.000       -371205.       -68308.8       -60260.3     
  24.4000        245.000       -362614.       -43892.8       -68950.8     
  24.5000        246.000       -362614.       -43892.8       -68950.8     
  24.6000        247.000       -362614.       -43892.8       -68950.8     
  24.7000        248.000       -362614.       -43892.8       -68950.8     
  24.8000        249.000       -362614.       -43892.8       -68950.8     
  24.9000        250.000       -362614.       -43892.8       -68950.8     
  25.0000        251.000       -362614.       -43892.8       -68950.8     
