|6.6.6
PT_inf_gloss23_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  3.80000        39.0000       -358881.       -121784.       -76327.6     
  3.90000        40.0000       -358881.       -121784.       -76327.6     
  4.00000        41.0000       -358881.       -121784.       -76327.6     
  4.10000        42.0000       -358881.       -121784.       -76327.6     
  4.20000        43.0000       -358881.       -121784.       -76327.6     
  4.30000        44.0000       -358881.       -121784.       -76327.6     
  4.40000        45.0000       -358881.       -121784.       -76327.6     
  4.50000        46.0000       -358881.       -121784.       -76327.6     
  4.60000        47.0000       -358881.       -121784.       -76327.6     
  4.70000        48.0000       -358881.       -121784.       -76327.6     
  4.80000        49.0000       -358881.       -121784.       -76327.6     
  4.90000        50.0000       -358881.       -121784.       -76327.6     
  5.00000        51.0000       -358881.       -121784.       -76327.6     
  5.10000        52.0000       -358881.       -121784.       -76327.6     
  5.20000        53.0000       -358881.       -121784.       -76327.6     
  5.30000        54.0000       -358881.       -121784.       -76327.6     
  5.40000        55.0000       -358749.       -142496.       -76465.2     
  5.50000        56.0000       -358749.       -142496.       -76465.2     
  5.60000        57.0000       -358749.       -142496.       -76465.2     
  5.70000        58.0000       -358749.       -142496.       -76465.2     
  5.80000        59.0000       -358749.       -142496.       -76465.2     
  5.90000        60.0000       -358749.       -142496.       -76465.2     
  6.00000        61.0000       -358749.       -142496.       -76465.2     
  6.10000        62.0000       -358749.       -142496.       -76465.2     
  6.20000        63.0000       -358749.       -142496.       -76465.2     
  6.30000        64.0000       -358749.       -142496.       -76465.2     
  6.40000        65.0000       -358749.       -142496.       -76465.2     
  6.50000        66.0000       -358749.       -142496.       -76465.2     
  6.60000        67.0000       -358749.       -142496.       -76465.2     
  6.70000        68.0000       -358749.       -142496.       -76465.2     
  6.80000        69.0000       -358749.       -142496.       -76465.2     
  6.90000        70.0000       -358749.       -142496.       -76465.2     
  7.00000        71.0000       -358749.       -142496.       -76465.2     
  7.10000        72.0000       -358749.       -142496.       -76465.2     
  7.20000        73.0000       -358749.       -142496.       -76465.2     
  7.30000        74.0000       -358749.       -142496.       -76465.2     
  7.40000        75.0000       -358749.       -142496.       -76465.2     
  7.50000        76.0000       -358749.       -142496.       -76465.2     
  7.60000        77.0000       -358749.       -142496.       -76465.2     
  7.70000        78.0000       -358749.       -142496.       -76465.2     
  7.80000        79.0000       -358749.       -142496.       -76465.2     
  7.90000        80.0000       -358749.       -142496.       -76465.2     
  8.00000        81.0000       -358749.       -142496.       -76465.2     
  8.10000        82.0000       -358749.       -142496.       -76465.2     
  8.20000        83.0000       -358749.       -142496.       -76465.2     
  8.30000        84.0000       -358749.       -142496.       -76465.2     
  8.40000        85.0000       -358749.       -142496.       -76465.2     
  8.50000        86.0000       -358749.       -142496.       -76465.2     
  8.60000        87.0000       -358749.       -142496.       -76465.2     
  8.70000        88.0000       -358749.       -142496.       -76465.2     
  8.80000        89.0000       -358749.       -142496.       -76465.2     
  8.90000        90.0000       -358749.       -142496.       -76465.2     
  9.00000        91.0000       -358749.       -142496.       -76465.2     
  9.10000        92.0000       -358749.       -142496.       -76465.2     
  9.20000        93.0000       -358749.       -142496.       -76465.2     
  9.30000        94.0000       -358749.       -142496.       -76465.2     
  9.40000        95.0000       -358749.       -142496.       -76465.2     
  9.50000        96.0000       -358749.       -142496.       -76465.2     
  9.60000        97.0000       -358749.       -142496.       -76465.2     
  9.70000        98.0000       -358749.       -142496.       -76465.2     
  9.80000        99.0000       -358749.       -142496.       -76465.2     
  9.90000        100.000       -358749.       -142496.       -76465.2     
  10.0000        101.000       -358749.       -142496.       -76465.2     
  10.1000        102.000       -358749.       -142496.       -76465.2     
  10.2000        103.000       -358749.       -142496.       -76465.2     
  10.3000        104.000       -358749.       -142496.       -76465.2     
  10.4000        105.000       -358749.       -142496.       -76465.2     
  10.5000        106.000       -358749.       -142496.       -76465.2     
  10.6000        107.000       -358749.       -142496.       -76465.2     
  10.7000        108.000       -358749.       -142496.       -76465.2     
  10.8000        109.000       -358749.       -142496.       -76465.2     
  10.9000        110.000       -358749.       -142496.       -76465.2     
  11.0000        111.000       -358749.       -142496.       -76465.2     
  11.1000        112.000       -358749.       -142496.       -76465.2     
  11.2000        113.000       -358749.       -142496.       -76465.2     
  11.3000        114.000       -358749.       -142496.       -76465.2     
  11.4000        115.000       -358749.       -142496.       -76465.2     
  11.5000        116.000       -358749.       -142496.       -76465.2     
  11.6000        117.000       -358749.       -142496.       -76465.2     
  11.7000        118.000       -358749.       -142496.       -76465.2     
  11.8000        119.000       -358749.       -142496.       -76465.2     
  11.9000        120.000       -358749.       -142496.       -76465.2     
  12.0000        121.000       -358749.       -142496.       -76465.2     
  12.1000        122.000       -358749.       -142496.       -76465.2     
  12.2000        123.000       -358749.       -142496.       -76465.2     
  12.3000        124.000       -358749.       -142496.       -76465.2     
  12.4000        125.000       -358749.       -142496.       -76465.2     
  12.5000        126.000       -358749.       -142496.       -76465.2     
  12.6000        127.000       -358749.       -142496.       -76465.2     
  12.7000        128.000       -358749.       -142496.       -76465.2     
  12.8000        129.000       -358749.       -142496.       -76465.2     
  12.9000        130.000       -358749.       -142496.       -76465.2     
  13.0000        131.000       -358749.       -142496.       -76465.2     
  13.1000        132.000       -358749.       -142496.       -76465.2     
  13.2000        133.000       -358749.       -142496.       -76465.2     
  13.3000        134.000       -358749.       -142496.       -76465.2     
  13.4000        135.000       -358749.       -142496.       -76465.2     
  13.5000        136.000       -358749.       -142496.       -76465.2     
  13.6000        137.000       -358890.       -142073.       -76322.4     
  13.7000        138.000       -358890.       -142073.       -76322.4     
  13.8000        139.000       -356778.       -41410.9       -78299.4     
  13.9000        140.000       -342641.       -30808.4       -92005.1     
  14.0000        141.000       -359663.       -137766.       -75541.5     
  14.1000        142.000       -359877.       -135902.       -75325.8     
  14.2000        143.000       -359877.       -135902.       -75325.8     
  14.3000        144.000       -359877.       -135902.       -75325.8     
  14.4000        145.000       -359877.       -135902.       -75325.8     
  14.5000        146.000       -359877.       -135903.       -75325.8     
  14.6000        147.000       -359877.       -135903.       -75325.8     
  14.7000        148.000       -360058.       -135356.       -75142.1     
  14.8000        149.000       -360058.       -135356.       -75142.1     
  14.9000        150.000       -360058.       -135356.       -75142.1     
  15.0000        151.000       -360202.       -134924.       -74997.2     
  15.1000        152.000       -360202.       -134924.       -74997.2     
  15.2000        153.000       -360202.       -134924.       -74997.2     
  15.3000        154.000       -360386.       -134368.       -74810.8     
  15.4000        155.000       -360386.       -134368.       -74810.8     
  15.5000        156.000       -360386.       -134368.       -74810.8     
  15.6000        157.000       -360386.       -134368.       -74810.8     
  15.7000        158.000       -360386.       -134368.       -74810.8     
  15.8000        159.000       -360386.       -134368.       -74810.8     
  15.9000        160.000       -360386.       -134364.       -74810.8     
  16.0000        161.000       -360386.       -134364.       -74810.8     
  16.1000        162.000       -360386.       -134364.       -74810.8     
  16.2000        163.000       -360403.       -134313.       -74793.7     
  16.3000        164.000       -360403.       -134313.       -74793.7     
  16.4000        165.000       -360403.       -134313.       -74793.7     
  16.5000        166.000       -360448.       -134179.       -74748.7     
  16.6000        167.000       -360448.       -134179.       -74748.7     
  16.7000        168.000       -360716.       -133371.       -74477.7     
  16.8000        169.000       -360832.       -132477.       -74360.8     
  16.9000        170.000       -360832.       -132477.       -74360.8     
  17.0000        171.000       -360202.       -133871.       -74997.2     
  17.1000        172.000       -360202.       -133871.       -74997.2     
  17.2000        173.000       -360386.       -133315.       -74810.8     
  17.3000        174.000       -360386.       -133315.       -74810.8     
  17.4000        175.000       -360386.       -133315.       -74810.8     
  17.5000        176.000       -360386.       -133315.       -74810.8     
  17.6000        177.000       -360386.       -133300.       -74810.8     
  17.7000        178.000       -360386.       -133300.       -74810.8     
  17.8000        179.000       -360386.       -133300.       -74810.8     
  17.9000        180.000       -360386.       -133300.       -74810.8     
  18.0000        181.000       -360386.       -133300.       -74810.8     
  18.1000        182.000       -360403.       -133249.       -74793.7     
  18.2000        183.000       -360403.       -133249.       -74793.7     
  18.3000        184.000       -360403.       -133249.       -74793.7     
  18.4000        185.000       -360448.       -133115.       -74748.7     
  18.5000        186.000       -360448.       -133115.       -74748.7     
  18.6000        187.000       -360832.       -131960.       -74360.8     
  18.7000        188.000       -360834.       -131953.       -74358.3     
  18.8000        189.000       -360834.       -131953.       -74358.3     
  18.9000        190.000       -361377.       -129880.       -73809.1     
  19.0000        191.000       -361861.       -128062.       -73320.9     
  19.1000        192.000       -361861.       -128068.       -73320.9     
  19.2000        193.000       -361861.       -128068.       -73320.9     
  19.3000        194.000       -361861.       -128068.       -73320.9     
  19.4000        195.000       -361861.       -128068.       -73320.9     
  19.5000        196.000       -361861.       -128068.       -73320.9     
  19.6000        197.000       -361861.       -128068.       -73320.9     
  19.7000        198.000       -361861.       -127541.       -73320.9     
  19.8000        199.000       -361861.       -125312.       -73320.5     
  19.9000        200.000       -364370.       -116544.       -70785.2     
  20.0000        201.000       -364380.       -116462.       -70774.5     
  20.1000        202.000       -371110.       -93195.2       -63975.8     
  20.2000        203.000       -371112.       -90752.7       -64055.5     
  20.3000        204.000       -371576.       -85884.7       -63560.8     
  20.4000        205.000       -371576.       -84549.2       -63560.8     
  20.5000        206.000       -371576.       -84549.2       -63560.8     
  20.6000        207.000       -371576.       -84549.2       -63560.8     
  20.7000        208.000       -371576.       -84549.2       -63560.8     
  20.8000        209.000       -371576.       -84549.2       -63560.8     
  20.9000        210.000       -371576.       -84549.2       -63560.8     
  21.0000        211.000       -371576.       -84549.2       -63560.8     
  21.1000        212.000       -371576.       -84549.2       -63560.8     
  21.2000        213.000       -371576.       -54159.1       -63592.2     
  21.3000        214.000       -369893.       -51247.2       -65284.1     
  21.4000        215.000       -369893.       -51247.2       -65284.1     
  21.5000        216.000       -369893.       -51247.2       -65284.1     
  21.6000        217.000       -369893.       -51247.2       -65284.1     
  21.7000        218.000       -369893.       -51247.2       -65284.1     
  21.8000        219.000       -369893.       -51247.2       -65284.1     
  21.9000        220.000       -369893.       -51247.2       -65284.1     
  22.0000        221.000       -369893.       -51247.2       -65284.1     
  22.1000        222.000       -369893.       -51247.2       -65284.1     
  22.2000        223.000       -352731.       -38375.4       -82270.3     
  22.3000        224.000       -333252.       -23766.6       -101406.     
  22.4000        225.000       -333252.       -23766.6       -101406.     
  22.5000        226.000       -333252.       -23766.6       -101406.     
  22.6000        227.000       -333252.       -23766.6       -101406.     
  22.7000        228.000       -333252.       -23766.6       -101406.     
  22.8000        229.000       -333252.       -23766.6       -101406.     
  22.9000        230.000       -333252.       -23766.6       -101406.     
  23.0000        231.000       -331697.       -22600.4       -102939.     
  23.1000        232.000       -331512.       -22461.7       -103121.     
  23.2000        233.000       -326299.       -18551.3       -107891.     
  23.3000        234.000       -324802.       -17428.6       -109014.     
  23.4000        235.000       -322514.       -15713.1       -110841.     
  23.5000        236.000       -320287.       -14042.8       -112557.     
  23.6000        237.000       -319234.       -13253.0       -113301.     
  23.7000        238.000       -319178.       -13210.5       -113251.     
  23.8000        239.000       -314837.       -9955.18       -116970.     
  23.9000        240.000       -312743.       -8384.63       -118626.     
  24.0000        241.000       -311498.       -7450.70       -119632.     
  24.1000        242.000       -309984.       -6315.67       -120995.     
  24.2000        243.000       -308215.       -4988.44       -122366.     
  24.3000        244.000       -308180.       -4962.08       -122334.     
  24.4000        245.000       -308180.       -4962.08       -122334.     
  24.5000        246.000       -307312.       -4311.28       -123214.     
  24.6000        247.000       -307312.       -4311.28       -123214.     
  24.7000        248.000       -307312.       -4311.28       -123214.     
  24.8000        249.000       -306556.       -3744.45       -123980.     
  24.9000        250.000       -306556.       -3744.45       -123980.     
  25.0000        251.000       -306556.       -3744.45       -123980.     
