|6.6.6
PT_inf_gloss26_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  6.60000        67.0000       -358523.       -125634.       -71863.9     
  6.70000        68.0000       -358523.       -125634.       -71863.9     
  6.80000        69.0000       -358523.       -125634.       -71863.9     
  6.90000        70.0000       -358523.       -125634.       -71863.9     
  7.00000        71.0000       -358523.       -125634.       -71863.9     
  7.10000        72.0000       -358523.       -125634.       -71863.9     
  7.20000        73.0000       -358523.       -125634.       -71863.9     
  7.30000        74.0000       -358523.       -125634.       -71863.9     
  7.40000        75.0000       -358523.       -125634.       -71863.9     
  7.50000        76.0000       -358523.       -125634.       -71863.9     
  7.60000        77.0000       -358523.       -125634.       -71863.9     
  7.70000        78.0000       -358523.       -125634.       -71863.9     
  7.80000        79.0000       -358523.       -125634.       -71863.9     
  7.90000        80.0000       -358523.       -125634.       -71863.9     
  8.00000        81.0000       -358523.       -125634.       -71863.9     
  8.10000        82.0000       -358523.       -125634.       -71863.9     
  8.20000        83.0000       -358523.       -125634.       -71863.9     
  8.30000        84.0000       -358523.       -125634.       -71863.9     
  8.40000        85.0000       -358523.       -125634.       -71863.9     
  8.50000        86.0000       -358523.       -125634.       -71863.9     
  8.60000        87.0000       -358523.       -125634.       -71863.9     
  8.70000        88.0000       -358523.       -125634.       -71863.9     
  8.80000        89.0000       -358523.       -125634.       -71863.9     
  8.90000        90.0000       -358523.       -125634.       -71863.9     
  9.00000        91.0000       -358523.       -125634.       -71863.9     
  9.10000        92.0000       -358523.       -125634.       -71863.9     
  9.20000        93.0000       -358523.       -125634.       -71863.9     
  9.30000        94.0000       -358523.       -125634.       -71863.9     
  9.40000        95.0000       -358523.       -125634.       -71863.9     
  9.50000        96.0000       -358523.       -125634.       -71863.9     
  9.60000        97.0000       -358523.       -125634.       -71863.9     
  9.70000        98.0000       -358523.       -125634.       -71863.9     
  9.80000        99.0000       -358523.       -125634.       -71863.9     
  9.90000        100.000       -358523.       -125634.       -71863.9     
  10.0000        101.000       -358523.       -125634.       -71863.9     
  10.1000        102.000       -358523.       -125634.       -71863.9     
  10.2000        103.000       -358523.       -125634.       -71863.9     
  10.3000        104.000       -358523.       -125634.       -71863.9     
  10.4000        105.000       -358523.       -125634.       -71863.9     
  10.5000        106.000       -358523.       -125634.       -71863.9     
  10.6000        107.000       -358523.       -125634.       -71863.9     
  10.7000        108.000       -358523.       -125634.       -71863.9     
  10.8000        109.000       -358523.       -125634.       -71863.9     
  10.9000        110.000       -358523.       -125634.       -71863.9     
  11.0000        111.000       -358523.       -125634.       -71863.9     
  11.1000        112.000       -358523.       -125634.       -71863.9     
  11.2000        113.000       -358523.       -125634.       -71863.9     
  11.3000        114.000       -358523.       -125634.       -71863.9     
  11.4000        115.000       -358523.       -125634.       -71863.9     
  11.5000        116.000       -358523.       -125634.       -71863.9     
  11.6000        117.000       -358523.       -125634.       -71863.9     
  11.7000        118.000       -358523.       -125634.       -71863.9     
  11.8000        119.000       -358523.       -125634.       -71863.9     
  11.9000        120.000       -358523.       -125634.       -71863.9     
  12.0000        121.000       -358523.       -125634.       -71863.9     
  12.1000        122.000       -358523.       -125634.       -71863.9     
  12.2000        123.000       -358523.       -125634.       -71863.9     
  12.3000        124.000       -358523.       -125634.       -71863.9     
  12.4000        125.000       -358523.       -125634.       -71863.9     
  12.5000        126.000       -358523.       -125634.       -71863.9     
  12.6000        127.000       -358523.       -125634.       -71863.9     
  12.7000        128.000       -358523.       -125634.       -71863.9     
  12.8000        129.000       -358523.       -125634.       -71863.9     
  12.9000        130.000       -358523.       -125634.       -71863.9     
  13.0000        131.000       -358523.       -125634.       -71863.9     
  13.1000        132.000       -358523.       -125634.       -71863.9     
  13.2000        133.000       -358523.       -125634.       -71863.9     
  13.3000        134.000       -358523.       -125634.       -71863.9     
  13.4000        135.000       -358523.       -125634.       -71863.9     
  13.5000        136.000       -358523.       -125634.       -71863.9     
  13.6000        137.000       -358523.       -125634.       -71863.9     
  13.7000        138.000       -358523.       -125634.       -71863.9     
  13.8000        139.000       -358523.       -125634.       -71863.9     
  13.9000        140.000       -358523.       -125634.       -71863.9     
  14.0000        141.000       -358523.       -125634.       -71863.9     
  14.1000        142.000       -358523.       -125634.       -71863.9     
  14.2000        143.000       -358523.       -125634.       -71863.9     
  14.3000        144.000       -358523.       -125634.       -71863.9     
  14.4000        145.000       -358475.       -125779.       -71912.9     
  14.5000        146.000       -358475.       -125779.       -71912.9     
  14.6000        147.000       -358475.       -125779.       -71912.9     
  14.7000        148.000       -358475.       -125779.       -71912.9     
  14.8000        149.000       -358475.       -125779.       -71912.9     
  14.9000        150.000       -358475.       -125779.       -71912.9     
  15.0000        151.000       -358475.       -125779.       -71912.9     
  15.1000        152.000       -358475.       -125779.       -71912.9     
  15.2000        153.000       -358475.       -125779.       -71912.9     
  15.3000        154.000       -358475.       -125779.       -71912.9     
  15.4000        155.000       -358475.       -125779.       -71912.9     
  15.5000        156.000       -358612.       -85059.2       -71770.6     
  15.6000        157.000       -358612.       -40265.6       -71770.6     
  15.7000        158.000       -358612.       -40265.6       -71770.6     
  15.8000        159.000       -358612.       -40265.6       -71770.6     
  15.9000        160.000       -358612.       -40265.6       -71770.6     
  16.0000        161.000       -358612.       -40265.6       -71770.6     
  16.1000        162.000       -358612.       -40265.6       -71770.6     
  16.2000        163.000       -358612.       -40265.6       -71770.6     
  16.3000        164.000       -358612.       -40265.6       -71770.6     
  16.4000        165.000       -358612.       -40265.6       -71770.6     
  16.5000        166.000       -358612.       -40265.6       -71770.6     
  16.6000        167.000       -358612.       -40265.6       -71770.6     
  16.7000        168.000       -358612.       -40265.6       -71770.6     
  16.8000        169.000       -358612.       -40265.6       -71770.6     
  16.9000        170.000       -358576.       -40238.8       -71806.6     
  17.0000        171.000       -358576.       -40238.8       -71806.6     
  17.1000        172.000       -358576.       -40238.8       -71806.6     
  17.2000        173.000       -359443.       -40888.6       -70930.1     
  17.3000        174.000       -359616.       -122367.       -70759.3     
  17.4000        175.000       -359616.       -122367.       -70759.3     
  17.5000        176.000       -359616.       -122367.       -70759.3     
  17.6000        177.000       -359933.       -121423.       -70439.4     
  17.7000        178.000       -359933.       -121423.       -70439.4     
  17.8000        179.000       -360132.       -120827.       -70237.9     
  17.9000        180.000       -360132.       -120827.       -70237.9     
  18.0000        181.000       -360370.       -120116.       -69997.1     
  18.1000        182.000       -360370.       -120116.       -69997.1     
  18.2000        183.000       -360370.       -120116.       -69997.1     
  18.3000        184.000       -360546.       -119590.       -69819.1     
  18.4000        185.000       -360546.       -119589.       -69819.1     
  18.5000        186.000       -360619.       -119372.       -69745.6     
  18.6000        187.000       -360619.       -119372.       -69745.6     
  18.7000        188.000       -360619.       -119372.       -69745.6     
  18.8000        189.000       -360619.       -119372.       -69745.6     
  18.9000        190.000       -360619.       -119372.       -69745.6     
  19.0000        191.000       -360619.       -119372.       -69745.6     
  19.1000        192.000       -360619.       -119372.       -69745.6     
  19.2000        193.000       -360706.       -119110.       -69656.8     
  19.3000        194.000       -360706.       -119110.       -69656.8     
  19.4000        195.000       -360873.       -41961.6       -69487.1     
  19.5000        196.000       -360873.       -41961.6       -69487.1     
  19.6000        197.000       -360873.       -41961.6       -69487.1     
  19.7000        198.000       -360873.       -41961.6       -69487.1     
  19.8000        199.000       -360873.       -41961.6       -69487.1     
  19.9000        200.000       -360873.       -41961.6       -69487.1     
  20.0000        201.000       -360873.       -41961.6       -69487.1     
  20.1000        202.000       -360873.       -41961.6       -69487.1     
  20.2000        203.000       -360873.       -41961.6       -69487.1     
  20.3000        204.000       -360873.       -41961.6       -69487.1     
  20.4000        205.000       -360873.       -41961.6       -69487.1     
  20.5000        206.000       -360873.       -41961.6       -69487.1     
  20.6000        207.000       -360873.       -41961.6       -69487.1     
  20.7000        208.000       -360873.       -41961.6       -69487.1     
  20.8000        209.000       -360873.       -41961.6       -69487.1     
  20.9000        210.000       -360873.       -41961.6       -69487.1     
  21.0000        211.000       -360873.       -41961.6       -69487.1     
  21.1000        212.000       -360873.       -41961.6       -69487.1     
  21.2000        213.000       -360873.       -41961.6       -69487.1     
  21.3000        214.000       -360873.       -41961.6       -69487.1     
  21.4000        215.000       -360873.       -41961.6       -69487.1     
  21.5000        216.000       -360873.       -41961.6       -69487.1     
  21.6000        217.000       -360873.       -41961.6       -69487.1     
  21.7000        218.000       -360873.       -41961.6       -69487.1     
  21.8000        219.000       -360873.       -41961.6       -69487.1     
  21.9000        220.000       -360873.       -41961.6       -69487.1     
  22.0000        221.000       -360842.       -41938.4       -69518.4     
  22.1000        222.000       -358617.       -40269.7       -71767.8     
  22.2000        223.000       -358617.       -40269.4       -71768.2     
  22.3000        224.000       -358617.       -40269.4       -71768.2     
  22.4000        225.000       -358617.       -40269.4       -71768.2     
  22.5000        226.000       -358617.       -40269.4       -71768.2     
  22.6000        227.000       -358617.       -40269.4       -71768.2     
  22.7000        228.000       -361238.       -42234.9       -69117.7     
  22.8000        229.000       -360841.       -41937.0       -69519.8     
  22.9000        230.000       -370252.       -48996.0       -59986.4     
  23.0000        231.000       -369962.       -53692.5       -60281.8     
  23.1000        232.000       -370601.       -49257.7       -59724.6     
  23.2000        233.000       -370599.       -49255.6       -59723.7     
  23.3000        234.000       -370599.       -49255.6       -59723.7     
  23.4000        235.000       -370599.       -49255.6       -59723.7     
  23.5000        236.000       -370599.       -49255.6       -59723.7     
  23.6000        237.000       -370599.       -49255.6       -59723.7     
  23.7000        238.000       -370599.       -49255.6       -59723.7     
  23.8000        239.000       -370599.       -49255.6       -59723.7     
  23.9000        240.000       -370599.       -49255.6       -59723.7     
  24.0000        241.000       -370599.       -49255.6       -59723.7     
  24.1000        242.000       -370599.       -49255.6       -59723.7     
  24.2000        243.000       -371059.       -62402.5       -59245.6     
  24.3000        244.000       -371059.       -62402.5       -59245.6     
  24.4000        245.000       -371059.       -62402.5       -59245.6     
  24.5000        246.000       -371059.       -62402.5       -59245.6     
  24.6000        247.000       -363609.       -44013.1       -66785.5     
  24.7000        248.000       -363609.       -44013.1       -66785.5     
  24.8000        249.000       -363609.       -44013.1       -66785.5     
  24.9000        250.000       -363609.       -44013.1       -66785.5     
  25.0000        251.000       -363609.       -44013.1       -66785.5     
