|6.6.6
PT_inf_gloss28_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  3.40000        35.0000       -358726.       -131322.       -73399.1     
  3.50000        36.0000       -358726.       -131322.       -73399.1     
  3.60000        37.0000       -358726.       -131322.       -73399.1     
  3.70000        38.0000       -358726.       -131322.       -73399.1     
  3.80000        39.0000       -358726.       -131322.       -73399.1     
  3.90000        40.0000       -358726.       -131322.       -73399.1     
  4.00000        41.0000       -358726.       -131322.       -73399.1     
  4.10000        42.0000       -358726.       -131322.       -73399.1     
  4.20000        43.0000       -358726.       -131322.       -73399.1     
  4.30000        44.0000       -358726.       -131322.       -73399.1     
  4.40000        45.0000       -358726.       -131322.       -73399.1     
  4.50000        46.0000       -358726.       -131322.       -73399.1     
  4.60000        47.0000       -358728.       -131316.       -73397.2     
  4.70000        48.0000       -358728.       -131316.       -73397.2     
  4.80000        49.0000       -358728.       -131316.       -73397.2     
  4.90000        50.0000       -358728.       -131316.       -73397.2     
  5.00000        51.0000       -358626.       -131640.       -73503.3     
  5.10000        52.0000       -358626.       -131640.       -73503.3     
  5.20000        53.0000       -358626.       -131640.       -73503.3     
  5.30000        54.0000       -358626.       -131640.       -73503.3     
  5.40000        55.0000       -358626.       -131640.       -73503.3     
  5.50000        56.0000       -358626.       -131640.       -73503.3     
  5.60000        57.0000       -358626.       -131640.       -73503.3     
  5.70000        58.0000       -358626.       -131640.       -73503.3     
  5.80000        59.0000       -358626.       -131640.       -73503.3     
  5.90000        60.0000       -358626.       -131640.       -73503.3     
  6.00000        61.0000       -358626.       -131640.       -73503.3     
  6.10000        62.0000       -358626.       -131640.       -73503.3     
  6.20000        63.0000       -358626.       -131640.       -73503.3     
  6.30000        64.0000       -358626.       -131640.       -73503.3     
  6.40000        65.0000       -358626.       -131640.       -73503.3     
  6.50000        66.0000       -358626.       -131640.       -73503.3     
  6.60000        67.0000       -358626.       -131640.       -73503.3     
  6.70000        68.0000       -358626.       -131640.       -73503.3     
  6.80000        69.0000       -358626.       -131640.       -73503.3     
  6.90000        70.0000       -358626.       -131640.       -73503.3     
  7.00000        71.0000       -358626.       -131640.       -73503.3     
  7.10000        72.0000       -358626.       -131640.       -73503.3     
  7.20000        73.0000       -358626.       -131640.       -73503.3     
  7.30000        74.0000       -358626.       -131640.       -73503.3     
  7.40000        75.0000       -358626.       -131640.       -73503.3     
  7.50000        76.0000       -358626.       -131640.       -73503.3     
  7.60000        77.0000       -358626.       -131640.       -73503.3     
  7.70000        78.0000       -358626.       -131640.       -73503.3     
  7.80000        79.0000       -358626.       -131640.       -73503.3     
  7.90000        80.0000       -358626.       -131640.       -73503.3     
  8.00000        81.0000       -358626.       -131640.       -73503.3     
  8.10000        82.0000       -358626.       -131640.       -73503.3     
  8.20000        83.0000       -358626.       -131640.       -73503.3     
  8.30000        84.0000       -358626.       -131640.       -73503.3     
  8.40000        85.0000       -358626.       -131640.       -73503.3     
  8.50000        86.0000       -358626.       -131640.       -73503.3     
  8.60000        87.0000       -358626.       -131640.       -73503.3     
  8.70000        88.0000       -358626.       -131640.       -73503.3     
  8.80000        89.0000       -358626.       -131640.       -73503.3     
  8.90000        90.0000       -358626.       -131640.       -73503.3     
  9.00000        91.0000       -358626.       -131640.       -73503.3     
  9.10000        92.0000       -358626.       -131640.       -73503.3     
  9.20000        93.0000       -358626.       -131640.       -73503.3     
  9.30000        94.0000       -358626.       -131640.       -73503.3     
  9.40000        95.0000       -358626.       -131640.       -73503.3     
  9.50000        96.0000       -358626.       -131640.       -73503.3     
  9.60000        97.0000       -358626.       -131640.       -73503.3     
  9.70000        98.0000       -358626.       -131640.       -73503.3     
  9.80000        99.0000       -358626.       -131640.       -73503.3     
  9.90000        100.000       -358626.       -131640.       -73503.3     
  10.0000        101.000       -358626.       -131640.       -73503.3     
  10.1000        102.000       -358626.       -131640.       -73503.3     
  10.2000        103.000       -358626.       -131640.       -73503.3     
  10.3000        104.000       -358626.       -131640.       -73503.3     
  10.4000        105.000       -358626.       -131640.       -73503.3     
  10.5000        106.000       -358626.       -131640.       -73503.3     
  10.6000        107.000       -358626.       -131640.       -73503.3     
  10.7000        108.000       -358626.       -131640.       -73503.3     
  10.8000        109.000       -358626.       -131640.       -73503.3     
  10.9000        110.000       -358626.       -131640.       -73503.3     
  11.0000        111.000       -358626.       -131640.       -73503.3     
  11.1000        112.000       -358626.       -131640.       -73503.3     
  11.2000        113.000       -358626.       -131640.       -73503.3     
  11.3000        114.000       -358626.       -131640.       -73503.3     
  11.4000        115.000       -358626.       -131640.       -73503.3     
  11.5000        116.000       -358626.       -131640.       -73503.3     
  11.6000        117.000       -358626.       -131640.       -73503.3     
  11.7000        118.000       -358626.       -131640.       -73503.3     
  11.8000        119.000       -358626.       -131640.       -73503.3     
  11.9000        120.000       -358626.       -131640.       -73503.3     
  12.0000        121.000       -358626.       -131640.       -73503.3     
  12.1000        122.000       -358626.       -131640.       -73503.3     
  12.2000        123.000       -358626.       -131640.       -73503.3     
  12.3000        124.000       -358626.       -131640.       -73503.3     
  12.4000        125.000       -358656.       -131551.       -73473.1     
  12.5000        126.000       -358656.       -131551.       -73473.1     
  12.6000        127.000       -358656.       -131551.       -73473.1     
  12.7000        128.000       -358656.       -131551.       -73473.1     
  12.8000        129.000       -358656.       -131551.       -73473.1     
  12.9000        130.000       -358656.       -131551.       -73473.1     
  13.0000        131.000       -358656.       -131551.       -73473.1     
  13.1000        132.000       -358656.       -131551.       -73473.1     
  13.2000        133.000       -358656.       -131551.       -73473.1     
  13.3000        134.000       -358659.       -131542.       -73470.2     
  13.4000        135.000       -358659.       -131542.       -73470.2     
  13.5000        136.000       -358659.       -131542.       -73470.2     
  13.6000        137.000       -359122.       -130155.       -73001.7     
  13.7000        138.000       -359122.       -130155.       -73001.7     
  13.8000        139.000       -359122.       -130155.       -73001.7     
  13.9000        140.000       -359122.       -130155.       -73001.7     
  14.0000        141.000       -359143.       -130094.       -72980.8     
  14.1000        142.000       -359143.       -130094.       -72980.8     
  14.2000        143.000       -359143.       -130094.       -72980.8     
  14.3000        144.000       -359143.       -130094.       -72980.8     
  14.4000        145.000       -359143.       -130094.       -72980.8     
  14.5000        146.000       -359143.       -130094.       -72980.8     
  14.6000        147.000       -359143.       -130094.       -72980.8     
  14.7000        148.000       -359143.       -130094.       -72980.8     
  14.8000        149.000       -359143.       -130094.       -72980.8     
  14.9000        150.000       -359143.       -130094.       -72980.8     
  15.0000        151.000       -359143.       -130094.       -72980.8     
  15.1000        152.000       -359143.       -130094.       -72980.8     
  15.2000        153.000       -359443.       -129197.       -72677.5     
  15.3000        154.000       -359443.       -129197.       -72677.5     
  15.4000        155.000       -359443.       -129197.       -72677.5     
  15.5000        156.000       -359443.       -129197.       -72677.5     
  15.6000        157.000       -359443.       -129197.       -72677.5     
  15.7000        158.000       -359443.       -129197.       -72677.5     
  15.8000        159.000       -359443.       -129197.       -72677.5     
  15.9000        160.000       -359948.       -127687.       -72167.0     
  16.0000        161.000       -359948.       -127687.       -72167.0     
  16.1000        162.000       -359948.       -127687.       -72167.0     
  16.2000        163.000       -360266.       -126741.       -71846.2     
  16.3000        164.000       -360391.       -126369.       -71720.4     
  16.4000        165.000       -360391.       -126369.       -71720.4     
  16.5000        166.000       -360399.       -126343.       -71711.7     
  16.6000        167.000       -360771.       -125233.       -71336.2     
  16.7000        168.000       -360879.       -124910.       -71226.7     
  16.8000        169.000       -360879.       -124910.       -71226.7     
  16.9000        170.000       -361358.       -123477.       -70741.9     
  17.0000        171.000       -361358.       -123477.       -70741.9     
  17.1000        172.000       -361358.       -123477.       -70741.9     
  17.2000        173.000       -361358.       -123477.       -70741.9     
  17.3000        174.000       -361358.       -123477.       -70741.9     
  17.4000        175.000       -361358.       -123477.       -70741.9     
  17.5000        176.000       -361358.       -123477.       -70741.9     
  17.6000        177.000       -361481.       -123110.       -70617.8     
  17.7000        178.000       -361481.       -123110.       -70617.8     
  17.8000        179.000       -361498.       -123060.       -70600.9     
  17.9000        180.000       -361498.       -123060.       -70600.9     
  18.0000        181.000       -361498.       -123060.       -70600.9     
  18.1000        182.000       -361519.       -122996.       -70579.1     
  18.2000        183.000       -361519.       -122996.       -70579.1     
  18.3000        184.000       -361829.       -122070.       -70265.7     
  18.4000        185.000       -361672.       -110847.       -70423.6     
  18.5000        186.000       -361672.       -43462.9       -70423.6     
  18.6000        187.000       -361672.       -43462.9       -70423.6     
  18.7000        188.000       -361672.       -43462.9       -70423.6     
  18.8000        189.000       -361672.       -43462.9       -70423.6     
  18.9000        190.000       -361843.       -43591.6       -70249.9     
  19.0000        191.000       -361843.       -43591.6       -70249.9     
  19.1000        192.000       -361843.       -43591.6       -70249.9     
  19.2000        193.000       -361843.       -43591.6       -70249.9     
  19.3000        194.000       -361843.       -43591.6       -70249.9     
  19.4000        195.000       -361843.       -43591.6       -70249.9     
  19.5000        196.000       -361843.       -43591.6       -70249.9     
  19.6000        197.000       -361843.       -43591.6       -70249.9     
  19.7000        198.000       -361843.       -43591.6       -70249.9     
  19.8000        199.000       -361843.       -43591.6       -70249.9     
  19.9000        200.000       -361843.       -43591.6       -70249.9     
  20.0000        201.000       -361843.       -43591.6       -70249.9     
  20.1000        202.000       -361843.       -43591.6       -70249.9     
  20.2000        203.000       -361843.       -43591.6       -70249.9     
  20.3000        204.000       -361672.       -43462.9       -70423.6     
  20.4000        205.000       -362088.       -43774.9       -70005.9     
  20.5000        206.000       -362088.       -43774.9       -70005.9     
  20.6000        207.000       -362088.       -43774.9       -70005.9     
  20.7000        208.000       -362088.       -43774.9       -70005.9     
  20.8000        209.000       -362088.       -43774.9       -70005.9     
  20.9000        210.000       -362088.       -43774.9       -70005.9     
  21.0000        211.000       -366642.       -47190.9       -65407.6     
  21.1000        212.000       -370428.       -50030.4       -61568.0     
  21.2000        213.000       -370114.       -96353.7       -61887.2     
  21.3000        214.000       -332635.       -21685.1       -98791.5     
  21.4000        215.000       -370773.       -50288.4       -61221.3     
  21.5000        216.000       -371231.       -74447.4       -60841.8     
  21.6000        217.000       -371231.       -74447.4       -60841.8     
  21.7000        218.000       -371231.       -74447.4       -60841.8     
  21.8000        219.000       -371231.       -74447.4       -60841.8     
  21.9000        220.000       -371231.       -74447.4       -60841.8     
  22.0000        221.000       -371231.       -74447.4       -60841.8     
  22.1000        222.000       -371231.       -65956.4       -60796.2     
  22.2000        223.000       -371231.       -65956.4       -60796.2     
  22.3000        224.000       -371231.       -65956.4       -60796.2     
  22.4000        225.000       -371231.       -65956.4       -60796.2     
  22.5000        226.000       -371231.       -65956.4       -60796.2     
  22.6000        227.000       -371231.       -65956.4       -60796.2     
  22.7000        228.000       -371231.       -65956.4       -60796.2     
  22.8000        229.000       -362490.       -44076.8       -69637.5     
  22.9000        230.000       -362490.       -44076.8       -69637.5     
  23.0000        231.000       -362490.       -44076.8       -69637.5     
  23.1000        232.000       -362490.       -44076.8       -69637.5     
  23.2000        233.000       -362490.       -44076.8       -69637.5     
  23.3000        234.000       -362490.       -44076.8       -69637.5     
  23.4000        235.000       -362490.       -44076.8       -69637.5     
  23.5000        236.000       -362490.       -44076.8       -69637.5     
  23.6000        237.000       -362490.       -44076.8       -69637.5     
  23.7000        238.000       -362490.       -44076.8       -69637.5     
  23.8000        239.000       -362490.       -44076.8       -69637.5     
  23.9000        240.000       -362490.       -44076.8       -69637.5     
  24.0000        241.000       -362490.       -44076.8       -69637.5     
  24.1000        242.000       -362490.       -44076.8       -69637.5     
  24.2000        243.000       -338822.       -26325.8       -92834.7     
  24.3000        244.000       -338822.       -26325.8       -92834.7     
  24.4000        245.000       -338822.       -26325.8       -92834.7     
  24.5000        246.000       -338822.       -26325.8       -92834.7     
  24.6000        247.000       -338822.       -26325.8       -92834.7     
  24.7000        248.000       -338822.       -26325.8       -92834.7     
  24.8000        249.000       -338822.       -26325.8       -92834.7     
  24.9000        250.000       -338822.       -26325.8       -92834.7     
  25.0000        251.000       -338822.       -26325.8       -92834.7     
