|6.6.6
PT_inf_gloss33_2.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  11.0000        111.000       -359407.       -130443.       -73023.0     
  11.1000        112.000       -359407.       -130443.       -73023.0     
  11.2000        113.000       -359407.       -130443.       -73023.0     
  11.3000        114.000       -359407.       -130443.       -73023.0     
  11.4000        115.000       -359407.       -130443.       -73023.0     
  11.5000        116.000       -359407.       -130443.       -73023.0     
  11.6000        117.000       -359407.       -130443.       -73023.0     
  11.7000        118.000       -359407.       -130443.       -73023.0     
  11.8000        119.000       -359407.       -130443.       -73023.0     
  11.9000        120.000       -359407.       -130443.       -73023.0     
  12.0000        121.000       -359407.       -130443.       -73023.0     
  12.1000        122.000       -359407.       -130443.       -73023.0     
  12.2000        123.000       -359407.       -130443.       -73023.0     
  12.3000        124.000       -359407.       -130443.       -73023.0     
  12.4000        125.000       -359407.       -130443.       -73023.0     
  12.5000        126.000       -359407.       -130443.       -73023.0     
  12.6000        127.000       -359407.       -130443.       -73023.0     
  12.7000        128.000       -359407.       -130443.       -73023.0     
  12.8000        129.000       -359407.       -130443.       -73023.0     
  12.9000        130.000       -359504.       -42011.8       -72921.7     
  13.0000        131.000       -359504.       -42011.8       -72921.7     
  13.1000        132.000       -359504.       -42011.8       -72921.7     
  13.2000        133.000       -359504.       -42011.8       -72921.7     
  13.3000        134.000       -359504.       -42011.8       -72921.7     
  13.4000        135.000       -359504.       -42011.8       -72921.7     
  13.5000        136.000       -359504.       -42011.8       -72921.7     
  13.6000        137.000       -359504.       -42011.8       -72921.7     
  13.7000        138.000       -359504.       -42011.8       -72921.7     
  13.8000        139.000       -359504.       -42011.8       -72921.7     
  13.9000        140.000       -359466.       -41983.6       -72959.8     
  14.0000        141.000       -359466.       -41983.6       -72959.8     
  14.1000        142.000       -359466.       -41983.6       -72959.8     
  14.2000        143.000       -359466.       -41983.6       -72959.8     
  14.3000        144.000       -359466.       -41983.6       -72959.8     
  14.4000        145.000       -359466.       -41983.6       -72959.8     
  14.5000        146.000       -359466.       -41983.6       -72959.8     
  14.6000        147.000       -359503.       -42011.2       -72922.5     
  14.7000        148.000       -359503.       -42011.2       -72922.5     
  14.8000        149.000       -359503.       -42011.2       -72922.5     
  14.9000        150.000       -359503.       -42011.2       -72922.5     
  15.0000        151.000       -359503.       -42011.2       -72922.5     
  15.1000        152.000       -359503.       -42011.2       -72922.5     
  15.2000        153.000       -359503.       -42011.2       -72922.5     
  15.3000        154.000       -359503.       -42011.2       -72922.5     
  15.4000        155.000       -359503.       -42011.2       -72922.5     
  15.5000        156.000       -359503.       -42011.2       -72922.5     
  15.6000        157.000       -359775.       -42215.1       -72647.7     
  15.7000        158.000       -359775.       -42215.1       -72647.7     
  15.8000        159.000       -360134.       -128276.       -72289.1     
  15.9000        160.000       -360134.       -128276.       -72289.1     
  16.0000        161.000       -360134.       -128276.       -72289.1     
  16.1000        162.000       -360134.       -128276.       -72289.1     
  16.2000        163.000       -360319.       -57156.5       -72101.5     
  16.3000        164.000       -360319.       -42623.0       -72101.5     
  16.4000        165.000       -360319.       -42623.0       -72101.5     
  16.5000        166.000       -360030.       -42406.1       -72393.8     
  16.6000        167.000       -360030.       -42406.1       -72393.8     
  16.7000        168.000       -360232.       -42557.8       -72189.3     
  16.8000        169.000       -360232.       -42557.8       -72189.3     
  16.9000        170.000       -360232.       -42557.8       -72189.3     
  17.0000        171.000       -360232.       -42557.8       -72189.3     
  17.1000        172.000       -360232.       -42557.8       -72189.3     
  17.2000        173.000       -359407.       -41939.1       -73023.1     
  17.3000        174.000       -359407.       -41939.1       -73023.1     
  17.4000        175.000       -359407.       -41939.1       -73023.1     
  17.5000        176.000       -359407.       -41939.1       -73023.1     
  17.6000        177.000       -359407.       -41939.1       -73023.1     
  17.7000        178.000       -359407.       -41939.1       -73023.1     
  17.8000        179.000       -359407.       -41939.1       -73023.1     
  17.9000        180.000       -359407.       -41939.1       -73023.1     
  18.0000        181.000       -359415.       -41945.4       -73014.7     
  18.1000        182.000       -359415.       -41945.4       -73014.7     
  18.2000        183.000       -359415.       -41945.4       -73014.7     
  18.3000        184.000       -359415.       -41945.4       -73014.7     
  18.4000        185.000       -359415.       -41945.4       -73014.7     
  18.5000        186.000       -359415.       -41945.4       -73014.7     
  18.6000        187.000       -359415.       -41945.4       -73014.7     
  18.7000        188.000       -359415.       -41945.4       -73014.7     
  18.8000        189.000       -359415.       -41945.4       -73014.7     
  18.9000        190.000       -359415.       -41945.4       -73014.7     
  19.0000        191.000       -359463.       -41981.3       -72968.7     
  19.1000        192.000       -359463.       -41981.3       -72968.7     
  19.2000        193.000       -359471.       -41987.1       -72960.9     
  19.3000        194.000       -359471.       -41987.1       -72960.9     
  19.4000        195.000       -359471.       -41987.1       -72960.9     
  19.5000        196.000       -359471.       -41987.1       -72960.9     
  19.6000        197.000       -359471.       -41987.1       -72960.9     
  19.7000        198.000       -359471.       -41987.1       -72960.9     
  19.8000        199.000       -359471.       -41987.1       -72960.9     
  19.9000        200.000       -359471.       -41987.1       -72960.9     
  20.0000        201.000       -359471.       -41987.1       -72960.9     
  20.1000        202.000       -359440.       -41963.8       -72988.5     
  20.2000        203.000       -359440.       -41963.8       -72988.5     
  20.3000        204.000       -359440.       -41963.8       -72988.5     
  20.4000        205.000       -359440.       -41963.8       -72988.5     
  20.5000        206.000       -359440.       -41963.8       -72988.5     
  20.6000        207.000       -359427.       -41953.7       -72999.1     
  20.7000        208.000       -359217.       -41796.9       -73214.5     
  20.8000        209.000       -361982.       -43870.7       -70420.2     
  20.9000        210.000       -370838.       -50512.2       -61477.4     
  21.0000        211.000       -370835.       -50509.8       -61480.5     
  21.1000        212.000       -370829.       -50505.6       -61482.5     
  21.2000        213.000       -370829.       -50505.6       -61482.5     
  21.3000        214.000       -370829.       -50505.6       -61482.5     
  21.4000        215.000       -370829.       -50505.6       -61482.5     
  21.5000        216.000       -370829.       -50505.6       -61482.5     
  21.6000        217.000       -370829.       -50505.6       -61482.5     
  21.7000        218.000       -367825.       -48252.8       -64517.4     
  21.8000        219.000       -364178.       -45517.5       -68202.2     
  21.9000        220.000       -364178.       -45517.5       -68202.2     
  22.0000        221.000       -364178.       -45517.5       -68202.2     
  22.1000        222.000       -371291.       -66177.3       -61045.4     
  22.2000        223.000       -371291.       -66179.1       -61045.4     
  22.3000        224.000       -371291.       -66179.1       -61045.4     
  22.4000        225.000       -371291.       -66179.1       -61045.4     
  22.5000        226.000       -371291.       -66179.1       -61045.4     
  22.6000        227.000       -371291.       -66179.1       -61045.4     
  22.7000        228.000       -362042.       -43915.1       -70397.7     
  22.8000        229.000       -362042.       -43915.1       -70397.7     
  22.9000        230.000       -362042.       -43915.1       -70397.7     
  23.0000        231.000       -362042.       -43915.1       -70397.7     
  23.1000        232.000       -362042.       -43915.1       -70397.7     
  23.2000        233.000       -362042.       -43915.1       -70397.7     
  23.3000        234.000       -362042.       -43915.1       -70397.7     
  23.4000        235.000       -362042.       -43915.1       -70397.7     
  23.5000        236.000       -362042.       -43915.1       -70397.7     
  23.6000        237.000       -362042.       -43915.1       -70397.7     
  23.7000        238.000       -362042.       -43915.1       -70397.7     
  23.8000        239.000       -362042.       -43915.1       -70397.7     
  23.9000        240.000       -362042.       -43915.1       -70397.7     
  24.0000        241.000       -362042.       -43915.1       -70397.7     
  24.1000        242.000       -362042.       -43915.1       -70397.7     
  24.2000        243.000       -338680.       -26393.8       -93250.6     
  24.3000        244.000       -338061.       -25929.7       -93859.4     
  24.4000        245.000       -338061.       -25929.7       -93859.4     
  24.5000        246.000       -338061.       -25929.7       -93859.4     
  24.6000        247.000       -338061.       -25929.7       -93859.4     
  24.7000        248.000       -338061.       -25929.7       -93859.4     
  24.8000        249.000       -338061.       -25929.7       -93859.4     
  24.9000        250.000       -338061.       -25929.7       -93859.4     
  25.0000        251.000       -338061.       -25929.7       -93859.4     
