|6.6.6
PT_inf_gloss6_2.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
           5
n,alqt.        node#          mu[O2],J/mol   mu[S2],J/mol   mu[C],J/mol   
  9.80000        99.0000       -360206.       -136681.       -74583.3     
  9.90000        100.000       -360206.       -136681.       -74583.3     
  10.0000        101.000       -360206.       -136681.       -74583.3     
  10.1000        102.000       -360206.       -136681.       -74583.3     
  10.2000        103.000       -360206.       -136681.       -74583.3     
  10.3000        104.000       -360206.       -136681.       -74583.3     
  10.4000        105.000       -360206.       -136681.       -74583.3     
  10.5000        106.000       -360206.       -136681.       -74583.3     
  10.6000        107.000       -360206.       -136681.       -74583.3     
  10.7000        108.000       -360206.       -136681.       -74583.3     
  10.8000        109.000       -360206.       -136681.       -74583.3     
  10.9000        110.000       -360206.       -136681.       -74583.3     
  11.0000        111.000       -360206.       -136681.       -74583.3     
  11.1000        112.000       -360206.       -136681.       -74583.3     
  11.2000        113.000       -360206.       -136681.       -74583.3     
  11.3000        114.000       -360206.       -136681.       -74583.3     
  11.4000        115.000       -360206.       -136681.       -74583.3     
  11.5000        116.000       -360206.       -136681.       -74583.3     
  11.6000        117.000       -360206.       -136681.       -74583.3     
  11.7000        118.000       -360206.       -136681.       -74583.3     
  11.8000        119.000       -360206.       -136681.       -74583.3     
  11.9000        120.000       -360206.       -136681.       -74583.3     
  12.0000        121.000       -360206.       -136681.       -74583.3     
  12.1000        122.000       -360206.       -136681.       -74583.3     
  12.2000        123.000       -360206.       -136681.       -74583.3     
  12.3000        124.000       -360206.       -136681.       -74583.3     
  12.4000        125.000       -360206.       -136681.       -74583.3     
  12.5000        126.000       -360206.       -136681.       -74583.3     
  12.6000        127.000       -360206.       -136681.       -74583.3     
  12.7000        128.000       -360206.       -136681.       -74583.3     
  12.8000        129.000       -360206.       -136681.       -74583.3     
  12.9000        130.000       -360206.       -136681.       -74583.3     
  13.0000        131.000       -360206.       -136681.       -74583.3     
  13.1000        132.000       -360206.       -136681.       -74583.3     
  13.2000        133.000       -360206.       -136681.       -74583.3     
  13.3000        134.000       -360206.       -136681.       -74583.3     
  13.4000        135.000       -360198.       -136705.       -74591.1     
  13.5000        136.000       -360198.       -136705.       -74591.1     
  13.6000        137.000       -360198.       -136705.       -74591.1     
  13.7000        138.000       -360198.       -136705.       -74591.1     
  13.8000        139.000       -360198.       -136705.       -74591.1     
  13.9000        140.000       -360198.       -136705.       -74591.1     
  14.0000        141.000       -360198.       -136705.       -74591.1     
  14.1000        142.000       -360204.       -135789.       -74585.8     
  14.2000        143.000       -360204.       -135789.       -74585.8     
  14.3000        144.000       -360215.       -135065.       -74574.3     
  14.4000        145.000       -360215.       -135066.       -74574.3     
  14.5000        146.000       -360215.       -135066.       -74574.3     
  14.6000        147.000       -360215.       -135066.       -74574.3     
  14.7000        148.000       -360215.       -135066.       -74574.3     
  14.8000        149.000       -360215.       -135066.       -74574.3     
  14.9000        150.000       -360215.       -135066.       -74574.3     
  15.0000        151.000       -360215.       -135066.       -74574.3     
  15.1000        152.000       -360215.       -135066.       -74574.3     
  15.2000        153.000       -360215.       -135066.       -74574.3     
  15.3000        154.000       -360363.       -134620.       -74424.6     
  15.4000        155.000       -360371.       -132838.       -74416.9     
  15.5000        156.000       -360371.       -132835.       -74416.9     
  15.6000        157.000       -360371.       -132835.       -74416.9     
  15.7000        158.000       -360371.       -132835.       -74416.9     
  15.8000        159.000       -360371.       -132835.       -74416.9     
  15.9000        160.000       -360371.       -132835.       -74416.9     
  16.0000        161.000       -360371.       -132835.       -74416.9     
  16.1000        162.000       -360371.       -132835.       -74416.9     
  16.2000        163.000       -360371.       -132835.       -74416.9     
  16.3000        164.000       -360402.       -132743.       -74385.7     
  16.4000        165.000       -360402.       -132743.       -74385.7     
  16.5000        166.000       -360402.       -132743.       -74385.7     
  16.6000        167.000       -360785.       -131589.       -73998.3     
  16.7000        168.000       -360785.       -131589.       -73998.3     
  16.8000        169.000       -360808.       -131518.       -73974.6     
  16.9000        170.000       -360808.       -131518.       -73974.6     
  17.0000        171.000       -360808.       -131518.       -73974.6     
  17.1000        172.000       -360870.       -131332.       -73912.1     
  17.2000        173.000       -360870.       -131332.       -73912.1     
  17.3000        174.000       -360870.       -130428.       -73912.1     
  17.4000        175.000       -360870.       -130428.       -73912.1     
  17.5000        176.000       -360870.       -130428.       -73912.1     
  17.6000        177.000       -360870.       -130428.       -73912.1     
  17.7000        178.000       -360870.       -130428.       -73912.1     
  17.8000        179.000       -360872.       -130419.       -73910.8     
  17.9000        180.000       -360872.       -130419.       -73910.8     
  18.0000        181.000       -360872.       -130419.       -73910.8     
  18.1000        182.000       -360872.       -130419.       -73910.8     
  18.2000        183.000       -360872.       -130419.       -73910.8     
  18.3000        184.000       -360872.       -130419.       -73910.8     
  18.4000        185.000       -360872.       -130419.       -73910.8     
  18.5000        186.000       -361063.       -129844.       -73717.8     
  18.6000        187.000       -361063.       -129844.       -73717.8     
  18.7000        188.000       -361361.       -128947.       -73416.4     
  18.8000        189.000       -361361.       -128947.       -73416.4     
  18.9000        190.000       -361361.       -128947.       -73416.4     
  19.0000        191.000       -361361.       -128947.       -73416.4     
  19.1000        192.000       -361361.       -128947.       -73416.4     
  19.2000        193.000       -360371.       -131742.       -74416.9     
  19.3000        194.000       -361843.       -126656.       -72928.8     
  19.4000        195.000       -360870.       -129430.       -73912.0     
  19.5000        196.000       -360870.       -129430.       -73912.0     
  19.6000        197.000       -360870.       -129430.       -73912.0     
  19.7000        198.000       -360870.       -129430.       -73912.0     
  19.8000        199.000       -361062.       -128853.       -73718.5     
  19.9000        200.000       -361062.       -128853.       -73718.5     
  20.0000        201.000       -361361.       -127953.       -73416.4     
  20.1000        202.000       -361843.       -125729.       -72928.8     
  20.2000        203.000       -362318.       -122019.       -72448.3     
  20.3000        204.000       -364335.       -114616.       -70411.1     
  20.4000        205.000       -371114.       -91104.5       -63562.3     
  20.5000        206.000       -371115.       -88841.4       -63642.9     
  20.6000        207.000       -371111.       -86428.5       -63619.3     
  20.7000        208.000       -371579.       -82950.1       -63148.2     
  20.8000        209.000       -371579.       -82950.1       -63148.2     
  20.9000        210.000       -371579.       -82950.1       -63148.2     
  21.0000        211.000       -371579.       -82950.1       -63148.2     
  21.1000        212.000       -371579.       -82950.1       -63148.2     
  21.2000        213.000       -371579.       -82950.1       -63148.2     
  21.3000        214.000       -371579.       -82950.1       -63148.2     
  21.4000        215.000       -371579.       -82950.1       -63148.2     
  21.5000        216.000       -371579.       -74615.1       -63136.9     
  21.6000        217.000       -371579.       -64009.7       -63105.9     
  21.7000        218.000       -371579.       -64009.7       -63105.9     
  21.8000        219.000       -371579.       -64009.7       -63105.9     
  21.9000        220.000       -371579.       -64009.7       -63105.9     
  22.0000        221.000       -371579.       -64009.7       -63105.9     
  22.1000        222.000       -367495.       -49259.1       -67273.0     
  22.2000        223.000       -345375.       -32669.0       -89014.3     
  22.3000        224.000       -338247.       -27322.6       -96015.4     
  22.4000        225.000       -338247.       -27322.6       -96015.4     
  22.5000        226.000       -338247.       -27322.6       -96015.4     
  22.6000        227.000       -338247.       -27322.6       -96015.4     
  22.7000        228.000       -338247.       -27322.6       -96015.4     
  22.8000        229.000       -338247.       -27322.6       -96015.4     
  22.9000        230.000       -338247.       -27322.6       -96015.4     
  23.0000        231.000       -336062.       -25683.9       -98166.7     
  23.1000        232.000       -332457.       -22980.3       -101717.     
  23.2000        233.000       -330404.       -21440.7       -103532.     
  23.3000        234.000       -326581.       -18573.6       -106696.     
  23.4000        235.000       -325647.       -17873.0       -107267.     
  23.5000        236.000       -323147.       -15997.5       -109405.     
  23.6000        237.000       -321785.       -14976.5       -110404.     
  23.7000        238.000       -321620.       -14852.9       -110261.     
  23.8000        239.000       -321533.       -14787.4       -110186.     
  23.9000        240.000       -314789.       -9729.40       -116074.     
  24.0000        241.000       -313162.       -8509.12       -117448.     
  24.1000        242.000       -312300.       -7862.57       -118121.     
  24.2000        243.000       -310626.       -6606.74       -119435.     
  24.3000        244.000       -310619.       -6601.71       -119429.     
  24.4000        245.000       -310619.       -6601.71       -119429.     
  24.5000        246.000       -310619.       -6601.71       -119429.     
  24.6000        247.000       -310619.       -6601.71       -119429.     
  24.7000        248.000       -310619.       -6601.71       -119429.     
  24.8000        249.000       -308645.       -5121.04       -121433.     
  24.9000        250.000       -307368.       -4163.86       -122727.     
  25.0000        251.000       -307368.       -4163.86       -122727.     
