|6.6.6
PT_inf_graphite34_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.283880E-002  0.213656E-004  0.651848E-007  0.392080E-003  0.964075E-002  0.136087E-002   0.00000        0.00000       0.984426       0.269644E-002  0.628740E-003  0.505329       0.266680E-002   0.00000        0.00000       0.340097E-006  0.983112       0.324156E-015  0.139597E-003  0.869294E-003  0.143769E-002  0.869832E-005  0.491296E-001  0.158333E-002  0.306163E-002  0.833973E-005  0.146961E-001  0.640890E-002  0.175845E-006  0.522080E-006  0.480874E-011  0.490104E-009  0.187379E-013  0.171103E-009  0.238259E-009  0.242449E-005  0.123096E-005  0.142369E-014  0.298482E-023  0.735100E-019  0.442835E-032  0.786716E-004  0.208062E-001  0.166354E-005  0.113927E-005  0.115168E-013  0.313922E-003  0.638118E-004  0.189558E-003  0.124154E-003  0.138456E-010  0.791131E-003  0.156997E-017  0.310128E-005  0.176843E-002  0.181461E-002  0.569848E-001  0.171269E-015  0.352850E-042   0.00000        0.00000        0.00000       0.395617E-005  0.103626E-003  0.460685E-003  0.256315E-011  0.537609       0.226063E-002  0.334045E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.153795E-017  0.102750E-001  0.172878E-012  0.125902E-008  0.214146E-014  0.951699E-014  0.762995E-014  0.410453E-026  0.314442E-011  0.186730E-015  0.777306E-018  0.170955E-018  0.806483E-016  0.131385E-021  0.826004E-025  0.400013E-002  0.152801E-004  0.785114E-001  0.113261E-003  0.709237E-008  0.487621E-002   1.00109        3.88926      -0.247558E-005   22.0359       0.909250E-001 -0.808892E-002  0.798852     
 0.100000        2.00000       0.479753E-005  0.189839E-006  0.453946E-009  0.415035E-006  0.221556E-004  0.299070E-005  0.259931E-004  0.177906E-005  0.995665       0.427417E-002  0.899287E-005  0.502158       0.426990E-002   0.00000        0.00000        0.00000       0.995655       0.668318E-019  0.139470E-005  0.865737E-005  0.826540E-004  0.362075E-006  0.328765E-004  0.106304E-005  0.930974E-006  0.149932E-005  0.312440E-004  0.143779E-004  0.244930E-007  0.284118E-005  0.186054E-014  0.418317E-012  0.549073E-017  0.777440E-013  0.238045E-012  0.766114E-008  0.173836E-007  0.209744E-015  0.101317E-023  0.891352E-019  0.340725E-028  0.295437E-005  0.125103E-004  0.100245E-008  0.310985E-009  0.238338E-017  0.599499E-006  0.453304E-007  0.422046E-006  0.106415E-003  0.319104E-012  0.683355E-005  0.216807E-019  0.905432E-008  0.176181E-004  0.139308E-004  0.603330E-003  0.250558E-017  0.634301E-039  0.136149E-002  0.430750E-004  0.295676E-004  0.242591E-006  0.739064E-007  0.149545E-006  0.497113E-012  0.121952E-002  0.161948E-005  0.800912E-006  0.609924E-016  0.362161E-027  0.584307E-004  0.928339E-008  0.386695E-004  0.231854E-007  0.102475E-005  0.657812E-020  0.102765E-003  0.129982E-014  0.248686E-010  0.583789E-016  0.357983E-015  0.396073E-015  0.406382E-027  0.174521E-014  0.564931E-018  0.162286E-019  0.208116E-021  0.678583E-018  0.643587E-025  0.278983E-027  0.889430E-005  0.336772E-007  0.175049E-003  0.194643E-006  0.347757E-009  0.330129E-003  0.341576E-002  0.989784E-002 -0.338824E-005  0.493106E-001  0.189054E-002 -0.111850E-003  0.431439E-002
 0.200000        3.00000       0.934703E-005  0.375280E-006  0.897381E-009  0.813777E-006  0.434597E-004  0.558530E-005  0.504945E-004  0.984336E-005  0.995569       0.430771E-002  0.186948E-004  0.502198       0.429693E-002   0.00000        0.00000        0.00000       0.995548       0.126013E-018  0.275570E-005  0.171239E-004  0.153198E-003  0.670159E-006  0.608838E-004  0.196677E-005  0.170019E-005  0.278100E-005  0.587112E-004  0.282634E-004  0.482467E-007  0.562745E-005  0.355332E-014  0.808536E-012  0.103582E-016  0.148791E-012  0.459303E-012  0.150599E-007  0.344520E-007  0.419570E-015  0.203593E-023  0.172448E-018  0.669780E-028  0.574833E-005  0.242388E-004  0.193788E-008  0.593535E-009  0.449870E-017  0.117819E-005  0.880129E-007  0.826878E-006  0.210870E-003  0.633549E-012  0.137332E-004  0.428898E-019  0.187567E-007  0.348234E-004  0.289157E-004  0.125191E-002  0.520918E-017  0.124890E-038  0.264031E-002  0.844037E-004  0.613813E-004  0.469185E-006  0.142688E-006  0.285276E-006  0.975158E-012  0.239226E-002  0.312794E-005  0.164672E-005  0.340373E-015  0.204553E-026  0.322083E-003  0.522572E-007  0.215131E-003  0.129659E-006  0.572221E-005  0.129595E-019  0.203075E-003  0.284573E-014  0.544921E-010  0.127993E-015  0.785069E-015  0.869008E-015  0.894008E-027  0.395554E-014  0.129540E-017  0.372730E-019  0.499830E-021  0.163539E-017  0.161892E-024  0.702196E-027  0.174691E-004  0.657767E-007  0.343255E-003  0.400930E-006  0.726558E-009  0.690474E-003  0.672827E-002  0.194767E-001 -0.667112E-005  0.966426E-001  0.391499E-002 -0.232409E-003  0.888802E-002
 0.300000        4.00000       0.142360E-004  0.606539E-006  0.143258E-008  0.122736E-005  0.671078E-004  0.761973E-005  0.740084E-004  0.480624E-004  0.995472       0.432644E-002  0.335125E-004  0.502245       0.429642E-002   0.00000        0.00000        0.00000       0.995430       0.157660E-018  0.446266E-005  0.277310E-004  0.203617E-003  0.890711E-006  0.809208E-004  0.261404E-005  0.210655E-005  0.392016E-005  0.827606E-004  0.436497E-004  0.745117E-007  0.944796E-005  0.482352E-014  0.117737E-011  0.129596E-016  0.201980E-012  0.668826E-012  0.232584E-007  0.557926E-007  0.704419E-015  0.341813E-023  0.251114E-018  0.103440E-027  0.837056E-005  0.352959E-004  0.282189E-008  0.805705E-009  0.562851E-017  0.181958E-005  0.128162E-006  0.127702E-005  0.341489E-003  0.102599E-011  0.222400E-004  0.694570E-019  0.332793E-007  0.563940E-004  0.513039E-004  0.222121E-002  0.924241E-017  0.192879E-038  0.384475E-002  0.130352E-003  0.108906E-003  0.683215E-006  0.207778E-006  0.387253E-006  0.150603E-011  0.369459E-002  0.455483E-005  0.278632E-005  0.172042E-014  0.108416E-025  0.153499E-002  0.276969E-006  0.108738E-002  0.655363E-006  0.289231E-004  0.200146E-019  0.328866E-003  0.573493E-014  0.109817E-009  0.257941E-015  0.158213E-014  0.175129E-014  0.180168E-026  0.842424E-014  0.286018E-017  0.822971E-019  0.120911E-020  0.395608E-017  0.429066E-024  0.186104E-026  0.269791E-004  0.101585E-006  0.530120E-003  0.678391E-006  0.133645E-008  0.127007E-002  0.105336E-001  0.302221E-001 -0.103028E-004  0.149254       0.700402E-002 -0.414348E-003  0.157981E-001
 0.400000        5.00000       0.190976E-004  0.844257E-006  0.197832E-008  0.163102E-005  0.906401E-004  0.958757E-005  0.963013E-004  0.948632E-004  0.995369       0.434949E-002  0.492457E-004  0.502299       0.429588E-002   0.00000        0.00000        0.00000       0.995304       0.181695E-018  0.621982E-005  0.386500E-004  0.251639E-003  0.110078E-005  0.100006E-003  0.323056E-005  0.246909E-005  0.505301E-005  0.106677E-003  0.589661E-004  0.100657E-006  0.134390E-004  0.592520E-014  0.152494E-011  0.149352E-016  0.248111E-012  0.866268E-012  0.314196E-007  0.777608E-007  0.100198E-014  0.486203E-023  0.325245E-018  0.139737E-027  0.108416E-004  0.457155E-004  0.365494E-008  0.989726E-009  0.648656E-017  0.245806E-005  0.165996E-006  0.172512E-005  0.475949E-003  0.142997E-011  0.309969E-004  0.968055E-019  0.486107E-007  0.785990E-004  0.749390E-004  0.324449E-002  0.135003E-016  0.260559E-038  0.497974E-002  0.176092E-003  0.159078E-003  0.884904E-006  0.269116E-006  0.475701E-006  0.203448E-011  0.499099E-002  0.589945E-005  0.394480E-005  0.347913E-014  0.226199E-025  0.297618E-002  0.577870E-006  0.219897E-002  0.132531E-005  0.584898E-004  0.270375E-019  0.458356E-003  0.895994E-014  0.171572E-009  0.402993E-015  0.247184E-014  0.273612E-014  0.281484E-026  0.135156E-013  0.468322E-017  0.134752E-018  0.207487E-020  0.678875E-017  0.771653E-024  0.334699E-026  0.364458E-004  0.137230E-006  0.716135E-003  0.960450E-006  0.199230E-008  0.189335E-002  0.143626E-001  0.409597E-001 -0.139214E-004  0.201626       0.102913E-001 -0.606675E-003  0.232119E-001
 0.500000        6.00000       0.241683E-004  0.111003E-005  0.257994E-008  0.204066E-005  0.115448E-003  0.113336E-004  0.117621E-003  0.164567E-003  0.995247       0.438358E-002  0.683856E-004  0.502371       0.429521E-002   0.00000        0.00000        0.00000       0.995150       0.191923E-018  0.818898E-005  0.508863E-004  0.291335E-003  0.127443E-005  0.115782E-003  0.374018E-005  0.268551E-005  0.613585E-005  0.129537E-003  0.751202E-004  0.128233E-006  0.180178E-004  0.676119E-014  0.185223E-011  0.157760E-016  0.283118E-012  0.105219E-011  0.400272E-007  0.102379E-006  0.134337E-014  0.651859E-023  0.395052E-018  0.178018E-027  0.131685E-004  0.555274E-004  0.443940E-008  0.112937E-008  0.685169E-017  0.313146E-005  0.201624E-006  0.219773E-005  0.626631E-003  0.188268E-011  0.408103E-004  0.127453E-018  0.671450E-007  0.103483E-003  0.103512E-003  0.448155E-002  0.186477E-016  0.331941E-038  0.604854E-002  0.224333E-003  0.219731E-003  0.107483E-005  0.326876E-006  0.542819E-006  0.259184E-011  0.635830E-002  0.716565E-005  0.527242E-005  0.620066E-014  0.416634E-025  0.505726E-002  0.106437E-005  0.391909E-002  0.236203E-005  0.104243E-003  0.344446E-019  0.603468E-003  0.132221E-013  0.253187E-009  0.594695E-015  0.364767E-014  0.403768E-014  0.415384E-026  0.205484E-013  0.725055E-017  0.208623E-018  0.337014E-020  0.110267E-016  0.131495E-023  0.570351E-026  0.464304E-004  0.174826E-006  0.912325E-003  0.128369E-005  0.280234E-008  0.266316E-002  0.184834E-001  0.523669E-001 -0.177248E-004  0.256863       0.142863E-001 -0.838970E-003  0.323094E-001
 0.600000        7.00000       0.294821E-004  0.140578E-005  0.324271E-008  0.246045E-005  0.141678E-003  0.128812E-004  0.138042E-003  0.261697E-003  0.995100       0.443338E-002  0.914998E-004  0.502465       0.429610E-002   0.00000        0.00000        0.00000       0.994961       0.191098E-018  0.103833E-004  0.645331E-004  0.323456E-003  0.141463E-005  0.128530E-003  0.415136E-005  0.278000E-005  0.715873E-005  0.151445E-003  0.922397E-004  0.157508E-006  0.231567E-004  0.735053E-014  0.215874E-011  0.157095E-016  0.307898E-012  0.122598E-011  0.491491E-007  0.129876E-006  0.172924E-014  0.839702E-023  0.460496E-018  0.218588E-027  0.153639E-004  0.647411E-004  0.517417E-008  0.122768E-008  0.682343E-017  0.384496E-005  0.235159E-006  0.269715E-005  0.794914E-003  0.238901E-011  0.518861E-004  0.161638E-018  0.894492E-007  0.131221E-003  0.137940E-003  0.597180E-002  0.248563E-016  0.407694E-038  0.705320E-002  0.275317E-003  0.292820E-003  0.125282E-005  0.380900E-006  0.590024E-006  0.318144E-011  0.780473E-002  0.835048E-005  0.679923E-005  0.101477E-013  0.704870E-025  0.786150E-002  0.179976E-005  0.641064E-002  0.386687E-005  0.170616E-003  0.423092E-019  0.765193E-003  0.187744E-013  0.359557E-009  0.844615E-015  0.518083E-014  0.573519E-014  0.590268E-026  0.301945E-013  0.108149E-016  0.311260E-018  0.528059E-020  0.172870E-016  0.216435E-023  0.938864E-026  0.570038E-004  0.214448E-006  0.111980E-002  0.165591E-005  0.378764E-008  0.360014E-002  0.229317E-001  0.645403E-001 -0.217814E-004  0.315250       0.190960E-001 -0.111757E-002  0.434202E-001
 0.700000        8.00000       0.311283E-004  0.126527E-005  0.239271E-008  0.306499E-005  0.141681E-003  0.196500E-004  0.161739E-003  0.354653E-004  0.995272       0.433019E-002  0.601552E-004  0.502309       0.429044E-002   0.00000        0.00000        0.00000       0.995202       0.398208E-018  0.928120E-005  0.578191E-004  0.557365E-003  0.299570E-005  0.206907E-003  0.666664E-005  0.567467E-005  0.103308E-004  0.201828E-003  0.928500E-004  0.208863E-006  0.206058E-004  0.100863E-013  0.233190E-011  0.261003E-016  0.380721E-012  0.119620E-011  0.397083E-007  0.923561E-007  0.840236E-015  0.240127E-023  0.162342E-017  0.167593E-026  0.271498E-004  0.872242E-004  0.695971E-008  0.209875E-008  0.141132E-016  0.428941E-005  0.284687E-006  0.273865E-005  0.756632E-003  0.124783E-011  0.505048E-004  0.116765E-018  0.136141E-006  0.116805E-003  0.113268E-003  0.399440E-002  0.135240E-016  0.786048E-037  0.845883E-002  0.274798E-003  0.193830E-003  0.161980E-005  0.460334E-006  0.903097E-006  0.341644E-011  0.780218E-002  0.100590E-004  0.512790E-005  0.315060E-014  0.503887E-025  0.111979E-002  0.201487E-006  0.816926E-003  0.458637E-006  0.201936E-004  0.282096E-019  0.679181E-003  0.371089E-013  0.383689E-009  0.733774E-015  0.366502E-014  0.330326E-014  0.225122E-026  0.811152E-013  0.298686E-016  0.250580E-018  0.203777E-019  0.194236E-016  0.116703E-022  0.147659E-025  0.577585E-004  0.218693E-006  0.113233E-002  0.154435E-005  0.289508E-008  0.223958E-002  0.222021E-001  0.640734E-001 -0.237565E-004  0.317922       0.127593E-001 -0.746711E-003  0.291421E-001
 0.800000        9.00000       0.350167E-004  0.145278E-005  0.273607E-008  0.344183E-005  0.160314E-003  0.211812E-004  0.180091E-003  0.682927E-004  0.995581       0.395806E-002  0.720834E-004  0.502154       0.390143E-002   0.00000        0.00000        0.00000       0.995494       0.422900E-018  0.106699E-004  0.664707E-004  0.596113E-003  0.320440E-005  0.221292E-003  0.713008E-005  0.594092E-005  0.112529E-004  0.219841E-003  0.105131E-003  0.236523E-006  0.239790E-004  0.109757E-013  0.259230E-011  0.277148E-016  0.414266E-012  0.132970E-011  0.449543E-007  0.106162E-006  0.977435E-015  0.279237E-023  0.180599E-017  0.189990E-026  0.301904E-004  0.969792E-004  0.773805E-008  0.228416E-008  0.149884E-016  0.485711E-005  0.316503E-006  0.310088E-005  0.869859E-003  0.143405E-011  0.580664E-004  0.134219E-018  0.162784E-006  0.134285E-003  0.135379E-003  0.477350E-002  0.161596E-016  0.891660E-037  0.940419E-002  0.311148E-003  0.231636E-003  0.180082E-005  0.511778E-006  0.982805E-006  0.386832E-011  0.883413E-002  0.111831E-004  0.603546E-005  0.613790E-014  0.997281E-025  0.214080E-002  0.398326E-006  0.159062E-002  0.893000E-006  0.393184E-004  0.319321E-019  0.780815E-003  0.467071E-013  0.482731E-009  0.923056E-015  0.460979E-014  0.415421E-014  0.283038E-026  0.104882E-012  0.390951E-016  0.327714E-018  0.277373E-019  0.264168E-016  0.165194E-022  0.208839E-025  0.653987E-004  0.247622E-006  0.128211E-002  0.181794E-005  0.350254E-008  0.270913E-002  0.252471E-001  0.726567E-001 -0.268579E-004  0.359974       0.152676E-001 -0.893604E-003  0.347913E-001
 0.900000        10.0000       0.390717E-004  0.165990E-005  0.311049E-008  0.382203E-005  0.179757E-003  0.227223E-004  0.197697E-003  0.111085E-003  0.995494       0.397939E-002  0.853269E-004  0.502201       0.390100E-002   0.00000        0.00000        0.00000       0.995385       0.436118E-018  0.122017E-004  0.760130E-004  0.633494E-003  0.340535E-005  0.235168E-003  0.757719E-005  0.613948E-005  0.122458E-004  0.239239E-003  0.117898E-003  0.265246E-006  0.278449E-004  0.116885E-013  0.283890E-011  0.285811E-016  0.441172E-012  0.145619E-011  0.504134E-007  0.121402E-006  0.113502E-014  0.324255E-023  0.197779E-017  0.213062E-026  0.330623E-004  0.106205E-003  0.847416E-008  0.243252E-008  0.154569E-016  0.544694E-005  0.346611E-006  0.347744E-005  0.994733E-003  0.163991E-011  0.664022E-004  0.153487E-018  0.191832E-006  0.153562E-003  0.159536E-003  0.562530E-002  0.190432E-016  0.999939E-037  0.102988E-001  0.348933E-003  0.272970E-003  0.197213E-005  0.560462E-006  0.104664E-005  0.433808E-011  0.990692E-002  0.122469E-004  0.697486E-005  0.101198E-013  0.167669E-024  0.344682E-002  0.669690E-006  0.262252E-002  0.147233E-005  0.648259E-004  0.358098E-019  0.892906E-003  0.575970E-013  0.595281E-009  0.113827E-014  0.568457E-014  0.512277E-014  0.349029E-026  0.131254E-012  0.496809E-016  0.416450E-018  0.363231E-019  0.345939E-016  0.222927E-022  0.281826E-025  0.733405E-004  0.277693E-006  0.143781E-002  0.210090E-005  0.419130E-008  0.324187E-002  0.284697E-001  0.816366E-001 -0.301146E-004  0.403688       0.180709E-001 -0.105569E-002  0.411549E-001
