|6.6.6
PT_inf_graphite3_1.tab                                                                              
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.318110E-002  0.247032E-004  0.214256E-007  0.379616E-003  0.997301E-002  0.110994E-002   0.00000        0.00000       0.983677       0.299843E-002  0.526379E-003  0.505336       0.297794E-002   0.00000        0.00000        0.00000       0.982481       0.699118E-016  0.147914E-003  0.105432E-002  0.960028E-003  0.306361E-005  0.453698E-001  0.806219E-003  0.128699E-002  0.482885E-005  0.128491E-001  0.969747E-003  0.468243E-006  0.322747E-006  0.289392E-011  0.165713E-009  0.197076E-014  0.379472E-010  0.459039E-010  0.656415E-006  0.544891E-006  0.521974E-014  0.491070E-022  0.389520E-020  0.342810E-034  0.425268E-004  0.207668E-001  0.849664E-006  0.404741E-006  0.134428E-014  0.939325E-004  0.527832E-004  0.183214E-003  0.135600E-003  0.687162E-010  0.385810E-003  0.254525E-017  0.880707E-006  0.149394E-002  0.977430E-003  0.531947E-001  0.495799E-015  0.140697E-044   0.00000        0.00000        0.00000       0.265214E-005  0.239540E-004  0.202559E-003  0.145607E-011  0.557380       0.145823E-002  0.256982E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.139285E-016  0.822479E-002  0.171217E-013  0.279144E-009  0.864266E-015  0.513080E-014  0.618585E-014  0.372531E-025  0.459611E-012  0.437655E-017  0.108551E-018  0.944012E-021  0.742373E-017  0.171090E-024  0.353040E-027  0.610875E-002  0.282690E-004  0.973970E-001  0.217867E-003  0.313450E-008  0.342511E-002   1.09695        4.40945      -0.127215E-002   22.7298       0.773822E-001 -0.679853E-002  0.815509     
 0.100000        2.00000       0.672213E-005  0.258223E-006  0.152993E-009  0.450119E-006  0.261554E-004  0.209931E-005  0.244888E-004  0.185108E-005  0.995339       0.459503E-002  0.882327E-005  0.502319       0.459228E-002   0.00000        0.00000        0.00000       0.995330       0.302261E-019  0.168878E-005  0.120792E-004  0.409352E-004  0.123819E-006  0.389992E-004  0.690701E-006  0.607997E-006  0.578729E-006  0.313291E-004  0.250882E-005  0.572278E-007  0.126045E-005  0.150521E-014  0.156171E-012  0.907849E-018  0.202869E-013  0.443214E-013  0.180666E-008  0.662950E-008  0.476739E-015  0.518904E-023  0.689918E-020  0.345529E-030  0.178388E-005  0.184529E-004  0.751643E-009  0.197472E-009  0.581478E-018  0.236683E-006  0.481091E-007  0.472620E-006  0.770556E-004  0.907092E-012  0.434893E-005  0.306261E-019  0.866111E-008  0.170900E-004  0.112664E-004  0.645947E-003  0.635465E-017  0.111966E-040  0.129107E-002  0.351400E-004  0.243048E-004  0.119794E-006  0.217952E-007  0.101458E-006  0.186962E-012  0.144015E-002  0.132389E-005  0.705670E-006  0.124893E-016  0.182432E-028  0.708975E-004  0.528204E-008  0.300301E-004  0.118038E-007  0.113946E-005  0.400880E-019  0.938302E-004  0.105878E-014  0.202134E-010  0.659802E-016  0.412852E-015  0.524717E-015  0.351687E-026  0.381626E-014  0.245658E-018  0.835411E-020  0.480975E-022  0.519407E-018  0.791243E-026  0.223669E-028  0.158732E-004  0.732975E-007  0.252093E-003  0.568334E-006  0.249773E-009  0.287867E-003  0.425727E-002  0.128303E-001 -0.441685E-005  0.586633E-001  0.175573E-002 -0.110618E-003  0.445291E-002
 0.200000        3.00000       0.130549E-004  0.512807E-006  0.303736E-009  0.874997E-006  0.510841E-004  0.388724E-005  0.472702E-004  0.101688E-004  0.995061       0.480517E-002  0.185454E-004  0.502447       0.479787E-002   0.00000        0.00000        0.00000       0.995041       0.576610E-019  0.335100E-005  0.240021E-004  0.753731E-004  0.227565E-006  0.717273E-004  0.126877E-005  0.110847E-005  0.106508E-005  0.586472E-004  0.491238E-005  0.112358E-006  0.254614E-005  0.286921E-014  0.299535E-012  0.173303E-017  0.387774E-013  0.848156E-013  0.353752E-008  0.132073E-007  0.975594E-015  0.106818E-022  0.132492E-019  0.676560E-030  0.345132E-005  0.355047E-004  0.144196E-008  0.376092E-009  0.111081E-017  0.463293E-006  0.928206E-007  0.921385E-006  0.153481E-003  0.181133E-011  0.882337E-005  0.608676E-019  0.180292E-007  0.339277E-004  0.235129E-004  0.134752E-002  0.132903E-016  0.219700E-040  0.248708E-002  0.685174E-004  0.507335E-004  0.229955E-006  0.417416E-007  0.193104E-006  0.365079E-012  0.281217E-002  0.253686E-005  0.144496E-005  0.693792E-016  0.103634E-027  0.388100E-003  0.298734E-007  0.166146E-003  0.657511E-007  0.633497E-005  0.787211E-019  0.186218E-003  0.237081E-014  0.453125E-010  0.148019E-015  0.926509E-015  0.117827E-014  0.792489E-026  0.868888E-014  0.576280E-018  0.196392E-019  0.118207E-021  0.128232E-017  0.203725E-025  0.576347E-028  0.310456E-004  0.142317E-006  0.492020E-003  0.116654E-005  0.533514E-009  0.615755E-003  0.836440E-002  0.251609E-001 -0.866464E-005  0.114440       0.368784E-002 -0.232464E-003  0.916204E-002
 0.300000        4.00000       0.173512E-004  0.739764E-006  0.438116E-009  0.113575E-005  0.687055E-004  0.482940E-005  0.600995E-004  0.450450E-004  0.995442       0.436369E-002  0.300147E-004  0.502256       0.434161E-002   0.00000        0.00000        0.00000       0.995406       0.662704E-019  0.485276E-005  0.347246E-004  0.100690E-003  0.300062E-006  0.827884E-004  0.146573E-005  0.121489E-005  0.152547E-005  0.718941E-004  0.659889E-005  0.172073E-006  0.463930E-005  0.347661E-014  0.382835E-012  0.202067E-017  0.472346E-013  0.109267E-012  0.482299E-008  0.193481E-007  0.158171E-014  0.179087E-022  0.211039E-019  0.144740E-029  0.493517E-005  0.445885E-004  0.181415E-008  0.448841E-009  0.127458E-017  0.618105E-006  0.117244E-006  0.124135E-005  0.256524E-003  0.270878E-011  0.125247E-004  0.892103E-019  0.269765E-007  0.490512E-004  0.366425E-004  0.213010E-002  0.212765E-016  0.440299E-040  0.314383E-002  0.921878E-004  0.801641E-004  0.337387E-006  0.529471E-007  0.232277E-006  0.568933E-012  0.378507E-002  0.321771E-005  0.212833E-005  0.387076E-015  0.784878E-027  0.160809E-002  0.163719E-006  0.849067E-003  0.289096E-006  0.278890E-004  0.108588E-018  0.269333E-003  0.403317E-014  0.803478E-010  0.266066E-015  0.168861E-014  0.217707E-014  0.150311E-025  0.144590E-013  0.102917E-017  0.381080E-019  0.221612E-021  0.260874E-017  0.400955E-025  0.123334E-027  0.417093E-004  0.191900E-006  0.661919E-003  0.169129E-005  0.902002E-009  0.105495E-002  0.114388E-001  0.339946E-001 -0.132426E-004  0.154033       0.605434E-002 -0.374210E-003  0.144698E-001
 0.400000        5.00000       0.248357E-004  0.110886E-005  0.642677E-009  0.160993E-005  0.988012E-004  0.644209E-005  0.831693E-004  0.941901E-004  0.994867       0.483949E-002  0.479301E-004  0.502540       0.479674E-002   0.00000        0.00000        0.00000       0.994807       0.835803E-019  0.727337E-005  0.520968E-004  0.132303E-003  0.399447E-006  0.108742E-003  0.192351E-005  0.152616E-005  0.207764E-005  0.988081E-004  0.950354E-005  0.251675E-006  0.722483E-005  0.453594E-014  0.521421E-012  0.250908E-017  0.612865E-013  0.147604E-012  0.683782E-008  0.286014E-007  0.239085E-014  0.261763E-022  0.309026E-019  0.234831E-029  0.695645E-005  0.618082E-004  0.251024E-008  0.594590E-009  0.160830E-017  0.896293E-006  0.161586E-006  0.178406E-005  0.385165E-003  0.392579E-011  0.191242E-004  0.131928E-018  0.448719E-007  0.735367E-004  0.585200E-004  0.335378E-002  0.330775E-016  0.761734E-040  0.432815E-002  0.132437E-003  0.126225E-003  0.463495E-006  0.726657E-007  0.305292E-006  0.817754E-012  0.544045E-002  0.441629E-005  0.320996E-005  0.880783E-015  0.197490E-026  0.331086E-002  0.367379E-006  0.182274E-002  0.623011E-006  0.600258E-004  0.152295E-018  0.403618E-003  0.766121E-014  0.146426E-009  0.478320E-015  0.299399E-014  0.380757E-014  0.256091E-025  0.285220E-013  0.213837E-017  0.728741E-019  0.503667E-021  0.546379E-017  0.996764E-025  0.281989E-027  0.600612E-004  0.275329E-006  0.951868E-003  0.259145E-005  0.150140E-008  0.173284E-002  0.166492E-001  0.491440E-001 -0.190893E-004  0.221398       0.970183E-002 -0.595733E-003  0.227656E-001
 0.500000        6.00000       0.304990E-004  0.142834E-005  0.822021E-009  0.193294E-005  0.121964E-003  0.733851E-005  0.983070E-004  0.157707E-003  0.994755       0.486525E-002  0.656758E-004  0.502600       0.479607E-002   0.00000        0.00000        0.00000       0.994669       0.876934E-019  0.938198E-005  0.672001E-004  0.148250E-003  0.447594E-006  0.121849E-003  0.215536E-005  0.161981E-005  0.244503E-005  0.116280E-003  0.117335E-004  0.310730E-006  0.968567E-005  0.505083E-014  0.612976E-012  0.263256E-017  0.682433E-013  0.173522E-012  0.844230E-008  0.368932E-007  0.320519E-014  0.350922E-022  0.363288E-019  0.289934E-029  0.817793E-005  0.726611E-004  0.295101E-008  0.662084E-009  0.168744E-017  0.110661E-005  0.189959E-006  0.220269E-005  0.496827E-003  0.506391E-011  0.246685E-004  0.170175E-018  0.607244E-007  0.948556E-004  0.791942E-004  0.453862E-002  0.447633E-016  0.940474E-040  0.508813E-002  0.163514E-003  0.170819E-003  0.544880E-006  0.854250E-007  0.339947E-006  0.100964E-011  0.671705E-002  0.519174E-005  0.415789E-005  0.152133E-014  0.356382E-026  0.544513E-002  0.662956E-006  0.314833E-002  0.107610E-005  0.103680E-003  0.188031E-018  0.520631E-003  0.113047E-013  0.216064E-009  0.705799E-015  0.441787E-014  0.561836E-014  0.377882E-025  0.424844E-013  0.331036E-017  0.112815E-018  0.818024E-021  0.887395E-017  0.169842E-024  0.480490E-027  0.741545E-004  0.339935E-006  0.117522E-002  0.335673E-005  0.211169E-008  0.243720E-002  0.207997E-001  0.609193E-001 -0.235681E-004  0.273349       0.133456E-001 -0.813278E-003  0.308696E-001
 0.600000        7.00000       0.307896E-004  0.123182E-005  0.719446E-009  0.205114E-005  0.120198E-003  0.100240E-004  0.108520E-003  0.266091E-004  0.994879       0.481115E-002  0.425138E-004  0.502509       0.479021E-002   0.00000        0.00000        0.00000       0.994831       0.127438E-018  0.806933E-005  0.576937E-004  0.213155E-003  0.644866E-006  0.173742E-003  0.307857E-005  0.263367E-005  0.309940E-005  0.144928E-003  0.115387E-004  0.307867E-006  0.731756E-005  0.643886E-014  0.686967E-012  0.379685E-017  0.868190E-013  0.194587E-012  0.824244E-008  0.314295E-007  0.236554E-014  0.255959E-022  0.417962E-019  0.296795E-029  0.926966E-005  0.817827E-004  0.333020E-008  0.850392E-009  0.245001E-017  0.108899E-005  0.213606E-006  0.217138E-005  0.429725E-003  0.430252E-011  0.209742E-004  0.146053E-018  0.413098E-007  0.814585E-004  0.536299E-004  0.307096E-002  0.302152E-016  0.966017E-040  0.570899E-002  0.160653E-003  0.115194E-003  0.619549E-006  0.963864E-007  0.436784E-006  0.100271E-011  0.661865E-002  0.586244E-005  0.322821E-005  0.239409E-015  0.497833E-027  0.960644E-003  0.899270E-007  0.490598E-003  0.165597E-006  0.159882E-004  0.184234E-018  0.447645E-003  0.527766E-014  0.100490E-009  0.327785E-015  0.204918E-014  0.260241E-014  0.174340E-025  0.181011E-013  0.122223E-017  0.413422E-019  0.238856E-021  0.256851E-017  0.392204E-025  0.110207E-027  0.728121E-004  0.334724E-006  0.115647E-002  0.260424E-005  0.124303E-008  0.143205E-002  0.197648E-001  0.592056E-001 -0.237449E-004  0.269340       0.860668E-002 -0.532527E-003  0.215707E-001
 0.700000        8.00000       0.352397E-004  0.144143E-005  0.854209E-009  0.233861E-005  0.138110E-003  0.116489E-004  0.122752E-003  0.480109E-004  0.994701       0.493651E-002  0.512295E-004  0.502595       0.490372E-002   0.00000        0.00000        0.00000       0.994641       0.141240E-018  0.944157E-005  0.675534E-004  0.262744E-003  0.782226E-006  0.192176E-003  0.340305E-005  0.287736E-005  0.385372E-005  0.163273E-003  0.132708E-004  0.388999E-006  0.971667E-005  0.725546E-014  0.782647E-012  0.428283E-017  0.986893E-013  0.223040E-012  0.964438E-008  0.374547E-007  0.295766E-014  0.334349E-022  0.546204E-019  0.461241E-029  0.114315E-004  0.916627E-004  0.372677E-008  0.940710E-009  0.271533E-017  0.124284E-005  0.241584E-006  0.249276E-005  0.560542E-003  0.525527E-011  0.246213E-004  0.173460E-018  0.464809E-007  0.952367E-004  0.632231E-004  0.367448E-002  0.367524E-016  0.140287E-039  0.644726E-002  0.184143E-003  0.137790E-003  0.778600E-006  0.108627E-006  0.486873E-006  0.128303E-011  0.760434E-002  0.660902E-005  0.379154E-005  0.491010E-015  0.121694E-026  0.166093E-002  0.179399E-006  0.958064E-003  0.291410E-006  0.281073E-004  0.218714E-018  0.523291E-003  0.594215E-014  0.118450E-009  0.392398E-015  0.249086E-014  0.321245E-014  0.222210E-025  0.195388E-013  0.134384E-017  0.498173E-019  0.256463E-021  0.302635E-017  0.411237E-025  0.126554E-027  0.836873E-004  0.383218E-006  0.132774E-002  0.301545E-005  0.149898E-008  0.175449E-002  0.228276E-001  0.682034E-001 -0.304210E-004  0.309160       0.104524E-001 -0.641234E-003  0.259802E-001
 0.800000        9.00000       0.400447E-004  0.168690E-005  0.995103E-009  0.263172E-005  0.157499E-003  0.127294E-004  0.137077E-003  0.793751E-004  0.994493       0.508321E-002  0.621897E-004  0.502697       0.503643E-002   0.00000        0.00000        0.00000       0.994417       0.151767E-018  0.110575E-004  0.791152E-004  0.285068E-003  0.848686E-006  0.208503E-003  0.369219E-005  0.306063E-005  0.427950E-005  0.181312E-003  0.151325E-004  0.443570E-006  0.117281E-004  0.792470E-014  0.871931E-012  0.460204E-017  0.107792E-012  0.248484E-012  0.109974E-007  0.438651E-007  0.356993E-014  0.403562E-022  0.608515E-019  0.525947E-029  0.127356E-004  0.102119E-003  0.415192E-008  0.102748E-008  0.291771E-017  0.141719E-005  0.269144E-006  0.284246E-005  0.656479E-003  0.615471E-011  0.288353E-004  0.203147E-018  0.558969E-007  0.111537E-003  0.760307E-004  0.441886E-002  0.441977E-016  0.159968E-039  0.718275E-002  0.209975E-003  0.165703E-003  0.867421E-006  0.121019E-006  0.531782E-006  0.146303E-011  0.867113E-002  0.736297E-005  0.443946E-005  0.823569E-015  0.209642E-026  0.272183E-002  0.309050E-006  0.160696E-002  0.488781E-006  0.471442E-004  0.249396E-018  0.612852E-003  0.756235E-014  0.150747E-009  0.499390E-015  0.317002E-014  0.408836E-014  0.282799E-025  0.247750E-013  0.175615E-017  0.651020E-019  0.344144E-021  0.406101E-017  0.566642E-025  0.174378E-027  0.954276E-004  0.436978E-006  0.151401E-002  0.353075E-005  0.185784E-008  0.217451E-002  0.261992E-001  0.779406E-001 -0.346863E-004  0.352531       0.127232E-001 -0.777015E-003  0.312359E-001
 0.900000        10.0000       0.450113E-004  0.195885E-005  0.114974E-008  0.292238E-005  0.177661E-003  0.137159E-004  0.150811E-003  0.121987E-003  0.994285       0.522300E-002  0.749866E-004  0.502802       0.515743E-002   0.00000        0.00000        0.00000       0.994190       0.158582E-018  0.128509E-004  0.919467E-004  0.304547E-003  0.906677E-006  0.222751E-003  0.394448E-005  0.318745E-005  0.470031E-005  0.199141E-003  0.170688E-004  0.500330E-006  0.140748E-004  0.847571E-014  0.956639E-012  0.480867E-017  0.115287E-012  0.272625E-012  0.124046E-007  0.509794E-007  0.428422E-014  0.484310E-022  0.667632E-019  0.593248E-029  0.139729E-004  0.112040E-003  0.455528E-008  0.109892E-008  0.304872E-017  0.159854E-005  0.295291E-006  0.320619E-005  0.762951E-003  0.715292E-011  0.335120E-004  0.236095E-018  0.667152E-007  0.129626E-003  0.907457E-004  0.527408E-002  0.527517E-016  0.180437E-039  0.788056E-002  0.236844E-003  0.197773E-003  0.951692E-006  0.132776E-006  0.568757E-006  0.165024E-011  0.978070E-002  0.807829E-005  0.514263E-005  0.128749E-014  0.337679E-026  0.413882E-002  0.497799E-006  0.251215E-002  0.764111E-006  0.737005E-004  0.281309E-018  0.712249E-003  0.957174E-014  0.190803E-009  0.632083E-015  0.401233E-014  0.517468E-014  0.357941E-025  0.311869E-013  0.228274E-017  0.846232E-019  0.459405E-021  0.542113E-017  0.776827E-025  0.239060E-027  0.107639E-003  0.492895E-006  0.170774E-002  0.408999E-005  0.228972E-008  0.268000E-002  0.297717E-001  0.881340E-001 -0.391239E-004  0.397642       0.153924E-001 -0.934968E-003  0.373467E-001
