|6.6.6
PT_inf_graphite22_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.260949E-002  0.196328E-004  0.859535E-007  0.354908E-003  0.908929E-002  0.136423E-002   0.00000        0.00000       0.985483       0.237018E-002  0.623094E-003  0.504992       0.234828E-002   0.00000        0.00000        0.00000       0.984235       0.414784E-015  0.130456E-003  0.789159E-003  0.107495E-002  0.669437E-005  0.471631E-001  0.171209E-002  0.343509E-002  0.639697E-005  0.143111E-001  0.878771E-002  0.906133E-007  0.389022E-006  0.535222E-011  0.612051E-009  0.308766E-013  0.243739E-009  0.348420E-009  0.330665E-005  0.151185E-005  0.133299E-014  0.272067E-023  0.421599E-019  0.132332E-032  0.528246E-004  0.186670E-001  0.170724E-005  0.125554E-005  0.166263E-013  0.359618E-003  0.626380E-004  0.181264E-003  0.832967E-004  0.123515E-010  0.818559E-003  0.148750E-017  0.249762E-005  0.171011E-002  0.174204E-002  0.540822E-001  0.144790E-015  0.762035E-043   0.00000        0.00000        0.00000       0.296219E-005  0.131118E-003  0.513721E-003  0.197768E-011  0.506347       0.234038E-002  0.332784E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.116047E-017  0.100636E-001  0.125832E-012  0.105295E-008  0.176209E-014  0.817000E-014  0.667739E-014  0.273026E-026  0.167241E-011  0.133885E-015  0.713957E-018  0.120856E-018  0.594320E-016  0.915654E-022  0.830234E-025  0.345781E-002  0.127183E-004  0.709092E-001  0.852010E-004  0.699464E-008  0.484571E-002  0.927441        3.58364      -0.159666E-005   20.6865       0.879118E-001 -0.801217E-002  0.754230     
 0.100000        2.00000       0.409900E-005  0.164103E-006  0.551207E-009  0.360321E-006  0.196208E-004  0.289138E-005  0.237925E-004  0.156608E-005  0.996611       0.333346E-002  0.823003E-005  0.501686       0.332954E-002   0.00000        0.00000        0.00000       0.996603       0.701134E-019  0.123411E-005  0.745201E-005  0.797537E-004  0.349991E-006  0.289504E-004  0.105298E-005  0.913423E-006  0.151898E-005  0.286285E-004  0.185744E-004  0.163109E-007  0.277575E-005  0.181121E-014  0.478511E-012  0.750696E-017  0.982332E-013  0.323062E-012  0.997056E-008  0.204812E-007  0.193174E-015  0.958468E-024  0.824390E-019  0.300649E-028  0.246456E-005  0.101724E-004  0.930817E-009  0.296031E-009  0.282019E-017  0.638405E-006  0.408456E-007  0.380189E-006  0.952202E-004  0.284285E-012  0.663035E-005  0.199754E-019  0.621195E-008  0.161445E-004  0.123519E-004  0.543159E-003  0.206481E-017  0.358906E-039  0.124593E-002  0.407038E-004  0.278440E-004  0.234489E-006  0.857899E-007  0.145916E-006  0.508449E-012  0.108125E-002  0.153654E-005  0.752437E-006  0.484433E-016  0.240547E-027  0.513095E-004  0.873226E-008  0.342614E-004  0.242365E-007  0.918805E-006  0.493643E-020  0.952640E-004  0.734043E-015  0.174899E-010  0.414978E-016  0.272705E-015  0.315971E-015  0.260137E-027  0.684122E-015  0.290474E-018  0.125574E-019  0.975206E-022  0.389556E-018  0.274793E-025  0.201764E-027  0.725871E-005  0.264581E-007  0.149034E-003  0.134537E-006  0.311932E-009  0.306558E-003  0.299344E-002  0.861085E-002 -0.275996E-005  0.435803E-001  0.173440E-002 -0.102373E-003  0.390175E-002
 0.200000        3.00000       0.815548E-005  0.339658E-006  0.113217E-008  0.717076E-006  0.395699E-004  0.525242E-005  0.465091E-004  0.173611E-004  0.996540       0.334268E-002  0.187476E-004  0.501716       0.332926E-002   0.00000        0.00000        0.00000       0.996519       0.123703E-018  0.255744E-005  0.154428E-004  0.141726E-003  0.621952E-006  0.514462E-004  0.187119E-005  0.155239E-005  0.279780E-005  0.527309E-004  0.374632E-004  0.328977E-007  0.585859E-005  0.337071E-014  0.931138E-012  0.132448E-016  0.182815E-012  0.628648E-012  0.201098E-007  0.424431E-007  0.407720E-015  0.202297E-023  0.160419E-018  0.606385E-028  0.479580E-005  0.197945E-004  0.181128E-008  0.550921E-009  0.497576E-017  0.128761E-005  0.794817E-007  0.766810E-006  0.197324E-003  0.589123E-012  0.137401E-004  0.413949E-019  0.140962E-007  0.334562E-004  0.280291E-004  0.123254E-002  0.468548E-017  0.723884E-039  0.242447E-002  0.820962E-004  0.631840E-004  0.456293E-006  0.166939E-006  0.271554E-006  0.102550E-011  0.218080E-002  0.298997E-005  0.166181E-005  0.548526E-015  0.279852E-026  0.560525E-003  0.101591E-006  0.387944E-003  0.274431E-006  0.104037E-004  0.995638E-020  0.197415E-003  0.185772E-014  0.442633E-010  0.105023E-015  0.690162E-015  0.799659E-015  0.658355E-027  0.186146E-014  0.804986E-018  0.348001E-019  0.295937E-021  0.118215E-017  0.913127E-025  0.670456E-027  0.146402E-004  0.533638E-007  0.300590E-003  0.297135E-006  0.720934E-009  0.708513E-003  0.608650E-002  0.174164E-001 -0.556550E-005  0.878980E-001  0.392879E-002 -0.232230E-003  0.878285E-002
 0.300000        4.00000       0.126519E-004  0.563201E-006  0.184918E-008  0.109901E-005  0.622514E-004  0.724779E-005  0.684150E-004  0.649182E-004  0.996439       0.336603E-002  0.344988E-004  0.501770       0.332884E-002   0.00000        0.00000        0.00000       0.996393       0.145483E-018  0.425040E-005  0.256655E-004  0.188375E-003  0.826666E-006  0.683796E-004  0.248709E-005  0.187253E-005  0.401181E-005  0.756115E-004  0.589488E-004  0.517649E-007  0.100687E-004  0.446166E-014  0.135811E-011  0.155767E-016  0.241983E-012  0.916912E-012  0.316430E-007  0.705394E-007  0.700718E-015  0.347673E-023  0.233978E-018  0.954154E-028  0.699489E-005  0.288712E-004  0.264184E-008  0.729229E-009  0.585182E-017  0.202607E-005  0.115928E-006  0.120659E-005  0.327948E-003  0.979107E-012  0.228356E-004  0.687972E-019  0.257083E-007  0.556034E-004  0.511188E-004  0.224788E-002  0.854525E-017  0.113904E-038  0.353620E-002  0.129180E-003  0.115233E-003  0.665525E-006  0.243489E-006  0.359443E-006  0.161364E-011  0.343151E-002  0.436101E-005  0.286945E-005  0.214284E-014  0.115471E-025  0.202973E-002  0.419180E-006  0.151552E-002  0.107208E-005  0.406425E-004  0.156665E-019  0.328099E-003  0.384464E-014  0.916052E-010  0.217350E-015  0.142832E-014  0.165493E-014  0.136250E-026  0.408808E-014  0.182815E-017  0.790320E-019  0.737514E-021  0.294608E-017  0.249717E-024  0.183353E-026  0.230366E-004  0.839687E-007  0.472983E-003  0.513065E-006  0.135964E-008  0.133622E-002  0.973706E-002  0.275648E-001 -0.875744E-005  0.138309       0.722024E-002 -0.424448E-003  0.161542E-001
 0.400000        5.00000       0.170997E-004  0.789553E-006  0.257077E-008  0.147204E-005  0.846859E-004  0.917896E-005  0.892741E-004  0.120315E-003  0.996333       0.339371E-002  0.510082E-004  0.501830       0.332840E-002   0.00000        0.00000        0.00000       0.996261       0.163524E-018  0.596660E-005  0.360286E-004  0.232985E-003  0.102243E-005  0.845728E-004  0.307607E-005  0.217308E-005  0.520297E-005  0.980616E-004  0.802077E-004  0.704331E-007  0.143475E-004  0.543216E-014  0.176226E-011  0.175083E-016  0.294620E-012  0.118977E-011  0.430546E-007  0.990214E-007  0.998495E-015  0.495420E-023  0.303605E-018  0.129825E-027  0.907644E-005  0.374628E-004  0.342800E-008  0.887851E-009  0.657746E-017  0.275675E-005  0.150426E-006  0.164172E-005  0.460365E-003  0.137445E-011  0.320561E-004  0.965758E-019  0.378618E-007  0.780547E-004  0.752850E-004  0.331055E-002  0.125850E-016  0.154982E-038  0.458851E-002  0.175766E-003  0.169709E-003  0.863572E-006  0.315946E-006  0.437630E-006  0.219557E-011  0.466903E-002  0.565876E-005  0.409610E-005  0.407890E-014  0.226769E-025  0.368455E-002  0.823209E-006  0.288480E-002  0.204070E-005  0.773630E-004  0.213164E-019  0.460577E-003  0.603002E-014  0.143676E-009  0.340896E-015  0.224022E-014  0.259564E-014  0.213697E-026  0.662686E-014  0.300819E-017  0.130046E-018  0.127319E-020  0.508590E-017  0.452275E-024  0.332080E-026  0.313444E-004  0.114251E-006  0.643556E-003  0.732392E-006  0.203262E-008  0.199760E-002  0.133796E-001  0.376366E-001 -0.119195E-004  0.188187       0.106680E-001 -0.624931E-003  0.239692E-001
 0.500000        6.00000       0.208099E-004  0.854915E-006  0.221479E-008  0.212305E-005  0.980036E-004  0.143194E-004  0.115946E-003  0.240249E-004  0.995915       0.380437E-002  0.430840E-004  0.502004       0.377785E-002   0.00000        0.00000        0.00000       0.995866       0.324205E-018  0.641911E-005  0.388693E-004  0.391691E-003  0.222161E-005  0.142070E-003  0.515294E-005  0.433501E-005  0.767321E-005  0.144101E-003  0.935973E-004  0.106610E-006  0.147393E-004  0.766444E-014  0.208795E-011  0.270307E-016  0.365644E-012  0.123995E-011  0.393609E-007  0.829546E-007  0.544968E-015  0.144171E-023  0.129043E-017  0.136040E-026  0.178047E-004  0.568144E-004  0.518426E-008  0.159897E-008  0.129618E-016  0.365723E-005  0.200105E-006  0.192742E-005  0.494051E-003  0.783648E-012  0.389701E-004  0.799031E-019  0.897143E-007  0.836998E-004  0.826259E-004  0.281120E-002  0.826848E-017  0.515175E-037  0.605702E-002  0.203530E-003  0.143004E-003  0.114247E-005  0.417652E-006  0.686991E-006  0.254802E-011  0.539915E-002  0.745950E-005  0.376137E-005  0.211977E-014  0.303510E-025  0.776689E-003  0.139993E-006  0.535352E-003  0.378408E-006  0.143054E-004  0.148910E-019  0.492510E-003  0.234499E-013  0.258793E-009  0.475088E-015  0.241560E-014  0.216552E-014  0.106729E-026  0.405996E-013  0.200566E-016  0.186013E-018  0.145538E-019  0.124723E-016  0.886368E-023  0.139620E-025  0.367818E-004  0.134445E-006  0.753089E-003  0.877174E-006  0.213549E-008  0.162380E-002  0.151887E-001  0.434950E-001 -0.139532E-004  0.219603       0.911230E-002 -0.534049E-003  0.204924E-001
 0.600000        7.00000       0.256208E-004  0.109814E-005  0.280754E-008  0.256677E-005  0.120228E-003  0.177914E-004  0.135714E-003  0.484268E-004  0.995837       0.381796E-002  0.534155E-004  0.502038       0.377661E-002   0.00000        0.00000        0.00000       0.995773       0.340689E-018  0.826189E-005  0.500279E-004  0.482328E-003  0.273568E-005  0.174945E-003  0.634532E-005  0.506930E-005  0.993042E-005  0.186491E-003  0.114849E-003  0.130816E-006  0.198598E-004  0.849787E-014  0.243777E-011  0.284051E-016  0.405404E-012  0.144768E-011  0.482979E-007  0.106769E-006  0.734291E-015  0.194257E-023  0.150662E-017  0.166928E-026  0.207877E-004  0.663330E-004  0.605282E-008  0.177285E-008  0.136208E-016  0.448761E-005  0.233631E-006  0.236504E-005  0.635883E-003  0.100862E-011  0.501576E-004  0.102842E-018  0.109481E-006  0.107728E-003  0.100831E-003  0.343059E-002  0.100903E-016  0.632147E-037  0.707180E-002  0.249741E-003  0.174512E-003  0.133387E-005  0.487624E-006  0.761694E-006  0.312655E-011  0.662503E-002  0.870925E-005  0.437604E-005  0.439808E-014  0.660525E-025  0.153331E-002  0.304664E-006  0.111074E-002  0.785118E-006  0.296808E-004  0.182721E-019  0.633899E-003  0.284042E-013  0.313469E-009  0.575462E-015  0.292595E-014  0.262303E-014  0.129278E-026  0.445393E-013  0.230341E-016  0.213628E-018  0.158476E-019  0.135810E-016  0.915111E-023  0.144148E-025  0.451331E-004  0.164971E-006  0.924079E-003  0.102052E-005  0.272814E-008  0.207444E-002  0.188699E-001  0.536032E-001 -0.171209E-004  0.269464       0.114812E-001 -0.661419E-003  0.259710E-001
 0.700000        8.00000       0.291237E-004  0.127686E-005  0.326054E-008  0.294436E-005  0.139212E-003  0.179476E-004  0.155106E-003  0.109743E-003  0.995732       0.384452E-002  0.712995E-004  0.502099       0.377538E-002   0.00000        0.00000        0.00000       0.995641       0.359372E-018  0.960954E-005  0.581882E-004  0.475276E-003  0.269569E-005  0.172387E-003  0.625255E-005  0.484223E-005  0.996057E-005  0.187058E-003  0.132993E-003  0.151483E-006  0.228943E-004  0.937117E-014  0.277320E-011  0.299627E-016  0.447066E-012  0.164688E-011  0.559282E-007  0.124185E-006  0.846486E-015  0.223938E-023  0.171393E-017  0.193300E-026  0.236481E-004  0.754603E-004  0.688568E-008  0.195504E-008  0.143678E-016  0.519658E-005  0.265778E-006  0.273868E-005  0.739605E-003  0.117314E-011  0.583391E-004  0.119617E-018  0.147010E-006  0.125300E-003  0.135395E-003  0.460657E-002  0.135491E-016  0.732015E-037  0.804488E-002  0.289196E-003  0.234333E-003  0.151741E-005  0.554721E-006  0.839971E-006  0.362049E-011  0.767168E-002  0.990763E-005  0.585019E-005  0.100698E-013  0.151903E-024  0.344883E-002  0.700646E-006  0.254314E-002  0.179759E-005  0.679566E-004  0.211588E-019  0.737298E-003  0.436421E-013  0.481635E-009  0.884177E-015  0.449562E-014  0.403020E-014  0.198631E-026  0.797120E-013  0.408582E-016  0.378937E-018  0.324531E-019  0.278116E-016  0.216348E-022  0.340791E-025  0.522634E-004  0.191033E-006  0.107007E-002  0.136430E-005  0.363081E-008  0.276082E-002  0.219123E-001  0.621329E-001 -0.198291E-004  0.312035       0.150625E-001 -0.878679E-003  0.337984E-001
 0.800000        9.00000       0.338926E-004  0.156495E-005  0.394155E-008  0.336060E-005  0.161649E-003  0.208045E-004  0.169930E-003  0.168975E-003  0.995631       0.387504E-002  0.850984E-004  0.502157       0.377402E-002   0.00000        0.00000        0.00000       0.995514       0.339369E-018  0.118062E-004  0.714765E-004  0.543006E-003  0.307617E-005  0.196938E-003  0.714433E-005  0.516420E-005  0.121154E-004  0.227548E-003  0.154451E-003  0.175696E-006  0.295647E-004  0.954631E-014  0.302670E-011  0.283259E-016  0.455693E-012  0.179850E-011  0.650237E-007  0.152739E-006  0.109640E-014  0.290892E-023  0.185925E-017  0.222129E-026  0.257479E-004  0.822524E-004  0.750684E-008  0.198938E-008  0.135679E-016  0.603144E-005  0.289927E-006  0.318060E-005  0.908570E-003  0.144547E-011  0.716315E-004  0.147134E-018  0.171610E-006  0.153913E-003  0.158618E-003  0.540314E-002  0.159111E-016  0.836683E-037  0.877778E-002  0.335932E-003  0.274915E-003  0.165533E-005  0.605092E-006  0.855352E-006  0.420478E-011  0.891068E-002  0.108093E-004  0.648717E-005  0.159823E-013  0.253782E-024  0.516728E-002  0.118216E-005  0.405610E-002  0.286678E-005  0.108396E-003  0.246315E-019  0.905830E-003  0.509444E-013  0.564242E-009  0.103706E-014  0.527927E-014  0.473838E-014  0.234092E-026  0.842549E-013  0.453712E-016  0.423818E-018  0.342820E-019  0.295902E-016  0.217406E-022  0.344920E-025  0.606737E-004  0.221734E-006  0.124249E-002  0.151084E-005  0.447138E-008  0.340405E-002  0.258293E-001  0.725394E-001 -0.230218E-004  0.362381       0.182683E-001 -0.104651E-002  0.413466E-001
 0.900000        10.0000       0.365090E-004  0.167787E-005  0.424379E-008  0.364730E-005  0.176658E-003  0.203395E-004  0.187414E-003  0.228558E-003  0.995543       0.389436E-002  0.102647E-003  0.502214       0.376689E-002   0.00000        0.00000        0.00000       0.995400       0.361921E-018  0.126556E-004  0.765813E-004  0.522174E-003  0.296006E-005  0.189457E-003  0.687593E-005  0.492939E-005  0.116362E-004  0.217246E-003  0.168633E-003  0.191647E-006  0.306856E-004  0.104223E-013  0.333337E-011  0.302011E-016  0.497026E-012  0.198230E-011  0.709944E-007  0.163500E-006  0.113280E-014  0.299927E-023  0.204673E-017  0.242526E-026  0.282703E-004  0.904857E-004  0.826680E-008  0.217259E-008  0.144625E-016  0.658598E-005  0.318640E-006  0.347797E-005  0.972642E-003  0.154603E-011  0.761887E-004  0.157632E-018  0.210155E-006  0.164959E-003  0.194070E-003  0.661174E-002  0.194528E-016  0.912830E-037  0.965238E-002  0.367319E-003  0.336337E-003  0.182252E-005  0.666745E-006  0.934335E-006  0.459529E-011  0.973825E-002  0.119084E-004  0.810052E-005  0.215292E-013  0.334574E-024  0.700652E-002  0.156093E-005  0.547162E-002  0.385804E-005  0.145976E-003  0.268660E-019  0.970942E-003  0.688349E-013  0.762089E-009  0.140034E-014  0.712768E-014  0.639602E-014  0.315599E-026  0.134953E-012  0.700687E-016  0.654034E-018  0.605117E-019  0.521472E-016  0.438608E-022  0.695669E-025  0.662710E-004  0.242810E-006  0.135812E-002  0.188500E-005  0.528713E-008  0.402307E-002  0.281164E-001  0.791040E-001 -0.251112E-004  0.396207       0.215852E-001 -0.125726E-002  0.485610E-001
