|6.6.6
PT_inf_graphite7_1.tab                                                                              
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.286693E-002  0.217346E-004  0.641366E-007  0.383469E-003  0.968417E-002  0.133906E-002   0.00000        0.00000       0.984362       0.271708E-002  0.615651E-003  0.505315       0.268834E-002   0.00000        0.00000       0.340085E-006  0.983057       0.289654E-015  0.140854E-003  0.887438E-003  0.139726E-002  0.769313E-005  0.492282E-001  0.150623E-002  0.286691E-002  0.799063E-005  0.146270E-001  0.547006E-002  0.183217E-006  0.500504E-006  0.490016E-011  0.475682E-009  0.169758E-013  0.164306E-009  0.225447E-009  0.235209E-005  0.124460E-005  0.184002E-014  0.512246E-023  0.471741E-019  0.201907E-032  0.700901E-004  0.204294E-001  0.154524E-005  0.102858E-005  0.981600E-014  0.278534E-003  0.630901E-004  0.190851E-003  0.124576E-003  0.185099E-010  0.729118E-003  0.174800E-017  0.231272E-005  0.174674E-002  0.165369E-002  0.567900E-001  0.201214E-015  0.123354E-042   0.00000        0.00000        0.00000       0.384765E-005  0.925411E-004  0.433680E-003  0.242778E-011  0.540151       0.220015E-002  0.326366E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.209479E-017  0.101084E-001  0.102334E-012  0.916779E-009  0.173141E-014  0.826447E-014  0.719347E-014  0.526983E-026  0.173257E-011  0.852805E-016  0.551428E-018  0.602220E-019  0.477458E-016  0.357047E-022  0.332230E-025  0.414751E-002  0.162596E-004  0.800845E-001  0.115210E-003  0.630713E-008  0.470891E-002   1.00740        3.92481      -0.255766E-005   22.0706       0.896142E-001 -0.792599E-002  0.800613     
 0.100000        2.00000       0.480156E-005  0.191000E-006  0.439506E-009  0.376833E-006  0.218920E-004  0.255577E-005  0.252215E-004  0.162132E-005  0.995760       0.417927E-002  0.876626E-005  0.502110       0.417598E-002   0.00000        0.00000        0.00000       0.995751       0.614165E-019  0.138923E-005  0.873213E-005  0.625463E-004  0.245999E-006  0.326146E-004  0.100035E-005  0.874917E-006  0.111308E-005  0.305590E-004  0.120757E-004  0.194978E-007  0.214546E-005  0.185826E-014  0.392276E-012  0.502583E-017  0.736802E-013  0.219232E-012  0.718849E-008  0.170628E-007  0.271515E-015  0.174456E-023  0.330495E-019  0.523961E-029  0.200979E-005  0.120950E-004  0.916204E-009  0.280281E-009  0.209005E-017  0.519878E-006  0.443777E-007  0.418207E-006  0.830304E-004  0.422212E-012  0.616818E-005  0.241751E-019  0.632375E-008  0.172097E-004  0.123843E-004  0.594615E-003  0.295043E-017  0.704119E-040  0.132190E-002  0.414854E-004  0.283661E-004  0.183898E-006  0.654193E-007  0.141420E-006  0.364652E-012  0.120530E-002  0.156069E-005  0.770609E-006  0.255296E-016  0.663767E-028  0.579113E-004  0.711293E-008  0.305134E-004  0.213460E-007  0.101258E-005  0.905852E-020  0.998886E-004  0.700748E-015  0.171799E-010  0.453926E-016  0.303062E-015  0.369021E-015  0.529725E-027  0.837484E-015  0.225825E-018  0.109347E-019  0.616682E-022  0.366625E-018  0.141388E-025  0.984462E-028  0.909315E-005  0.353920E-007  0.175924E-003  0.192411E-006  0.305338E-009  0.319051E-003  0.338240E-002  0.982519E-002 -0.279072E-005  0.486168E-001  0.181642E-002 -0.109205E-003  0.417526E-002
 0.200000        3.00000       0.938064E-005  0.379268E-006  0.868595E-009  0.752928E-006  0.430409E-004  0.525205E-005  0.490982E-004  0.967516E-005  0.995549       0.432982E-002  0.182323E-004  0.502208       0.431961E-002   0.00000        0.00000        0.00000       0.995529       0.116442E-018  0.275903E-005  0.173439E-004  0.141485E-003  0.556397E-006  0.605761E-004  0.185782E-005  0.160523E-005  0.254359E-005  0.574112E-004  0.237422E-004  0.466940E-007  0.521797E-005  0.356772E-014  0.762281E-012  0.951550E-017  0.141441E-012  0.425807E-012  0.141185E-007  0.338033E-007  0.542705E-015  0.348830E-023  0.951986E-019  0.226140E-028  0.475937E-005  0.235098E-004  0.178052E-008  0.538115E-009  0.395755E-017  0.102212E-005  0.862767E-007  0.822842E-006  0.200531E-003  0.837421E-012  0.122485E-004  0.479359E-019  0.131238E-007  0.341219E-004  0.257061E-004  0.123421E-002  0.612512E-017  0.303538E-039  0.256864E-002  0.814537E-004  0.588565E-004  0.435246E-006  0.127118E-006  0.271502E-006  0.872943E-012  0.236929E-002  0.303274E-005  0.158558E-005  0.211513E-015  0.822437E-027  0.320324E-003  0.488779E-007  0.207666E-003  0.119348E-006  0.566068E-005  0.178137E-019  0.198046E-003  0.153413E-014  0.376146E-010  0.993900E-016  0.663591E-015  0.808050E-015  0.116023E-026  0.190414E-014  0.517454E-018  0.250596E-019  0.147898E-021  0.879550E-018  0.354904E-025  0.247129E-027  0.178767E-004  0.695433E-007  0.345808E-003  0.395965E-006  0.638649E-009  0.667397E-003  0.666749E-002  0.193353E-001 -0.663102E-005  0.955597E-001  0.380364E-002 -0.226616E-003  0.869933E-002
 0.300000        4.00000       0.142759E-004  0.612636E-006  0.138954E-008  0.113935E-005  0.664221E-004  0.715654E-005  0.719088E-004  0.471047E-004  0.995340       0.446143E-002  0.327946E-004  0.502311       0.443280E-002   0.00000        0.00000        0.00000       0.995299       0.146216E-018  0.446056E-005  0.280715E-004  0.187925E-003  0.737942E-006  0.803869E-004  0.246297E-005  0.198715E-005  0.354366E-005  0.810768E-004  0.367199E-004  0.723731E-007  0.872386E-005  0.483527E-014  0.110519E-011  0.119551E-016  0.192114E-012  0.616241E-012  0.218358E-007  0.548242E-007  0.916773E-015  0.592052E-023  0.138162E-018  0.349750E-028  0.694835E-005  0.341719E-004  0.258194E-008  0.728793E-009  0.497503E-017  0.158042E-005  0.125680E-006  0.126820E-005  0.325184E-003  0.136071E-011  0.201563E-004  0.775972E-019  0.232912E-007  0.551866E-004  0.457152E-004  0.219415E-002  0.109112E-016  0.470250E-039  0.373710E-002  0.125556E-003  0.104685E-003  0.631461E-006  0.184086E-006  0.367518E-006  0.134715E-011  0.365637E-002  0.439376E-005  0.268519E-005  0.106830E-014  0.437366E-026  0.152390E-002  0.259015E-006  0.104548E-002  0.604113E-006  0.286091E-004  0.276143E-019  0.320228E-003  0.310860E-014  0.762867E-010  0.201694E-015  0.134701E-014  0.164105E-014  0.236285E-026  0.405223E-014  0.114975E-017  0.557750E-019  0.360353E-021  0.215078E-017  0.948219E-025  0.660684E-027  0.276236E-004  0.106837E-006  0.533455E-003  0.671855E-006  0.117954E-008  0.123403E-002  0.104484E-001  0.300505E-001 -0.102706E-004  0.147334       0.682879E-002 -0.405862E-003  0.154677E-001
 0.400000        5.00000       0.191632E-004  0.853852E-006  0.192204E-008  0.151504E-005  0.897632E-004  0.900305E-005  0.935975E-004  0.929615E-004  0.995238       0.448412E-002  0.483001E-004  0.502364       0.443284E-002   0.00000        0.00000        0.00000       0.995174       0.168836E-018  0.622436E-005  0.391766E-004  0.232322E-003  0.912129E-006  0.993682E-004  0.304419E-005  0.233055E-005  0.456447E-005  0.104594E-003  0.496441E-004  0.978701E-007  0.124364E-004  0.594272E-014  0.143132E-011  0.138053E-016  0.236175E-012  0.797918E-012  0.295213E-007  0.765306E-007  0.130846E-014  0.845461E-023  0.178951E-018  0.472850E-028  0.900581E-005  0.442682E-004  0.334389E-008  0.895642E-009  0.574539E-017  0.213662E-005  0.162854E-006  0.171388E-005  0.453925E-003  0.189985E-011  0.281835E-004  0.108296E-018  0.340696E-007  0.770119E-004  0.668863E-004  0.321016E-002  0.159674E-016  0.635885E-039  0.484178E-002  0.169682E-003  0.153168E-003  0.817857E-006  0.238375E-006  0.451631E-006  0.182085E-011  0.494205E-002  0.568980E-005  0.380440E-005  0.216155E-014  0.914145E-026  0.295527E-002  0.541154E-006  0.211460E-002  0.122264E-005  0.578907E-004  0.373434E-019  0.446860E-003  0.487278E-014  0.119593E-009  0.316213E-015  0.211189E-014  0.257304E-014  0.370595E-026  0.650977E-014  0.188900E-017  0.916542E-019  0.620548E-021  0.370528E-017  0.171148E-024  0.119258E-026  0.373424E-004  0.144329E-006  0.721002E-003  0.952099E-006  0.176394E-008  0.184566E-002  0.142589E-001  0.407619E-001 -0.138927E-004  0.199120       0.100593E-001 -0.595697E-003  0.227475E-001
 0.500000        6.00000       0.242720E-004  0.112445E-005  0.251076E-008  0.189587E-005  0.114414E-003  0.106404E-004  0.114365E-003  0.161297E-003  0.995117       0.451689E-002  0.672210E-004  0.502434       0.443217E-002   0.00000        0.00000        0.00000       0.995023       0.178613E-018  0.820820E-005  0.516631E-004  0.269080E-003  0.105644E-005  0.115090E-003  0.352584E-005  0.253655E-005  0.554659E-005  0.127100E-003  0.632899E-004  0.124772E-006  0.167254E-004  0.678578E-014  0.173923E-011  0.146048E-016  0.269680E-012  0.969569E-012  0.376358E-007  0.100923E-006  0.175972E-014  0.113704E-022  0.217448E-018  0.602823E-028  0.109432E-004  0.537913E-004  0.406323E-008  0.102270E-008  0.607812E-017  0.272392E-005  0.197887E-006  0.218497E-005  0.598602E-003  0.250538E-011  0.371662E-004  0.142813E-018  0.471358E-007  0.101557E-003  0.925383E-004  0.444131E-002  0.220912E-016  0.810672E-039  0.588335E-002  0.216323E-003  0.211911E-003  0.993796E-006  0.289655E-006  0.515701E-006  0.232135E-011  0.630048E-002  0.691380E-005  0.508842E-005  0.385517E-014  0.168648E-025  0.502377E-002  0.998358E-006  0.377144E-002  0.218061E-005  0.103249E-003  0.476081E-019  0.589285E-003  0.721306E-014  0.177031E-009  0.468083E-015  0.312618E-014  0.380881E-014  0.548582E-026  0.991312E-014  0.293363E-017  0.142339E-018  0.101106E-020  0.603704E-017  0.292553E-024  0.203855E-026  0.476068E-004  0.184002E-006  0.919185E-003  0.127344E-005  0.248883E-008  0.260414E-002  0.183660E-001  0.521539E-001 -0.177048E-004  0.253853       0.139990E-001 -0.825637E-003  0.316943E-001
 0.600000        7.00000       0.296451E-004  0.142706E-005  0.316147E-008  0.228473E-005  0.140556E-003  0.120912E-004  0.134298E-003  0.256670E-003  0.994974       0.456330E-002  0.901404E-004  0.502525       0.443135E-002   0.00000        0.00000        0.00000       0.994839       0.177956E-018  0.104314E-004  0.656561E-004  0.298906E-003  0.117355E-005  0.127847E-003  0.391666E-005  0.262748E-005  0.648890E-005  0.148692E-003  0.777688E-004  0.153316E-006  0.215888E-004  0.738283E-014  0.202926E-011  0.145511E-016  0.293408E-012  0.113125E-011  0.462459E-007  0.128258E-006  0.227141E-014  0.146767E-022  0.253709E-018  0.740732E-028  0.127680E-004  0.627613E-004  0.474081E-008  0.111269E-008  0.605576E-017  0.334707E-005  0.230886E-006  0.268483E-005  0.760734E-003  0.318397E-011  0.472328E-004  0.181494E-018  0.629177E-007  0.129064E-003  0.123522E-003  0.592833E-002  0.294877E-016  0.996131E-039  0.686445E-002  0.265812E-003  0.282862E-003  0.115952E-005  0.337957E-006  0.561075E-006  0.285241E-011  0.774186E-002  0.806673E-005  0.656720E-005  0.631580E-014  0.285752E-025  0.781491E-002  0.169159E-005  0.617862E-002  0.357242E-005  0.169150E-003  0.584995E-019  0.748894E-003  0.102713E-013  0.252089E-009  0.666543E-015  0.445164E-014  0.542369E-014  0.781173E-026  0.145977E-013  0.438770E-017  0.212891E-018  0.158832E-020  0.948381E-017  0.482715E-024  0.336363E-026  0.584979E-004  0.226096E-006  0.112947E-002  0.164353E-005  0.337423E-008  0.353056E-002  0.228087E-001  0.643262E-001 -0.217648E-004  0.311927       0.187582E-001 -0.110206E-002  0.426451E-001
 0.700000        8.00000       0.277506E-004  0.113298E-005  0.208764E-008  0.257492E-005  0.124825E-003  0.170568E-004  0.140001E-003  0.306593E-004  0.995186       0.446776E-002  0.519625E-004  0.502359       0.443262E-002   0.00000        0.00000        0.00000       0.995124       0.327790E-018  0.822498E-005  0.518781E-004  0.489256E-003  0.239432E-005  0.183678E-003  0.561519E-005  0.478332E-005  0.882405E-005  0.177106E-003  0.695648E-004  0.195167E-006  0.178255E-004  0.916275E-014  0.198335E-011  0.216497E-016  0.326066E-012  0.990039E-012  0.336051E-007  0.815897E-007  0.959767E-015  0.362334E-023  0.959044E-018  0.731101E-027  0.218417E-004  0.756030E-004  0.569878E-008  0.169841E-008  0.110813E-016  0.334264E-005  0.248592E-006  0.241676E-005  0.680128E-003  0.145674E-011  0.412941E-004  0.114021E-018  0.893185E-007  0.101281E-003  0.905459E-004  0.348640E-002  0.139125E-016  0.264658E-037  0.732509E-002  0.235517E-003  0.164869E-003  0.141451E-005  0.361870E-006  0.761266E-006  0.289092E-011  0.687250E-002  0.861929E-005  0.437815E-005  0.201925E-014  0.251504E-025  0.956914E-003  0.171993E-006  0.717188E-003  0.363972E-006  0.171973E-004  0.336802E-019  0.586441E-003  0.195854E-013  0.248210E-009  0.526517E-015  0.282113E-014  0.275751E-014  0.255628E-026  0.392744E-013  0.121683E-016  0.157421E-018  0.640638E-020  0.101994E-016  0.283172E-023  0.526115E-026  0.525483E-004  0.203530E-006  0.101245E-002  0.137620E-005  0.228432E-008  0.191754E-002  0.196009E-001  0.567387E-001 -0.224424E-004  0.279022       0.110231E-001 -0.645985E-003  0.253986E-001
 0.800000        9.00000       0.313986E-004  0.130721E-005  0.239582E-008  0.289658E-005  0.141822E-003  0.186471E-004  0.156657E-003  0.556133E-004  0.995125       0.447429E-002  0.618144E-004  0.502388       0.442554E-002   0.00000        0.00000        0.00000       0.995050       0.351568E-018  0.950173E-005  0.598913E-004  0.531455E-003  0.260310E-005  0.199627E-003  0.610632E-005  0.510193E-005  0.981547E-005  0.195426E-003  0.789438E-004  0.221197E-006  0.209302E-004  0.100530E-013  0.222001E-011  0.232128E-016  0.357280E-012  0.110937E-011  0.381358E-007  0.940773E-007  0.112005E-014  0.421662E-023  0.107285E-017  0.829670E-027  0.243479E-004  0.844979E-004  0.637814E-008  0.186419E-008  0.118774E-016  0.379386E-005  0.277479E-006  0.274825E-005  0.784294E-003  0.167785E-011  0.472057E-004  0.131621E-018  0.105970E-006  0.116976E-003  0.107296E-003  0.413216E-002  0.164696E-016  0.300038E-037  0.818231E-002  0.267800E-003  0.195350E-003  0.158267E-005  0.405333E-006  0.835828E-006  0.328493E-011  0.780918E-002  0.965205E-005  0.511023E-005  0.369445E-014  0.466429E-025  0.172200E-002  0.319639E-006  0.131469E-002  0.665066E-006  0.314523E-004  0.381689E-019  0.677417E-003  0.241731E-013  0.306188E-009  0.649274E-015  0.347830E-014  0.339888E-014  0.314565E-026  0.492908E-013  0.154341E-016  0.199471E-018  0.835054E-020  0.132662E-016  0.379318E-023  0.704487E-026  0.596646E-004  0.231891E-006  0.115071E-002  0.160450E-005  0.274432E-008  0.230214E-002  0.223449E-001  0.644770E-001 -0.254465E-004  0.317224       0.131058E-001 -0.766707E-003  0.301566E-001
 0.900000        10.0000       0.351223E-004  0.149602E-005  0.272895E-008  0.322474E-005  0.159367E-003  0.200953E-004  0.172575E-003  0.911106E-004  0.995050       0.449160E-002  0.731484E-004  0.502428       0.442430E-002   0.00000        0.00000        0.00000       0.994957       0.366111E-018  0.108830E-004  0.685978E-004  0.568076E-003  0.278247E-005  0.213382E-003  0.652709E-005  0.531668E-005  0.107273E-004  0.213580E-003  0.887204E-004  0.248591E-006  0.243537E-004  0.107728E-013  0.244019E-011  0.241730E-016  0.382863E-012  0.121939E-011  0.428587E-007  0.107753E-006  0.130325E-014  0.490631E-023  0.117925E-017  0.932418E-027  0.267626E-004  0.928783E-004  0.701071E-008  0.199768E-008  0.123687E-016  0.426370E-005  0.304999E-006  0.308860E-005  0.898308E-003  0.192177E-011  0.540681E-004  0.150755E-018  0.124813E-006  0.133981E-003  0.126374E-003  0.486689E-002  0.193980E-016  0.337196E-037  0.899382E-002  0.300965E-003  0.230084E-003  0.173964E-005  0.445533E-006  0.895676E-006  0.369174E-011  0.877629E-002  0.106093E-004  0.590573E-005  0.612864E-014  0.788571E-025  0.279390E-002  0.540400E-006  0.218091E-002  0.110326E-005  0.521756E-004  0.428959E-019  0.775894E-003  0.297427E-013  0.376734E-009  0.798868E-015  0.427971E-014  0.418198E-014  0.387041E-026  0.613898E-013  0.195279E-016  0.252380E-018  0.108647E-019  0.172603E-016  0.507499E-023  0.942548E-026  0.670536E-004  0.260609E-006  0.129322E-002  0.185427E-005  0.328362E-008  0.275455E-002  0.252446E-001  0.725945E-001 -0.285965E-004  0.356510       0.155088E-001 -0.905600E-003  0.356626E-001
