|6.6.6
PT_inf_graphite54_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.127317E-002  0.158353E-004  0.163840E-006  0.147989E-003  0.549562E-002  0.169571E-002   0.00000        0.00000       0.989806       0.324228E-002  0.620869E-003  0.504940       0.220010E-002   0.00000        0.00000        0.00000       0.988475       0.264462E-015  0.116086E-003  0.657553E-003  0.498689E-001  0.229019E-003  0.209788E-001  0.984361E-003  0.178303E-002  0.423331E-003  0.900202E-002  0.114497E-001  0.185283E-005  0.613865E-004  0.328872E-011  0.571822E-009  0.470093E-013  0.296171E-009  0.535719E-009  0.592457E-005  0.322581E-005  0.476274E-014  0.220278E-022  0.386824E-016  0.296960E-026  0.115747E-002  0.609833E-002  0.740048E-006  0.526193E-006  0.132101E-013  0.267678E-003  0.296882E-004  0.110890E-003  0.633211E-002  0.233412E-010  0.741634E-003  0.181881E-017  0.389077E-006  0.157778E-002  0.111558E-002  0.483952E-001  0.138963E-015  0.171274E-037   0.00000        0.00000        0.00000       0.140091E-003  0.105295E-003  0.267206E-003  0.138575E-009  0.304992       0.124345E-002  0.227339E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.832992E-018  0.957362E-002  0.935038E-014  0.301645E-009  0.684646E-015  0.493095E-014  0.595685E-014  0.272057E-026  0.156716E-013  0.334621E-017  0.243708E-018  0.101774E-020  0.451369E-017  0.259674E-024  0.410239E-026  0.169986E-002  0.562193E-005  0.382827E-001  0.220024E-004  0.808405E-008  0.815083E-002  0.610042        2.11946      -0.378086E-002   12.2308       0.952006E-001 -0.790173E-002  0.526103     
 0.100000        2.00000       0.191223E-005  0.782894E-007  0.461802E-009  0.190730E-006  0.991257E-005  0.163371E-005  0.126793E-004  0.208204E-005  0.997053       0.291728E-002  0.470325E-005  0.501469       0.291496E-002   0.00000        0.00000        0.00000       0.997048       0.468914E-019  0.618011E-006  0.351429E-005  0.392487E-004  0.197410E-006  0.135168E-004  0.631831E-006  0.529472E-006  0.838219E-006  0.147070E-004  0.206402E-004  0.449133E-008  0.148705E-005  0.986998E-015  0.370646E-012  0.749988E-017  0.856817E-013  0.333720E-012  0.956197E-008  0.159651E-007  0.723724E-016  0.256002E-024  0.630956E-019  0.275523E-028  0.115719E-005  0.454020E-005  0.548315E-009  0.180394E-009  0.240979E-017  0.505177E-006  0.210790E-007  0.195446E-006  0.428542E-004  0.984705E-013  0.434008E-005  0.915685E-020  0.342759E-008  0.873014E-005  0.746756E-005  0.295388E-003  0.774766E-018  0.248276E-039  0.660960E-003  0.232083E-004  0.167322E-004  0.120853E-006  0.743097E-007  0.870443E-007  0.303947E-012  0.546349E-003  0.875154E-006  0.450041E-006  0.726861E-016  0.326121E-027  0.713786E-004  0.123858E-007  0.423114E-004  0.491471E-007  0.134142E-005  0.125127E-020  0.528014E-004  0.432425E-015  0.105907E-010  0.219336E-016  0.144107E-015  0.158836E-015  0.604698E-028  0.276718E-015  0.225284E-018  0.945608E-020  0.997497E-022  0.255329E-018  0.370511E-025  0.337075E-027  0.308101E-005  0.101763E-007  0.690888E-004  0.480486E-007  0.194762E-009  0.179252E-003  0.148563E-002  0.420773E-002 -0.999123E-006  0.219949E-001  0.975312E-003 -0.582551E-004  0.212939E-002
 0.200000        3.00000       0.388575E-005  0.167474E-006  0.973898E-009  0.385735E-006  0.204317E-004  0.303551E-005  0.248537E-004  0.135796E-004  0.997013       0.292193E-002  0.110357E-004  0.501487       0.291369E-002   0.00000        0.00000        0.00000       0.997001       0.768094E-019  0.132522E-005  0.752981E-005  0.697375E-004  0.351128E-006  0.240323E-004  0.112416E-005  0.872423E-006  0.158954E-005  0.276203E-004  0.424814E-004  0.922976E-008  0.326026E-005  0.178272E-014  0.723438E-012  0.122803E-016  0.154516E-012  0.652206E-012  0.196803E-007  0.341569E-007  0.157504E-015  0.555263E-024  0.123064E-018  0.567077E-028  0.224749E-005  0.884575E-005  0.107009E-008  0.325989E-009  0.394418E-017  0.103993E-005  0.410043E-007  0.403263E-006  0.916954E-004  0.210396E-012  0.918958E-005  0.196175E-019  0.804143E-008  0.187152E-004  0.174939E-004  0.692155E-003  0.181281E-017  0.510378E-039  0.128689E-002  0.478811E-004  0.391934E-004  0.235773E-006  0.145162E-006  0.157355E-006  0.626555E-012  0.112624E-002  0.170906E-005  0.101524E-005  0.490383E-015  0.228052E-026  0.455127E-003  0.868301E-007  0.286117E-003  0.331058E-006  0.904585E-005  0.257111E-020  0.113213E-003  0.113020E-014  0.276626E-010  0.572653E-016  0.376166E-015  0.414470E-015  0.157478E-027  0.779848E-015  0.644706E-018  0.270283E-019  0.312554E-021  0.797985E-018  0.127116E-024  0.115593E-026  0.634531E-005  0.210452E-007  0.142459E-003  0.108243E-006  0.465072E-009  0.427692E-003  0.309625E-002  0.869670E-002 -0.205317E-005  0.453739E-001  0.228453E-002 -0.135833E-003  0.496583E-002
 0.300000        4.00000       0.609462E-005  0.280494E-006  0.160338E-008  0.601343E-006  0.324879E-004  0.428752E-005  0.365993E-004  0.429250E-004  0.996956       0.293474E-002  0.204195E-004  0.501519       0.291283E-002   0.00000        0.00000        0.00000       0.996930       0.849555E-019  0.222483E-005  0.126413E-004  0.924077E-004  0.465273E-006  0.318447E-004  0.148960E-005  0.102423E-005  0.229910E-005  0.399498E-004  0.675599E-004  0.146785E-007  0.558791E-005  0.230122E-014  0.105402E-011  0.135827E-016  0.199456E-012  0.950236E-012  0.312983E-007  0.573436E-007  0.269954E-015  0.951691E-024  0.179299E-018  0.901845E-028  0.327449E-005  0.128879E-004  0.155907E-008  0.420803E-009  0.436248E-017  0.165384E-005  0.597414E-007  0.641325E-006  0.153941E-003  0.353219E-012  0.154278E-004  0.329345E-019  0.148438E-007  0.314197E-004  0.322922E-004  0.127766E-002  0.334629E-017  0.811676E-039  0.187494E-002  0.761473E-004  0.723476E-004  0.343511E-006  0.211494E-006  0.203122E-006  0.996435E-012  0.179111E-002  0.249002E-005  0.177526E-005  0.163325E-014  0.801803E-026  0.138869E-002  0.305285E-006  0.952930E-003  0.110261E-005  0.301278E-004  0.408895E-020  0.190065E-003  0.234186E-014  0.573190E-010  0.118658E-015  0.779445E-015  0.858813E-015  0.326306E-027  0.174032E-014  0.146883E-017  0.615784E-019  0.782960E-021  0.199898E-017  0.350122E-024  0.318383E-026  0.100912E-004  0.334690E-007  0.226558E-003  0.189276E-006  0.876439E-009  0.805995E-003  0.501216E-002  0.139188E-001 -0.326692E-005  0.721600E-001  0.422437E-002 -0.249420E-003  0.921252E-002
 0.400000        5.00000       0.826980E-005  0.393541E-006  0.222981E-008  0.812213E-006  0.443477E-004  0.550300E-005  0.478186E-004  0.758667E-004  0.996897       0.294962E-002  0.301275E-004  0.501553       0.291197E-002   0.00000        0.00000        0.00000       0.996856       0.932254E-019  0.312539E-005  0.177582E-004  0.114176E-003  0.574877E-006  0.393463E-004  0.184050E-005  0.117664E-005  0.298838E-005  0.519270E-004  0.922346E-004  0.200395E-007  0.790040E-005  0.277671E-014  0.136786E-011  0.149049E-016  0.240669E-012  0.123318E-011  0.427294E-007  0.805550E-007  0.381671E-015  0.134554E-023  0.232687E-018  0.123122E-027  0.424950E-005  0.167253E-004  0.202329E-008  0.507752E-009  0.478714E-017  0.225787E-005  0.775299E-007  0.875555E-006  0.216253E-003  0.496194E-012  0.216725E-004  0.462657E-019  0.219017E-007  0.441377E-004  0.476466E-004  0.188516E-002  0.493740E-017  0.110812E-038  0.243321E-002  0.103958E-003  0.106748E-003  0.445794E-006  0.274468E-006  0.245092E-006  0.136036E-011  0.244527E-002  0.323145E-005  0.254562E-005  0.297284E-014  0.150172E-025  0.240278E-002  0.571776E-006  0.173452E-002  0.200697E-005  0.548385E-004  0.558235E-020  0.266999E-003  0.365270E-014  0.894029E-010  0.185076E-015  0.121573E-014  0.133953E-014  0.508953E-027  0.283281E-014  0.240631E-017  0.100881E-018  0.134724E-020  0.343966E-017  0.632780E-024  0.575417E-026  0.137768E-004  0.456929E-007  0.309303E-003  0.271412E-006  0.130151E-008  0.119690E-002  0.690995E-002  0.190695E-001 -0.445702E-005  0.985149E-001  0.622601E-002 -0.366335E-003  0.136502E-001
 0.500000        6.00000       0.978391E-005  0.421012E-006  0.182613E-008  0.112116E-005  0.490732E-004  0.863589E-005  0.593124E-004  0.165421E-004  0.997275       0.257925E-002  0.229603E-004  0.501344       0.256456E-002   0.00000        0.00000        0.00000       0.997249       0.194317E-018  0.332589E-005  0.189770E-004  0.207991E-003  0.137463E-005  0.716274E-004  0.333661E-005  0.261928E-005  0.476018E-005  0.827416E-004  0.103247E-003  0.296050E-007  0.853175E-005  0.377685E-014  0.151466E-011  0.234295E-016  0.285863E-012  0.119084E-011  0.363062E-007  0.647035E-007  0.207729E-015  0.369942E-024  0.101855E-017  0.142115E-026  0.819446E-005  0.245131E-004  0.295174E-008  0.909642E-009  0.991551E-017  0.289617E-005  0.988485E-007  0.985505E-006  0.229789E-003  0.264990E-012  0.264097E-004  0.372554E-019  0.484172E-007  0.468415E-004  0.465352E-004  0.140182E-002  0.279756E-017  0.436245E-037  0.308619E-002  0.115684E-003  0.790123E-004  0.564149E-006  0.346994E-006  0.379155E-006  0.151240E-011  0.270716E-002  0.407030E-005  0.198118E-005  0.179964E-014  0.258132E-025  0.552311E-003  0.109560E-006  0.351137E-003  0.406875E-006  0.110693E-004  0.362594E-020  0.282248E-003  0.131067E-013  0.141674E-009  0.223367E-015  0.111736E-014  0.937603E-015  0.206746E-027  0.138348E-013  0.137447E-016  0.112382E-018  0.122501E-019  0.610367E-017  0.915905E-023  0.162380E-025  0.155356E-004  0.516233E-007  0.347261E-003  0.280461E-006  0.129503E-008  0.907185E-003  0.755645E-002  0.211702E-001 -0.501763E-005  0.110158       0.488534E-002 -0.283862E-003  0.107598E-001
 0.600000        7.00000       0.135765E-004  0.706589E-006  0.391034E-008  0.131029E-005  0.738104E-004  0.762767E-005  0.694069E-004  0.227032E-003  0.996706       0.302248E-002  0.628534E-004  0.501693       0.290969E-002   0.00000        0.00000        0.00000       0.996604       0.738131E-019  0.563027E-005  0.319907E-004  0.138286E-003  0.696272E-006  0.476550E-004  0.222916E-005  0.111236E-005  0.426136E-005  0.740466E-004  0.153570E-003  0.333656E-007  0.141511E-004  0.306500E-014  0.193440E-011  0.118012E-016  0.265657E-012  0.174393E-011  0.711442E-007  0.145117E-006  0.683643E-015  0.241011E-023  0.329061E-018  0.204998E-027  0.600956E-005  0.236527E-004  0.286130E-008  0.560470E-009  0.379032E-017  0.375934E-005  0.109641E-006  0.145780E-005  0.389571E-003  0.893874E-012  0.390423E-004  0.833459E-019  0.460685E-007  0.795123E-004  0.100221E-003  0.396529E-002  0.103854E-016  0.184502E-038  0.344101E-002  0.173090E-003  0.224535E-003  0.630433E-006  0.388148E-006  0.270539E-006  0.226500E-011  0.407136E-002  0.456985E-005  0.494888E-005  0.973905E-014  0.532286E-025  0.668575E-002  0.202667E-005  0.568230E-002  0.657485E-005  0.179651E-003  0.929459E-020  0.480988E-003  0.891982E-014  0.218320E-009  0.451952E-015  0.296880E-014  0.327110E-014  0.124285E-026  0.812353E-014  0.686111E-017  0.287641E-018  0.448528E-020  0.114514E-016  0.245979E-023  0.223680E-025  0.229383E-004  0.760785E-007  0.514988E-003  0.527646E-006  0.272201E-008  0.250323E-002  0.118469E-001  0.320925E-001 -0.743082E-005  0.164027       0.128725E-001 -0.752078E-003  0.290824E-001
 0.700000        8.00000       0.137778E-004  0.632685E-006  0.270161E-008  0.158069E-005  0.702806E-004  0.109595E-004  0.795983E-004  0.642440E-004  0.997176       0.260139E-002  0.383735E-004  0.501395       0.256425E-002   0.00000        0.00000        0.00000       0.997128       0.207770E-018  0.500907E-005  0.285809E-004  0.250310E-003  0.165432E-005  0.862010E-004  0.401549E-005  0.285943E-005  0.616749E-005  0.107204E-003  0.147896E-003  0.424077E-007  0.131938E-004  0.455850E-014  0.201532E-011  0.250516E-016  0.345025E-012  0.158447E-011  0.520069E-007  0.974487E-007  0.321240E-015  0.572092E-024  0.135523E-017  0.203573E-026  0.109031E-004  0.326157E-004  0.392741E-008  0.109790E-008  0.106020E-016  0.414863E-005  0.131522E-006  0.141169E-005  0.346081E-003  0.399096E-012  0.397751E-004  0.561096E-019  0.806200E-007  0.705470E-004  0.774862E-004  0.233419E-002  0.465825E-017  0.624901E-037  0.410630E-002  0.165712E-003  0.131564E-003  0.750623E-006  0.461690E-006  0.457624E-006  0.216645E-011  0.387788E-002  0.541570E-005  0.313762E-005  0.730368E-014  0.110146E-024  0.208204E-002  0.467495E-006  0.142506E-002  0.165127E-005  0.449237E-004  0.519399E-020  0.425089E-003  0.247751E-013  0.267802E-009  0.422223E-015  0.211210E-014  0.177232E-014  0.390803E-027  0.281583E-013  0.287245E-016  0.234863E-018  0.283041E-019  0.141027E-016  0.233968E-022  0.414800E-025  0.222540E-004  0.739480E-007  0.497436E-003  0.444169E-006  0.221414E-008  0.155104E-002  0.109928E-001  0.304938E-001 -0.718395E-005  0.157796       0.815499E-002 -0.471354E-003  0.179128E-001
 0.800000        9.00000       0.149946E-004  0.682979E-006  0.293940E-008  0.173675E-005  0.777469E-004  0.109903E-004  0.891419E-004  0.883422E-004  0.997132       0.261110E-002  0.466699E-004  0.501421       0.256411E-002   0.00000        0.00000        0.00000       0.997073       0.225467E-018  0.540197E-005  0.308228E-004  0.243265E-003  0.160776E-005  0.837748E-004  0.390247E-005  0.276127E-005  0.593726E-005  0.103202E-003  0.163595E-003  0.469092E-007  0.136538E-004  0.505810E-014  0.225051E-011  0.271854E-016  0.382838E-012  0.176938E-011  0.575274E-007  0.105092E-006  0.332440E-015  0.592037E-024  0.151339E-017  0.225182E-026  0.121755E-004  0.364220E-004  0.438575E-008  0.121823E-008  0.115050E-016  0.458900E-005  0.146871E-006  0.156154E-005  0.373228E-003  0.430401E-012  0.428950E-004  0.605109E-019  0.999020E-007  0.760807E-004  0.960187E-004  0.289246E-002  0.577237E-017  0.691233E-037  0.458551E-002  0.183302E-003  0.163031E-003  0.838222E-006  0.515569E-006  0.507779E-006  0.239641E-011  0.428951E-002  0.604772E-005  0.398795E-005  0.998813E-014  0.146856E-024  0.287445E-002  0.623307E-006  0.194884E-002  0.225819E-005  0.614354E-004  0.574533E-020  0.458433E-003  0.338509E-013  0.365905E-009  0.576894E-015  0.288581E-014  0.242156E-014  0.533965E-027  0.460690E-013  0.450965E-016  0.368727E-018  0.510594E-019  0.254407E-016  0.484973E-022  0.859804E-025  0.246162E-004  0.817975E-007  0.550238E-003  0.564543E-006  0.263284E-008  0.184434E-002  0.121072E-001  0.336783E-001 -0.795344E-005  0.174546       0.971647E-002 -0.571330E-003  0.211929E-001
 0.900000        10.0000       0.179084E-004  0.866977E-006  0.365200E-008  0.204816E-005  0.922378E-004  0.131950E-004  0.982434E-004  0.131954E-003  0.997062       0.263354E-002  0.563111E-004  0.501462       0.256388E-002   0.00000        0.00000        0.00000       0.996984       0.205009E-018  0.687722E-005  0.392404E-004  0.287651E-003  0.190112E-005  0.990605E-004  0.461452E-005  0.298772E-005  0.760154E-005  0.132130E-003  0.194148E-003  0.556698E-007  0.184750E-004  0.507298E-014  0.246668E-011  0.247187E-016  0.383965E-012  0.193934E-011  0.682710E-007  0.133793E-006  0.449825E-015  0.801087E-024  0.165876E-017  0.267236E-026  0.133450E-004  0.399206E-004  0.480703E-008  0.122181E-008  0.104611E-016  0.544602E-005  0.160979E-006  0.185316E-005  0.475154E-003  0.547941E-012  0.546094E-004  0.770360E-019  0.117891E-006  0.968579E-004  0.113309E-003  0.341330E-002  0.681179E-017  0.820326E-037  0.502598E-002  0.217535E-003  0.192387E-003  0.918739E-006  0.565094E-006  0.509273E-006  0.284396E-011  0.509060E-002  0.662865E-005  0.438689E-005  0.156225E-013  0.246409E-024  0.415232E-002  0.104584E-005  0.304818E-002  0.353203E-005  0.960911E-004  0.681830E-020  0.583628E-003  0.393544E-013  0.425394E-009  0.670686E-015  0.335499E-014  0.281526E-014  0.620777E-027  0.467098E-013  0.485973E-016  0.397351E-018  0.510024E-019  0.254123E-016  0.449034E-022  0.796088E-025  0.292135E-004  0.970737E-007  0.652998E-003  0.621019E-006  0.330218E-008  0.231323E-002  0.146356E-001  0.402352E-001 -0.943932E-005  0.207143       0.119753E-001 -0.687726E-003  0.264295E-001
