|6.6.6
PT_inf_graphite0_1.tab                                                                              
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.253460E-002  0.253240E-004  0.340061E-007  0.262244E-003  0.875401E-002  0.146541E-002   0.00000        0.00000       0.985070       0.362108E-002  0.575114E-003  0.505658       0.290694E-002   0.00000        0.00000       0.340366E-006  0.983652       0.660606E-016  0.158451E-003  0.109815E-002  0.327584E-001  0.841615E-004  0.346934E-001  0.686866E-003  0.106619E-002  0.195009E-003  0.114485E-001  0.117276E-002  0.103986E-004  0.205323E-004  0.268860E-011  0.180955E-009  0.291342E-014  0.490658E-010  0.647749E-010  0.989172E-006  0.915736E-006  0.133223E-013  0.221902E-021  0.195351E-017  0.127454E-028  0.918856E-003  0.132981E-001  0.614530E-006  0.293316E-006  0.138980E-014  0.855072E-004  0.413080E-004  0.162285E-003  0.593357E-002  0.126662E-009  0.389932E-003  0.344855E-017  0.311463E-006  0.162161E-002  0.829330E-003  0.570197E-001  0.607579E-015  0.130232E-039   0.00000        0.00000        0.00000       0.917316E-004  0.236416E-004  0.168857E-003  0.595052E-010  0.488748       0.120951E-002  0.237435E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.159996E-016  0.905525E-002  0.356403E-014  0.135494E-009  0.525643E-015  0.412333E-014  0.643516E-014  0.492229E-025  0.301771E-013  0.436704E-018  0.572176E-019  0.451886E-022  0.156829E-017  0.392832E-026  0.475110E-028  0.490086E-002  0.218955E-004  0.814086E-001  0.122080E-003  0.361872E-008  0.506453E-002   1.00490        3.81955      -0.626710E-002   19.6931       0.925978E-001 -0.738904E-002  0.754748     
 0.100000        2.00000       0.624425E-005  0.240986E-006  0.193672E-009  0.417712E-006  0.251262E-004  0.205872E-005  0.245647E-004  0.173921E-005  0.995367       0.456815E-002  0.878397E-005  0.502305       0.456560E-002   0.00000        0.00000        0.00000       0.995358       0.344689E-019  0.160888E-005  0.112260E-004  0.397094E-004  0.122269E-006  0.374301E-004  0.736181E-006  0.649008E-006  0.584758E-006  0.309508E-004  0.335641E-005  0.404284E-007  0.125669E-005  0.159707E-014  0.189006E-012  0.130818E-017  0.268534E-013  0.620214E-013  0.243142E-008  0.824855E-008  0.468335E-015  0.501961E-023  0.651088E-020  0.291453E-030  0.155848E-005  0.166454E-004  0.762848E-009  0.206846E-009  0.742039E-018  0.268074E-006  0.470650E-007  0.455617E-006  0.702014E-004  0.851726E-012  0.456409E-005  0.300499E-019  0.718004E-008  0.170383E-004  0.110729E-004  0.633780E-003  0.563883E-017  0.698365E-041  0.129351E-002  0.361909E-004  0.250550E-004  0.116354E-006  0.266581E-007  0.107701E-006  0.190039E-012  0.138340E-002  0.135730E-005  0.713267E-006  0.102109E-016  0.119902E-028  0.678130E-004  0.501991E-008  0.269786E-004  0.131411E-007  0.110855E-005  0.318538E-019  0.946072E-004  0.789890E-015  0.173670E-010  0.561545E-016  0.366992E-015  0.477307E-015  0.254129E-026  0.211701E-014  0.177646E-018  0.778398E-020  0.337405E-022  0.392556E-018  0.538363E-026  0.217463E-028  0.141611E-004  0.631418E-007  0.233481E-003  0.445087E-006  0.252257E-009  0.294448E-003  0.404625E-002  0.121067E-001 -0.354726E-005  0.561492E-001  0.175705E-002 -0.110086E-003  0.435692E-002
 0.200000        3.00000       0.124293E-004  0.508096E-006  0.404626E-009  0.822895E-006  0.505702E-004  0.369125E-005  0.477277E-004  0.191075E-004  0.995047       0.481242E-002  0.206595E-004  0.502455       0.480280E-002   0.00000        0.00000        0.00000       0.995025       0.630449E-019  0.339682E-005  0.237014E-004  0.701106E-004  0.215877E-006  0.660864E-004  0.129980E-005  0.111001E-005  0.107452E-005  0.568738E-004  0.675365E-005  0.813486E-007  0.280673E-005  0.299105E-014  0.365417E-012  0.239271E-017  0.502921E-013  0.119910E-012  0.489241E-008  0.174151E-007  0.104599E-014  0.112109E-022  0.125879E-019  0.586451E-030  0.301312E-005  0.321815E-004  0.147486E-008  0.387389E-009  0.135722E-017  0.539408E-006  0.909938E-007  0.916776E-006  0.148216E-003  0.179825E-011  0.963616E-005  0.634442E-019  0.165996E-007  0.359729E-004  0.255996E-004  0.146525E-002  0.130365E-016  0.140522E-040  0.250082E-002  0.728220E-004  0.579251E-004  0.224954E-006  0.515397E-007  0.201707E-006  0.382390E-012  0.278362E-002  0.262415E-005  0.157159E-005  0.115346E-015  0.142119E-027  0.736040E-003  0.595006E-007  0.304760E-003  0.148446E-006  0.125226E-004  0.640951E-019  0.199744E-003  0.211536E-014  0.465097E-010  0.150384E-015  0.982820E-015  0.127825E-014  0.680570E-026  0.586869E-014  0.520950E-018  0.228267E-019  0.108346E-021  0.126056E-017  0.189305E-025  0.764663E-028  0.284944E-004  0.127052E-006  0.469802E-003  0.980688E-006  0.616933E-009  0.720118E-003  0.823591E-002  0.244548E-001 -0.713756E-005  0.112981       0.413962E-002 -0.257907E-003  0.984762E-002
 0.300000        4.00000       0.186037E-004  0.793291E-006  0.627392E-009  0.121452E-005  0.761358E-004  0.518509E-005  0.695457E-004  0.465147E-004  0.994737       0.504140E-002  0.342256E-004  0.502602       0.502143E-002   0.00000        0.00000        0.00000       0.994699       0.853111E-019  0.530878E-005  0.370421E-004  0.971760E-004  0.299215E-006  0.915982E-004  0.180157E-005  0.148485E-005  0.154474E-005  0.817621E-004  0.101660E-004  0.122451E-006  0.455909E-005  0.418941E-014  0.530320E-012  0.323777E-017  0.704416E-013  0.174022E-012  0.736437E-008  0.272176E-007  0.169905E-014  0.182104E-022  0.182684E-019  0.882765E-030  0.437285E-005  0.467041E-004  0.214042E-008  0.542597E-009  0.183656E-017  0.811951E-006  0.132057E-006  0.137999E-005  0.231642E-003  0.281042E-011  0.150601E-004  0.991550E-019  0.271641E-007  0.562210E-004  0.418918E-004  0.239777E-002  0.213332E-016  0.211523E-040  0.362937E-002  0.109616E-003  0.947901E-004  0.326469E-006  0.747982E-007  0.282521E-006  0.575598E-012  0.419009E-002  0.380835E-005  0.247699E-005  0.287954E-015  0.368368E-027  0.177156E-002  0.154223E-006  0.760814E-003  0.370587E-006  0.312618E-004  0.964801E-019  0.312174E-003  0.376711E-014  0.828261E-010  0.267810E-015  0.175024E-014  0.227635E-014  0.121198E-025  0.105289E-013  0.971390E-018  0.425637E-019  0.211536E-021  0.246113E-017  0.386995E-025  0.156320E-027  0.428916E-004  0.191246E-006  0.707177E-003  0.154567E-005  0.104927E-008  0.122477E-002  0.125165E-001  0.369303E-001 -0.107439E-004  0.170067       0.688186E-002 -0.426025E-003  0.160127E-001
 0.400000        5.00000       0.260887E-004  0.121376E-005  0.862466E-009  0.172571E-005  0.107331E-003  0.630680E-005  0.906656E-004  0.128782E-003  0.994381       0.527396E-002  0.592445E-004  0.502781       0.522459E-002   0.00000        0.00000        0.00000       0.994309       0.897232E-019  0.812126E-005  0.568314E-004  0.114150E-003  0.381212E-006  0.107617E-003  0.211086E-005  0.157600E-005  0.195554E-005  0.105427E-003  0.144166E-004  0.189267E-006  0.742387E-005  0.464038E-014  0.647496E-012  0.309871E-017  0.750686E-013  0.203316E-012  0.951028E-008  0.380250E-007  0.225525E-014  0.195540E-022  0.342109E-019  0.253902E-029  0.643173E-005  0.629216E-004  0.287049E-008  0.659362E-009  0.193167E-017  0.119995E-005  0.170933E-006  0.195059E-005  0.355307E-003  0.347449E-011  0.245656E-004  0.139616E-018  0.638575E-007  0.860466E-004  0.769420E-004  0.405056E-002  0.332528E-016  0.886674E-040  0.468302E-002  0.154518E-003  0.160000E-003  0.418995E-006  0.958918E-007  0.328108E-006  0.811398E-012  0.590660E-002  0.487840E-005  0.385069E-005  0.118479E-014  0.229967E-026  0.477021E-002  0.492510E-006  0.223447E-002  0.109794E-005  0.922982E-004  0.116210E-018  0.476960E-003  0.134724E-013  0.231069E-009  0.688050E-015  0.413928E-014  0.495705E-014  0.224315E-025  0.472943E-013  0.491221E-017  0.130959E-018  0.151260E-020  0.107354E-016  0.391285E-024  0.960264E-027  0.609215E-004  0.269881E-006  0.100076E-002  0.262603E-005  0.206626E-008  0.222272E-002  0.181227E-001  0.527671E-001 -0.152772E-004  0.240202       0.119883E-001 -0.733393E-003  0.268630E-001
 0.500000        6.00000       0.322321E-004  0.156486E-005  0.109859E-008  0.215222E-005  0.133292E-003  0.833994E-005  0.107812E-003  0.237432E-003  0.994234       0.533767E-002  0.806374E-004  0.502887       0.522357E-002   0.00000        0.00000        0.00000       0.994114       0.933734E-019  0.104835E-004  0.733617E-004  0.187941E-003  0.627578E-006  0.121232E-003  0.237791E-005  0.167322E-005  0.337950E-005  0.124661E-003  0.179071E-004  0.343559E-006  0.142858E-004  0.517487E-014  0.766166E-012  0.321443E-017  0.836548E-013  0.240406E-012  0.117852E-007  0.487770E-007  0.296972E-014  0.257520E-022  0.863046E-019  0.143112E-028  0.111222E-004  0.744555E-004  0.339668E-008  0.735329E-009  0.200386E-017  0.149040E-005  0.202277E-006  0.242871E-005  0.667691E-003  0.446795E-011  0.315841E-004  0.179533E-018  0.862149E-007  0.110636E-003  0.103912E-003  0.547094E-002  0.449179E-016  0.498007E-039  0.553656E-002  0.191454E-003  0.215904E-003  0.724669E-006  0.113476E-006  0.365930E-006  0.147301E-011  0.733669E-002  0.577296E-005  0.502441E-005  0.417925E-014  0.179016E-025  0.753096E-002  0.123475E-005  0.540340E-002  0.181661E-005  0.152713E-003  0.144376E-018  0.613261E-003  0.195600E-013  0.335582E-009  0.999360E-015  0.601272E-014  0.720135E-014  0.325939E-025  0.704757E-013  0.748951E-017  0.199792E-018  0.242188E-020  0.171993E-016  0.657919E-024  0.161560E-026  0.756712E-004  0.335221E-006  0.124306E-002  0.342611E-005  0.285753E-008  0.307422E-002  0.227502E-001  0.657825E-001 -0.277386E-004  0.298358       0.165667E-001 -0.991709E-003  0.384256E-001
 0.600000        7.00000       0.303202E-004  0.121421E-005  0.836881E-009  0.221661E-005  0.121512E-003  0.117433E-004  0.115306E-003  0.302328E-004  0.994532       0.515135E-002  0.446049E-004  0.502686       0.512385E-002   0.00000        0.00000        0.00000       0.994479       0.156505E-018  0.810678E-005  0.566066E-004  0.292514E-003  0.100646E-005  0.176227E-003  0.346383E-005  0.298442E-005  0.440657E-005  0.150444E-003  0.162968E-004  0.343795E-006  0.101858E-004  0.675307E-014  0.817181E-012  0.513950E-017  0.107408E-012  0.253012E-012  0.102475E-007  0.358808E-007  0.179839E-014  0.142290E-022  0.123571E-018  0.217876E-028  0.135965E-004  0.827981E-004  0.378886E-008  0.100419E-008  0.334980E-017  0.137635E-005  0.221670E-006  0.221950E-005  0.550076E-003  0.314517E-011  0.244136E-004  0.134476E-018  0.562204E-007  0.852357E-004  0.620451E-004  0.317442E-002  0.252840E-016  0.861586E-039  0.605712E-002  0.174131E-003  0.124907E-003  0.852105E-006  0.124705E-006  0.492709E-006  0.143645E-011  0.668701E-002  0.635095E-005  0.344841E-005  0.595481E-015  0.276345E-026  0.100645E-002  0.123998E-006  0.642859E-003  0.200940E-006  0.169339E-004  0.123813E-018  0.473198E-003  0.900534E-014  0.141586E-009  0.409463E-015  0.239295E-014  0.278344E-014  0.118672E-025  0.306456E-013  0.283302E-017  0.634731E-019  0.752679E-021  0.448314E-017  0.167994E-024  0.346741E-027  0.687221E-004  0.305298E-006  0.113183E-002  0.241718E-005  0.146889E-008  0.153404E-002  0.198035E-001  0.589525E-001 -0.274763E-004  0.272113       0.919539E-002 -0.557515E-003  0.226506E-001
 0.700000        8.00000       0.352629E-004  0.148920E-005  0.101784E-008  0.253818E-005  0.142416E-003  0.126435E-004  0.130027E-003  0.802650E-004  0.994343       0.526797E-002  0.588378E-004  0.502783       0.521766E-002   0.00000        0.00000        0.00000       0.994268       0.163386E-018  0.995640E-005  0.695331E-004  0.310913E-003  0.106953E-005  0.187287E-003  0.368068E-005  0.305135E-005  0.488087E-005  0.166968E-003  0.191067E-004  0.403200E-006  0.131589E-004  0.729352E-014  0.917119E-012  0.536587E-017  0.116042E-012  0.283879E-012  0.120143E-007  0.440877E-007  0.232684E-014  0.184229E-022  0.138704E-018  0.255442E-028  0.152747E-004  0.929583E-004  0.425233E-008  0.108444E-008  0.349763E-017  0.161360E-005  0.248951E-006  0.260086E-005  0.675879E-003  0.386561E-011  0.300619E-004  0.165188E-018  0.729661E-007  0.104689E-003  0.805500E-004  0.412099E-002  0.328330E-016  0.101039E-038  0.680134E-002  0.204054E-003  0.162164E-003  0.956406E-006  0.139931E-006  0.532046E-006  0.168358E-011  0.783747E-002  0.712687E-005  0.427087E-005  0.162244E-014  0.789559E-026  0.262676E-002  0.354096E-006  0.175070E-002  0.547655E-006  0.461425E-004  0.145210E-018  0.581173E-003  0.130028E-013  0.204463E-009  0.591354E-015  0.345609E-014  0.402035E-014  0.171478E-025  0.443845E-013  0.432208E-017  0.968591E-019  0.121328E-020  0.723039E-017  0.286121E-024  0.590609E-027  0.805606E-004  0.357586E-006  0.132648E-002  0.299452E-005  0.200719E-008  0.209657E-002  0.234880E-001  0.693902E-001 -0.322183E-004  0.318891       0.121682E-001 -0.733023E-003  0.294457E-001
 0.800000        9.00000       0.393982E-004  0.171715E-005  0.116924E-008  0.280504E-005  0.159833E-003  0.134420E-004  0.142222E-003  0.121896E-003  0.994223       0.532665E-002  0.706392E-004  0.502844       0.525740E-002   0.00000        0.00000        0.00000       0.994131       0.168356E-018  0.114868E-004  0.802566E-004  0.325277E-003  0.111823E-005  0.198431E-003  0.389828E-005  0.314141E-005  0.522183E-005  0.182451E-003  0.214696E-004  0.447696E-006  0.153812E-004  0.771812E-014  0.997796E-012  0.552951E-017  0.122944E-012  0.308509E-012  0.134970E-007  0.509527E-007  0.277104E-014  0.219854E-022  0.147191E-018  0.272633E-028  0.164721E-004  0.101295E-003  0.462838E-008  0.114749E-008  0.360667E-017  0.181308E-005  0.271648E-006  0.291650E-005  0.770863E-003  0.447046E-011  0.350456E-004  0.190704E-018  0.867637E-007  0.120798E-003  0.958356E-004  0.490107E-002  0.390856E-016  0.108059E-038  0.741827E-002  0.228931E-003  0.192971E-003  0.102746E-005  0.152157E-006  0.562813E-006  0.186454E-011  0.879654E-002  0.775304E-005  0.493489E-005  0.245820E-014  0.120209E-025  0.396568E-002  0.558972E-006  0.268081E-002  0.852361E-006  0.717667E-004  0.163316E-018  0.670647E-003  0.164091E-013  0.257999E-009  0.746293E-015  0.436141E-014  0.507385E-014  0.216669E-025  0.558613E-013  0.561621E-017  0.125828E-018  0.162337E-020  0.968246E-017  0.394198E-024  0.812993E-027  0.904396E-004  0.400014E-006  0.148801E-002  0.346426E-005  0.245773E-008  0.256831E-002  0.265789E-001  0.781721E-001 -0.357522E-004  0.357713       0.146345E-001 -0.878835E-003  0.350872E-001
 0.900000        10.0000       0.484075E-004  0.223734E-005  0.152368E-008  0.332425E-005  0.196032E-003  0.169117E-004  0.164032E-003  0.202852E-003  0.993698       0.574733E-002  0.900193E-004  0.503115       0.563254E-002   0.00000        0.00000        0.00000       0.993567       0.171075E-018  0.149761E-004  0.104740E-003  0.416142E-003  0.140506E-005  0.238850E-003  0.468791E-005  0.354779E-005  0.707815E-005  0.233898E-003  0.263529E-004  0.574575E-006  0.225652E-004  0.837191E-014  0.115197E-011  0.568161E-017  0.134622E-012  0.358983E-012  0.167584E-007  0.672002E-007  0.398907E-014  0.329405E-022  0.176989E-018  0.368159E-028  0.196849E-004  0.115735E-003  0.528036E-008  0.122955E-008  0.366263E-017  0.220594E-005  0.313191E-006  0.357815E-005  0.106838E-002  0.605959E-011  0.455584E-004  0.252825E-018  0.100984E-006  0.157411E-003  0.117627E-003  0.612050E-002  0.497089E-016  0.134914E-038  0.851956E-002  0.279589E-003  0.240214E-003  0.125704E-005  0.175081E-006  0.608107E-006  0.243041E-011  0.107861E-001  0.891776E-005  0.579833E-005  0.435670E-014  0.238820E-025  0.626779E-002  0.106228E-005  0.478761E-002  0.143579E-005  0.120750E-003  0.207766E-018  0.873346E-003  0.184513E-013  0.305796E-009  0.900322E-015  0.535469E-014  0.634018E-014  0.280662E-025  0.541581E-013  0.574139E-017  0.142913E-018  0.150877E-020  0.100056E-016  0.333081E-024  0.762889E-027  0.111094E-003  0.490504E-006  0.182561E-002  0.400380E-005  0.320240E-008  0.340686E-002  0.331308E-001  0.964714E-001 -0.465917E-004  0.438559       0.190364E-001 -0.111736E-002  0.459682E-001
