|6.6.6
PT_inf_graphite5_1.tab                                                                              
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.290536E-002  0.220591E-004  0.680244E-007  0.385008E-003  0.985572E-002  0.137244E-002   0.00000        0.00000       0.984155       0.269517E-002  0.628533E-003  0.505370       0.266630E-002   0.00000        0.00000       0.339998E-006  0.982828       0.305924E-015  0.143280E-003  0.899500E-003  0.140806E-002  0.765735E-005  0.502692E-001  0.155903E-002  0.297902E-002  0.807019E-005  0.149649E-001  0.580948E-002  0.173935E-006  0.502761E-006  0.506059E-011  0.497945E-009  0.185078E-013  0.176102E-009  0.242241E-009  0.250602E-005  0.130977E-005  0.192444E-014  0.551351E-023  0.434402E-019  0.166601E-032  0.680006E-004  0.204998E-001  0.157536E-005  0.105732E-005  0.105209E-013  0.287675E-003  0.645318E-004  0.194920E-003  0.123668E-003  0.192986E-010  0.743973E-003  0.181756E-017  0.215625E-005  0.178152E-002  0.165845E-002  0.578070E-001  0.206690E-015  0.907976E-043   0.00000        0.00000        0.00000       0.387783E-005  0.975508E-004  0.450438E-003  0.244912E-011  0.549834       0.226721E-002  0.334018E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.216480E-017  0.103294E-001  0.894880E-013  0.857186E-009  0.164655E-014  0.803427E-014  0.713115E-014  0.525330E-026  0.140459E-011  0.707381E-016  0.522495E-018  0.473884E-019  0.418436E-016  0.266536E-022  0.287295E-025  0.417501E-002  0.163240E-004  0.810680E-001  0.112467E-003  0.632988E-008  0.480810E-002   1.02248        3.98122      -0.253721E-005   22.4351       0.913467E-001 -0.809500E-002  0.814784     
 0.100000        2.00000       0.478830E-005  0.191022E-006  0.452922E-009  0.374047E-006  0.218892E-004  0.244361E-005  0.253270E-004  0.155505E-005  0.995759       0.418017E-002  0.881631E-005  0.502110       0.417725E-002   0.00000        0.00000        0.00000       0.995750       0.626397E-019  0.139249E-005  0.872817E-005  0.557461E-004  0.221715E-006  0.326343E-004  0.101380E-005  0.884596E-006  0.998149E-006  0.307291E-004  0.126127E-004  0.168346E-007  0.191890E-005  0.187124E-014  0.402910E-012  0.523813E-017  0.761165E-013  0.228483E-012  0.746029E-008  0.175312E-007  0.267432E-015  0.168961E-023  0.270569E-019  0.346191E-029  0.178750E-005  0.120404E-004  0.925940E-009  0.283822E-009  0.216356E-017  0.534298E-006  0.444697E-007  0.420090E-006  0.733938E-004  0.414603E-012  0.627687E-005  0.242029E-019  0.638887E-008  0.173159E-004  0.125416E-004  0.596984E-003  0.291976E-017  0.461742E-040  0.132710E-002  0.418702E-004  0.285925E-004  0.163825E-006  0.675330E-007  0.142834E-006  0.326397E-012  0.120514E-002  0.157373E-005  0.775144E-006  0.204290E-016  0.422232E-028  0.578222E-004  0.632128E-008  0.269437E-004  0.217598E-007  0.101512E-005  0.878322E-020  0.100619E-003  0.712897E-015  0.174145E-010  0.457114E-016  0.304730E-015  0.369581E-015  0.508969E-027  0.838114E-015  0.233985E-018  0.112392E-019  0.650859E-022  0.374230E-018  0.152000E-025  0.106467E-027  0.901609E-005  0.350277E-007  0.175277E-003  0.189228E-006  0.309409E-009  0.321281E-003  0.337891E-002  0.980480E-002 -0.239566E-005  0.486025E-001  0.181650E-002 -0.109833E-003  0.416593E-002
 0.200000        3.00000       0.933292E-005  0.377826E-006  0.892733E-009  0.758720E-006  0.429545E-004  0.531622E-005  0.492501E-004  0.966037E-005  0.995548       0.433071E-002  0.182867E-004  0.502208       0.432044E-002   0.00000        0.00000        0.00000       0.995528       0.119170E-018  0.275189E-005  0.172698E-004  0.143584E-003  0.570163E-006  0.605261E-004  0.187827E-005  0.162217E-005  0.256546E-005  0.577667E-004  0.248046E-004  0.460402E-007  0.524916E-005  0.358820E-014  0.779664E-012  0.994772E-017  0.146224E-012  0.441030E-012  0.146462E-007  0.346073E-007  0.533154E-015  0.338530E-023  0.100789E-018  0.251432E-028  0.483542E-005  0.233648E-004  0.179228E-008  0.543890E-009  0.411174E-017  0.105049E-005  0.864998E-007  0.824477E-006  0.201326E-003  0.821435E-012  0.126086E-004  0.477622E-019  0.132050E-007  0.341386E-004  0.259793E-004  0.123618E-002  0.605923E-017  0.335233E-039  0.257622E-002  0.819022E-004  0.591985E-004  0.440182E-006  0.130529E-006  0.273561E-006  0.888478E-012  0.236449E-002  0.304314E-005  0.159449E-005  0.219106E-015  0.879365E-027  0.319375E-003  0.492710E-007  0.207790E-003  0.121663E-006  0.566632E-005  0.173163E-019  0.198320E-003  0.155577E-014  0.380409E-010  0.999179E-016  0.666290E-015  0.808513E-015  0.111679E-026  0.189644E-014  0.534926E-018  0.257415E-019  0.155878E-021  0.899765E-018  0.381357E-025  0.267298E-027  0.177142E-004  0.683896E-007  0.343750E-003  0.390049E-006  0.644205E-009  0.669740E-003  0.665560E-002  0.192999E-001 -0.660466E-005  0.952623E-001  0.381474E-002 -0.227529E-003  0.870938E-002
 0.300000        4.00000       0.142336E-004  0.612264E-006  0.142882E-008  0.114513E-005  0.664058E-004  0.725262E-005  0.722269E-004  0.471906E-004  0.995339       0.446142E-002  0.328976E-004  0.502311       0.443260E-002   0.00000        0.00000        0.00000       0.995299       0.149383E-018  0.446769E-005  0.280375E-004  0.190917E-003  0.758119E-006  0.804786E-004  0.249745E-005  0.201131E-005  0.362000E-005  0.815117E-004  0.383468E-004  0.711762E-007  0.885617E-005  0.487434E-014  0.113580E-011  0.124697E-016  0.198636E-012  0.642481E-012  0.226423E-007  0.561849E-007  0.899516E-015  0.571154E-023  0.146828E-018  0.388703E-028  0.704412E-005  0.340373E-004  0.261095E-008  0.738838E-009  0.515419E-017  0.162401E-005  0.126011E-006  0.127461E-005  0.326853E-003  0.133360E-011  0.204700E-004  0.775419E-019  0.234879E-007  0.554240E-004  0.462098E-004  0.219882E-002  0.107776E-016  0.518256E-039  0.375298E-002  0.126617E-003  0.105297E-003  0.641247E-006  0.190151E-006  0.371615E-006  0.137355E-011  0.365540E-002  0.443318E-005  0.270068E-005  0.110860E-014  0.467244E-026  0.152271E-002  0.261798E-006  0.105134E-002  0.615570E-006  0.286696E-004  0.267702E-019  0.321971E-003  0.315072E-014  0.770399E-010  0.202352E-015  0.134936E-014  0.163739E-014  0.226171E-026  0.404905E-014  0.118690E-017  0.571154E-019  0.378931E-021  0.218727E-017  0.101569E-024  0.711910E-027  0.273854E-004  0.105727E-006  0.531422E-003  0.660649E-006  0.119079E-008  0.123799E-002  0.104333E-001  0.299808E-001 -0.102086E-004  0.147271       0.685081E-002 -0.407027E-003  0.155053E-001
 0.400000        5.00000       0.191033E-004  0.852971E-006  0.197571E-008  0.152322E-005  0.897306E-004  0.912540E-005  0.940090E-004  0.931245E-004  0.995237       0.448443E-002  0.484280E-004  0.502364       0.443284E-002   0.00000        0.00000        0.00000       0.995173       0.172442E-018  0.623140E-005  0.391125E-004  0.236018E-003  0.937002E-006  0.994767E-004  0.308655E-005  0.235856E-005  0.466029E-005  0.105153E-003  0.518417E-004  0.962560E-007  0.126113E-004  0.598974E-014  0.147072E-011  0.143958E-016  0.244172E-012  0.831706E-012  0.306106E-007  0.784030E-007  0.128295E-014  0.815201E-023  0.190153E-018  0.525495E-028  0.913092E-005  0.440912E-004  0.338095E-008  0.907812E-009  0.595080E-017  0.219544E-005  0.163286E-006  0.172225E-005  0.456096E-003  0.186149E-011  0.286282E-004  0.108174E-018  0.343439E-007  0.773083E-004  0.675889E-004  0.321594E-002  0.157680E-016  0.700821E-039  0.486223E-002  0.171089E-003  0.154017E-003  0.830421E-006  0.246179E-006  0.456568E-006  0.185631E-011  0.494016E-002  0.573978E-005  0.382613E-005  0.224283E-014  0.976328E-026  0.295279E-002  0.546745E-006  0.212595E-002  0.124579E-005  0.580077E-004  0.362039E-019  0.449086E-003  0.493527E-014  0.120691E-009  0.317035E-015  0.211420E-014  0.256568E-014  0.354546E-026  0.650188E-014  0.194870E-017  0.937986E-019  0.652114E-021  0.376622E-017  0.183213E-024  0.128429E-026  0.370179E-004  0.142789E-006  0.718157E-003  0.936234E-006  0.177939E-008  0.185024E-002  0.142367E-001  0.406654E-001 -0.138101E-004  0.199005       0.100860E-001 -0.597138E-003  0.227973E-001
 0.500000        6.00000       0.241948E-004  0.112301E-005  0.258019E-008  0.190657E-005  0.114369E-003  0.107874E-004  0.114870E-003  0.161591E-003  0.995117       0.451739E-002  0.673715E-004  0.502435       0.443217E-002   0.00000        0.00000        0.00000       0.995022       0.182360E-018  0.821548E-005  0.515660E-004  0.273366E-003  0.108527E-005  0.115218E-003  0.357497E-005  0.256678E-005  0.566288E-005  0.127775E-003  0.660896E-004  0.122711E-006  0.169500E-004  0.683882E-014  0.178714E-011  0.152237E-016  0.278785E-012  0.101065E-011  0.390235E-007  0.103367E-006  0.172432E-014  0.109566E-022  0.231064E-018  0.669919E-028  0.110954E-004  0.535773E-004  0.410835E-008  0.103650E-008  0.629306E-017  0.279883E-005  0.198417E-006  0.219559E-005  0.601317E-003  0.245419E-011  0.377434E-004  0.142617E-018  0.475037E-007  0.101923E-003  0.934873E-004  0.444822E-002  0.218100E-016  0.893431E-039  0.590833E-002  0.218110E-003  0.213033E-003  0.100908E-005  0.299144E-006  0.521289E-006  0.236649E-011  0.629789E-002  0.697469E-005  0.511733E-005  0.400002E-014  0.180076E-025  0.501965E-002  0.100843E-005  0.379156E-002  0.222182E-005  0.103455E-003  0.461539E-019  0.592075E-003  0.730099E-014  0.178544E-009  0.469006E-015  0.312764E-014  0.379553E-014  0.524496E-026  0.989867E-014  0.302445E-017  0.145578E-018  0.106183E-020  0.613249E-017  0.312980E-024  0.219393E-026  0.471917E-004  0.182032E-006  0.915532E-003  0.125219E-005  0.250906E-008  0.260896E-002  0.183363E-001  0.520285E-001 -0.175982E-004  0.253698       0.140296E-001 -0.827288E-003  0.317593E-001
 0.600000        7.00000       0.295498E-004  0.142494E-005  0.324812E-008  0.229823E-005  0.140498E-003  0.122613E-004  0.134894E-003  0.257160E-003  0.994973       0.456404E-002  0.903099E-004  0.502526       0.443134E-002   0.00000        0.00000        0.00000       0.994838       0.181627E-018  0.104385E-004  0.655191E-004  0.303674E-003  0.120560E-005  0.127992E-003  0.397132E-005  0.265857E-005  0.662481E-005  0.149480E-003  0.812076E-004  0.150780E-006  0.218668E-004  0.743990E-014  0.208521E-011  0.151625E-016  0.303288E-012  0.117921E-011  0.479501E-007  0.131336E-006  0.222450E-014  0.141348E-022  0.269602E-018  0.823162E-028  0.129460E-004  0.625132E-004  0.479356E-008  0.112760E-008  0.626775E-017  0.343906E-005  0.231510E-006  0.269782E-005  0.764026E-003  0.311827E-011  0.479563E-004  0.181207E-018  0.633956E-007  0.129503E-003  0.124763E-003  0.593632E-002  0.291063E-016  0.109780E-038  0.689375E-002  0.268002E-003  0.284300E-003  0.117738E-005  0.349036E-006  0.567106E-006  0.290782E-011  0.773853E-002  0.813795E-005  0.660440E-005  0.655299E-014  0.305052E-025  0.780868E-002  0.170829E-005  0.621148E-002  0.363987E-005  0.169484E-003  0.567116E-019  0.752283E-003  0.103908E-013  0.254106E-009  0.667493E-015  0.445128E-014  0.540183E-014  0.746467E-026  0.145734E-013  0.452106E-017  0.217617E-018  0.166715E-020  0.962849E-017  0.516137E-024  0.361802E-026  0.579867E-004  0.223672E-006  0.112496E-002  0.161606E-005  0.339979E-008  0.353516E-002  0.227706E-001  0.641699E-001 -0.216336E-004  0.311731       0.187913E-001 -0.110385E-002  0.427281E-001
 0.700000        8.00000       0.276390E-004  0.113167E-005  0.218310E-008  0.255344E-005  0.124865E-003  0.171474E-004  0.140589E-003  0.307245E-004  0.995185       0.446767E-002  0.521985E-004  0.502359       0.443262E-002   0.00000        0.00000        0.00000       0.995124       0.334604E-018  0.823585E-005  0.517852E-004  0.490251E-003  0.238405E-005  0.183610E-003  0.568697E-005  0.483570E-005  0.889016E-005  0.177932E-003  0.726370E-004  0.186240E-006  0.178938E-004  0.930087E-014  0.205230E-011  0.229501E-016  0.342487E-012  0.104837E-011  0.354166E-007  0.850459E-007  0.984324E-015  0.381282E-023  0.918151E-018  0.665999E-027  0.212906E-004  0.745806E-004  0.570881E-008  0.170572E-008  0.114794E-016  0.340449E-005  0.249118E-006  0.242662E-005  0.675438E-003  0.149066E-011  0.416206E-004  0.116008E-018  0.840944E-007  0.101732E-003  0.900510E-004  0.349801E-002  0.140019E-016  0.221057E-037  0.735433E-002  0.237531E-003  0.166086E-003  0.141856E-005  0.373682E-006  0.769830E-006  0.291221E-011  0.687462E-002  0.869722E-005  0.440874E-005  0.191660E-014  0.223676E-025  0.961328E-003  0.172782E-006  0.716222E-003  0.372941E-006  0.173347E-004  0.338089E-019  0.589921E-003  0.176195E-013  0.234452E-009  0.502788E-015  0.273730E-014  0.271192E-014  0.249772E-026  0.333215E-013  0.105871E-016  0.150877E-018  0.539149E-020  0.921900E-017  0.230511E-023  0.478400E-026  0.520504E-004  0.201128E-006  0.100801E-002  0.133049E-005  0.227142E-008  0.192820E-002  0.195721E-001  0.566022E-001 -0.220351E-004  0.278831       0.110671E-001 -0.648871E-003  0.254567E-001
 0.800000        9.00000       0.312736E-004  0.130571E-005  0.250536E-008  0.287281E-005  0.141879E-003  0.187460E-004  0.157319E-003  0.557466E-004  0.995124       0.447418E-002  0.621014E-004  0.502389       0.442555E-002   0.00000        0.00000        0.00000       0.995049       0.358685E-018  0.951435E-005  0.597845E-004  0.532445E-003  0.259149E-005  0.199519E-003  0.618332E-005  0.515587E-005  0.988793E-005  0.196318E-003  0.824365E-004  0.211096E-006  0.210062E-004  0.102025E-013  0.229721E-011  0.245939E-016  0.375201E-012  0.117473E-011  0.401947E-007  0.980634E-007  0.114848E-014  0.443628E-023  0.102711E-017  0.755849E-027  0.237337E-004  0.833559E-004  0.638940E-008  0.187184E-008  0.122975E-016  0.386435E-005  0.278068E-006  0.275967E-005  0.778893E-003  0.171693E-011  0.475798E-004  0.133915E-018  0.997909E-007  0.117498E-003  0.106729E-003  0.414669E-002  0.165786E-016  0.250628E-037  0.821504E-002  0.270111E-003  0.196829E-003  0.158722E-005  0.418566E-006  0.845065E-006  0.330938E-011  0.781217E-002  0.973937E-005  0.514725E-005  0.350782E-014  0.414933E-025  0.173042E-002  0.321190E-006  0.131336E-002  0.681687E-006  0.317143E-004  0.383178E-019  0.681441E-003  0.217502E-013  0.289264E-009  0.620114E-015  0.337550E-014  0.334323E-014  0.307410E-026  0.418425E-013  0.134332E-016  0.191245E-018  0.703133E-020  0.119973E-016  0.308995E-023  0.641044E-026  0.591037E-004  0.229171E-006  0.114575E-002  0.155160E-005  0.272878E-008  0.231491E-002  0.223137E-001  0.643269E-001 -0.249863E-004  0.317032       0.131592E-001 -0.770204E-003  0.302281E-001
 0.900000        10.0000       0.349845E-004  0.149434E-005  0.285373E-008  0.319900E-005  0.159446E-003  0.202019E-004  0.173307E-003  0.913489E-004  0.995049       0.449148E-002  0.734972E-004  0.502429       0.442431E-002   0.00000        0.00000        0.00000       0.994955       0.373289E-018  0.108978E-004  0.684773E-004  0.569029E-003  0.276955E-005  0.213228E-003  0.660818E-005  0.537061E-005  0.108054E-004  0.214533E-003  0.926543E-004  0.237261E-006  0.244374E-004  0.109305E-013  0.252506E-011  0.255953E-016  0.401972E-012  0.129125E-011  0.451767E-007  0.112322E-006  0.133607E-014  0.516091E-023  0.112898E-017  0.849535E-027  0.260878E-004  0.916236E-004  0.702313E-008  0.200541E-008  0.127982E-016  0.434333E-005  0.305649E-006  0.310172E-005  0.892146E-003  0.196658E-011  0.544980E-004  0.153387E-018  0.117560E-006  0.134582E-003  0.125734E-003  0.488507E-002  0.195307E-016  0.281693E-037  0.902984E-002  0.303590E-003  0.231877E-003  0.174465E-005  0.460082E-006  0.905363E-006  0.371957E-011  0.878047E-002  0.107054E-004  0.595020E-005  0.582076E-014  0.701671E-025  0.280814E-002  0.543148E-006  0.217936E-002  0.113117E-005  0.526258E-004  0.430672E-019  0.780524E-003  0.267666E-013  0.355978E-009  0.763133E-015  0.415400E-014  0.411429E-014  0.378309E-026  0.521444E-013  0.170028E-016  0.242063E-018  0.915350E-020  0.156183E-016  0.413725E-023  0.858318E-026  0.664295E-004  0.257577E-006  0.128776E-002  0.179365E-005  0.326503E-008  0.276982E-002  0.252117E-001  0.724323E-001 -0.280815E-004  0.356328       0.155736E-001 -0.909833E-003  0.357507E-001
