|6.6.6
PT_inf_graphite45_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.123387E-002  0.162489E-004  0.189648E-006  0.150647E-003  0.546814E-002  0.187527E-002   0.00000        0.00000       0.989434       0.368147E-002  0.674983E-003  0.505390       0.244380E-002   0.00000        0.00000        0.00000       0.987985       0.272231E-015  0.121081E-003  0.676732E-003  0.587072E-001  0.288419E-003  0.200027E-001  0.990581E-003  0.177560E-002  0.524397E-003  0.904337E-002  0.134065E-001  0.206381E-005  0.858598E-004  0.332620E-011  0.623596E-009  0.536380E-013  0.322562E-009  0.606523E-009  0.683120E-005  0.375953E-005  0.484749E-014  0.197573E-022  0.728485E-016  0.105217E-025  0.142822E-002  0.584481E-002  0.750827E-006  0.535104E-006  0.142700E-013  0.297607E-003  0.287345E-004  0.109728E-003  0.792604E-002  0.214481E-010  0.842124E-003  0.176202E-017  0.492430E-006  0.167500E-002  0.125265E-002  0.509907E-001  0.127522E-015  0.699774E-037   0.00000        0.00000        0.00000       0.164743E-003  0.112705E-003  0.264705E-003  0.174761E-009  0.303412       0.122268E-002  0.232370E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.643190E-018  0.102225E-001  0.147310E-013  0.418423E-009  0.878120E-015  0.604689E-014  0.690939E-014  0.244102E-026  0.231066E-013  0.630427E-017  0.346638E-018  0.229361E-020  0.709686E-017  0.699913E-024  0.876233E-026  0.162826E-002  0.522187E-005  0.373306E-001  0.209738E-004  0.995312E-008  0.949522E-002  0.614767        2.10672      -0.389202E-002   12.1731       0.104495      -0.857784E-002  0.540144     
 0.100000        2.00000       0.199245E-005  0.809892E-007  0.502173E-009  0.213553E-006  0.104423E-004  0.180079E-005  0.135273E-004  0.216026E-005  0.997293       0.267522E-002  0.503718E-005  0.501349       0.267281E-002   0.00000        0.00000        0.00000       0.997288       0.529655E-019  0.645550E-006  0.362748E-005  0.416850E-004  0.231765E-006  0.141940E-004  0.699173E-006  0.585915E-006  0.909220E-006  0.156400E-004  0.256356E-004  0.449464E-008  0.157813E-005  0.103356E-014  0.414372E-012  0.859165E-017  0.950139E-013  0.381712E-012  0.107136E-007  0.170547E-007  0.590217E-016  0.160041E-024  0.102092E-018  0.619858E-028  0.135167E-005  0.487930E-005  0.623267E-009  0.207677E-009  0.285569E-017  0.605459E-006  0.224409E-007  0.205541E-006  0.440814E-004  0.788722E-013  0.497186E-005  0.860502E-020  0.494530E-008  0.930620E-005  0.867456E-005  0.311888E-003  0.689307E-018  0.744434E-039  0.705046E-003  0.249501E-004  0.180376E-004  0.128323E-006  0.877158E-007  0.958438E-007  0.333439E-012  0.575693E-003  0.946811E-006  0.487702E-006  0.104201E-015  0.614440E-027  0.749198E-004  0.129568E-007  0.430595E-004  0.555766E-007  0.141111E-005  0.960144E-021  0.565019E-004  0.786250E-015  0.153958E-010  0.285444E-016  0.173640E-015  0.175278E-015  0.483475E-028  0.556689E-015  0.539928E-018  0.141085E-019  0.315207E-021  0.463694E-018  0.154345E-024  0.918058E-027  0.314498E-005  0.101248E-007  0.717085E-004  0.502194E-007  0.228158E-009  0.192315E-003  0.156260E-002  0.441581E-002 -0.987578E-006  0.232603E-001  0.104013E-002 -0.623385E-004  0.226012E-002
 0.200000        3.00000       0.403490E-005  0.172294E-006  0.105538E-008  0.433099E-006  0.214590E-004  0.335386E-005  0.264674E-004  0.140349E-004  0.997250       0.268110E-002  0.117620E-004  0.501368       0.267268E-002   0.00000        0.00000        0.00000       0.997237       0.867767E-019  0.137564E-005  0.773001E-005  0.739468E-004  0.411138E-006  0.251793E-004  0.124029E-005  0.963736E-006  0.170559E-005  0.293388E-004  0.526870E-004  0.923751E-008  0.341888E-005  0.186257E-014  0.805350E-012  0.140762E-016  0.171224E-012  0.741873E-012  0.220189E-007  0.363430E-007  0.127865E-015  0.346715E-024  0.198420E-018  0.127395E-027  0.262702E-005  0.948313E-005  0.121135E-008  0.374253E-009  0.467867E-017  0.124436E-005  0.436148E-007  0.422433E-006  0.939357E-004  0.168074E-012  0.105948E-004  0.183370E-019  0.115458E-007  0.198312E-004  0.202524E-004  0.728164E-003  0.160932E-017  0.152998E-038  0.137029E-002  0.512782E-004  0.421122E-004  0.249401E-006  0.170479E-006  0.172719E-006  0.685292E-012  0.118318E-002  0.184017E-005  0.109817E-005  0.700899E-015  0.428527E-026  0.476556E-003  0.903645E-007  0.289636E-003  0.373831E-006  0.949171E-005  0.197332E-020  0.120403E-003  0.204461E-014  0.400360E-010  0.742284E-016  0.451542E-015  0.455802E-015  0.125726E-027  0.156010E-014  0.153830E-017  0.401962E-019  0.983907E-021  0.144741E-017  0.527844E-024  0.313966E-026  0.646365E-005  0.208087E-007  0.147377E-003  0.113080E-006  0.541540E-009  0.456466E-003  0.324924E-002  0.911323E-002 -0.202876E-005  0.478052E-001  0.242533E-002 -0.144801E-003  0.524206E-002
 0.300000        4.00000       0.631771E-005  0.287750E-006  0.173229E-008  0.675215E-006  0.340672E-004  0.475615E-005  0.389409E-004  0.442823E-004  0.997189       0.269474E-002  0.216718E-004  0.501401       0.267247E-002   0.00000        0.00000        0.00000       0.997162       0.958792E-019  0.230292E-005  0.129406E-004  0.979006E-004  0.544318E-006  0.333357E-004  0.164206E-005  0.113065E-005  0.246305E-005  0.423682E-004  0.836578E-004  0.146675E-007  0.583267E-005  0.240264E-014  0.117234E-011  0.155528E-016  0.220872E-012  0.107994E-011  0.349621E-007  0.608407E-007  0.218140E-015  0.591501E-024  0.288839E-018  0.202281E-027  0.382414E-005  0.138045E-004  0.176335E-008  0.482771E-009  0.516944E-017  0.197582E-005  0.634898E-007  0.670749E-006  0.157255E-003  0.281367E-012  0.177365E-004  0.306974E-019  0.212520E-007  0.331987E-004  0.372782E-004  0.134031E-002  0.296224E-017  0.242934E-038  0.199472E-002  0.814208E-004  0.775149E-004  0.363051E-006  0.248166E-006  0.222801E-006  0.108812E-011  0.187868E-002  0.267872E-005  0.191724E-005  0.233069E-014  0.150238E-025  0.145282E-002  0.316810E-006  0.963124E-003  0.124310E-005  0.315627E-004  0.313328E-020  0.201564E-003  0.421698E-014  0.825737E-010  0.153095E-015  0.931300E-015  0.940086E-015  0.259307E-027  0.347166E-014  0.348847E-017  0.911551E-019  0.245332E-020  0.360902E-017  0.144714E-023  0.860769E-026  0.102631E-004  0.330405E-007  0.234009E-003  0.197421E-006  0.101582E-008  0.856240E-003  0.525022E-002  0.145612E-001 -0.322428E-005  0.759063E-001  0.446808E-002 -0.264802E-003  0.967951E-002
 0.400000        5.00000       0.858002E-005  0.404268E-006  0.240749E-008  0.908607E-006  0.465347E-004  0.612049E-005  0.508829E-004  0.783498E-004  0.997129       0.270824E-002  0.319334E-004  0.501436       0.266994E-002   0.00000        0.00000        0.00000       0.997087       0.104752E-018  0.324155E-005  0.182016E-004  0.120950E-003  0.673113E-006  0.412082E-004  0.203116E-005  0.129800E-005  0.322672E-005  0.550147E-004  0.114126E-003  0.199814E-007  0.828233E-005  0.289845E-014  0.152493E-011  0.169860E-016  0.266070E-012  0.140639E-011  0.476954E-007  0.854607E-007  0.307672E-015  0.831706E-024  0.375463E-018  0.275952E-027  0.495180E-005  0.179267E-004  0.229342E-008  0.582661E-009  0.564371E-017  0.269585E-005  0.823303E-007  0.917118E-006  0.220912E-003  0.394746E-012  0.246783E-004  0.431732E-019  0.313797E-007  0.467182E-004  0.549695E-004  0.197682E-002  0.436322E-017  0.331045E-038  0.258876E-002  0.111318E-003  0.114290E-003  0.472034E-006  0.323050E-006  0.268992E-006  0.148654E-011  0.256656E-002  0.348604E-005  0.274816E-005  0.424519E-014  0.281021E-025  0.251528E-002  0.593960E-006  0.175797E-002  0.226098E-005  0.574650E-004  0.426800E-020  0.283691E-003  0.656456E-014  0.128467E-009  0.238090E-015  0.144808E-014  0.146127E-014  0.402336E-027  0.565889E-014  0.570061E-017  0.148795E-018  0.420840E-020  0.617632E-017  0.260588E-023  0.154936E-025  0.140092E-004  0.452719E-007  0.319773E-003  0.282629E-006  0.150690E-008  0.126924E-002  0.723626E-002  0.199339E-001 -0.438831E-005  0.103771       0.657837E-002 -0.388112E-003  0.143279E-001
 0.500000        6.00000       0.112717E-004  0.482895E-006  0.219965E-008  0.137156E-005  0.572724E-004  0.105516E-004  0.701327E-004  0.184742E-004  0.997461       0.236784E-002  0.271082E-004  0.501247       0.235120E-002   0.00000        0.00000        0.00000       0.997431       0.242379E-018  0.385603E-005  0.217163E-004  0.245543E-003  0.175232E-005  0.835700E-004  0.410715E-005  0.322067E-005  0.574576E-005  0.980375E-004  0.141888E-003  0.319995E-007  0.100477E-004  0.431640E-014  0.185006E-011  0.296181E-016  0.350060E-012  0.150558E-011  0.450414E-007  0.766704E-007  0.195068E-015  0.276046E-024  0.163602E-017  0.289037E-026  0.102026E-004  0.287296E-004  0.366321E-008  0.114208E-008  0.129576E-016  0.379596E-005  0.116263E-006  0.114827E-005  0.261795E-003  0.243858E-012  0.331613E-004  0.397238E-019  0.700257E-007  0.552765E-004  0.581318E-004  0.162937E-002  0.280499E-017  0.106441E-036  0.364863E-002  0.138037E-003  0.940687E-004  0.662068E-006  0.452499E-006  0.461277E-006  0.183667E-011  0.316031E-002  0.487078E-005  0.236230E-005  0.252920E-014  0.434330E-025  0.624127E-003  0.123704E-006  0.384955E-003  0.495541E-006  0.125557E-004  0.322625E-020  0.334757E-003  0.221666E-013  0.205502E-009  0.296926E-015  0.140779E-014  0.110751E-014  0.185431E-027  0.241928E-013  0.283674E-016  0.166162E-018  0.308618E-019  0.101703E-016  0.281619E-022  0.375636E-025  0.175038E-004  0.566130E-007  0.398290E-003  0.314668E-006  0.163500E-008  0.107381E-002  0.879756E-002  0.245866E-001 -0.548263E-005  0.128886       0.574768E-002 -0.334930E-003  0.125983E-001
 0.600000        7.00000       0.140542E-004  0.723337E-006  0.420537E-008  0.146563E-005  0.772807E-004  0.855015E-005  0.737352E-004  0.233726E-003  0.996930       0.278198E-002  0.662816E-004  0.501580       0.266776E-002   0.00000        0.00000        0.00000       0.996825       0.827181E-019  0.581944E-005  0.326767E-004  0.146252E-003  0.813927E-006  0.498288E-004  0.245607E-005  0.122488E-005  0.459120E-005  0.782789E-004  0.189606E-003  0.331964E-007  0.147549E-004  0.319366E-014  0.215301E-011  0.134132E-016  0.293169E-012  0.198566E-011  0.792397E-007  0.153425E-006  0.548115E-015  0.148168E-023  0.530109E-018  0.458459E-027  0.699134E-005  0.253104E-004  0.323803E-008  0.642005E-009  0.445661E-017  0.447881E-005  0.116241E-006  0.152367E-005  0.396595E-003  0.708673E-012  0.443041E-004  0.775073E-019  0.657777E-007  0.838715E-004  0.115226E-003  0.414379E-002  0.914610E-017  0.549989E-038  0.365501E-002  0.184940E-003  0.239573E-003  0.666456E-006  0.456107E-006  0.296388E-006  0.246970E-011  0.426401E-002  0.492187E-005  0.533102E-005  0.138770E-013  0.992655E-025  0.698740E-002  0.209806E-005  0.574657E-002  0.739086E-005  0.187846E-003  0.709074E-020  0.509301E-003  0.159438E-013  0.312016E-009  0.578265E-015  0.351704E-014  0.354908E-014  0.977179E-027  0.161720E-013  0.161662E-016  0.421962E-018  0.139349E-019  0.204511E-016  0.100749E-022  0.599020E-025  0.232744E-004  0.752134E-007  0.531262E-003  0.548258E-006  0.313451E-008  0.264014E-002  0.123766E-001  0.334721E-001 -0.728442E-005  0.172402       0.135397E-001 -0.792943E-003  0.303400E-001
 0.700000        8.00000       0.157240E-004  0.717472E-006  0.321806E-008  0.191867E-005  0.812702E-004  0.133350E-004  0.934029E-004  0.718681E-004  0.997348       0.239220E-002  0.447284E-004  0.501305       0.235088E-002   0.00000        0.00000        0.00000       0.997293       0.257685E-018  0.574157E-005  0.323352E-004  0.293162E-003  0.209215E-005  0.997772E-004  0.490367E-005  0.349219E-005  0.737305E-005  0.125803E-003  0.201385E-003  0.454177E-007  0.153199E-004  0.517672E-014  0.244314E-011  0.314884E-016  0.419832E-012  0.198823E-011  0.639284E-007  0.114161E-006  0.297423E-015  0.420891E-024  0.216048E-017  0.410238E-026  0.134733E-004  0.379396E-004  0.483754E-008  0.136972E-008  0.137759E-016  0.538770E-005  0.153535E-006  0.162977E-005  0.389809E-003  0.363101E-012  0.493766E-004  0.591482E-019  0.115327E-006  0.823060E-004  0.957385E-004  0.268344E-002  0.461960E-017  0.151074E-036  0.481829E-002  0.195920E-003  0.154924E-003  0.874310E-006  0.597559E-006  0.553217E-006  0.260683E-011  0.448551E-002  0.643223E-005  0.370852E-005  0.102770E-013  0.185144E-024  0.235958E-002  0.527320E-006  0.156420E-002  0.201354E-005  0.510180E-004  0.457910E-020  0.498448E-003  0.413478E-013  0.383327E-009  0.553863E-015  0.262599E-014  0.206586E-014  0.345888E-027  0.487443E-013  0.585268E-016  0.342821E-018  0.704270E-019  0.232088E-016  0.710826E-022  0.948130E-025  0.248436E-004  0.803523E-007  0.565304E-003  0.493989E-006  0.275733E-008  0.181093E-002  0.126747E-001  0.350844E-001 -0.777614E-005  0.182931       0.947567E-002 -0.549160E-003  0.206952E-001
 0.800000        9.00000       0.170329E-004  0.770343E-006  0.348468E-008  0.209798E-005  0.895170E-004  0.133605E-004  0.104234E-003  0.985201E-004  0.997299       0.240267E-002  0.541123E-004  0.501334       0.235073E-002   0.00000        0.00000        0.00000       0.997232       0.278882E-018  0.615829E-005  0.346821E-004  0.283538E-003  0.202347E-005  0.965015E-004  0.474269E-005  0.335787E-005  0.705769E-005  0.120422E-003  0.221803E-003  0.500226E-007  0.157452E-004  0.572726E-014  0.271879E-011  0.340786E-016  0.464480E-012  0.221255E-011  0.704100E-007  0.122447E-006  0.305681E-015  0.432577E-024  0.240425E-017  0.451831E-026  0.149934E-004  0.422203E-004  0.538335E-008  0.151539E-008  0.149091E-016  0.593396E-005  0.170858E-006  0.179501E-005  0.418101E-003  0.389455E-012  0.529603E-004  0.634411E-019  0.142326E-006  0.882796E-004  0.118152E-003  0.331167E-002  0.570110E-017  0.166391E-036  0.536192E-002  0.215784E-003  0.191193E-003  0.972957E-006  0.664980E-006  0.612051E-006  0.287113E-011  0.494029E-002  0.715797E-005  0.469965E-005  0.140028E-013  0.245669E-024  0.324844E-002  0.699704E-006  0.213129E-002  0.274355E-005  0.695143E-004  0.504337E-020  0.534625E-003  0.562596E-013  0.521570E-009  0.753609E-015  0.357303E-014  0.281089E-014  0.470629E-027  0.796394E-013  0.916271E-016  0.536706E-018  0.126863E-018  0.418068E-016  0.147327E-021  0.196511E-024  0.273624E-004  0.884991E-007  0.622619E-003  0.626012E-006  0.326068E-008  0.214151E-002  0.138962E-001  0.385780E-001 -0.857480E-005  0.201479       0.112325E-001 -0.662166E-003  0.243535E-001
 0.900000        10.0000       0.202807E-004  0.974670E-006  0.431202E-008  0.247027E-005  0.105852E-003  0.159938E-004  0.114491E-003  0.147048E-003  0.997220       0.242728E-002  0.650083E-004  0.501380       0.235050E-002   0.00000        0.00000        0.00000       0.997133       0.252698E-018  0.781487E-005  0.440116E-004  0.334565E-003  0.238762E-005  0.113868E-003  0.559620E-005  0.362533E-005  0.901749E-005  0.153862E-003  0.262366E-003  0.591705E-007  0.212375E-004  0.572461E-014  0.297003E-011  0.308791E-016  0.464266E-012  0.241701E-011  0.832863E-007  0.155385E-006  0.412308E-015  0.583468E-024  0.262642E-017  0.534460E-026  0.163789E-004  0.461218E-004  0.588082E-008  0.151469E-008  0.135093E-016  0.701914E-005  0.186646E-006  0.212327E-005  0.530571E-003  0.494219E-012  0.672068E-004  0.805069E-019  0.167210E-006  0.112027E-003  0.138810E-003  0.389068E-002  0.669787E-017  0.196820E-036  0.585741E-002  0.255245E-003  0.224621E-003  0.106287E-005  0.726430E-006  0.611768E-006  0.339620E-011  0.584375E-002  0.781943E-005  0.514661E-005  0.219000E-013  0.412193E-024  0.469190E-002  0.117399E-005  0.333327E-002  0.429082E-005  0.108718E-003  0.596568E-020  0.678440E-003  0.650404E-013  0.602975E-009  0.871229E-015  0.413069E-014  0.324960E-014  0.544083E-027  0.801934E-013  0.980678E-016  0.574433E-018  0.125705E-018  0.414253E-016  0.135150E-021  0.180269E-024  0.323664E-004  0.104683E-006  0.736481E-003  0.685549E-006  0.407172E-008  0.267417E-002  0.167434E-001  0.459389E-001 -0.101414E-004  0.238324       0.137862E-001 -0.793696E-003  0.302279E-001
