|6.6.6
PT_inf_graphite52_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.269789E-002  0.203828E-004  0.761218E-007  0.362016E-003  0.926558E-002  0.133542E-002   0.00000        0.00000       0.985264       0.237033E-002  0.610940E-003  0.505013       0.234773E-002   0.00000        0.00000       0.293507E-006  0.984004       0.350994E-015  0.133873E-003  0.825194E-003  0.110607E-002  0.642634E-005  0.477345E-001  0.160119E-002  0.314157E-002  0.646610E-005  0.143112E-001  0.699159E-002  0.112497E-006  0.397722E-006  0.520287E-011  0.550840E-009  0.239651E-013  0.207178E-009  0.290230E-009  0.286723E-005  0.140109E-005  0.159943E-014  0.394502E-023  0.350405E-019  0.101342E-032  0.537289E-004  0.191731E-001  0.160735E-005  0.113151E-005  0.130227E-013  0.314420E-003  0.623132E-004  0.184133E-003  0.911171E-004  0.154157E-010  0.760220E-003  0.161227E-017  0.225509E-005  0.170919E-002  0.166035E-002  0.547299E-001  0.169600E-015  0.562628E-043   0.00000        0.00000        0.00000       0.305027E-005  0.110996E-003  0.472808E-003  0.197684E-011  0.516500       0.225977E-002  0.326469E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.155656E-017  0.998004E-002  0.102565E-012  0.923351E-009  0.165852E-014  0.790331E-014  0.674372E-014  0.371402E-026  0.147644E-011  0.935711E-016  0.593819E-018  0.723841E-019  0.482175E-016  0.470047E-022  0.469954E-025  0.372264E-002  0.141408E-004  0.742743E-001  0.956681E-004  0.650234E-008  0.472467E-002  0.952848        3.69601      -0.112826E-003   21.0958       0.876843E-001 -0.785968E-002  0.767091     
 0.100000        2.00000       0.126103E-006  0.518381E-008  0.144497E-010  0.102068E-007  0.586643E-006  0.745254E-007  0.724758E-006  0.266521E-008  0.995858       0.414030E-002  0.239177E-006  0.502071       0.414023E-002   0.00000        0.00000        0.00000       0.995858       0.168809E-020  0.384086E-007  0.236331E-006  0.180135E-005  0.756123E-008  0.890817E-006  0.299387E-007  0.251515E-007  0.344591E-007  0.889951E-006  0.433071E-006  0.439294E-009  0.654255E-007  0.485172E-016  0.119828E-013  0.159246E-018  0.227347E-014  0.739842E-014  0.243272E-009  0.554029E-009  0.683608E-017  0.378585E-025  0.114641E-020  0.227322E-030  0.538517E-007  0.303209E-006  0.254315E-010  0.766735E-011  0.629655E-019  0.165624E-007  0.116459E-008  0.113021E-007  0.228620E-005  0.996213E-014  0.189555E-006  0.641951E-021  0.177598E-009  0.490517E-006  0.345902E-006  0.157523E-004  0.676058E-019  0.293264E-041  0.378901E-004  0.126031E-005  0.841589E-006  0.499288E-008  0.207987E-008  0.380891E-008  0.107456E-013  0.322971E-004  0.424887E-007  0.203775E-007  0.500582E-019  0.147287E-030  0.944059E-007  0.128862E-010  0.508714E-007  0.412358E-010  0.173410E-008  0.184599E-021  0.287188E-005  0.202187E-016  0.480919E-012  0.119458E-017  0.786942E-017  0.928477E-017  0.979525E-029  0.194855E-016  0.696977E-020  0.308740E-021  0.203729E-023  0.949184E-020  0.499894E-027  0.348473E-029  0.229014E-006  0.862084E-009  0.457473E-005  0.427884E-008  0.894965E-011  0.899783E-005  0.908168E-004  0.260825E-003 -0.679453E-007  0.130240E-002  0.502721E-004 -0.297690E-005  0.113093E-003
 0.200000        3.00000       0.246020E-006  0.101134E-007  0.281906E-010  0.199130E-007  0.114451E-005  0.145395E-006  0.141397E-005  0.519968E-008  0.995766       0.423061E-002  0.466622E-006  0.502116       0.423046E-002   0.00000        0.00000        0.00000       0.995766       0.329295E-020  0.749237E-007  0.461010E-006  0.351389E-005  0.147497E-007  0.173771E-005  0.584013E-007  0.490631E-007  0.672193E-007  0.173603E-005  0.844791E-006  0.856930E-009  0.127625E-006  0.946424E-016  0.233748E-013  0.310641E-018  0.443485E-014  0.144321E-013  0.474550E-009  0.108074E-008  0.133351E-016  0.738506E-025  0.223630E-020  0.443436E-030  0.105049E-006  0.591470E-006  0.496092E-010  0.149567E-010  0.122827E-018  0.323083E-007  0.227176E-008  0.220470E-007  0.445969E-005  0.194331E-013  0.369764E-006  0.125225E-020  0.346439E-009  0.956850E-006  0.674751E-006  0.307279E-004  0.131879E-018  0.572069E-041  0.739122E-004  0.245848E-005  0.164169E-005  0.973960E-008  0.405720E-008  0.743003E-008  0.209614E-013  0.630019E-004  0.828826E-007  0.397503E-007  0.976486E-019  0.287313E-030  0.184157E-006  0.251371E-010  0.992349E-007  0.804386E-010  0.338270E-008  0.360098E-021  0.560217E-005  0.394405E-016  0.938129E-012  0.233026E-017  0.153509E-016  0.181118E-016  0.191076E-028  0.380104E-016  0.135959E-019  0.602258E-021  0.397414E-023  0.185157E-019  0.975143E-027  0.679765E-029  0.446738E-006  0.168167E-008  0.892392E-005  0.834672E-008  0.174581E-010  0.175521E-004  0.177156E-003  0.508791E-003 -0.132541E-006  0.254059E-002  0.980658E-004 -0.580704E-005  0.220610E-003
 0.300000        4.00000       0.354376E-006  0.145202E-007  0.405662E-010  0.299807E-007  0.166103E-005  0.229767E-006  0.207054E-005  0.132234E-006  0.995697       0.429791E-002  0.707049E-006  0.502151       0.429758E-002   0.00000        0.00000        0.00000       0.995697       0.490109E-020  0.107402E-006  0.661648E-006  0.637283E-005  0.267081E-007  0.239751E-005  0.804908E-007  0.681984E-007  0.119364E-006  0.238189E-005  0.122869E-005  0.164053E-008  0.235262E-006  0.139392E-015  0.340958E-013  0.461704E-018  0.654423E-014  0.210011E-013  0.689197E-009  0.154865E-008  0.189257E-016  0.105335E-024  0.562700E-020  0.191296E-029  0.202747E-006  0.865169E-006  0.723828E-010  0.220142E-010  0.182685E-018  0.469777E-007  0.333085E-008  0.319918E-007  0.840307E-005  0.279405E-013  0.538972E-006  0.179335E-020  0.526535E-009  0.136900E-005  0.102778E-005  0.467881E-004  0.201243E-018  0.246787E-040  0.108169E-003  0.355779E-005  0.249974E-005  0.186717E-007  0.591113E-008  0.109299E-007  0.399426E-013  0.914172E-004  0.120812E-006  0.612747E-007  0.384531E-017  0.193180E-028  0.424700E-005  0.745485E-009  0.296808E-005  0.184272E-008  0.773644E-007  0.525033E-021  0.801313E-005  0.629123E-016  0.149787E-011  0.372300E-017  0.245331E-016  0.289606E-016  0.306443E-028  0.649303E-016  0.230206E-019  0.102160E-020  0.714290E-023  0.334084E-019  0.186044E-026  0.129778E-028  0.649127E-006  0.242831E-008  0.129434E-004  0.128929E-007  0.262202E-010  0.263933E-004  0.256808E-003  0.739413E-003 -0.253266E-006  0.368270E-002  0.149377E-003 -0.879467E-005  0.334133E-003
 0.400000        5.00000       0.461418E-006  0.189061E-007  0.528195E-010  0.390366E-007  0.216275E-005  0.299170E-006  0.269597E-005  0.172176E-006  0.995696       0.429800E-002  0.920618E-006  0.502151       0.429757E-002   0.00000        0.00000        0.00000       0.995695       0.638152E-020  0.139844E-006  0.861505E-006  0.829780E-005  0.347755E-007  0.312171E-005  0.104804E-006  0.887985E-007  0.155420E-006  0.310137E-005  0.159983E-005  0.213607E-008  0.306325E-006  0.181497E-015  0.443948E-013  0.601166E-018  0.852098E-014  0.273447E-013  0.897376E-009  0.201643E-008  0.246424E-016  0.137152E-024  0.732668E-020  0.249079E-029  0.263988E-006  0.112650E-005  0.942467E-010  0.286638E-010  0.237867E-018  0.611678E-007  0.433696E-008  0.416553E-007  0.109413E-004  0.363801E-013  0.701774E-006  0.233505E-020  0.685580E-009  0.178252E-005  0.133823E-005  0.609209E-004  0.262031E-018  0.321332E-040  0.140843E-003  0.463245E-005  0.325482E-005  0.243117E-007  0.769664E-008  0.142314E-007  0.520076E-013  0.119031E-003  0.157304E-006  0.797833E-007  0.500682E-017  0.251532E-028  0.552984E-005  0.970666E-009  0.386462E-005  0.239933E-008  0.100733E-006  0.683625E-021  0.104336E-004  0.819156E-016  0.195032E-011  0.484757E-017  0.319435E-016  0.377085E-016  0.399007E-028  0.845432E-016  0.299742E-019  0.133018E-020  0.930049E-023  0.434997E-019  0.242241E-026  0.168979E-028  0.845202E-006  0.316181E-008  0.168531E-004  0.167873E-007  0.341402E-010  0.343656E-004  0.334379E-003  0.962760E-003 -0.329767E-006  0.479509E-002  0.194497E-003 -0.114512E-004  0.435061E-003
 0.500000        6.00000       0.566126E-006  0.235143E-007  0.655587E-010  0.479836E-007  0.267012E-005  0.351847E-006  0.329878E-005  0.600965E-006  0.995694       0.429824E-002  0.119955E-005  0.502152       0.429756E-002   0.00000        0.00000        0.00000       0.995693       0.756092E-020  0.173984E-006  0.107182E-005  0.968477E-005  0.405882E-007  0.364350E-005  0.122322E-006  0.102229E-006  0.183351E-006  0.365873E-005  0.197511E-005  0.263715E-008  0.382902E-006  0.218666E-015  0.542251E-013  0.712270E-018  0.102660E-013  0.333996E-013  0.110788E-008  0.250870E-008  0.308027E-016  0.171438E-024  0.894902E-020  0.307508E-029  0.322443E-006  0.137594E-005  0.115116E-009  0.345339E-010  0.281828E-018  0.755165E-007  0.529729E-008  0.514267E-007  0.136124E-004  0.452616E-013  0.873097E-006  0.290510E-020  0.892616E-009  0.221768E-005  0.174236E-005  0.793182E-004  0.341161E-018  0.396710E-040  0.172029E-003  0.571913E-005  0.423773E-005  0.296950E-007  0.940090E-008  0.171459E-007  0.642076E-013  0.146953E-003  0.192136E-006  0.103080E-006  0.175849E-016  0.890262E-028  0.192150E-004  0.343553E-008  0.135733E-004  0.842691E-008  0.353794E-006  0.843989E-021  0.129807E-004  0.112139E-015  0.266990E-011  0.663611E-017  0.437293E-016  0.516212E-016  0.546223E-028  0.120550E-015  0.429417E-019  0.190565E-020  0.139437E-022  0.652167E-019  0.380069E-026  0.265123E-028  0.104347E-005  0.390351E-008  0.208065E-004  0.216891E-007  0.446595E-010  0.449544E-004  0.413794E-003  0.118958E-002 -0.407166E-006  0.591993E-002  0.252366E-003 -0.148943E-004  0.562896E-003
 0.600000        7.00000       0.664130E-006  0.275850E-007  0.769078E-010  0.562902E-007  0.313235E-005  0.412756E-006  0.386984E-005  0.705000E-006  0.995693       0.429836E-002  0.140721E-005  0.502152       0.429755E-002   0.00000        0.00000        0.00000       0.995691       0.886982E-020  0.204103E-006  0.125737E-005  0.113614E-004  0.476146E-007  0.427424E-005  0.143497E-006  0.119927E-006  0.215092E-006  0.429211E-005  0.231704E-005  0.309368E-008  0.449188E-006  0.256521E-015  0.636123E-013  0.835574E-018  0.120432E-013  0.391815E-013  0.129967E-008  0.294300E-008  0.361351E-016  0.201117E-024  0.104982E-019  0.360742E-029  0.378262E-006  0.161414E-005  0.135044E-009  0.405123E-010  0.330616E-018  0.885896E-007  0.621433E-008  0.603295E-007  0.159689E-004  0.530970E-013  0.102424E-005  0.340802E-020  0.104714E-008  0.260160E-005  0.204399E-005  0.930493E-004  0.400221E-018  0.465386E-040  0.201810E-003  0.670920E-005  0.497134E-005  0.348357E-007  0.110283E-007  0.201141E-007  0.753228E-013  0.172393E-003  0.225397E-006  0.120924E-006  0.206291E-016  0.104438E-027  0.225414E-004  0.403027E-008  0.159230E-004  0.988573E-008  0.415041E-006  0.990097E-021  0.152279E-004  0.131552E-015  0.313210E-011  0.778492E-017  0.512994E-016  0.605576E-016  0.640782E-028  0.141420E-015  0.503755E-019  0.223554E-020  0.163576E-022  0.765067E-019  0.445864E-026  0.311019E-028  0.122411E-005  0.457926E-008  0.244084E-004  0.254438E-007  0.523907E-010  0.527366E-004  0.485428E-003  0.139551E-002 -0.477653E-006  0.694475E-002  0.296054E-003 -0.174728E-004  0.660342E-003
 0.700000        8.00000       0.757839E-006  0.314772E-007  0.877594E-010  0.642327E-007  0.357432E-005  0.470996E-006  0.441587E-005  0.804475E-006  0.995691       0.429846E-002  0.160577E-005  0.502153       0.429754E-002   0.00000        0.00000        0.00000       0.995689       0.101214E-019  0.232902E-006  0.143479E-005  0.129645E-004  0.543331E-007  0.487734E-005  0.163745E-006  0.136849E-006  0.245441E-006  0.489774E-005  0.264397E-005  0.353021E-008  0.512569E-006  0.292716E-015  0.725881E-013  0.953475E-018  0.137425E-013  0.447101E-013  0.148306E-008  0.335826E-008  0.412338E-016  0.229494E-024  0.119795E-019  0.411643E-029  0.431636E-006  0.184189E-005  0.154099E-009  0.462286E-010  0.377267E-018  0.101090E-006  0.709118E-008  0.688420E-007  0.182221E-004  0.605891E-013  0.116876E-005  0.388889E-020  0.119489E-008  0.296869E-005  0.233240E-005  0.106179E-003  0.456692E-018  0.531053E-040  0.230286E-003  0.765588E-005  0.567281E-005  0.397510E-007  0.125844E-007  0.229523E-007  0.859510E-013  0.196717E-003  0.257201E-006  0.137987E-006  0.235399E-016  0.119174E-027  0.257220E-004  0.459895E-008  0.181698E-004  0.112806E-007  0.473603E-006  0.112980E-020  0.173765E-004  0.150114E-015  0.357404E-011  0.888338E-017  0.585379E-016  0.691024E-016  0.731198E-028  0.161374E-015  0.574836E-019  0.255098E-020  0.186656E-022  0.873018E-019  0.508776E-026  0.354904E-028  0.139683E-005  0.522540E-008  0.278525E-004  0.290339E-007  0.597831E-010  0.601778E-004  0.553922E-003  0.159242E-002 -0.545050E-006  0.792467E-002  0.337828E-003 -0.199382E-004  0.753517E-003
 0.800000        9.00000       0.861071E-006  0.366054E-007  0.101589E-009  0.728315E-007  0.408798E-005  0.509097E-006  0.495115E-005  0.179214E-005  0.995689       0.429894E-002  0.196149E-005  0.502154       0.429753E-002   0.00000        0.00000        0.00000       0.995687       0.106436E-019  0.271032E-006  0.166968E-005  0.138533E-004  0.580580E-007  0.521172E-005  0.174971E-006  0.142194E-006  0.268279E-006  0.535347E-005  0.302397E-005  0.403758E-008  0.603683E-006  0.318250E-015  0.811604E-013  0.100267E-017  0.149413E-013  0.499902E-013  0.169621E-008  0.390805E-008  0.485635E-016  0.270289E-024  0.133943E-019  0.470806E-029  0.482610E-006  0.205941E-005  0.172297E-009  0.502612E-010  0.396733E-018  0.115619E-006  0.792862E-008  0.787362E-007  0.212053E-004  0.705084E-013  0.136011E-005  0.452556E-020  0.145498E-008  0.345470E-005  0.284008E-005  0.129290E-003  0.556098E-018  0.607377E-040  0.257482E-003  0.875620E-005  0.690757E-005  0.444454E-007  0.140706E-007  0.249544E-007  0.983041E-013  0.224990E-003  0.287576E-006  0.165135E-006  0.531302E-016  0.273682E-027  0.567544E-004  0.105614E-007  0.410097E-004  0.254607E-007  0.106894E-005  0.129218E-020  0.202213E-004  0.193571E-015  0.460870E-011  0.114551E-016  0.754841E-016  0.891070E-016  0.942874E-028  0.215141E-015  0.775611E-019  0.344197E-020  0.263526E-022  0.123255E-018  0.751604E-026  0.524292E-028  0.159759E-005  0.597641E-008  0.318555E-004  0.347462E-007  0.736743E-010  0.741608E-004  0.636778E-003  0.182453E-002 -0.623216E-006  0.906362E-002  0.411697E-003 -0.242950E-004  0.916953E-003
 0.900000        10.0000       0.948367E-006  0.403165E-007  0.111888E-009  0.802151E-007  0.450243E-005  0.560710E-006  0.545310E-005  0.197383E-005  0.995687       0.429907E-002  0.216035E-005  0.502155       0.429752E-002   0.00000        0.00000        0.00000       0.995685       0.117227E-019  0.298510E-006  0.183896E-005  0.152577E-004  0.639441E-007  0.574010E-005  0.192710E-006  0.156610E-006  0.295478E-006  0.589621E-005  0.333055E-005  0.444692E-008  0.664886E-006  0.350515E-015  0.893887E-013  0.110432E-017  0.164561E-013  0.550583E-013  0.186817E-008  0.430426E-008  0.534870E-016  0.297692E-024  0.147522E-019  0.518537E-029  0.531538E-006  0.226820E-005  0.189765E-009  0.553568E-010  0.436954E-018  0.127340E-006  0.873244E-008  0.867186E-007  0.233552E-004  0.776567E-013  0.149800E-005  0.498437E-020  0.160249E-008  0.380495E-005  0.312802E-005  0.142398E-003  0.612476E-018  0.668954E-040  0.283586E-003  0.964392E-005  0.760788E-005  0.489514E-007  0.154971E-007  0.274844E-007  0.108270E-012  0.247800E-003  0.316731E-006  0.181877E-006  0.585167E-016  0.301428E-027  0.625083E-004  0.116321E-007  0.451674E-004  0.280419E-007  0.117731E-005  0.142318E-020  0.222714E-004  0.213195E-015  0.507594E-011  0.126164E-016  0.831369E-016  0.981409E-016  0.103846E-027  0.236952E-015  0.854244E-019  0.379092E-020  0.290243E-022  0.135751E-018  0.827803E-026  0.577446E-028  0.175956E-005  0.658231E-008  0.350851E-004  0.382689E-007  0.811436E-010  0.816794E-004  0.701336E-003  0.200951E-002 -0.686400E-006  0.998251E-002  0.453435E-003 -0.267581E-004  0.100992E-002
  1.00000        11.0000       0.103453E-005  0.440412E-007  0.121904E-009  0.870095E-007  0.490960E-005  0.610735E-006  0.594184E-005  0.215515E-005  0.995687       0.429884E-002  0.235359E-005  0.502155       0.429715E-002   0.00000        0.00000        0.00000       0.995684       0.127304E-019  0.326397E-006  0.200861E-005  0.166209E-004  0.697547E-007  0.625830E-005  0.210305E-006  0.170643E-006  0.325600E-006  0.641356E-005  0.362417E-005  0.482899E-008  0.730785E-006  0.382191E-015  0.977193E-013  0.119864E-017  0.179056E-013  0.602937E-013  0.203287E-008  0.469210E-008  0.582102E-016  0.322522E-024  0.161117E-019  0.564251E-029  0.577241E-006  0.247362E-005  0.207416E-009  0.603994E-010  0.474014E-018  0.138599E-006  0.950332E-008  0.946777E-007  0.254633E-004  0.845036E-013  0.161044E-005  0.544340E-020  0.174894E-008  0.415888E-005  0.340720E-005  0.155156E-003  0.666062E-018  0.726751E-040  0.308988E-003  0.105277E-004  0.828569E-005  0.534796E-007  0.169604E-007  0.300028E-007  0.118062E-012  0.270209E-003  0.346495E-006  0.198018E-006  0.638085E-016  0.328006E-027  0.681655E-004  0.127005E-007  0.494043E-004  0.305141E-007  0.128298E-005  0.154524E-020  0.243487E-004  0.232177E-015  0.552313E-011  0.137201E-016  0.903858E-016  0.106648E-015  0.112549E-027  0.258862E-015  0.929534E-019  0.411838E-020  0.315559E-022  0.147083E-018  0.899263E-026  0.626917E-028  0.191631E-005  0.720866E-008  0.382721E-004  0.415891E-007  0.884843E-010  0.889725E-004  0.763789E-003  0.218659E-002 -0.745719E-006  0.108951E-001  0.494096E-003 -0.291152E-004  0.110097E-002
