|6.6.6
PT_inf_graphite44_1.tab                                                                             
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.200482E-002  0.153052E-004  0.155300E-006  0.269306E-003  0.753908E-002  0.143830E-002   0.00000        0.00000       0.987332       0.247806E-002  0.648104E-003  0.504712       0.242662E-002   0.00000        0.00000        0.00000       0.986260       0.706162E-015  0.106492E-003  0.597322E-003  0.257302E-002  0.179047E-004  0.393235E-001  0.195987E-002  0.427208E-002  0.165408E-004  0.127162E-001  0.195935E-001  0.879731E-007  0.977505E-006  0.598561E-011  0.939030E-009  0.918616E-013  0.507040E-009  0.788697E-009  0.643176E-005  0.225501E-005  0.923568E-015  0.141647E-023  0.341816E-018  0.717970E-031  0.103667E-003  0.135392E-001  0.175429E-005  0.152702E-005  0.382788E-013  0.506712E-003  0.562697E-004  0.152511E-003  0.158869E-003  0.725415E-011  0.914739E-003  0.113370E-017  0.172578E-005  0.152678E-002  0.160132E-002  0.461243E-001  0.811771E-016  0.222467E-041   0.00000        0.00000        0.00000       0.711515E-005  0.225375E-003  0.627292E-003  0.543167E-011  0.418255       0.237309E-002  0.322483E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.444774E-018  0.926909E-002  0.803195E-013  0.826983E-009  0.123085E-014  0.604156E-014  0.490857E-014  0.847828E-027  0.508864E-012  0.962992E-016  0.695189E-018  0.981667E-019  0.388819E-016  0.839352E-022  0.139901E-024  0.228743E-002  0.736519E-005  0.523605E-001  0.404555E-004  0.714894E-008  0.483885E-002  0.744349        2.82675      -0.887108E-003   17.0255       0.797233E-001 -0.831587E-002  0.636490     
 0.100000        2.00000       0.217046E-005  0.885391E-007  0.533741E-009  0.242736E-006  0.113518E-004  0.199165E-005  0.147721E-004  0.234235E-005  0.997290       0.267542E-002  0.551365E-005  0.501350       0.267280E-002   0.00000        0.00000        0.00000       0.997285       0.594237E-019  0.706570E-006  0.396352E-005  0.456372E-004  0.271315E-006  0.155030E-004  0.772625E-006  0.647187E-006  0.998848E-006  0.171260E-004  0.291790E-004  0.503780E-008  0.172060E-005  0.110993E-014  0.453017E-012  0.930034E-017  0.101786E-012  0.411544E-012  0.114807E-007  0.180334E-007  0.549161E-016  0.127796E-024  0.148696E-018  0.115274E-027  0.160763E-005  0.545654E-005  0.706759E-009  0.236419E-009  0.323665E-017  0.697562E-006  0.245468E-007  0.225985E-006  0.476681E-004  0.733906E-013  0.566026E-005  0.884694E-020  0.679055E-008  0.101785E-004  0.100990E-004  0.340349E-003  0.701216E-018  0.176424E-038  0.769862E-003  0.273170E-004  0.196957E-004  0.140193E-006  0.986843E-007  0.105592E-006  0.365506E-012  0.625822E-003  0.103937E-005  0.533790E-006  0.143543E-015  0.106360E-026  0.814272E-004  0.140500E-007  0.464892E-004  0.615977E-007  0.153621E-005  0.907351E-021  0.618009E-004  0.128281E-014  0.211645E-010  0.368641E-016  0.211739E-015  0.201317E-015  0.476383E-028  0.103142E-014  0.106185E-017  0.196822E-019  0.747319E-021  0.760331E-018  0.441149E-024  0.188751E-026  0.340467E-005  0.109466E-007  0.779188E-004  0.569557E-007  0.264922E-009  0.209872E-003  0.170010E-002  0.480162E-002 -0.105810E-005  0.253364E-001  0.113569E-002 -0.682013E-004  0.246574E-002
 0.200000        3.00000       0.439412E-005  0.188252E-006  0.112112E-008  0.492210E-006  0.233236E-004  0.371290E-005  0.289029E-004  0.152156E-004  0.997243       0.268178E-002  0.128622E-004  0.501371       0.267265E-002   0.00000        0.00000        0.00000       0.997229       0.973567E-019  0.150484E-005  0.844143E-005  0.809594E-004  0.481308E-006  0.275020E-004  0.137062E-005  0.106460E-005  0.187336E-005  0.321202E-004  0.599581E-004  0.103518E-007  0.372355E-005  0.200036E-014  0.880475E-012  0.152372E-016  0.183442E-012  0.799869E-012  0.235909E-007  0.384071E-007  0.118844E-015  0.276563E-024  0.289002E-018  0.236868E-027  0.312456E-005  0.106052E-004  0.137364E-008  0.426084E-009  0.530276E-017  0.143337E-005  0.477088E-007  0.464363E-006  0.101523E-003  0.156306E-012  0.120551E-004  0.188420E-019  0.158451E-007  0.216780E-004  0.235650E-004  0.794172E-003  0.163622E-017  0.362522E-038  0.149629E-002  0.561318E-004  0.459580E-004  0.272477E-006  0.191801E-006  0.190303E-006  0.751054E-012  0.128596E-002  0.202010E-005  0.120172E-005  0.965342E-015  0.741372E-026  0.517959E-003  0.979342E-007  0.312646E-003  0.414252E-006  0.103312E-004  0.186446E-020  0.131622E-003  0.333234E-014  0.549787E-010  0.957612E-016  0.550030E-015  0.522958E-015  0.123749E-027  0.288891E-014  0.302207E-017  0.560162E-019  0.233024E-020  0.237081E-017  0.150707E-023  0.644820E-026  0.699603E-005  0.224934E-007  0.160110E-003  0.128224E-006  0.628131E-009  0.497608E-003  0.353423E-002  0.990734E-002 -0.217311E-005  0.520621E-001  0.264592E-002 -0.158273E-003  0.571391E-002
 0.300000        4.00000       0.689206E-005  0.315171E-006  0.184117E-008  0.764730E-006  0.370860E-004  0.527542E-005  0.425656E-004  0.481146E-004  0.997179       0.269473E-002  0.237000E-004  0.501406       0.267057E-002   0.00000        0.00000        0.00000       0.997149       0.107252E-018  0.252701E-005  0.141650E-004  0.107270E-003  0.638340E-006  0.364614E-004  0.181830E-005  0.124948E-005  0.272913E-005  0.463804E-004  0.952185E-004  0.164165E-007  0.638938E-005  0.258262E-014  0.128582E-011  0.167801E-016  0.236499E-012  0.116949E-011  0.374643E-007  0.643617E-007  0.202557E-015  0.469925E-024  0.421777E-018  0.376167E-027  0.454245E-005  0.154621E-004  0.200581E-008  0.550357E-009  0.583752E-017  0.227668E-005  0.694586E-007  0.739122E-006  0.170146E-003  0.261616E-012  0.200109E-004  0.316143E-019  0.292189E-007  0.363938E-004  0.433966E-004  0.146284E-002  0.300988E-017  0.575080E-038  0.218020E-002  0.893371E-004  0.846264E-004  0.397747E-006  0.280316E-006  0.245890E-006  0.119444E-011  0.204513E-002  0.295153E-005  0.209914E-005  0.321515E-014  0.259868E-025  0.158145E-002  0.344072E-006  0.104349E-002  0.137774E-005  0.343945E-004  0.295647E-020  0.221007E-003  0.686954E-014  0.113271E-009  0.197217E-015  0.113256E-014  0.107648E-014  0.254268E-027  0.644470E-014  0.684609E-017  0.126757E-018  0.580088E-020  0.588799E-017  0.412274E-023  0.176324E-025  0.111168E-004  0.358782E-007  0.254696E-003  0.223700E-006  0.117873E-008  0.933104E-003  0.571459E-002  0.158321E-001 -0.344930E-005  0.828544E-001  0.487553E-002 -0.289211E-003  0.105574E-001
 0.400000        5.00000       0.976436E-005  0.476224E-006  0.273333E-008  0.107454E-005  0.531485E-004  0.673570E-005  0.558291E-004  0.111354E-003  0.997086       0.272315E-002  0.395346E-004  0.501466       0.266947E-002   0.00000        0.00000        0.00000       0.997030       0.975948E-019  0.382751E-005  0.214548E-004  0.125550E-003  0.747115E-006  0.426746E-004  0.212814E-005  0.125683E-005  0.354176E-005  0.601907E-004  0.136490E-003  0.235320E-007  0.974478E-005  0.286942E-014  0.166227E-011  0.152691E-016  0.262762E-012  0.151188E-011  0.537028E-007  0.974849E-007  0.308931E-015  0.716707E-024  0.545259E-018  0.539212E-027  0.587233E-005  0.199890E-004  0.259305E-008  0.611474E-009  0.531187E-017  0.326349E-005  0.897938E-007  0.105949E-005  0.257710E-003  0.396254E-012  0.303093E-004  0.478844E-019  0.488831E-007  0.551235E-004  0.726022E-004  0.244732E-002  0.503551E-017  0.824341E-038  0.281849E-002  0.128059E-003  0.141579E-003  0.514194E-006  0.362384E-006  0.273196E-006  0.171216E-011  0.293157E-002  0.381565E-005  0.332357E-005  0.790284E-014  0.674941E-025  0.350573E-002  0.893640E-006  0.256490E-002  0.338647E-005  0.845415E-004  0.423792E-020  0.334747E-003  0.127823E-013  0.210766E-009  0.366967E-015  0.210739E-014  0.200303E-014  0.473123E-027  0.131543E-013  0.140705E-016  0.260518E-018  0.131688E-019  0.133665E-016  0.103377E-022  0.442127E-025  0.159352E-004  0.514292E-007  0.365091E-003  0.354184E-006  0.198569E-008  0.157191E-002  0.835234E-002  0.228552E-001 -0.494035E-005  0.118767       0.811222E-002 -0.477954E-003  0.177767E-001
 0.500000        6.00000       0.104969E-004  0.450895E-006  0.223523E-008  0.126423E-005  0.535244E-004  0.100003E-004  0.657128E-004  0.170382E-004  0.997473       0.236665E-002  0.253947E-004  0.501243       0.235124E-002   0.00000        0.00000        0.00000       0.997445       0.231368E-018  0.360751E-005  0.202643E-004  0.230461E-003  0.160871E-005  0.782513E-004  0.389426E-005  0.304904E-005  0.541789E-005  0.922221E-004  0.138445E-003  0.281015E-007  0.940848E-005  0.422621E-014  0.184610E-011  0.305326E-016  0.357485E-012  0.154909E-011  0.461170E-007  0.775615E-007  0.198753E-015  0.307510E-024  0.136400E-017  0.215340E-026  0.908233E-005  0.262876E-004  0.340167E-008  0.106353E-008  0.125482E-016  0.358572E-005  0.108888E-006  0.107770E-005  0.242794E-003  0.248130E-012  0.309939E-004  0.383228E-019  0.576698E-007  0.518505E-004  0.530278E-004  0.152299E-002  0.267188E-017  0.676789E-037  0.341813E-002  0.129820E-003  0.881606E-004  0.620531E-006  0.436739E-006  0.435873E-006  0.172930E-011  0.295338E-002  0.459105E-005  0.221800E-005  0.207391E-014  0.313237E-025  0.576942E-003  0.114280E-006  0.353617E-003  0.467293E-006  0.116397E-004  0.312340E-020  0.314292E-003  0.165918E-013  0.169315E-009  0.251245E-015  0.122956E-014  0.995989E-015  0.170964E-027  0.163995E-013  0.195497E-016  0.138636E-018  0.195850E-019  0.761831E-017  0.164568E-022  0.269487E-025  0.162162E-004  0.523354E-007  0.370682E-003  0.279259E-006  0.148962E-008  0.100517E-002  0.820784E-002  0.229208E-001 -0.503108E-005  0.120348       0.537545E-002 -0.313794E-003  0.117759E-001
 0.600000        7.00000       0.121644E-004  0.529954E-006  0.263318E-008  0.148349E-005  0.633350E-004  0.105272E-004  0.772953E-004  0.410198E-004  0.997422       0.237646E-002  0.341783E-004  0.501269       0.235109E-002   0.00000        0.00000        0.00000       0.997383       0.252100E-018  0.423905E-005  0.238118E-004  0.232068E-003  0.161992E-005  0.787968E-004  0.392141E-005  0.298706E-005  0.551196E-005  0.938234E-004  0.163815E-003  0.332513E-007  0.107916E-004  0.481541E-014  0.216209E-011  0.332685E-016  0.407325E-012  0.181424E-011  0.545681E-007  0.911396E-007  0.227972E-015  0.352717E-024  0.159747E-017  0.254802E-026  0.106369E-004  0.307871E-004  0.398392E-008  0.121180E-008  0.136726E-016  0.424282E-005  0.127526E-006  0.127520E-005  0.285298E-003  0.291569E-012  0.364198E-004  0.450317E-019  0.788154E-007  0.609276E-004  0.724714E-004  0.208143E-002  0.365157E-017  0.800814E-037  0.400319E-002  0.153610E-003  0.120486E-003  0.726745E-006  0.511494E-006  0.496641E-006  0.204620E-011  0.349460E-002  0.537688E-005  0.305240E-005  0.502473E-014  0.753666E-025  0.138355E-002  0.274964E-006  0.856754E-003  0.113217E-005  0.282010E-004  0.369578E-020  0.369312E-003  0.257434E-013  0.262704E-009  0.389825E-015  0.190775E-014  0.154535E-014  0.265263E-027  0.303178E-013  0.352787E-016  0.250178E-018  0.411053E-019  0.159895E-016  0.401719E-022  0.657831E-025  0.191879E-004  0.619261E-007  0.438611E-003  0.384316E-006  0.198721E-008  0.134093E-002  0.971601E-002  0.271252E-001 -0.595071E-005  0.142402       0.711350E-002 -0.420460E-003  0.154257E-001
 0.700000        8.00000       0.147554E-004  0.674680E-006  0.329351E-008  0.178348E-005  0.765337E-004  0.127535E-004  0.882273E-004  0.670122E-004  0.997366       0.238943E-002  0.421777E-004  0.501298       0.235093E-002   0.00000        0.00000        0.00000       0.997314       0.248169E-018  0.540952E-005  0.303866E-004  0.277393E-003  0.193631E-005  0.941868E-004  0.468731E-005  0.333436E-005  0.700539E-005  0.119244E-003  0.198002E-003  0.401905E-007  0.144372E-004  0.511200E-014  0.245779E-011  0.327497E-016  0.432412E-012  0.206237E-011  0.659561E-007  0.116305E-006  0.304983E-015  0.471869E-024  0.181596E-017  0.307977E-026  0.120917E-004  0.349978E-004  0.452879E-008  0.128644E-008  0.134594E-016  0.512825E-005  0.144967E-006  0.154132E-005  0.364073E-003  0.372075E-012  0.464758E-004  0.574657E-019  0.956513E-007  0.777506E-004  0.879521E-004  0.252604E-002  0.443158E-017  0.967937E-037  0.455070E-002  0.185667E-003  0.146223E-003  0.826140E-006  0.581449E-006  0.527230E-006  0.247322E-011  0.422390E-002  0.611226E-005  0.350871E-005  0.851817E-014  0.134892E-024  0.220589E-002  0.492135E-006  0.145241E-002  0.191932E-005  0.478077E-004  0.446706E-020  0.471285E-003  0.311487E-013  0.317864E-009  0.471676E-015  0.230832E-014  0.186982E-014  0.320960E-027  0.332780E-013  0.405953E-016  0.287881E-018  0.449833E-019  0.174979E-016  0.418086E-022  0.684632E-025  0.231922E-004  0.748495E-007  0.530146E-003  0.441767E-006  0.252830E-008  0.170605E-002  0.119140E-001  0.329563E-001 -0.718988E-005  0.172120       0.892163E-002 -0.517911E-003  0.194703E-001
 0.800000        9.00000       0.174308E-004  0.839214E-006  0.404066E-008  0.210456E-005  0.912975E-004  0.140245E-004  0.990694E-004  0.125728E-003  0.997280       0.241617E-002  0.561115E-004  0.501351       0.235067E-002   0.00000        0.00000        0.00000       0.997205       0.223009E-018  0.674138E-005  0.378681E-004  0.290000E-003  0.202431E-005  0.984672E-004  0.490033E-005  0.317156E-005  0.784697E-005  0.133569E-003  0.236246E-003  0.479532E-007  0.183188E-004  0.517937E-014  0.273697E-011  0.294294E-016  0.438111E-012  0.229664E-011  0.786953E-007  0.144940E-006  0.386982E-015  0.598738E-024  0.202223E-017  0.367462E-026  0.134652E-004  0.389732E-004  0.504322E-008  0.130339E-008  0.120948E-016  0.611876E-005  0.161434E-006  0.183902E-005  0.453711E-003  0.463683E-012  0.579186E-004  0.716142E-019  0.126971E-006  0.968934E-004  0.116751E-003  0.335317E-002  0.588266E-017  0.115489E-036  0.506762E-002  0.221529E-003  0.194103E-003  0.919983E-006  0.647497E-006  0.534178E-006  0.295092E-011  0.503973E-002  0.680656E-005  0.445929E-005  0.166436E-013  0.275286E-024  0.402269E-002  0.100434E-005  0.283785E-002  0.375013E-005  0.934111E-004  0.532986E-020  0.587319E-003  0.448439E-013  0.457620E-009  0.679059E-015  0.332322E-014  0.269193E-014  0.462078E-027  0.501211E-013  0.622536E-016  0.441471E-018  0.734791E-019  0.285825E-016  0.727449E-022  0.119123E-024  0.276717E-004  0.893065E-007  0.632542E-003  0.561451E-006  0.341718E-008  0.230585E-002  0.144128E-001  0.395194E-001 -0.858787E-005  0.205365       0.118820E-001 -0.685140E-003  0.260277E-001
 0.900000        10.0000       0.198013E-004  0.978919E-006  0.467968E-008  0.238795E-005  0.104155E-003  0.153526E-004  0.109290E-003  0.173065E-003  0.997207       0.243865E-002  0.676448E-004  0.501396       0.235045E-002   0.00000        0.00000        0.00000       0.997113       0.216265E-018  0.787152E-005  0.442163E-004  0.308544E-003  0.215376E-005  0.104764E-003  0.521368E-005  0.319634E-005  0.867770E-005  0.147710E-003  0.269554E-003  0.547142E-007  0.215515E-004  0.538562E-014  0.300448E-011  0.285395E-016  0.455558E-012  0.252111E-011  0.897906E-007  0.169238E-006  0.455273E-015  0.704398E-024  0.221988E-017  0.419271E-026  0.147813E-004  0.427824E-004  0.553613E-008  0.135530E-008  0.117290E-016  0.698145E-005  0.177213E-006  0.209831E-005  0.529771E-003  0.541416E-012  0.676281E-004  0.836197E-019  0.152966E-006  0.113137E-003  0.140653E-003  0.403966E-002  0.708700E-017  0.131772E-036  0.556292E-002  0.252762E-003  0.233841E-003  0.100990E-005  0.710782E-006  0.555450E-006  0.336697E-011  0.575029E-002  0.747182E-005  0.524961E-005  0.234256E-013  0.396511E-024  0.544725E-002  0.144661E-005  0.399424E-002  0.527826E-005  0.131475E-003  0.608132E-020  0.685778E-003  0.561621E-013  0.573119E-009  0.850447E-015  0.416197E-014  0.337135E-014  0.578702E-027  0.642789E-013  0.804421E-016  0.570454E-018  0.979631E-019  0.381064E-016  0.100065E-021  0.163860E-024  0.315732E-004  0.101898E-006  0.721725E-003  0.660957E-006  0.414790E-008  0.279893E-002  0.165687E-001  0.452151E-001 -0.980106E-005  0.234320       0.143295E-001 -0.823343E-003  0.315149E-001
