|6.6.6
inf_a/gloss/build/PT_inf_gloss16_1.tab                                                              
           1
n,alqt. 
   2.1219957929415349E-314
   2.1219957929415349E-314
   610271504
           3
n,alqt.        node#          mu[O2],J/mol  
  0.00000        1.00000       -359849.     
 0.100000        2.00000       -360613.     
 0.200000        3.00000       -360613.     
 0.300000        4.00000       -360613.     
 0.400000        5.00000       -358992.     
 0.500000        6.00000       -359265.     
 0.600000        7.00000       -359265.     
 0.700000        8.00000       -359265.     
 0.800000        9.00000       -359265.     
 0.900000        10.0000       -359265.     
  1.00000        11.0000       -359265.     
  1.10000        12.0000       -359265.     
  1.20000        13.0000       -359265.     
  1.30000        14.0000       -359265.     
  1.40000        15.0000       -359265.     
  1.50000        16.0000       -359265.     
  1.60000        17.0000       -359265.     
  1.70000        18.0000       -359265.     
  1.80000        19.0000       -359265.     
  1.90000        20.0000       -359265.     
  2.00000        21.0000       -359265.     
  2.10000        22.0000       -359265.     
  2.20000        23.0000       -359265.     
  2.30000        24.0000       -359265.     
  2.40000        25.0000       -359265.     
  2.50000        26.0000       -359265.     
  2.60000        27.0000       -359265.     
  2.70000        28.0000       -359265.     
  2.80000        29.0000       -359265.     
  2.90000        30.0000       -359265.     
  3.00000        31.0000       -359265.     
  3.10000        32.0000       -359265.     
  3.20000        33.0000       -359265.     
  3.30000        34.0000       -359265.     
  3.40000        35.0000       -359265.     
  3.50000        36.0000       -359265.     
  3.60000        37.0000       -359265.     
  3.70000        38.0000       -359265.     
  3.80000        39.0000       -359265.     
  3.90000        40.0000       -359265.     
  4.00000        41.0000       -359265.     
  4.10000        42.0000       -359265.     
  4.20000        43.0000       -359265.     
  4.30000        44.0000       -359265.     
  4.40000        45.0000       -359265.     
  4.50000        46.0000       -359265.     
  4.60000        47.0000       -359265.     
  4.70000        48.0000       -359265.     
  4.80000        49.0000       -359265.     
  4.90000        50.0000       -359265.     
  5.00000        51.0000       -359265.     
  5.10000        52.0000       -359265.     
  5.20000        53.0000       -359265.     
  5.30000        54.0000       -359265.     
  5.40000        55.0000       -359265.     
  5.50000        56.0000       -359265.     
  5.60000        57.0000       -359265.     
  5.70000        58.0000       -359265.     
  5.80000        59.0000       -359265.     
  5.90000        60.0000       -359265.     
  6.00000        61.0000       -359265.     
  6.10000        62.0000       -359265.     
  6.20000        63.0000       -359265.     
  6.30000        64.0000       -359265.     
  6.40000        65.0000       -359026.     
  6.50000        66.0000       -359026.     
  6.60000        67.0000       -359026.     
  6.70000        68.0000       -359026.     
  6.80000        69.0000       -359026.     
  6.90000        70.0000       -359026.     
  7.00000        71.0000       -359026.     
  7.10000        72.0000       -359026.     
  7.20000        73.0000       -359026.     
  7.30000        74.0000       -359026.     
  7.40000        75.0000       -359026.     
  7.50000        76.0000       -359026.     
  7.60000        77.0000       -359026.     
  7.70000        78.0000       -359026.     
  7.80000        79.0000       -359026.     
  7.90000        80.0000       -359026.     
  8.00000        81.0000       -359026.     
  8.10000        82.0000       -359026.     
  8.20000        83.0000       -359026.     
  8.30000        84.0000       -359026.     
  8.40000        85.0000       -359026.     
  8.50000        86.0000       -359026.     
  8.60000        87.0000       -359026.     
  8.70000        88.0000       -359026.     
  8.80000        89.0000       -359026.     
  8.90000        90.0000       -359026.     
  9.00000        91.0000       -359026.     
  9.10000        92.0000       -359026.     
  9.20000        93.0000       -359026.     
  9.30000        94.0000       -359026.     
  9.40000        95.0000       -359026.     
  9.50000        96.0000       -359026.     
  9.60000        97.0000       -359026.     
  9.70000        98.0000       -359026.     
  9.80000        99.0000       -359026.     
  9.90000        100.000       -359026.     
  10.0000        101.000       -359026.     
  10.1000        102.000       -359026.     
  10.2000        103.000       -359026.     
  10.3000        104.000       -359026.     
  10.4000        105.000       -359026.     
  10.5000        106.000       -359026.     
  10.6000        107.000       -359026.     
  10.7000        108.000       -359026.     
  10.8000        109.000       -359026.     
  10.9000        110.000       -359026.     
  11.0000        111.000       -359026.     
  11.1000        112.000       -359026.     
  11.2000        113.000       -359026.     
  11.3000        114.000       -359026.     
  11.4000        115.000       -359026.     
  11.5000        116.000       -359026.     
  11.6000        117.000       -359026.     
  11.7000        118.000       -359026.     
  11.8000        119.000       -359026.     
  11.9000        120.000       -359026.     
  12.0000        121.000       -359026.     
  12.1000        122.000       -359026.     
  12.2000        123.000       -359026.     
  12.3000        124.000       -359026.     
  12.4000        125.000       -359026.     
  12.5000        126.000       -359026.     
  12.6000        127.000       -359026.     
  12.7000        128.000       -359026.     
  12.8000        129.000       -359026.     
  12.9000        130.000       -359026.     
  13.0000        131.000       -359026.     
  13.1000        132.000       -359026.     
  13.2000        133.000       -359026.     
  13.3000        134.000       -359026.     
  13.4000        135.000       -359026.     
  13.5000        136.000       -359026.     
  13.6000        137.000       -359026.     
  13.7000        138.000       -359026.     
  13.8000        139.000       -359026.     
  13.9000        140.000       -359026.     
  14.0000        141.000       -359026.     
  14.1000        142.000       -359026.     
  14.2000        143.000       -359026.     
  14.3000        144.000       -359026.     
  14.4000        145.000       -359026.     
  14.5000        146.000       -359026.     
  14.6000        147.000       -359026.     
  14.7000        148.000       -359026.     
  14.8000        149.000       -359026.     
  14.9000        150.000       -359026.     
  15.0000        151.000       -359026.     
  15.1000        152.000       -359026.     
  15.2000        153.000       -359026.     
  15.3000        154.000       -359026.     
  15.4000        155.000       -359026.     
  15.5000        156.000       -359026.     
  15.6000        157.000       -359026.     
  15.7000        158.000       -359026.     
  15.8000        159.000       -359026.     
  15.9000        160.000       -359026.     
  16.0000        161.000       -359026.     
  16.1000        162.000       -359026.     
  16.2000        163.000       -359026.     
  16.3000        164.000       -359026.     
  16.4000        165.000       -359026.     
  16.5000        166.000       -359026.     
  16.6000        167.000       -359026.     
  16.7000        168.000       -359026.     
  16.8000        169.000       -359026.     
  16.9000        170.000       -359026.     
  17.0000        171.000       -359026.     
  17.1000        172.000       -359026.     
  17.2000        173.000       -359026.     
  17.3000        174.000       -359026.     
  17.4000        175.000       -359026.     
  17.5000        176.000       -359026.     
  17.6000        177.000       -359026.     
  17.7000        178.000       -359026.     
  17.8000        179.000       -359026.     
  17.9000        180.000       -360883.     
  18.0000        181.000       -360883.     
  18.1000        182.000       -359026.     
  18.2000        183.000       -359026.     
  18.3000        184.000       -359045.     
  18.4000        185.000       -359045.     
  18.5000        186.000       -359045.     
  18.6000        187.000       -359045.     
  18.7000        188.000       -359045.     
  18.8000        189.000       -359045.     
  18.9000        190.000       -359045.     
  19.0000        191.000       -359045.     
  19.1000        192.000       -359045.     
  19.2000        193.000       -359045.     
  19.3000        194.000       -359045.     
  19.4000        195.000       -359045.     
  19.5000        196.000       -359045.     
  19.6000        197.000       -359045.     
  19.7000        198.000       -359045.     
  19.8000        199.000       -359045.     
  19.9000        200.000       -359045.     
  20.0000        201.000       -359045.     
  20.1000        202.000       -359045.     
  20.2000        203.000       -359045.     
  20.3000        204.000       -359045.     
  20.4000        205.000       -359045.     
  20.5000        206.000       -359045.     
  20.6000        207.000       -359075.     
  20.7000        208.000       -334137.     
  20.8000        209.000       -351628.     
  20.9000        210.000       -359075.     
  21.0000        211.000       -359075.     
  21.1000        212.000       -359075.     
  21.2000        213.000       -359075.     
  21.3000        214.000       -359075.     
  21.4000        215.000       -359075.     
  21.5000        216.000       -359075.     
  21.6000        217.000       -359075.     
  21.7000        218.000       -359075.     
  21.8000        219.000       -359075.     
  21.9000        220.000       -359075.     
  22.0000        221.000       -359075.     
  22.1000        222.000       -359075.     
  22.2000        223.000       -359075.     
  22.3000        224.000       -359075.     
  22.4000        225.000       -359075.     
  22.5000        226.000       -359075.     
  22.6000        227.000       -359075.     
  22.7000        228.000       -359075.     
  22.8000        229.000       -359075.     
  22.9000        230.000       -359075.     
  23.0000        231.000       -359075.     
  23.1000        232.000       -359075.     
  23.2000        233.000       -359075.     
  23.3000        234.000       -359075.     
  23.4000        235.000       -359075.     
  23.5000        236.000       -359075.     
  23.6000        237.000       -359075.     
  23.7000        238.000       -359075.     
  23.8000        239.000       -359075.     
  23.9000        240.000       -359075.     
  24.0000        241.000       -359075.     
  24.1000        242.000       -359075.     
  24.2000        243.000       -359075.     
  24.3000        244.000       -359075.     
  24.4000        245.000       -359075.     
  24.5000        246.000       -359075.     
  24.6000        247.000       -359075.     
  24.7000        248.000       -359075.     
  24.8000        249.000       -359075.     
  24.9000        250.000       -359075.     
  25.0000        251.000       -359075.     
  25.1000        252.000       -359075.     
  25.2000        253.000       -359514.     
  25.3000        254.000       -360114.     
  25.4000        255.000       -360423.     
  25.5000        256.000       -360423.     
  25.6000        257.000       -360504.     
  25.7000        258.000       -360243.     
  25.8000        259.000       -360243.     
  25.9000        260.000       -359055.     
  26.0000        261.000       -359055.     
  26.1000        262.000       -371133.     
  26.2000        263.000       -371131.     
  26.3000        264.000       -371131.     
  26.4000        265.000       -371131.     
  26.5000        266.000       -371131.     
  26.6000        267.000       -371131.     
  26.7000        268.000       -371131.     
  26.8000        269.000       -371605.     
  26.9000        270.000       -371605.     
  27.0000        271.000       -363238.     
  27.1000        272.000       -363238.     
  27.2000        273.000       -363238.     
  27.3000        274.000       -363238.     
  27.4000        275.000       -363238.     
  27.5000        276.000       -363238.     
  27.6000        277.000       -363238.     
  27.7000        278.000       -363238.     
  27.8000        279.000       -363238.     
  27.9000        280.000       -363238.     
  28.0000        281.000       -363238.     
  28.1000        282.000       -363238.     
  28.2000        283.000       -363238.     
  28.3000        284.000       -363238.     
  28.4000        285.000       -359778.     
  28.5000        286.000       -359778.     
  28.6000        287.000       -359778.     
  28.7000        288.000       -359778.     
  28.8000        289.000       -359778.     
  28.9000        290.000       -352960.     
  29.0000        291.000       -352960.     
  29.1000        292.000       -352960.     
  29.2000        293.000       -352960.     
  29.3000        294.000       -352960.     
  29.4000        295.000       -352960.     
  29.5000        296.000       -352960.     
  29.6000        297.000       -352960.     
  29.7000        298.000       -352960.     
  29.8000        299.000       -352960.     
  29.9000        300.000       -352960.     
  30.0000        301.000       -352960.     
  30.1000        302.000       -352960.     
  30.2000        303.000       -352960.     
  30.3000        304.000       -352960.     
  30.4000        305.000       -349827.     
  30.5000        306.000       -349827.     
  30.6000        307.000       -349827.     
  30.7000        308.000       -349827.     
  30.8000        309.000       -349827.     
  30.9000        310.000       -349827.     
  31.0000        311.000       -349827.     
  31.1000        312.000       -349827.     
  31.2000        313.000       -349827.     
  31.3000        314.000       -349827.     
  31.4000        315.000       -349827.     
  31.5000        316.000       -349827.     
  31.6000        317.000       -349827.     
