|6.6.6
PT_inf_gloss0_1.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.319174E-002  0.245890E-004  0.249988E-007  0.406658E-003  0.100557E-001  0.116211E-002   0.00000        0.00000       0.983671       0.287771E-002  0.554583E-003  0.505386       0.285498E-002   0.00000        0.00000        0.00000       0.982418       0.929504E-016  0.149608E-003  0.104266E-002  0.106589E-002  0.417214E-005  0.469145E-001  0.923648E-003  0.152312E-002  0.552552E-005  0.133926E-001  0.137019E-002  0.447827E-006  0.371739E-006  0.316394E-011  0.200466E-009  0.279732E-014  0.471706E-010  0.586385E-010  0.792060E-006  0.610130E-006  0.353990E-014  0.209486E-022  0.103875E-019  0.192321E-033  0.561314E-004  0.221669E-001  0.101876E-005  0.516561E-006  0.199682E-014  0.123307E-003  0.554660E-004  0.187284E-003  0.139595E-003  0.437570E-010  0.467429E-003  0.220098E-017  0.162881E-005  0.158569E-002  0.122658E-002  0.553593E-001  0.387166E-015  0.135094E-043   0.00000        0.00000        0.00000       0.293412E-005  0.314291E-004  0.237111E-003  0.165592E-011  0.562029       0.159881E-002  0.272655E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.805360E-017  0.880492E-002  0.506084E-013  0.544176E-009  0.138574E-014  0.713538E-014  0.730975E-014  0.240883E-025  0.158074E-011  0.218938E-016  0.229479E-018  0.799864E-020  0.222043E-016  0.245498E-023  0.237544E-026  0.579131E-002  0.260303E-004  0.956687E-001  0.216986E-003  0.411680E-008  0.378182E-002   1.10035        4.38873      -0.317454E-005   23.0129       0.818853E-001 -0.715573E-002  0.826226     
 0.100000        2.00000       0.998171E-005  0.404021E-006  0.291467E-009  0.739122E-006  0.402387E-004  0.345113E-005  0.381219E-004  0.172384E-004  0.993845       0.604478E-002  0.163945E-004  0.503063       0.603363E-002   0.00000        0.00000        0.00000       0.993826       0.520393E-019  0.268494E-005  0.188190E-004  0.823770E-004  0.286197E-006  0.531345E-004  0.104066E-005  0.898344E-006  0.122175E-005  0.455714E-004  0.541388E-005  0.108389E-006  0.315793E-005  0.233880E-014  0.282005E-012  0.178670E-017  0.371107E-013  0.865698E-013  0.355430E-008  0.124860E-007  0.621189E-015  0.507375E-023  0.375257E-019  0.612224E-029  0.429923E-005  0.275481E-004  0.125347E-008  0.332962E-009  0.111708E-017  0.459797E-006  0.734105E-007  0.732667E-006  0.171316E-003  0.107740E-011  0.837123E-005  0.441577E-019  0.215290E-007  0.283449E-004  0.229950E-004  0.116192E-002  0.917316E-017  0.256377E-039  0.199519E-002  0.573762E-004  0.455955E-004  0.261736E-006  0.409514E-007  0.162037E-006  0.443882E-012  0.221086E-002  0.208268E-005  0.125425E-005  0.320099E-015  0.137484E-026  0.588087E-003  0.682030E-007  0.350560E-003  0.118463E-006  0.993924E-005  0.403020E-019  0.156978E-003  0.396983E-014  0.602996E-010  0.172471E-015  0.996385E-015  0.114606E-014  0.479128E-026  0.150656E-013  0.142243E-017  0.297404E-019  0.430440E-021  0.239963E-017  0.109423E-024  0.210419E-027  0.228924E-004  0.100999E-006  0.375281E-003  0.893638E-006  0.548061E-009  0.566552E-003  0.657744E-002  0.195926E-001 -0.839627E-005  0.899833E-001  0.332732E-002 -0.204533E-003  0.802511E-002
 0.200000        3.00000       0.215994E-004  0.992059E-006  0.700617E-009  0.161295E-005  0.887077E-004  0.729155E-005  0.754530E-004  0.144151E-003  0.991995       0.774497E-002  0.482548E-004  0.504013       0.765922E-002   0.00000        0.00000        0.00000       0.991914       0.790247E-019  0.658182E-005  0.462979E-004  0.203753E-003  0.704569E-006  0.898762E-004  0.175473E-005  0.133896E-005  0.328619E-005  0.877937E-004  0.119946E-004  0.352560E-006  0.122541E-004  0.400375E-014  0.544262E-012  0.270473E-017  0.639049E-013  0.165927E-012  0.784634E-008  0.306329E-007  0.170837E-014  0.141626E-022  0.154149E-018  0.608929E-028  0.123718E-004  0.536093E-004  0.242105E-008  0.568853E-009  0.169453E-017  0.101789E-005  0.143865E-006  0.161093E-005  0.614744E-003  0.266802E-011  0.215924E-004  0.108065E-018  0.607991E-007  0.691712E-004  0.653667E-004  0.329941E-002  0.262177E-016  0.255229E-038  0.388956E-002  0.125323E-003  0.129511E-003  0.738261E-006  0.787563E-007  0.276379E-006  0.142393E-011  0.486413E-002  0.401087E-005  0.319398E-005  0.518167E-014  0.531466E-025  0.397934E-002  0.846708E-006  0.386066E-002  0.910376E-006  0.760073E-004  0.899496E-019  0.382780E-003  0.144470E-013  0.220072E-009  0.630657E-015  0.364662E-014  0.420098E-014  0.177197E-025  0.562917E-013  0.597716E-017  0.125649E-018  0.208861E-020  0.117787E-016  0.613078E-024  0.118132E-026  0.505741E-004  0.219019E-006  0.824636E-003  0.228963E-005  0.172451E-008  0.178913E-002  0.149801E-001  0.438603E-001 -0.272796E-004  0.197483       0.100422E-001 -0.595009E-003  0.245893E-001
 0.300000        4.00000       0.312017E-004  0.128009E-005  0.103177E-008  0.219385E-005  0.126001E-003  0.150792E-004  0.115676E-003  0.484734E-004  0.991982       0.769842E-002  0.456483E-004  0.503971       0.765058E-002   0.00000        0.00000        0.00000       0.991919       0.150354E-018  0.850438E-005  0.595323E-004  0.449298E-003  0.134554E-005  0.184017E-003  0.360957E-005  0.304327E-005  0.667880E-005  0.163379E-003  0.168941E-004  0.460045E-006  0.157220E-004  0.719460E-014  0.886315E-012  0.578100E-017  0.123141E-012  0.291152E-012  0.123993E-007  0.442671E-007  0.281487E-014  0.324174E-022  0.143871E-018  0.330948E-028  0.165250E-004  0.772308E-004  0.350996E-008  0.910988E-009  0.322283E-017  0.133342E-005  0.223094E-006  0.227558E-005  0.850856E-003  0.479025E-011  0.254092E-004  0.161370E-018  0.331405E-007  0.890799E-004  0.550075E-004  0.321293E-002  0.294595E-016  0.718083E-039  0.605014E-002  0.177394E-003  0.126240E-003  0.124329E-005  0.123288E-006  0.479114E-006  0.217316E-011  0.690934E-002  0.629749E-005  0.342551E-005  0.103072E-014  0.619956E-026  0.135317E-002  0.256790E-006  0.128538E-002  0.279297E-006  0.234436E-004  0.169043E-018  0.494825E-003  0.352227E-014  0.829505E-010  0.274764E-015  0.183712E-014  0.244663E-014  0.137616E-025  0.789683E-014  0.711571E-018  0.357563E-019  0.121409E-021  0.163289E-017  0.174015E-025  0.802531E-028  0.708119E-004  0.307741E-006  0.116102E-002  0.210568E-005  0.133345E-008  0.159805E-002  0.206205E-001  0.612738E-001 -0.417153E-004  0.279142       0.976757E-002 -0.570266E-003  0.245078E-001
 0.400000        5.00000       0.419950E-004  0.184521E-005  0.147315E-008  0.292915E-005  0.172688E-003  0.169283E-004  0.152108E-003  0.185427E-003  0.991755       0.777256E-002  0.791347E-004  0.504111       0.764835E-002   0.00000        0.00000        0.00000       0.991629       0.179839E-018  0.122828E-004  0.859818E-004  0.497100E-003  0.148870E-005  0.203595E-003  0.399361E-005  0.321738E-005  0.775897E-005  0.189802E-003  0.231602E-004  0.630680E-006  0.240025E-004  0.897578E-014  0.115718E-011  0.691465E-017  0.153627E-012  0.380131E-012  0.169984E-007  0.639345E-007  0.429740E-014  0.494909E-022  0.187839E-018  0.453700E-028  0.215752E-004  0.100833E-003  0.458263E-008  0.113652E-008  0.385482E-017  0.182799E-005  0.291273E-006  0.311962E-005  0.122888E-002  0.691850E-011  0.366982E-004  0.233064E-018  0.564828E-007  0.128657E-003  0.937516E-004  0.547594E-002  0.502091E-016  0.984427E-039  0.789911E-002  0.243191E-003  0.215157E-003  0.162325E-005  0.160966E-006  0.597729E-006  0.297920E-011  0.947208E-002  0.822205E-005  0.554163E-005  0.404190E-014  0.256124E-025  0.505357E-002  0.106088E-005  0.504051E-002  0.109524E-005  0.919325E-004  0.231742E-018  0.714669E-003  0.748818E-014  0.176349E-009  0.584137E-015  0.390564E-014  0.520143E-014  0.292566E-025  0.187420E-013  0.178515E-017  0.897035E-019  0.359427E-021  0.483413E-017  0.607925E-025  0.280366E-027  0.970767E-004  0.421884E-006  0.159165E-002  0.340647E-005  0.240231E-008  0.287900E-002  0.286388E-001  0.843708E-001 -0.571861E-004  0.382678       0.167060E-001 -0.981216E-003  0.414648E-001
 0.500000        6.00000       0.620169E-004  0.333112E-005  0.236502E-008  0.410719E-005  0.259992E-003  0.165881E-004  0.185567E-003  0.954554E-003  0.990995       0.823238E-002  0.193620E-003  0.504798       0.765212E-002   0.00000        0.00000        0.00000       0.990560       0.107215E-018  0.222777E-004  0.156237E-003  0.453837E-003  0.147295E-005  0.185694E-003  0.363603E-005  0.214702E-005  0.900281E-005  0.221613E-003  0.350648E-004  0.103872E-005  0.487700E-004  0.742479E-014  0.130517E-011  0.377909E-017  0.122172E-012  0.411226E-012  0.236252E-007  0.106456E-006  0.712748E-014  0.668932E-022  0.320647E-018  0.137950E-027  0.289142E-004  0.124208E-003  0.563049E-008  0.102361E-008  0.229556E-017  0.288197E-005  0.344536E-006  0.472181E-005  0.223246E-002  0.102096E-010  0.699151E-004  0.389306E-018  0.183792E-006  0.233260E-003  0.239340E-003  0.128859E-001  0.109057E-015  0.431873E-038  0.933390E-002  0.367342E-003  0.506290E-003  0.191279E-005  0.189387E-006  0.515156E-006  0.449831E-011  0.142783E-001  0.966469E-005  0.108446E-004  0.324499E-013  0.342901E-024  0.228281E-001  0.736265E-005  0.291340E-001  0.634761E-005  0.531692E-003  0.298621E-018  0.129399E-002  0.453895E-013  0.838080E-009  0.256023E-014  0.157845E-013  0.193859E-013  0.928316E-025  0.160321E-012  0.179185E-016  0.553449E-018  0.597434E-020  0.494452E-016  0.167332E-023  0.474052E-026  0.147250E-003  0.638528E-006  0.240904E-002  0.726119E-005  0.688867E-008  0.761617E-002  0.457159E-001  0.130119      -0.873039E-004  0.578380       0.406448E-001 -0.233765E-002  0.105454     
 0.600000        7.00000       0.729222E-004  0.391688E-005  0.278090E-008  0.482941E-005  0.305709E-003  0.195050E-004  0.218197E-003  0.112241E-002  0.990756       0.833411E-002  0.227666E-003  0.504968       0.765181E-002   0.00000        0.00000        0.00000       0.990246       0.126111E-018  0.262039E-004  0.183772E-003  0.533820E-003  0.173254E-005  0.218420E-003  0.427683E-005  0.252540E-005  0.105894E-004  0.260670E-003  0.412445E-004  0.122178E-005  0.573651E-004  0.873331E-014  0.153519E-011  0.444510E-017  0.143704E-012  0.483699E-012  0.277889E-007  0.125218E-006  0.838361E-014  0.786823E-022  0.377157E-018  0.162262E-027  0.340099E-004  0.146098E-003  0.662280E-008  0.120401E-008  0.270012E-017  0.338988E-005  0.405256E-006  0.555396E-005  0.262590E-002  0.120090E-010  0.822367E-004  0.457916E-018  0.216183E-006  0.274369E-003  0.281521E-003  0.151568E-001  0.128276E-015  0.507985E-038  0.109789E-001  0.432081E-003  0.595517E-003  0.224989E-005  0.222764E-006  0.605946E-006  0.529108E-011  0.167947E-001  0.113680E-004  0.127559E-004  0.381688E-013  0.403333E-024  0.268512E-001  0.866022E-005  0.342685E-001  0.746630E-005  0.625396E-003  0.351249E-018  0.152204E-002  0.533888E-013  0.985780E-009  0.301144E-014  0.185663E-013  0.228024E-013  0.109192E-024  0.188575E-012  0.210765E-016  0.650987E-018  0.702724E-020  0.581592E-016  0.196822E-023  0.557597E-026  0.173201E-003  0.751061E-006  0.283360E-002  0.854088E-005  0.810271E-008  0.895842E-002  0.537727E-001  0.153050      -0.102690E-003  0.680313       0.478079E-001 -0.274963E-002  0.124039     
 0.700000        8.00000       0.833971E-004  0.447952E-005  0.318036E-008  0.552313E-005  0.349623E-003  0.223068E-004  0.249540E-003  0.128363E-002  0.990527       0.843182E-002  0.260369E-003  0.505132       0.765151E-002   0.00000        0.00000        0.00000       0.989943       0.144272E-018  0.299776E-004  0.210237E-003  0.610696E-003  0.198205E-005  0.249875E-003  0.489275E-005  0.288909E-005  0.121145E-004  0.298209E-003  0.471843E-004  0.139773E-005  0.656264E-004  0.999102E-014  0.175628E-011  0.508525E-017  0.164399E-012  0.553357E-012  0.317908E-007  0.143251E-006  0.959095E-014  0.900136E-022  0.431472E-018  0.185630E-027  0.389078E-004  0.167138E-003  0.757656E-008  0.137740E-008  0.308897E-017  0.387807E-005  0.463618E-006  0.635381E-005  0.300407E-002  0.137384E-010  0.940798E-004  0.523861E-018  0.247316E-006  0.313882E-003  0.322063E-003  0.173396E-001  0.146750E-015  0.581141E-038  0.125600E-001  0.494306E-003  0.681279E-003  0.257391E-005  0.254845E-006  0.693209E-006  0.605306E-011  0.192133E-001  0.130051E-004  0.145929E-004  0.436656E-013  0.461418E-024  0.307181E-001  0.990740E-005  0.392036E-001  0.854154E-005  0.715461E-003  0.401833E-018  0.174123E-002  0.610774E-013  0.112775E-008  0.344513E-014  0.212401E-013  0.260862E-013  0.124917E-024  0.215732E-012  0.241117E-016  0.744737E-018  0.803925E-020  0.665349E-016  0.225167E-023  0.637899E-026  0.198144E-003  0.859223E-006  0.324167E-002  0.977087E-005  0.926960E-008  0.102485E-001  0.615166E-001  0.175091      -0.117479E-003  0.778286       0.546928E-001 -0.314561E-002  0.141902     
 0.800000        9.00000       0.934666E-004  0.502038E-005  0.356436E-008  0.619000E-005  0.391837E-003  0.250001E-004  0.279670E-003  0.143862E-002  0.990307       0.852574E-002  0.291807E-003  0.505289       0.765122E-002   0.00000        0.00000        0.00000       0.989652       0.161742E-018  0.336075E-004  0.235694E-003  0.684644E-003  0.222205E-005  0.280132E-003  0.548521E-005  0.323893E-005  0.135814E-004  0.334319E-003  0.528977E-004  0.156698E-005  0.735730E-004  0.112008E-013  0.196894E-011  0.570102E-017  0.184306E-012  0.620362E-012  0.356403E-007  0.160597E-006  0.107523E-013  0.100913E-021  0.483718E-018  0.208107E-027  0.436191E-004  0.187376E-003  0.849399E-008  0.154419E-008  0.346301E-017  0.434766E-005  0.519756E-006  0.712318E-005  0.336782E-002  0.154020E-010  0.105472E-003  0.587295E-018  0.277263E-006  0.351889E-003  0.361061E-003  0.194392E-001  0.164520E-015  0.651511E-038  0.140808E-001  0.554161E-003  0.763774E-003  0.288558E-005  0.285704E-006  0.777149E-006  0.678601E-011  0.215399E-001  0.145799E-004  0.163599E-004  0.489530E-013  0.517290E-024  0.344377E-001  0.111071E-004  0.439507E-001  0.957581E-005  0.802095E-003  0.450491E-018  0.195208E-002  0.684732E-013  0.126430E-008  0.386229E-014  0.238120E-013  0.292450E-013  0.140043E-024  0.241855E-012  0.270314E-016  0.834916E-018  0.901271E-020  0.745915E-016  0.252432E-023  0.715140E-026  0.222137E-003  0.963264E-006  0.363420E-002  0.109540E-004  0.103920E-007  0.114895E-001  0.689656E-001  0.196293      -0.131704E-003  0.872527       0.613155E-001 -0.352650E-002  0.159084     
 0.900000        10.0000       0.103154E-003  0.554071E-005  0.393378E-008  0.683155E-005  0.432448E-003  0.275912E-004  0.308656E-003  0.158772E-002  0.990095       0.861611E-002  0.322051E-003  0.505440       0.765094E-002   0.00000        0.00000        0.00000       0.989372       0.178559E-018  0.371017E-004  0.260200E-003  0.755828E-003  0.245308E-005  0.309257E-003  0.605551E-005  0.357569E-005  0.149934E-004  0.369079E-003  0.583976E-004  0.172990E-005  0.812225E-004  0.123654E-013  0.217366E-011  0.629376E-017  0.203468E-012  0.684863E-012  0.393459E-007  0.177294E-006  0.118702E-013  0.111405E-021  0.534011E-018  0.229745E-027  0.481542E-004  0.206858E-003  0.937713E-008  0.170474E-008  0.382307E-017  0.479969E-005  0.573796E-006  0.786378E-005  0.371798E-002  0.170033E-010  0.116438E-003  0.648357E-018  0.306091E-006  0.388476E-003  0.398601E-003  0.214603E-001  0.181625E-015  0.719249E-038  0.155448E-001  0.611778E-003  0.843184E-003  0.318559E-005  0.315409E-006  0.857950E-006  0.749156E-011  0.237794E-001  0.160957E-004  0.180608E-004  0.540427E-013  0.571073E-024  0.380183E-001  0.122619E-004  0.485203E-001  0.105714E-004  0.885490E-003  0.497329E-018  0.215504E-002  0.755925E-013  0.139575E-008  0.426386E-014  0.262877E-013  0.322856E-013  0.154604E-024  0.267001E-012  0.298419E-016  0.921723E-018  0.994977E-020  0.823469E-016  0.278677E-023  0.789495E-026  0.245233E-003  0.106342E-005  0.401206E-002  0.120929E-004  0.114725E-007  0.126841E-001  0.761360E-001  0.216702      -0.145397E-003  0.963245       0.676905E-001 -0.389316E-002  0.175625     
