|6.6.6
PT_inf_gloss7_1.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.282513E-002  0.214177E-004  0.648512E-007  0.377879E-003  0.954300E-002  0.131954E-002   0.00000        0.00000       0.984553       0.271724E-002  0.606676E-003  0.505259       0.268892E-002   0.00000        0.00000       0.340158E-006  0.983268       0.285371E-015  0.138772E-003  0.874317E-003  0.137661E-002  0.757942E-005  0.485003E-001  0.148396E-002  0.282452E-002  0.787252E-005  0.144107E-001  0.538918E-002  0.180509E-006  0.493106E-006  0.495371E-011  0.480880E-009  0.171613E-013  0.166101E-009  0.227911E-009  0.237779E-005  0.125820E-005  0.186013E-014  0.531360E-023  0.464770E-019  0.198925E-032  0.690541E-004  0.201273E-001  0.152239E-005  0.101338E-005  0.967087E-014  0.274416E-003  0.621573E-004  0.188029E-003  0.122735E-003  0.187122E-010  0.718337E-003  0.172216E-017  0.227852E-005  0.172091E-002  0.162924E-002  0.559503E-001  0.198239E-015  0.121532E-042   0.00000        0.00000        0.00000       0.379078E-005  0.911729E-004  0.427268E-003  0.239189E-011  0.532165       0.216762E-002  0.321541E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.206382E-017  0.995894E-002  0.100821E-012  0.903224E-009  0.170581E-014  0.814227E-014  0.708711E-014  0.519191E-026  0.170695E-011  0.840196E-016  0.543275E-018  0.593316E-019  0.470398E-016  0.351768E-022  0.327317E-025  0.408619E-002  0.160192E-004  0.789004E-001  0.113506E-003  0.621388E-008  0.463928E-002  0.992508        3.86678      -0.251984E-005   21.7442       0.882893E-001 -0.780880E-002  0.788776     
 0.100000        2.00000       0.982332E-005  0.395489E-006  0.948293E-009  0.786465E-006  0.452211E-004  0.590846E-005  0.513518E-004  0.106977E-004  0.994942       0.493229E-002  0.190541E-004  0.502512       0.492014E-002   0.00000        0.00000        0.00000       0.994920       0.123938E-018  0.287010E-005  0.180710E-004  0.169414E-003  0.634782E-006  0.636505E-004  0.194942E-005  0.169362E-005  0.297731E-005  0.604179E-004  0.249786E-004  0.535671E-007  0.609059E-005  0.383285E-014  0.813004E-012  0.105639E-016  0.156007E-012  0.463171E-012  0.154763E-007  0.367980E-007  0.632831E-015  0.457970E-023  0.104976E-018  0.269225E-028  0.535016E-005  0.241406E-004  0.182164E-008  0.553759E-009  0.421741E-017  0.105050E-005  0.910026E-007  0.861026E-006  0.238281E-003  0.980438E-012  0.128119E-004  0.522717E-019  0.113919E-007  0.354770E-004  0.256971E-004  0.129104E-002  0.673085E-017  0.294406E-039  0.268510E-002  0.845867E-004  0.611911E-004  0.519474E-006  0.132930E-006  0.286040E-006  0.104243E-011  0.248713E-002  0.317446E-005  0.166954E-005  0.238826E-015  0.999298E-027  0.337108E-003  0.580079E-007  0.246499E-003  0.125624E-006  0.594468E-005  0.206228E-019  0.205879E-003  0.116066E-014  0.327097E-010  0.905808E-016  0.633487E-015  0.808298E-015  0.127811E-026  0.128308E-014  0.341718E-018  0.218601E-019  0.852559E-022  0.671873E-018  0.178580E-025  0.163969E-027  0.187703E-004  0.723004E-007  0.362176E-003  0.398928E-006  0.634763E-009  0.695811E-003  0.699918E-002  0.203379E-001 -0.798756E-005  0.100019       0.399911E-002 -0.237104E-003  0.918429E-002
 0.200000        3.00000       0.207626E-004  0.923056E-006  0.216844E-008  0.162718E-005  0.975345E-004  0.104342E-004  0.101155E-003  0.106779E-003  0.994721       0.498200E-002  0.521799E-004  0.502627       0.491880E-002   0.00000        0.00000        0.00000       0.994649       0.185285E-018  0.672152E-005  0.423208E-004  0.287436E-003  0.107700E-005  0.107992E-003  0.330746E-005  0.254270E-005  0.559460E-005  0.113530E-003  0.538941E-004  0.115577E-006  0.151729E-004  0.660738E-014  0.158384E-011  0.157929E-016  0.268937E-012  0.902318E-012  0.333918E-007  0.861776E-007  0.157652E-014  0.114090E-022  0.204508E-018  0.580882E-028  0.104228E-004  0.470290E-004  0.354880E-008  0.954614E-009  0.630498E-017  0.226658E-005  0.177285E-006  0.185776E-005  0.558033E-003  0.229610E-011  0.300045E-004  0.122416E-018  0.306334E-007  0.830840E-004  0.691007E-004  0.347166E-002  0.180996E-016  0.635214E-039  0.523093E-002  0.182505E-003  0.164546E-003  0.101201E-005  0.258965E-006  0.493098E-006  0.224916E-011  0.536626E-002  0.618427E-005  0.413617E-005  0.252461E-014  0.114658E-025  0.321756E-002  0.665575E-006  0.260571E-002  0.132796E-005  0.628406E-004  0.444959E-019  0.482152E-003  0.381216E-014  0.107435E-009  0.297511E-015  0.208068E-014  0.265484E-014  0.419794E-026  0.454894E-014  0.128874E-017  0.824419E-019  0.369189E-021  0.290945E-017  0.887941E-025  0.815293E-027  0.404991E-004  0.155996E-006  0.781435E-003  0.988316E-006  0.181573E-008  0.199035E-002  0.154612E-001  0.442411E-001 -0.172363E-004  0.215803       0.109280E-001 -0.643188E-003  0.250535E-001
 0.300000        4.00000       0.330740E-004  0.158900E-005  0.367332E-008  0.252549E-005  0.157262E-003  0.143910E-004  0.149421E-003  0.304456E-003  0.994411       0.508433E-002  0.100316E-003  0.502824       0.491683E-002   0.00000        0.00000        0.00000       0.994250       0.201064E-018  0.116035E-004  0.730591E-004  0.380758E-003  0.142667E-005  0.143054E-003  0.438130E-005  0.295125E-005  0.819021E-005  0.166202E-003  0.869409E-004  0.186446E-006  0.271425E-004  0.845079E-014  0.231194E-011  0.171378E-016  0.343968E-012  0.131712E-011  0.538669E-007  0.148770E-006  0.282019E-014  0.204093E-022  0.298521E-018  0.937067E-028  0.152143E-004  0.686485E-004  0.518020E-008  0.122095E-008  0.684188E-017  0.365640E-005  0.258784E-006  0.299690E-005  0.963343E-003  0.396380E-011  0.517972E-004  0.211329E-018  0.582737E-007  0.143429E-003  0.131450E-003  0.660412E-002  0.344307E-016  0.102471E-038  0.763561E-002  0.294414E-003  0.313015E-003  0.147723E-005  0.378012E-006  0.630669E-006  0.362830E-011  0.865674E-002  0.902721E-005  0.735254E-005  0.759631E-014  0.369190E-025  0.876027E-002  0.214310E-005  0.784034E-002  0.399570E-005  0.189081E-003  0.717799E-019  0.832347E-003  0.828065E-014  0.233366E-009  0.646244E-015  0.451958E-014  0.576676E-014  0.911864E-026  0.105076E-013  0.308471E-017  0.197333E-018  0.973769E-021  0.767395E-017  0.258076E-024  0.236962E-026  0.653323E-004  0.251650E-006  0.126059E-002  0.175685E-005  0.357921E-008  0.392344E-002  0.254706E-001  0.718976E-001 -0.278068E-004  0.348129       0.209818E-001 -0.122524E-002  0.486893E-001
 0.400000        5.00000       0.355922E-004  0.148685E-005  0.275792E-008  0.329752E-005  0.161155E-003  0.207989E-004  0.177943E-003  0.712802E-004  0.995152       0.438838E-002  0.717181E-004  0.502370       0.432970E-002   0.00000        0.00000        0.00000       0.995064       0.395931E-018  0.108052E-004  0.681455E-004  0.591604E-003  0.289895E-005  0.222123E-003  0.679111E-005  0.565673E-005  0.108933E-004  0.218293E-003  0.898232E-004  0.252233E-006  0.237488E-004  0.114872E-013  0.254319E-011  0.264396E-016  0.408454E-012  0.126906E-011  0.438851E-007  0.108344E-006  0.128944E-014  0.491214E-023  0.122144E-017  0.953299E-027  0.277032E-004  0.958313E-004  0.722531E-008  0.210556E-008  0.133804E-016  0.431864E-005  0.314841E-006  0.312249E-005  0.893028E-003  0.193066E-011  0.541586E-004  0.149570E-018  0.123422E-006  0.133025E-003  0.124665E-003  0.479491E-002  0.191081E-016  0.346803E-037  0.929065E-002  0.304624E-003  0.227031E-003  0.179225E-005  0.458603E-006  0.943231E-006  0.373363E-011  0.887563E-002  0.109225E-004  0.592198E-005  0.476864E-014  0.606462E-025  0.220633E-002  0.411102E-006  0.168660E-002  0.855412E-006  0.404235E-004  0.433788E-019  0.770248E-003  0.288285E-013  0.364075E-009  0.771372E-015  0.412829E-014  0.403040E-014  0.372666E-026  0.599307E-013  0.188243E-016  0.241838E-018  0.104161E-019  0.164641E-016  0.483884E-023  0.892887E-026  0.678613E-004  0.263021E-006  0.130771E-002  0.186328E-005  0.318857E-008  0.267324E-002  0.254281E-001  0.733782E-001 -0.288103E-004  0.360405       0.151742E-001 -0.889721E-003  0.348562E-001
 0.500000        6.00000       0.454409E-004  0.199906E-005  0.366825E-008  0.415809E-005  0.207738E-003  0.244200E-004  0.218743E-003  0.180351E-003  0.994939       0.444387E-002  0.103652E-003  0.502487       0.432855E-002   0.00000        0.00000        0.00000       0.994799       0.423185E-018  0.145553E-004  0.917961E-004  0.681195E-003  0.333796E-005  0.255761E-003  0.781954E-005  0.611840E-005  0.132273E-004  0.265064E-003  0.115825E-003  0.325248E-006  0.331059E-004  0.131943E-013  0.310972E-011  0.282595E-016  0.469158E-012  0.155176E-011  0.565888E-007  0.145945E-006  0.179748E-014  0.684753E-023  0.149353E-017  0.122926E-026  0.338745E-004  0.117179E-003  0.883486E-008  0.241848E-008  0.143015E-016  0.556878E-005  0.384977E-006  0.402638E-005  0.120296E-002  0.260072E-011  0.729548E-004  0.201480E-018  0.176556E-006  0.179192E-003  0.178335E-003  0.685914E-002  0.273342E-016  0.447194E-037  0.113603E-001  0.392806E-003  0.324768E-003  0.219151E-005  0.560763E-006  0.108341E-005  0.481443E-011  0.114449E-001  0.133557E-004  0.810929E-005  0.124294E-013  0.165132E-024  0.545325E-002  0.111938E-005  0.439609E-002  0.222962E-005  0.105363E-003  0.559359E-019  0.103757E-002  0.453200E-013  0.572347E-009  0.121264E-014  0.648991E-014  0.633603E-014  0.585852E-026  0.966816E-013  0.314261E-016  0.403734E-018  0.184662E-019  0.291886E-016  0.911000E-023  0.168102E-025  0.875056E-004  0.339160E-006  0.168626E-002  0.255149E-005  0.472022E-008  0.395734E-002  0.331955E-001  0.950261E-001 -0.371488E-004  0.464734       0.219413E-001 -0.128026E-002  0.504198E-001
 0.600000        7.00000       0.684083E-004  0.356016E-005  0.627865E-008  0.587645E-005  0.321808E-003  0.260512E-004  0.277340E-003  0.947965E-003  0.994086       0.484793E-002  0.240957E-003  0.503164       0.432352E-002   0.00000        0.00000        0.00000       0.993643       0.257918E-018  0.260755E-004  0.164500E-003  0.659540E-003  0.321332E-005  0.247635E-003  0.756882E-005  0.433730E-005  0.160807E-004  0.322153E-003  0.179707E-003  0.501883E-006  0.629901E-004  0.118333E-013  0.380808E-011  0.171178E-016  0.421968E-012  0.190569E-011  0.872592E-007  0.259844E-006  0.342759E-014  0.130900E-022  0.179932E-017  0.181818E-026  0.415095E-004  0.144421E-003  0.108855E-007  0.218236E-008  0.871623E-017  0.861537E-005  0.475699E-006  0.624704E-005  0.215565E-002  0.467066E-011  0.130319E-003  0.363022E-018  0.394592E-006  0.321110E-003  0.405502E-003  0.156864E-001  0.628720E-016  0.644512E-037  0.139855E-001  0.607185E-003  0.739981E-003  0.270824E-005  0.692999E-006  0.980278E-006  0.747058E-011  0.177541E-001  0.165002E-004  0.160591E-004  0.719752E-013  0.107957E-023  0.257211E-001  0.765669E-005  0.260421E-001  0.132084E-004  0.623988E-003  0.877905E-019  0.185875E-002  0.134945E-012  0.173387E-008  0.369476E-014  0.198879E-013  0.195283E-013  0.182655E-025  0.341179E-012  0.117412E-015  0.156136E-017  0.865685E-019  0.141638E-015  0.535871E-022  0.102352E-024  0.135850E-003  0.526695E-006  0.261709E-002  0.502469E-005  0.113962E-007  0.960943E-002  0.539246E-001  0.149857      -0.579779E-004  0.721052       0.505193E-001 -0.291106E-002  0.120354     
 0.700000        8.00000       0.780512E-004  0.406201E-005  0.716370E-008  0.670480E-005  0.367170E-003  0.297234E-004  0.316434E-003  0.108159E-002  0.993862       0.492061E-002  0.274923E-003  0.503304       0.432227E-002   0.00000        0.00000        0.00000       0.993356       0.294365E-018  0.297603E-004  0.187746E-003  0.752742E-003  0.366740E-005  0.282629E-003  0.863839E-005  0.495021E-005  0.183531E-004  0.367678E-003  0.205102E-003  0.572806E-006  0.718913E-004  0.135055E-013  0.434620E-011  0.195368E-016  0.481597E-012  0.217499E-011  0.995900E-007  0.296563E-006  0.391195E-014  0.149398E-022  0.205359E-017  0.207511E-026  0.473753E-004  0.164829E-003  0.124238E-007  0.249075E-008  0.994794E-017  0.983283E-005  0.542921E-006  0.712983E-005  0.246027E-002  0.533068E-011  0.148735E-003  0.414322E-018  0.450353E-006  0.366486E-003  0.462804E-003  0.179031E-001  0.717566E-016  0.735590E-037  0.159619E-001  0.692988E-003  0.844549E-003  0.309095E-005  0.790928E-006  0.111880E-005  0.852627E-011  0.202630E-001  0.188319E-004  0.183284E-004  0.821462E-013  0.123213E-023  0.293558E-001  0.873868E-005  0.297222E-001  0.150749E-004  0.712166E-003  0.100196E-018  0.212142E-002  0.154014E-012  0.197888E-008  0.421687E-014  0.226983E-013  0.222879E-013  0.208466E-025  0.389391E-012  0.134004E-015  0.178200E-017  0.988017E-019  0.161653E-015  0.611596E-022  0.116816E-024  0.155047E-003  0.601123E-006  0.298692E-002  0.573474E-005  0.130066E-007  0.109674E-001  0.615448E-001  0.171034      -0.661709E-004  0.822946       0.576583E-001 -0.332243E-002  0.137361     
 0.800000        9.00000       0.872784E-004  0.454222E-005  0.801059E-008  0.749744E-005  0.410577E-003  0.332373E-004  0.353843E-003  0.120946E-002  0.993648       0.499015E-002  0.307424E-003  0.503438       0.432108E-002   0.00000        0.00000        0.00000       0.993082       0.329261E-018  0.332883E-004  0.210003E-003  0.841978E-003  0.410217E-005  0.316135E-003  0.966246E-005  0.553705E-005  0.205289E-004  0.411265E-003  0.229416E-003  0.640711E-006  0.804139E-004  0.151065E-013  0.486144E-011  0.218528E-016  0.538690E-012  0.243283E-011  0.111396E-006  0.331720E-006  0.437571E-014  0.167108E-022  0.229704E-017  0.232111E-026  0.529915E-004  0.184370E-003  0.138966E-007  0.278603E-008  0.111272E-016  0.109985E-004  0.607283E-006  0.797506E-005  0.275193E-002  0.596262E-011  0.166368E-003  0.463439E-018  0.503741E-006  0.409933E-003  0.517669E-003  0.200255E-001  0.802633E-016  0.822793E-037  0.178541E-001  0.775141E-003  0.944669E-003  0.345737E-005  0.884691E-006  0.125144E-005  0.953705E-011  0.226652E-001  0.210643E-004  0.205012E-004  0.918845E-013  0.137820E-023  0.328359E-001  0.977463E-005  0.332457E-001  0.168620E-004  0.796592E-003  0.112075E-018  0.237291E-002  0.172272E-012  0.221348E-008  0.471678E-014  0.253892E-013  0.249301E-013  0.233179E-025  0.435553E-012  0.149890E-015  0.199325E-017  0.110515E-018  0.180817E-015  0.684100E-022  0.130664E-024  0.173428E-003  0.672385E-006  0.334101E-002  0.641459E-005  0.145485E-007  0.122675E-001  0.688409E-001  0.191310      -0.740153E-004  0.920505       0.644936E-001 -0.371630E-002  0.153645     
 0.900000        10.0000       0.961161E-004  0.500216E-005  0.882173E-008  0.825662E-005  0.452151E-003  0.366029E-004  0.389673E-003  0.133192E-002  0.993442       0.505675E-002  0.338554E-003  0.503567       0.431994E-002   0.00000        0.00000        0.00000       0.992820       0.362704E-018  0.366694E-004  0.231333E-003  0.927497E-003  0.451882E-005  0.348244E-003  0.106439E-004  0.609945E-005  0.226140E-004  0.453037E-003  0.252718E-003  0.705788E-006  0.885815E-004  0.166409E-013  0.535521E-011  0.240724E-016  0.593404E-012  0.267993E-011  0.122711E-006  0.365413E-006  0.482015E-014  0.184082E-022  0.253035E-017  0.255687E-026  0.583739E-004  0.203096E-003  0.153081E-007  0.306900E-008  0.122574E-016  0.121156E-004  0.668965E-006  0.878508E-005  0.303145E-002  0.656825E-011  0.183265E-003  0.510510E-018  0.554906E-006  0.451570E-003  0.570249E-003  0.220595E-001  0.884156E-016  0.906363E-037  0.196675E-001  0.853872E-003  0.104062E-002  0.380854E-005  0.974549E-006  0.137854E-005  0.105057E-010  0.249672E-001  0.232038E-004  0.225835E-004  0.101217E-012  0.151818E-023  0.361710E-001  0.107674E-004  0.366225E-001  0.185746E-004  0.877501E-003  0.123458E-018  0.261392E-002  0.189770E-012  0.243830E-008  0.519586E-014  0.279680E-013  0.274623E-013  0.256863E-025  0.479792E-012  0.165115E-015  0.219571E-017  0.121739E-018  0.199182E-015  0.753584E-022  0.143936E-024  0.191043E-003  0.740679E-006  0.368036E-002  0.706611E-005  0.160262E-007  0.135135E-001  0.758330E-001  0.210741      -0.815330E-004   1.01400       0.710441E-001 -0.409376E-002  0.169251     
