|6.6.6
PT_inf_gloss12_1.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.206684E-002  0.159656E-004  0.141260E-006  0.270469E-003  0.770256E-002  0.138208E-002   0.00000        0.00000       0.987460       0.221447E-002  0.617249E-003  0.504538       0.214454E-002   0.00000        0.00000        0.00000       0.986371       0.600678E-015  0.110090E-003  0.628458E-003  0.349459E-002  0.221625E-004  0.397865E-001  0.183403E-002  0.391538E-002  0.222391E-004  0.127230E-001  0.155743E-001  0.140805E-006  0.134208E-005  0.594497E-011  0.861941E-009  0.737593E-013  0.444414E-009  0.678165E-009  0.574241E-005  0.216366E-005  0.120086E-014  0.237435E-023  0.444258E-018  0.135873E-030  0.133982E-003  0.137311E-001  0.163348E-005  0.136292E-005  0.300665E-013  0.437116E-003  0.558942E-004  0.155245E-003  0.230695E-003  0.973069E-011  0.836279E-003  0.126680E-017  0.142428E-005  0.153463E-002  0.149624E-002  0.469001E-001  0.978307E-016  0.364082E-041   0.00000        0.00000        0.00000       0.969303E-005  0.191030E-003  0.579606E-003  0.718363E-011  0.427813       0.229782E-002  0.316814E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.625917E-018  0.925468E-002  0.560909E-013  0.667161E-009  0.109163E-014  0.563937E-014  0.489855E-014  0.119601E-026  0.360551E-012  0.536210E-016  0.531302E-018  0.435589E-019  0.269535E-016  0.296847E-022  0.629209E-025  0.246104E-002  0.820232E-005  0.548882E-001  0.443605E-004  0.657480E-008  0.477683E-002  0.766359        2.91616      -0.162998E-002   17.3876       0.798256E-001 -0.792232E-002  0.646277     
 0.100000        2.00000       0.792685E-005  0.323554E-006  0.177988E-008  0.801762E-006  0.408054E-004  0.665278E-005  0.520630E-004  0.860529E-005  0.996835       0.304258E-002  0.192987E-004  0.501565       0.303298E-002   0.00000        0.00000        0.00000       0.996815       0.189688E-018  0.254785E-005  0.145337E-004  0.161396E-003  0.842517E-006  0.557743E-004  0.257302E-005  0.216060E-005  0.345170E-005  0.601673E-004  0.813747E-004  0.199421E-007  0.614034E-005  0.399223E-014  0.147125E-011  0.285759E-016  0.329496E-012  0.127703E-011  0.365743E-007  0.618071E-007  0.271830E-015  0.874101E-024  0.311813E-018  0.160888E-027  0.511142E-005  0.192982E-004  0.229693E-008  0.753851E-009  0.959675E-017  0.207229E-005  0.866949E-007  0.803263E-006  0.177900E-003  0.370648E-012  0.178333E-004  0.360417E-019  0.169446E-007  0.359082E-004  0.319043E-004  0.121452E-002  0.307818E-017  0.180839E-038  0.271445E-002  0.949333E-004  0.684622E-004  0.497600E-006  0.297608E-006  0.355590E-006  0.124274E-011  0.224899E-002  0.358357E-005  0.184085E-005  0.357412E-015  0.192746E-026  0.294192E-003  0.510366E-007  0.175723E-003  0.198287E-006  0.550343E-005  0.482636E-020  0.216746E-003  0.244692E-014  0.521524E-010  0.103653E-015  0.650391E-015  0.686224E-015  0.247285E-027  0.179524E-014  0.144291E-017  0.459059E-019  0.723037E-021  0.143709E-017  0.303944E-024  0.206818E-026  0.128316E-004  0.426758E-007  0.286364E-003  0.210922E-006  0.832968E-009  0.735183E-003  0.612688E-002  0.173606E-001 -0.416897E-005  0.907914E-001  0.400698E-002 -0.238811E-003  0.875700E-002
 0.200000        3.00000       0.161044E-004  0.691455E-006  0.375768E-008  0.162837E-005  0.841167E-004  0.123615E-004  0.102121E-003  0.560882E-004  0.996670       0.306400E-002  0.453469E-004  0.501640       0.302988E-002   0.00000        0.00000        0.00000       0.996618       0.312050E-018  0.545514E-005  0.311178E-004  0.287073E-003  0.149857E-005  0.992049E-004  0.457659E-005  0.356431E-005  0.649618E-005  0.113236E-003  0.167791E-003  0.411196E-007  0.133969E-004  0.721557E-014  0.286708E-011  0.470095E-016  0.595533E-012  0.248859E-011  0.754145E-007  0.132334E-006  0.593076E-015  0.190711E-023  0.607642E-018  0.331745E-027  0.996082E-005  0.376071E-004  0.447611E-008  0.136251E-008  0.157874E-016  0.427297E-005  0.168946E-006  0.165629E-005  0.380897E-003  0.793585E-012  0.381826E-004  0.771681E-019  0.397482E-007  0.768822E-004  0.748403E-004  0.284900E-002  0.722072E-017  0.372881E-038  0.528975E-002  0.195748E-003  0.160597E-003  0.969692E-006  0.579960E-006  0.642695E-006  0.256246E-011  0.463731E-002  0.698344E-005  0.415864E-005  0.241197E-014  0.135064E-025  0.187632E-002  0.357633E-006  0.118585E-002  0.133812E-005  0.371395E-004  0.995173E-020  0.464070E-003  0.640830E-014  0.136583E-009  0.271459E-015  0.170332E-014  0.179717E-014  0.647619E-027  0.505498E-014  0.414015E-017  0.131718E-018  0.227296E-020  0.451768E-017  0.104684E-023  0.712317E-026  0.264582E-004  0.879956E-007  0.590470E-003  0.476492E-006  0.199111E-008  0.175737E-002  0.127853E-001  0.359487E-001 -0.859397E-005  0.187208       0.939809E-002 -0.558253E-003  0.204439E-001
 0.300000        4.00000       0.252910E-004  0.115991E-005  0.619651E-008  0.253955E-005  0.133929E-003  0.174605E-004  0.150589E-003  0.177556E-003  0.996433       0.311709E-002  0.840699E-004  0.501770       0.302616E-002   0.00000        0.00000        0.00000       0.996324       0.346102E-018  0.917490E-005  0.523364E-004  0.381023E-003  0.198901E-005  0.131671E-003  0.607435E-005  0.419311E-005  0.941081E-005  0.164042E-003  0.267265E-003  0.654971E-007  0.230163E-004  0.933331E-014  0.418411E-011  0.521393E-016  0.770319E-012  0.363175E-011  0.120123E-006  0.222570E-006  0.101892E-014  0.327647E-023  0.886768E-018  0.528417E-027  0.145364E-004  0.548824E-004  0.653226E-008  0.176241E-008  0.175101E-016  0.680616E-005  0.246553E-006  0.263821E-005  0.640624E-003  0.133472E-011  0.642185E-004  0.129788E-018  0.735050E-007  0.129307E-003  0.138400E-003  0.526857E-002  0.133530E-016  0.593941E-038  0.771965E-002  0.311796E-003  0.296987E-003  0.141513E-005  0.846371E-006  0.831324E-006  0.408160E-011  0.738651E-002  0.101914E-004  0.728331E-005  0.804585E-014  0.475733E-025  0.573452E-002  0.125968E-005  0.395577E-002  0.446371E-005  0.123890E-003  0.158515E-019  0.780511E-003  0.133101E-013  0.283684E-009  0.563824E-015  0.353782E-014  0.373274E-014  0.134511E-026  0.113013E-013  0.945496E-017  0.300808E-018  0.570741E-020  0.113439E-016  0.289022E-023  0.196664E-025  0.421438E-004  0.140163E-006  0.940526E-003  0.834511E-006  0.376124E-008  0.331969E-002  0.207298E-001  0.576255E-001 -0.136963E-004  0.298192       0.174149E-001 -0.102734E-002  0.380102E-001
 0.400000        5.00000       0.278522E-004  0.114922E-005  0.499188E-008  0.324874E-005  0.139772E-003  0.239416E-004  0.176320E-003  0.279687E-004  0.996881       0.270364E-002  0.649023E-004  0.501501       0.267002E-002   0.00000        0.00000        0.00000       0.996812       0.633454E-018  0.903965E-005  0.517439E-004  0.585683E-003  0.391905E-005  0.202171E-003  0.929487E-005  0.769543E-005  0.126849E-004  0.221301E-003  0.281845E-003  0.889929E-007  0.221381E-004  0.121480E-013  0.453896E-011  0.759457E-016  0.886020E-012  0.347669E-011  0.101495E-006  0.174676E-006  0.540507E-015  0.960406E-024  0.327445E-017  0.469060E-026  0.254004E-004  0.746013E-004  0.884477E-008  0.286229E-008  0.318388E-016  0.812758E-005  0.295252E-006  0.279808E-005  0.629915E-003  0.721711E-012  0.715988E-004  0.990622E-019  0.152218E-006  0.126926E-003  0.135967E-003  0.403538E-002  0.798040E-017  0.161616E-036  0.920151E-002  0.327035E-003  0.226553E-003  0.168303E-005  0.100515E-005  0.118091E-005  0.427755E-011  0.771115E-002  0.120679E-004  0.594777E-005  0.319966E-014  0.479773E-025  0.949896E-003  0.171367E-006  0.578598E-003  0.653602E-006  0.180753E-004  0.101714E-019  0.763725E-003  0.446317E-013  0.451097E-009  0.699220E-015  0.342132E-014  0.281517E-014  0.617374E-027  0.561855E-013  0.523017E-016  0.374175E-018  0.520826E-019  0.232936E-016  0.435090E-022  0.665491E-025  0.447031E-004  0.148831E-006  0.993998E-003  0.882794E-006  0.362375E-008  0.249483E-002  0.213112E-001  0.602269E-001 -0.145073E-004  0.314107       0.136111E-001 -0.803409E-003  0.298529E-001
 0.500000        6.00000       0.349276E-004  0.149046E-005  0.642341E-008  0.407725E-005  0.177073E-003  0.283190E-004  0.216551E-003  0.869439E-004  0.996723       0.273118E-002  0.896640E-004  0.501576       0.266951E-002   0.00000        0.00000        0.00000       0.996622       0.699333E-018  0.117387E-004  0.671936E-004  0.674395E-003  0.451266E-005  0.232793E-003  0.107027E-004  0.846310E-005  0.151298E-004  0.263955E-003  0.357144E-003  0.112769E-006  0.291465E-004  0.141935E-013  0.555257E-011  0.838440E-016  0.103521E-011  0.425308E-011  0.128611E-006  0.226831E-006  0.711618E-015  0.126445E-023  0.400568E-017  0.594376E-026  0.310727E-004  0.912609E-004  0.108199E-007  0.334424E-008  0.351500E-016  0.102990E-004  0.361186E-006  0.354563E-005  0.817995E-003  0.937200E-012  0.929768E-004  0.128640E-018  0.210001E-006  0.164824E-003  0.187580E-003  0.556724E-002  0.110098E-016  0.204795E-036  0.112563E-001  0.414407E-003  0.312553E-003  0.205888E-005  0.122961E-005  0.137974E-005  0.542036E-011  0.977130E-002  0.147628E-004  0.800707E-005  0.101644E-013  0.156189E-024  0.291313E-002  0.557884E-006  0.183805E-002  0.207631E-005  0.574202E-004  0.128888E-019  0.991759E-003  0.663226E-013  0.670329E-009  0.103904E-014  0.508407E-014  0.418333E-014  0.917416E-027  0.874888E-013  0.825697E-016  0.590716E-018  0.873541E-019  0.390685E-016  0.775275E-022  0.118582E-024  0.566462E-004  0.188593E-006  0.125956E-002  0.118844E-005  0.506862E-008  0.348958E-002  0.272100E-001  0.765226E-001 -0.183936E-004  0.398025       0.187809E-001 -0.110645E-002  0.410352E-001
 0.600000        7.00000       0.445765E-004  0.204277E-005  0.860722E-008  0.513888E-005  0.226394E-003  0.348825E-004  0.255595E-003  0.207925E-003  0.996494       0.278923E-002  0.123303E-003  0.501699       0.266875E-002   0.00000        0.00000        0.00000       0.996339       0.658502E-018  0.161419E-004  0.923978E-004  0.805210E-003  0.538799E-005  0.277949E-003  0.127788E-004  0.912374E-005  0.197109E-004  0.343877E-003  0.456846E-003  0.144250E-006  0.424478E-004  0.150240E-013  0.650941E-011  0.789487E-016  0.109578E-011  0.498599E-011  0.164515E-006  0.311914E-006  0.103637E-014  0.184149E-023  0.469595E-017  0.760306E-026  0.364273E-004  0.106987E-003  0.126845E-007  0.353992E-008  0.330978E-016  0.131741E-004  0.423427E-006  0.453545E-005  0.112482E-002  0.128874E-011  0.127852E-003  0.176893E-018  0.283536E-006  0.226649E-003  0.253264E-003  0.751668E-002  0.148650E-016  0.261966E-036  0.131961E-001  0.530095E-003  0.421998E-003  0.241367E-005  0.144150E-005  0.146048E-005  0.693353E-011  0.124991E-001  0.173068E-004  0.100566E-004  0.256103E-013  0.423048E-024  0.672687E-002  0.151106E-005  0.463114E-002  0.523148E-005  0.144676E-003  0.164869E-019  0.136377E-002  0.931184E-013  0.941157E-009  0.145883E-014  0.713815E-014  0.587349E-014  0.128807E-026  0.113879E-012  0.113827E-015  0.814340E-018  0.118240E-018  0.528818E-016  0.103036E-021  0.157598E-024  0.724598E-004  0.241242E-006  0.161118E-002  0.149265E-005  0.724787E-008  0.498993E-002  0.355071E-001  0.985861E-001 -0.235122E-004  0.509140       0.262534E-001 -0.151565E-002  0.577221E-001
 0.700000        8.00000       0.497006E-004  0.225922E-005  0.959337E-008  0.578538E-005  0.256548E-003  0.358004E-004  0.293212E-003  0.292835E-003  0.996327       0.282441E-002  0.153660E-003  0.501793       0.266820E-002   0.00000        0.00000        0.00000       0.996132       0.732436E-018  0.178380E-004  0.102106E-003  0.801838E-003  0.536542E-005  0.276785E-003  0.127253E-004  0.902902E-005  0.194430E-004  0.339204E-003  0.517739E-003  0.163477E-006  0.450265E-004  0.170819E-013  0.744736E-011  0.878127E-016  0.124587E-011  0.570443E-011  0.186443E-006  0.344689E-006  0.109933E-014  0.195336E-023  0.537260E-017  0.861646E-026  0.416761E-004  0.122403E-003  0.145122E-007  0.402480E-008  0.368138E-016  0.149301E-004  0.484439E-006  0.513998E-005  0.124301E-002  0.142416E-011  0.141286E-003  0.195480E-018  0.359984E-006  0.250465E-003  0.321550E-003  0.954337E-002  0.188730E-016  0.296883E-036  0.150975E-001  0.600751E-003  0.535779E-003  0.276146E-005  0.164921E-005  0.166053E-005  0.785770E-011  0.141651E-001  0.198006E-004  0.130941E-004  0.358771E-013  0.577887E-024  0.951337E-002  0.206412E-005  0.648769E-002  0.732869E-005  0.202674E-003  0.186845E-019  0.150706E-002  0.130382E-012  0.131778E-008  0.204261E-014  0.999461E-014  0.822388E-014  0.180352E-026  0.190847E-012  0.183110E-015  0.130999E-017  0.218529E-018  0.977357E-016  0.218785E-021  0.334643E-024  0.821180E-004  0.273397E-006  0.182594E-002  0.194349E-005  0.883299E-008  0.608122E-002  0.400670E-001  0.111554      -0.266668E-004  0.577003       0.320547E-001 -0.188275E-002  0.699823E-001
 0.800000        9.00000       0.624824E-004  0.310222E-005  0.128052E-007  0.715805E-005  0.321770E-003  0.434768E-004  0.330229E-003  0.556708E-003  0.995961       0.295591E-002  0.207415E-003  0.502027       0.266693E-002   0.00000        0.00000        0.00000       0.995661       0.598591E-018  0.245972E-004  0.140797E-003  0.934843E-003  0.625542E-005  0.322697E-003  0.148361E-004  0.912381E-005  0.255205E-004  0.445231E-003  0.649862E-003  0.205195E-006  0.665567E-004  0.165066E-013  0.830309E-011  0.717658E-016  0.120391E-011  0.635989E-011  0.234022E-006  0.475298E-006  0.162500E-014  0.288739E-023  0.598993E-017  0.108153E-025  0.464648E-004  0.136468E-003  0.161797E-007  0.388925E-008  0.300865E-016  0.187401E-004  0.540103E-006  0.645165E-005  0.171402E-002  0.196380E-011  0.194822E-003  0.269551E-018  0.474687E-006  0.345370E-003  0.424007E-003  0.125842E-001  0.248866E-016  0.372646E-036  0.168323E-001  0.754058E-003  0.706496E-003  0.307876E-005  0.183871E-005  0.160460E-005  0.986292E-011  0.177799E-001  0.220757E-004  0.157171E-004  0.730289E-013  0.129226E-023  0.172004E-001  0.461575E-005  0.132059E-001  0.149178E-004  0.412550E-003  0.234526E-019  0.207812E-002  0.176242E-012  0.178130E-008  0.276109E-014  0.135102E-013  0.111166E-013  0.243789E-026  0.230134E-012  0.236696E-015  0.169336E-017  0.270131E-018  0.120814E-015  0.258624E-021  0.395578E-024  0.103074E-003  0.343165E-006  0.229190E-002  0.233280E-005  0.124858E-007  0.859607E-002  0.516204E-001  0.141350      -0.334705E-004  0.724249       0.442167E-001 -0.252792E-002  0.981402E-001
 0.900000        10.0000       0.713723E-004  0.363973E-005  0.149204E-007  0.815313E-005  0.368942E-003  0.476856E-004  0.365511E-003  0.754570E-003  0.995683       0.305399E-002  0.251556E-003  0.502211       0.266597E-002   0.00000        0.00000        0.00000       0.995302       0.576930E-018  0.288958E-004  0.165402E-003  0.997649E-003  0.667568E-005  0.344377E-003  0.158328E-004  0.918784E-005  0.283729E-004  0.494995E-003  0.745452E-003  0.235377E-006  0.787167E-004  0.171505E-013  0.914244E-011  0.691689E-016  0.125088E-011  0.700280E-011  0.268445E-006  0.558362E-006  0.192189E-014  0.341492E-023  0.659545E-017  0.124062E-025  0.511619E-004  0.150263E-003  0.178153E-007  0.404097E-008  0.289978E-016  0.214966E-004  0.594701E-006  0.740065E-005  0.201356E-002  0.230699E-011  0.228870E-003  0.316658E-018  0.575360E-006  0.405728E-003  0.513932E-003  0.152531E-001  0.301647E-016  0.427459E-036  0.185338E-001  0.864975E-003  0.856333E-003  0.338999E-005  0.202458E-005  0.166720E-005  0.113137E-010  0.203952E-001  0.243073E-004  0.186018E-004  0.101288E-012  0.183555E-023  0.228996E-001  0.655629E-005  0.183161E-001  0.206904E-004  0.572192E-003  0.269023E-019  0.244129E-002  0.221897E-012  0.224274E-008  0.347634E-014  0.170099E-013  0.139963E-013  0.306942E-026  0.296948E-012  0.307479E-015  0.219975E-017  0.362062E-018  0.161930E-015  0.357651E-021  0.547046E-024  0.118235E-003  0.393643E-006  0.262903E-002  0.276096E-005  0.152361E-007  0.104896E-001  0.596778E-001  0.162606      -0.383518E-004  0.830781       0.536306E-001 -0.305600E-002  0.119760     
