|6.6.6
PT_inf_gloss16_1.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.295185E-002  0.226472E-004  0.546936E-007  0.378484E-003  0.990456E-002  0.131174E-002   0.00000        0.00000       0.983915       0.290619E-002  0.600317E-003  0.505416       0.286400E-002   0.00000        0.00000       0.339992E-006  0.982612       0.225717E-015  0.144763E-003  0.932971E-003  0.204670E-002  0.967782E-005  0.491667E-001  0.135755E-002  0.250324E-002  0.114450E-004  0.144912E-001  0.399303E-002  0.328252E-006  0.726850E-006  0.458290E-011  0.401567E-009  0.119458E-013  0.131509E-009  0.175949E-009  0.194523E-005  0.112195E-005  0.256251E-014  0.100845E-022  0.573274E-019  0.357697E-032  0.930943E-004  0.202729E-001  0.136577E-005  0.854718E-006  0.684808E-014  0.224052E-003  0.618475E-004  0.192615E-003  0.199183E-003  0.270660E-010  0.637995E-003  0.200654E-017  0.160552E-005  0.172031E-002  0.144622E-002  0.569536E-001  0.255368E-015  0.161951E-042   0.00000        0.00000        0.00000       0.565203E-005  0.727326E-004  0.382402E-003  0.346999E-011  0.552727       0.207039E-002  0.317089E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.337272E-017  0.987301E-002  0.525820E-013  0.611658E-009  0.133415E-014  0.697255E-014  0.678321E-014  0.820056E-026  0.859205E-012  0.302061E-016  0.339055E-018  0.146921E-019  0.242149E-016  0.600074E-023  0.873346E-026  0.452393E-002  0.183165E-004  0.843093E-001  0.125798E-003  0.535251E-008  0.450970E-002   1.03954        4.07060      -0.154625E-002   22.5157       0.883285E-001 -0.773672E-002  0.815402     
 0.100000        2.00000       0.108062E-004  0.444311E-006  0.846771E-009  0.822548E-006  0.486833E-004  0.576053E-005  0.521070E-004  0.230827E-004  0.994603       0.525982E-002  0.214025E-004  0.502683       0.524143E-002   0.00000        0.00000        0.00000       0.994577       0.106074E-018  0.316245E-005  0.204059E-004  0.167014E-003  0.578029E-006  0.640837E-004  0.176793E-005  0.150767E-005  0.286793E-005  0.603521E-004  0.192508E-004  0.729124E-007  0.660553E-005  0.373870E-014  0.706335E-012  0.772317E-017  0.125804E-012  0.359112E-012  0.127885E-007  0.338686E-007  0.832492E-015  0.719532E-023  0.837444E-019  0.189077E-028  0.559166E-005  0.262282E-004  0.175916E-008  0.509434E-009  0.324550E-017  0.925313E-006  0.940498E-007  0.914523E-006  0.274815E-003  0.130607E-011  0.125774E-004  0.601516E-019  0.119655E-007  0.377387E-004  0.273180E-004  0.146288E-002  0.897467E-017  0.214293E-039  0.271978E-002  0.852790E-004  0.661959E-004  0.535675E-006  0.109833E-006  0.268266E-006  0.104778E-011  0.267676E-002  0.313549E-005  0.178705E-005  0.459195E-015  0.189209E-026  0.704275E-003  0.126607E-006  0.554793E-003  0.230512E-006  0.125007E-004  0.303011E-019  0.216822E-003  0.122042E-014  0.358727E-010  0.106658E-015  0.759188E-015  0.100647E-014  0.227034E-026  0.157525E-014  0.323003E-018  0.231435E-019  0.723856E-022  0.765396E-018  0.136212E-025  0.126193E-027  0.216839E-004  0.863136E-007  0.403028E-003  0.518223E-006  0.678839E-009  0.780722E-003  0.764402E-002  0.222764E-001 -0.997252E-005  0.107676       0.448585E-002 -0.265948E-003  0.104454E-001
 0.200000        3.00000       0.234080E-004  0.108117E-005  0.201372E-008  0.171804E-005  0.107520E-003  0.101717E-004  0.102822E-003  0.165396E-003  0.994335       0.533487E-002  0.615898E-004  0.502838       0.523966E-002   0.00000        0.00000        0.00000       0.994240       0.147924E-018  0.772569E-005  0.498505E-004  0.282335E-003  0.977150E-006  0.108333E-003  0.298866E-005  0.218622E-005  0.550424E-005  0.115830E-003  0.425358E-004  0.161104E-006  0.173749E-004  0.624144E-014  0.137467E-011  0.107703E-016  0.210019E-012  0.698906E-012  0.282570E-007  0.827392E-007  0.218975E-014  0.189262E-022  0.162984E-018  0.417778E-028  0.108825E-004  0.510455E-004  0.342369E-008  0.850457E-009  0.452598E-017  0.204454E-005  0.183041E-006  0.202069E-005  0.671360E-003  0.319065E-011  0.307260E-004  0.146947E-018  0.336529E-007  0.921936E-004  0.768317E-004  0.411434E-002  0.252412E-016  0.473494E-039  0.529325E-002  0.188429E-003  0.186176E-003  0.104253E-005  0.213759E-006  0.447848E-006  0.231513E-011  0.591446E-002  0.610231E-005  0.454591E-005  0.352401E-014  0.160543E-025  0.476064E-002  0.107425E-005  0.425766E-002  0.176902E-005  0.959344E-004  0.669522E-019  0.529686E-003  0.425480E-014  0.125064E-009  0.371844E-015  0.264678E-014  0.350891E-014  0.791516E-026  0.587215E-014  0.129644E-017  0.928916E-019  0.334485E-021  0.353680E-017  0.724633E-025  0.671332E-027  0.479119E-004  0.190715E-006  0.890515E-003  0.131826E-005  0.205569E-008  0.236422E-002  0.173855E-001  0.497167E-001 -0.220333E-004  0.237917       0.129075E-001 -0.756476E-003  0.302332E-001
 0.300000        4.00000       0.289845E-004  0.118007E-005  0.175383E-008  0.257499E-005  0.127141E-003  0.163572E-004  0.137652E-003  0.387163E-004  0.994378       0.527248E-002  0.524913E-004  0.502765       0.523280E-002   0.00000        0.00000        0.00000       0.994314       0.285517E-018  0.839147E-005  0.542253E-004  0.477193E-003  0.216204E-005  0.182980E-003  0.504020E-005  0.431882E-005  0.823330E-005  0.171002E-003  0.506661E-004  0.251459E-006  0.175585E-004  0.895954E-014  0.168590E-011  0.162610E-016  0.263221E-012  0.750481E-012  0.265008E-007  0.701642E-007  0.115252E-014  0.522721E-023  0.747216E-018  0.493716E-027  0.221368E-004  0.795442E-004  0.533200E-008  0.155126E-008  0.867512E-017  0.278544E-005  0.248478E-006  0.242780E-005  0.725723E-003  0.180693E-011  0.374578E-004  0.121187E-018  0.855835E-007  0.997162E-004  0.872384E-004  0.357311E-002  0.167383E-016  0.186925E-037  0.720023E-002  0.225232E-003  0.161815E-003  0.141163E-005  0.289440E-006  0.708223E-006  0.274697E-011  0.699293E-002  0.824179E-005  0.433042E-005  0.225877E-014  0.273285E-025  0.118063E-002  0.212051E-006  0.931912E-003  0.385225E-006  0.208667E-004  0.465558E-019  0.571721E-003  0.181109E-013  0.237874E-009  0.540590E-015  0.294183E-014  0.298124E-014  0.392450E-026  0.425290E-013  0.994901E-017  0.142345E-018  0.462771E-020  0.975778E-017  0.180748E-023  0.334624E-026  0.573626E-004  0.229789E-006  0.106504E-002  0.165476E-005  0.217089E-008  0.190764E-002  0.201167E-001  0.586140E-001 -0.263142E-004  0.284007       0.111004E-001 -0.652312E-003  0.259455E-001
 0.400000        5.00000       0.401281E-004  0.176426E-005  0.258277E-008  0.349348E-005  0.178495E-003  0.199786E-004  0.180778E-003  0.164257E-003  0.994146       0.533447E-002  0.875421E-004  0.502897       0.522840E-002   0.00000        0.00000        0.00000       0.994022       0.311768E-018  0.125793E-004  0.812866E-004  0.568796E-003  0.257707E-005  0.218105E-003  0.600773E-005  0.473362E-005  0.105733E-004  0.219602E-003  0.711576E-004  0.353160E-006  0.278329E-004  0.107394E-013  0.219767E-011  0.177562E-016  0.315512E-012  0.978294E-012  0.372189E-007  0.105180E-006  0.182692E-014  0.828591E-023  0.974038E-018  0.693396E-027  0.288566E-004  0.103690E-003  0.695056E-008  0.185943E-008  0.947276E-017  0.391199E-005  0.323905E-006  0.340971E-005  0.108790E-002  0.270868E-011  0.561513E-004  0.181666E-018  0.140306E-006  0.149480E-003  0.143019E-003  0.585775E-002  0.274407E-016  0.262525E-037  0.938591E-002  0.316325E-003  0.265280E-003  0.184014E-005  0.377301E-006  0.848918E-006  0.385797E-011  0.982117E-002  0.107436E-004  0.665122E-005  0.998270E-014  0.128915E-024  0.484302E-002  0.100030E-005  0.411861E-002  0.170251E-005  0.922209E-004  0.653850E-019  0.857040E-003  0.343356E-013  0.450975E-009  0.102488E-014  0.557728E-014  0.565200E-014  0.744029E-026  0.833882E-013  0.206278E-016  0.295131E-018  0.104932E-019  0.221254E-016  0.448210E-023  0.829784E-026  0.805625E-004  0.322725E-006  0.149579E-002  0.254159E-005  0.376336E-008  0.330701E-002  0.287624E-001  0.828296E-001 -0.369557E-004  0.398872       0.185219E-001 -0.108098E-002  0.432674E-001
 0.500000        6.00000       0.625625E-004  0.327742E-005  0.461919E-008  0.507795E-005  0.286215E-003  0.216816E-004  0.236729E-003  0.891715E-003  0.993648       0.542323E-002  0.214523E-003  0.503391       0.491814E-002   0.00000        0.00000        0.00000       0.993235       0.195962E-018  0.234987E-004  0.152026E-003  0.565354E-003  0.254607E-005  0.216651E-003  0.596122E-005  0.343526E-005  0.131567E-004  0.275787E-003  0.114509E-003  0.566557E-006  0.556374E-004  0.989538E-014  0.276656E-011  0.110891E-016  0.291894E-012  0.123304E-011  0.595075E-007  0.195585E-006  0.368116E-014  0.167686E-022  0.121147E-017  0.107102E-026  0.365720E-004  0.131664E-003  0.880768E-008  0.172356E-008  0.595673E-017  0.627852E-005  0.412799E-006  0.547543E-005  0.203666E-002  0.508145E-011  0.105913E-003  0.341250E-018  0.329637E-006  0.279325E-003  0.341580E-003  0.140572E-001  0.662758E-016  0.396955E-037  0.119310E-001  0.506977E-003  0.635747E-003  0.233866E-005  0.478901E-006  0.788347E-006  0.619935E-011  0.157757E-001  0.136356E-004  0.137097E-004  0.599692E-013  0.886055E-024  0.234893E-001  0.712989E-005  0.251744E-001  0.104464E-004  0.565023E-003  0.106449E-018  0.160060E-002  0.109589E-012  0.146205E-008  0.334068E-014  0.182742E-013  0.186183E-013  0.248039E-025  0.312914E-012  0.831831E-016  0.122783E-017  0.534629E-019  0.116457E-015  0.288528E-022  0.550662E-025  0.129663E-003  0.517487E-006  0.240364E-002  0.522122E-005  0.964701E-008  0.852646E-002  0.485200E-001  0.135558      -0.595372E-004  0.640487       0.449908E-001 -0.259140E-002  0.109224     
 0.600000        7.00000       0.733882E-004  0.384454E-005  0.541849E-008  0.595664E-005  0.335741E-003  0.254333E-004  0.277692E-003  0.104602E-002  0.993400       0.551047E-002  0.251644E-003  0.503552       0.491798E-002   0.00000        0.00000        0.00000       0.992915       0.229949E-018  0.275743E-004  0.178394E-003  0.663408E-003  0.298766E-005  0.254226E-003  0.699512E-005  0.403106E-005  0.154386E-004  0.323620E-003  0.134370E-003  0.664820E-006  0.652871E-004  0.116116E-013  0.324639E-011  0.130123E-016  0.342520E-012  0.144690E-011  0.698283E-007  0.229507E-006  0.431961E-014  0.196769E-022  0.142158E-017  0.125678E-026  0.429150E-004  0.154500E-003  0.103353E-007  0.202250E-008  0.698985E-017  0.736746E-005  0.484394E-006  0.642508E-005  0.238989E-002  0.596277E-011  0.124282E-003  0.400436E-018  0.386808E-006  0.327770E-003  0.400823E-003  0.164953E-001  0.777705E-016  0.465802E-037  0.140003E-001  0.594907E-003  0.746010E-003  0.274427E-005  0.561961E-006  0.925077E-006  0.727456E-011  0.185119E-001  0.160005E-004  0.160875E-004  0.703702E-013  0.103973E-023  0.275633E-001  0.836649E-005  0.295406E-001  0.122582E-004  0.663019E-003  0.124912E-018  0.187821E-002  0.128596E-012  0.171562E-008  0.392008E-014  0.214437E-013  0.218474E-013  0.291058E-025  0.367185E-012  0.976103E-016  0.144078E-017  0.627355E-019  0.136655E-015  0.338570E-022  0.646168E-025  0.152151E-003  0.607239E-006  0.282053E-002  0.612678E-005  0.113202E-007  0.100053E-001  0.569353E-001  0.159069      -0.698632E-004  0.751573       0.527939E-001 -0.304085E-002  0.128167     
 0.700000        8.00000       0.837381E-004  0.438673E-005  0.618266E-008  0.679670E-005  0.383091E-003  0.290202E-004  0.316855E-003  0.119354E-002  0.993162       0.559387E-002  0.287133E-003  0.503705       0.491782E-002   0.00000        0.00000        0.00000       0.992608       0.262464E-018  0.314733E-004  0.203619E-003  0.757215E-003  0.341012E-005  0.290174E-003  0.798425E-005  0.460107E-005  0.176217E-004  0.369380E-003  0.153370E-003  0.758827E-006  0.745188E-004  0.132535E-013  0.370544E-011  0.148523E-016  0.390953E-012  0.165149E-011  0.797022E-007  0.261960E-006  0.493042E-014  0.224593E-022  0.162260E-017  0.143449E-026  0.489832E-004  0.176347E-003  0.117967E-007  0.230848E-008  0.797823E-017  0.840923E-005  0.552888E-006  0.733360E-005  0.272783E-002  0.680592E-011  0.141856E-003  0.457059E-018  0.441504E-006  0.374118E-003  0.457501E-003  0.188277E-001  0.887675E-016  0.531667E-037  0.159800E-001  0.679028E-003  0.851498E-003  0.313232E-005  0.641424E-006  0.105589E-005  0.830320E-011  0.211295E-001  0.182630E-004  0.183623E-004  0.803207E-013  0.118675E-023  0.314608E-001  0.954953E-005  0.337178E-001  0.139916E-004  0.756772E-003  0.142575E-018  0.214379E-002  0.146780E-012  0.195822E-008  0.447439E-014  0.244759E-013  0.249366E-013  0.332214E-025  0.419106E-012  0.111413E-015  0.164451E-017  0.716064E-019  0.155978E-015  0.386445E-022  0.737537E-025  0.173666E-003  0.693104E-006  0.321936E-002  0.699312E-005  0.129209E-007  0.114200E-001  0.649860E-001  0.181561      -0.797420E-004  0.857847       0.602591E-001 -0.347084E-002  0.146290     
 0.800000        9.00000       0.936430E-004  0.490561E-005  0.691397E-008  0.760064E-005  0.428405E-003  0.324528E-004  0.354334E-003  0.133471E-002  0.992934       0.567368E-002  0.321097E-003  0.503852       0.491767E-002   0.00000        0.00000        0.00000       0.992315       0.293601E-018  0.352071E-004  0.227775E-003  0.847046E-003  0.381467E-005  0.324599E-003  0.893144E-005  0.514690E-005  0.197122E-004  0.413201E-003  0.171565E-003  0.848848E-006  0.833592E-004  0.148258E-013  0.414502E-011  0.166143E-016  0.437333E-012  0.184741E-011  0.891575E-007  0.293037E-006  0.551533E-014  0.251237E-022  0.181509E-017  0.160467E-026  0.547943E-004  0.197267E-003  0.131962E-007  0.258234E-008  0.892471E-017  0.940685E-005  0.618479E-006  0.820361E-005  0.305144E-002  0.761333E-011  0.158685E-003  0.511281E-018  0.493881E-006  0.418500E-003  0.511775E-003  0.210613E-001  0.992982E-016  0.594740E-037  0.178757E-001  0.759583E-003  0.952514E-003  0.350392E-005  0.717518E-006  0.118115E-005  0.928823E-011  0.236361E-001  0.204296E-004  0.205407E-004  0.898494E-013  0.132754E-023  0.351931E-001  0.106824E-004  0.377178E-001  0.156514E-004  0.846550E-003  0.159489E-018  0.239812E-002  0.164193E-012  0.219053E-008  0.500520E-014  0.273795E-013  0.278949E-013  0.371626E-025  0.468826E-012  0.124630E-015  0.183960E-017  0.801013E-019  0.174482E-015  0.432290E-022  0.825033E-025  0.194268E-003  0.775329E-006  0.360128E-002  0.782273E-005  0.144537E-007  0.127748E-001  0.726955E-001  0.203101      -0.892021E-004  0.959616       0.674078E-001 -0.388259E-002  0.163645     
 0.900000        10.0000       0.103131E-003  0.540265E-005  0.761449E-008  0.837074E-005  0.471811E-003  0.357410E-004  0.390235E-003  0.146994E-002  0.992715       0.575014E-002  0.353630E-003  0.503993       0.491753E-002   0.00000        0.00000        0.00000       0.992034       0.323446E-018  0.387859E-004  0.250928E-003  0.933147E-003  0.420243E-005  0.357594E-003  0.983932E-005  0.567008E-005  0.217159E-004  0.455202E-003  0.189004E-003  0.935133E-006  0.918326E-004  0.163329E-013  0.456636E-011  0.183031E-016  0.481788E-012  0.203520E-011  0.982203E-007  0.322824E-006  0.607595E-014  0.276775E-022  0.199960E-017  0.176778E-026  0.603641E-004  0.217319E-003  0.145376E-007  0.284484E-008  0.983191E-017  0.103630E-004  0.681347E-006  0.903750E-005  0.336161E-002  0.838721E-011  0.174815E-003  0.563253E-018  0.544083E-006  0.461041E-003  0.563797E-003  0.232022E-001  0.109392E-015  0.655195E-037  0.196928E-001  0.836794E-003  0.104934E-002  0.386009E-005  0.790453E-006  0.130121E-005  0.102324E-010  0.260387E-001  0.225063E-004  0.226286E-004  0.989825E-013  0.146248E-023  0.387705E-001  0.117683E-004  0.415518E-001  0.172424E-004  0.932601E-003  0.175701E-018  0.264189E-002  0.180883E-012  0.241319E-008  0.551398E-014  0.301626E-013  0.307304E-013  0.409402E-025  0.516481E-012  0.137298E-015  0.202660E-017  0.882435E-019  0.192218E-015  0.476232E-022  0.908897E-025  0.214015E-003  0.854140E-006  0.396734E-002  0.861791E-005  0.159229E-007  0.140734E-001  0.800850E-001  0.223746      -0.982694E-004   1.05716       0.742597E-001 -0.427725E-002  0.180280     
