|6.6.6
PT_inf_gloss3_1.tab                                                                                 
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.264646E-002  0.256628E-004  0.290375E-007  0.262929E-003  0.893083E-002  0.138089E-002   0.00000        0.00000       0.984934       0.346894E-002  0.550757E-003  0.505526       0.285803E-002   0.00000        0.00000       0.340325E-006  0.983582       0.531858E-016  0.157312E-003  0.111708E-002  0.279544E-001  0.624878E-004  0.354297E-001  0.631958E-003  0.960468E-003  0.158498E-003  0.113298E-001  0.857066E-003  0.107660E-004  0.156690E-004  0.262607E-011  0.157968E-009  0.213542E-014  0.408559E-010  0.519456E-010  0.823910E-006  0.802908E-006  0.168442E-013  0.391684E-021  0.839171E-018  0.268496E-029  0.727093E-003  0.136027E-001  0.558749E-006  0.253400E-006  0.100479E-014  0.694770E-004  0.414520E-004  0.163739E-003  0.522780E-002  0.176290E-009  0.334343E-003  0.377175E-017  0.220363E-006  0.154500E-002  0.711774E-003  0.553139E-001  0.735942E-015  0.215833E-040   0.00000        0.00000        0.00000       0.783878E-004  0.189897E-004  0.153420E-003  0.484206E-010  0.498837       0.116016E-002  0.230462E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.250903E-016  0.853714E-002  0.185465E-014  0.880156E-010  0.389076E-015  0.329797E-014  0.567704E-014  0.696792E-025  0.164018E-013  0.163196E-018  0.342967E-019  0.121177E-022  0.807222E-018  0.756011E-027  0.132200E-028  0.536049E-002  0.247357E-004  0.857974E-001  0.135133E-003  0.287157E-008  0.447970E-002   1.02567        3.95308      -0.635943E-002   20.0967       0.875456E-001 -0.708785E-002  0.761238     
 0.100000        2.00000       0.138003E-004  0.585176E-006  0.371271E-009  0.915637E-006  0.549277E-004  0.456031E-005  0.481302E-004  0.416538E-004  0.992802       0.704783E-002  0.237478E-004  0.503586       0.702227E-002   0.00000        0.00000        0.00000       0.992769       0.540917E-019  0.381782E-005  0.273607E-004  0.117608E-003  0.330343E-006  0.660728E-004  0.116837E-005  0.977648E-006  0.172570E-005  0.575016E-004  0.527028E-005  0.190560E-006  0.520838E-005  0.290496E-014  0.316084E-012  0.176222E-017  0.407471E-013  0.922896E-013  0.410906E-008  0.162946E-007  0.144998E-014  0.193087E-022  0.277325E-019  0.323928E-029  0.533799E-005  0.345668E-004  0.140031E-008  0.349926E-009  0.104013E-017  0.479802E-006  0.940320E-007  0.985253E-006  0.295377E-003  0.249881E-011  0.994102E-005  0.741486E-019  0.169793E-007  0.384388E-004  0.273953E-004  0.168267E-002  0.178547E-016  0.766331E-040  0.250940E-002  0.727740E-004  0.632741E-004  0.391961E-006  0.419399E-007  0.186380E-006  0.661018E-012  0.301419E-002  0.255394E-005  0.170025E-005  0.523511E-015  0.179962E-026  0.128810E-002  0.188546E-006  0.978724E-003  0.231013E-006  0.222303E-004  0.974783E-019  0.211161E-003  0.214434E-014  0.506091E-010  0.177449E-015  0.119160E-014  0.162629E-014  0.126344E-025  0.667941E-014  0.463497E-018  0.240819E-019  0.845447E-022  0.140262E-017  0.129570E-025  0.557894E-028  0.331753E-004  0.150463E-006  0.525007E-003  0.128072E-005  0.668571E-009  0.828955E-003  0.910628E-002  0.271406E-001 -0.154974E-004  0.122194       0.486332E-002 -0.295362E-003  0.119363E-001
 0.200000        3.00000       0.252755E-004  0.100894E-005  0.675122E-009  0.168951E-005  0.990908E-004  0.119951E-004  0.881355E-004  0.245646E-004  0.990670       0.908785E-002  0.328197E-004  0.504632       0.905626E-002   0.00000        0.00000        0.00000       0.990625       0.103033E-018  0.653890E-005  0.469962E-004  0.359032E-003  0.950312E-006  0.149900E-003  0.264430E-005  0.225789E-005  0.492780E-005  0.128221E-003  0.953266E-005  0.440676E-006  0.110640E-004  0.553311E-014  0.587852E-012  0.350362E-017  0.802506E-013  0.175103E-012  0.774654E-008  0.292518E-007  0.270052E-014  0.414691E-022  0.713157E-019  0.118186E-028  0.123309E-004  0.619295E-004  0.249129E-008  0.635730E-009  0.198091E-017  0.843833E-006  0.174555E-006  0.176618E-005  0.681548E-003  0.491554E-011  0.174964E-004  0.133998E-018  0.190246E-007  0.655284E-004  0.363938E-004  0.235787E-002  0.266001E-016  0.219037E-039  0.461334E-002  0.129138E-003  0.883203E-004  0.963947E-006  0.764103E-007  0.348036E-006  0.159395E-011  0.542272E-002  0.466396E-005  0.249807E-005  0.384017E-015  0.183671E-026  0.674454E-003  0.122967E-006  0.660377E-003  0.118322E-006  0.113376E-004  0.198132E-018  0.360003E-003  0.158181E-014  0.440921E-010  0.163580E-015  0.116103E-014  0.167601E-014  0.146556E-025  0.365109E-014  0.236533E-018  0.171367E-019  0.298496E-022  0.694994E-018  0.316480E-026  0.189336E-028  0.597193E-004  0.265371E-006  0.940594E-003  0.178990E-005  0.837988E-009  0.110134E-002  0.162812E-001  0.489535E-001 -0.382249E-004  0.218856       0.700069E-002 -0.411113E-003  0.180306E-001
 0.300000        4.00000       0.379342E-004  0.161635E-005  0.106918E-008  0.252159E-005  0.151261E-003  0.150861E-004  0.130653E-003  0.129522E-003  0.990472       0.913197E-002  0.632290E-004  0.504745       0.903830E-002   0.00000        0.00000        0.00000       0.990372       0.146789E-018  0.105075E-004  0.754124E-004  0.447110E-003  0.118565E-005  0.186886E-003  0.330087E-005  0.275347E-005  0.644887E-005  0.164939E-003  0.145151E-004  0.669175E-006  0.190193E-004  0.799045E-014  0.870171E-012  0.498811E-017  0.115569E-012  0.259791E-012  0.117954E-007  0.468167E-007  0.458185E-014  0.699394E-022  0.105432E-018  0.179958E-028  0.180934E-004  0.913789E-004  0.368693E-008  0.918876E-009  0.281817E-017  0.128528E-005  0.256847E-006  0.270118E-005  0.109100E-002  0.784865E-011  0.274914E-004  0.214978E-018  0.360797E-007  0.105248E-003  0.688408E-004  0.446191E-002  0.502076E-016  0.332806E-039  0.679894E-002  0.197470E-003  0.167030E-003  0.142569E-005  0.113275E-006  0.503376E-006  0.243379E-011  0.827990E-002  0.691034E-005  0.450345E-005  0.205602E-014  0.102834E-025  0.348930E-002  0.691547E-006  0.355015E-002  0.631746E-006  0.606517E-004  0.300811E-018  0.578394E-003  0.375990E-014  0.104686E-009  0.388087E-015  0.275352E-014  0.397241E-014  0.346139E-025  0.970462E-014  0.664448E-018  0.480357E-019  0.990936E-022  0.229669E-017  0.124165E-025  0.742229E-028  0.910356E-004  0.407521E-006  0.143689E-002  0.321896E-005  0.168653E-008  0.221339E-002  0.250838E-001  0.748029E-001 -0.581097E-004  0.334480       0.132871E-001 -0.785617E-003  0.336826E-001
 0.400000        5.00000       0.665980E-004  0.362034E-005  0.225876E-008  0.395988E-005  0.272999E-003  0.165839E-004  0.184822E-003  0.105290E-002  0.989522       0.969468E-002  0.202504E-003  0.505587       0.904181E-002   0.00000        0.00000        0.00000       0.989045       0.955579E-019  0.236936E-004  0.170213E-003  0.455289E-003  0.122842E-005  0.190136E-003  0.335561E-005  0.199245E-005  0.858915E-005  0.223647E-003  0.263171E-004  0.123926E-005  0.503414E-004  0.759090E-014  0.115976E-011  0.316398E-017  0.109043E-012  0.342152E-012  0.208044E-007  0.103196E-006  0.116234E-013  0.168724E-021  0.155919E-018  0.382883E-028  0.254717E-004  0.125529E-003  0.505207E-008  0.896480E-009  0.183876E-017  0.235204E-005  0.350602E-006  0.487163E-005  0.246989E-002  0.168510E-010  0.640620E-004  0.476718E-018  0.117904E-006  0.237531E-003  0.212943E-003  0.135341E-001  0.149784E-015  0.773464E-039  0.928279E-002  0.357139E-003  0.507868E-003  0.193421E-005  0.153360E-006  0.485965E-006  0.439612E-011  0.149664E-001  0.936509E-005  0.109125E-004  0.205933E-013  0.139492E-024  0.244084E-001  0.802925E-005  0.328241E-001  0.588269E-005  0.563934E-003  0.526414E-018  0.130555E-002  0.206347E-013  0.543032E-009  0.197637E-014  0.137611E-013  0.194878E-013  0.163998E-024  0.629915E-013  0.517290E-017  0.334050E-018  0.109441E-020  0.227125E-016  0.194530E-024  0.103733E-026  0.164719E-003  0.731615E-006  0.259554E-002  0.797259E-005  0.615607E-008  0.793711E-002  0.484241E-001  0.138624      -0.106113E-003  0.604203       0.424989E-001 -0.244322E-002  0.112792     
 0.500000        6.00000       0.814754E-004  0.442909E-005  0.276335E-008  0.484448E-005  0.333985E-003  0.202886E-004  0.226109E-003  0.128811E-002  0.989204       0.983664E-002  0.247742E-003  0.505822       0.903793E-002   0.00000        0.00000        0.00000       0.988620       0.116958E-018  0.289999E-004  0.208332E-003  0.557252E-003  0.150353E-005  0.232717E-003  0.410710E-005  0.243866E-005  0.105127E-004  0.273733E-003  0.322109E-004  0.151680E-005  0.616155E-004  0.929091E-014  0.141949E-011  0.387257E-017  0.133464E-012  0.418778E-012  0.254636E-007  0.126307E-006  0.142265E-013  0.206511E-021  0.190837E-018  0.468631E-028  0.311762E-004  0.153641E-003  0.618349E-008  0.109725E-008  0.225056E-017  0.287878E-005  0.429121E-006  0.596265E-005  0.302303E-002  0.206249E-010  0.784089E-004  0.583480E-018  0.144309E-006  0.290726E-003  0.260632E-003  0.165651E-001  0.183329E-015  0.946684E-039  0.113617E-001  0.437121E-003  0.621607E-003  0.236738E-005  0.187705E-006  0.594799E-006  0.538064E-011  0.183182E-001  0.114624E-004  0.133564E-004  0.252053E-013  0.170731E-024  0.298748E-001  0.982743E-005  0.401751E-001  0.720014E-005  0.690229E-003  0.644306E-018  0.159793E-002  0.252559E-013  0.664646E-009  0.241898E-014  0.168430E-013  0.238522E-013  0.200726E-024  0.770986E-013  0.633139E-017  0.408862E-018  0.133950E-020  0.277991E-016  0.238095E-024  0.126964E-026  0.201608E-003  0.895463E-006  0.317682E-002  0.975807E-005  0.753474E-008  0.971465E-002  0.592689E-001  0.169669      -0.129877E-003  0.739516       0.520167E-001 -0.299039E-002  0.138053     
 0.600000        7.00000       0.957325E-004  0.520412E-005  0.324689E-008  0.569220E-005  0.392428E-003  0.238388E-004  0.265675E-003  0.151351E-002  0.988899       0.997268E-002  0.291093E-003  0.506048       0.903421E-002   0.00000        0.00000        0.00000       0.988213       0.137485E-018  0.340895E-004  0.244896E-003  0.655053E-003  0.176740E-005  0.273560E-003  0.482792E-005  0.286666E-005  0.123578E-004  0.321774E-003  0.378641E-004  0.178301E-005  0.724293E-004  0.109215E-013  0.166862E-011  0.455222E-017  0.156887E-012  0.492276E-012  0.299325E-007  0.148475E-006  0.167233E-013  0.242754E-021  0.224330E-018  0.550878E-028  0.366477E-004  0.180606E-003  0.726873E-008  0.128982E-008  0.264554E-017  0.338402E-005  0.504434E-006  0.700913E-005  0.355359E-002  0.242446E-010  0.921701E-004  0.685884E-018  0.169636E-006  0.341750E-003  0.306374E-003  0.194723E-001  0.215504E-015  0.111283E-038  0.133557E-001  0.513838E-003  0.730702E-003  0.278287E-005  0.220648E-006  0.699189E-006  0.632497E-011  0.215331E-001  0.134741E-004  0.157006E-004  0.296289E-013  0.200696E-024  0.351179E-001  0.115522E-004  0.472261E-001  0.846380E-005  0.811368E-003  0.757385E-018  0.187838E-002  0.296885E-013  0.781295E-009  0.284353E-014  0.197990E-013  0.280383E-013  0.235954E-024  0.906298E-013  0.744258E-017  0.480619E-018  0.157459E-020  0.326779E-016  0.279882E-024  0.149247E-026  0.236991E-003  0.105262E-005  0.373437E-002  0.114707E-004  0.885713E-008  0.114196E-001  0.696709E-001  0.199447      -0.152671E-003  0.869304       0.611459E-001 -0.351522E-002  0.162282     
 0.700000        8.00000       0.109407E-003  0.594751E-005  0.371070E-008  0.650530E-005  0.448484E-003  0.272441E-004  0.303626E-003  0.172971E-002  0.988606       0.101032E-001  0.332674E-003  0.506264       0.903063E-002   0.00000        0.00000        0.00000       0.987822       0.157191E-018  0.389756E-004  0.279996E-003  0.748941E-003  0.202072E-005  0.312769E-003  0.551990E-005  0.327753E-005  0.141290E-004  0.367894E-003  0.432911E-004  0.203856E-005  0.828105E-004  0.124869E-013  0.190778E-011  0.520469E-017  0.179374E-012  0.562833E-012  0.342227E-007  0.169756E-006  0.191203E-013  0.277548E-021  0.256483E-018  0.629835E-028  0.419004E-004  0.206492E-003  0.831054E-008  0.147469E-008  0.302473E-017  0.386905E-005  0.576734E-006  0.801374E-005  0.406292E-002  0.277196E-010  0.105381E-003  0.784191E-018  0.193950E-006  0.390733E-003  0.350287E-003  0.222633E-001  0.246392E-015  0.127233E-038  0.152700E-001  0.587486E-003  0.835433E-003  0.318174E-005  0.252273E-006  0.799403E-006  0.723152E-011  0.246194E-001  0.154054E-004  0.179509E-004  0.338756E-013  0.229461E-024  0.401513E-001  0.132080E-004  0.539949E-001  0.967690E-005  0.927660E-003  0.865940E-018  0.214761E-002  0.339437E-013  0.893277E-009  0.325109E-014  0.226368E-013  0.320570E-013  0.269773E-024  0.103620E-012  0.850931E-017  0.549506E-018  0.180028E-020  0.373616E-016  0.319997E-024  0.170638E-026  0.270959E-003  0.120349E-005  0.426962E-002  0.131147E-004  0.101266E-007  0.130564E-001  0.796567E-001  0.228033      -0.174553E-003  0.993901       0.699098E-001 -0.401905E-002  0.185541     
 0.800000        9.00000       0.119378E-003  0.637984E-005  0.392020E-008  0.725488E-005  0.487451E-003  0.314855E-004  0.337595E-003  0.169551E-002  0.988518       0.100798E-001  0.341650E-003  0.506255       0.902985E-002   0.00000        0.00000        0.00000       0.987737       0.192811E-018  0.417916E-004  0.300271E-003  0.873271E-003  0.239553E-005  0.364657E-003  0.643469E-005  0.397642E-005  0.160309E-004  0.417315E-003  0.470816E-004  0.225463E-005  0.885948E-004  0.144023E-013  0.211427E-011  0.627505E-017  0.205183E-012  0.618605E-012  0.366010E-007  0.178911E-006  0.196177E-013  0.273167E-021  0.308991E-018  0.789296E-028  0.480199E-004  0.232741E-003  0.936556E-008  0.172963E-008  0.370836E-017  0.424281E-005  0.644589E-006  0.871957E-005  0.435544E-002  0.284979E-010  0.113880E-003  0.826641E-018  0.212942E-006  0.418825E-003  0.365946E-003  0.228765E-001  0.249020E-015  0.171784E-038  0.170647E-001  0.638854E-003  0.858350E-003  0.355505E-005  0.281846E-006  0.929373E-006  0.786241E-011  0.267608E-001  0.172087E-004  0.187076E-004  0.350855E-013  0.250361E-024  0.399773E-001  0.126135E-004  0.523258E-001  0.937687E-005  0.898766E-003  0.911074E-018  0.230167E-002  0.374759E-013  0.938425E-009  0.335930E-014  0.230061E-013  0.320448E-013  0.260883E-024  0.114552E-012  0.946628E-017  0.553474E-018  0.201798E-020  0.379177E-016  0.361421E-024  0.174496E-026  0.294770E-003  0.130945E-005  0.464414E-002  0.139033E-004  0.105581E-007  0.133891E-001  0.861898E-001  0.247558      -0.189917E-003   1.08092       0.720837E-001 -0.414475E-002  0.189822     
 0.900000        10.0000       0.131695E-003  0.703810E-005  0.432468E-008  0.800340E-005  0.537745E-003  0.347338E-004  0.372426E-003  0.187046E-002  0.988266       0.101851E-001  0.376902E-003  0.506433       0.902682E-002   0.00000        0.00000        0.00000       0.987405       0.212778E-018  0.461201E-004  0.331371E-003  0.963709E-003  0.264362E-005  0.402422E-003  0.710108E-005  0.438821E-005  0.176911E-004  0.460534E-003  0.519579E-004  0.248814E-005  0.977708E-004  0.158939E-013  0.233324E-011  0.692488E-017  0.226432E-012  0.682673E-012  0.403917E-007  0.197442E-006  0.216496E-013  0.301460E-021  0.340992E-018  0.871044E-028  0.529932E-004  0.256845E-003  0.103355E-007  0.190876E-008  0.409239E-017  0.468224E-005  0.711348E-006  0.962266E-005  0.480654E-002  0.314494E-010  0.125674E-003  0.912258E-018  0.234998E-006  0.462204E-003  0.403849E-003  0.252459E-001  0.274813E-015  0.189575E-038  0.188321E-001  0.705020E-003  0.947255E-003  0.392324E-005  0.311036E-006  0.102562E-005  0.867673E-011  0.295324E-001  0.189910E-004  0.206453E-004  0.387197E-013  0.276295E-024  0.441182E-001  0.139201E-004  0.577459E-001  0.103482E-004  0.991864E-003  0.100543E-017  0.254006E-002  0.413577E-013  0.103563E-008  0.370727E-014  0.253891E-013  0.353641E-013  0.287906E-024  0.126418E-012  0.104469E-016  0.610807E-018  0.222702E-020  0.418457E-016  0.398863E-024  0.192573E-026  0.325300E-003  0.144507E-005  0.512514E-002  0.153433E-004  0.116517E-007  0.147759E-001  0.951166E-001  0.273198      -0.209587E-003   1.19288       0.795499E-001 -0.457405E-002  0.209483     
