|6.6.6
PT_inf_gloss43_1.tab                                                                                
           1
n,alqt. 
  0.000000000000000E+000
  0.000000000000000E+000
           0
         106
n,alqt.        node#          Si,mol,pfu     Al,mol,pfu     Cr,mol,pfu     Fe,mol,pfu     Mg,mol,pfu     Ca,mol,pfu     K,mol,pfu      Na,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     O2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Cr+2}       m_{CrOH+}      m_{Cr+3}       m_{CrOH+2}     m_{Cr(OH)2+}   m_{Cr(OH)3}    m_{Cr(OH)4-}   m_{CrO4-2}     m_{Cr2O7-2}    m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HCrO4-}     m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  0.00000        1.00000       0.289865E-002  0.219501E-004  0.610041E-007  0.390835E-003  0.975748E-002  0.133984E-002   0.00000        0.00000       0.984222       0.275628E-002  0.618076E-003  0.505364       0.272649E-002   0.00000        0.00000       0.340047E-006  0.982907       0.280871E-015  0.142017E-003  0.897662E-003  0.144404E-002  0.802986E-005  0.494266E-001  0.149249E-002  0.282849E-002  0.824056E-005  0.146688E-001  0.528192E-002  0.200497E-006  0.518857E-006  0.477819E-011  0.457793E-009  0.156912E-013  0.154571E-009  0.211624E-009  0.222764E-005  0.119356E-005  0.178217E-014  0.476157E-023  0.535584E-019  0.261327E-032  0.749361E-004  0.208381E-001  0.155183E-005  0.102406E-005  0.937973E-014  0.276234E-003  0.632344E-004  0.191624E-003  0.130695E-003  0.179835E-010  0.732247E-003  0.172837E-017  0.251837E-005  0.175585E-002  0.168639E-002  0.571958E-001  0.201312E-015  0.177033E-042   0.00000        0.00000        0.00000       0.397497E-005  0.899806E-004  0.427955E-003  0.250669E-011  0.544313       0.218919E-002  0.326959E-003   0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000       0.208902E-017  0.101453E-001  0.117901E-012  0.995097E-009  0.185223E-014  0.866978E-014  0.741822E-014  0.543093E-026  0.213889E-011  0.102785E-015  0.590351E-018  0.759208E-019  0.548420E-016  0.470821E-022  0.383735E-025  0.422222E-002  0.165884E-004  0.810987E-001  0.120685E-003  0.642729E-008  0.472815E-002   1.01797        3.96811      -0.268234E-005   22.2649       0.901332E-001 -0.795708E-002  0.806835     
 0.100000        2.00000       0.102286E-004  0.410553E-006  0.926275E-009  0.829628E-006  0.468729E-004  0.609301E-005  0.530369E-004  0.111268E-004  0.994867       0.500284E-002  0.196852E-004  0.502548       0.499018E-002   0.00000        0.00000        0.00000       0.994844       0.125873E-018  0.297199E-005  0.187694E-004  0.175257E-003  0.670109E-006  0.659806E-004  0.199472E-005  0.173602E-005  0.306082E-005  0.623491E-004  0.248100E-004  0.590587E-007  0.628912E-005  0.388199E-014  0.807733E-012  0.101751E-016  0.151656E-012  0.446456E-012  0.149990E-007  0.360567E-007  0.617243E-015  0.419994E-023  0.121106E-018  0.345501E-028  0.581423E-005  0.255454E-004  0.189820E-008  0.575548E-009  0.422090E-017  0.107723E-005  0.941653E-007  0.889143E-006  0.248855E-003  0.958377E-012  0.132914E-004  0.525306E-019  0.132766E-007  0.366147E-004  0.271869E-004  0.133499E-002  0.684296E-017  0.438980E-039  0.277348E-002  0.869749E-004  0.630349E-004  0.536917E-006  0.133374E-006  0.293125E-006  0.107297E-011  0.257778E-002  0.326025E-005  0.171975E-005  0.277497E-015  0.131141E-026  0.349736E-003  0.601994E-007  0.257258E-003  0.127802E-006  0.614797E-005  0.207208E-019  0.212201E-003  0.147749E-014  0.380242E-010  0.102708E-015  0.697093E-015  0.865331E-015  0.133938E-026  0.179381E-014  0.469332E-018  0.250567E-019  0.126320E-021  0.852228E-018  0.285439E-025  0.215678E-027  0.196452E-004  0.757994E-007  0.377133E-003  0.434207E-006  0.671673E-009  0.717980E-003  0.726943E-002  0.211442E-001 -0.844079E-005  0.103778       0.413287E-002 -0.244960E-003  0.950639E-002
 0.200000        3.00000       0.216105E-004  0.958360E-006  0.211847E-008  0.171433E-005  0.101053E-003  0.107475E-004  0.104424E-003  0.111028E-003  0.994638       0.505468E-002  0.539413E-004  0.502668       0.498877E-002   0.00000        0.00000        0.00000       0.994563       0.188400E-018  0.696128E-005  0.439635E-004  0.297214E-003  0.113642E-005  0.111895E-003  0.338279E-005  0.260657E-005  0.574908E-005  0.117109E-003  0.535076E-004  0.127372E-006  0.156882E-004  0.669263E-014  0.157286E-011  0.152296E-016  0.261457E-012  0.869362E-012  0.323483E-007  0.844556E-007  0.153971E-014  0.104768E-022  0.235825E-018  0.745140E-028  0.113218E-004  0.497433E-004  0.369628E-008  0.992257E-009  0.631764E-017  0.232327E-005  0.183364E-006  0.191761E-005  0.582894E-003  0.224481E-011  0.311324E-004  0.123042E-018  0.357074E-007  0.857626E-004  0.731190E-004  0.359046E-002  0.184041E-016  0.946747E-039  0.540067E-002  0.187578E-003  0.169532E-003  0.104551E-005  0.259713E-006  0.505354E-006  0.231407E-011  0.555949E-002  0.634852E-005  0.425876E-005  0.293215E-014  0.150495E-025  0.333658E-002  0.690833E-006  0.271830E-002  0.135041E-005  0.649620E-004  0.446886E-019  0.497038E-003  0.485921E-014  0.125055E-009  0.337788E-015  0.229261E-014  0.284591E-014  0.440499E-026  0.636070E-014  0.177235E-017  0.946220E-019  0.547732E-021  0.369532E-017  0.142114E-024  0.107382E-026  0.423687E-004  0.163476E-006  0.813362E-003  0.107526E-005  0.192384E-008  0.205648E-002  0.160528E-001  0.459765E-001 -0.182063E-004  0.223817       0.113013E-001 -0.664915E-003  0.259504E-001
 0.300000        4.00000       0.344088E-004  0.164962E-005  0.358856E-008  0.265747E-005  0.162864E-003  0.148068E-004  0.154182E-003  0.316479E-003  0.994317       0.516134E-002  0.103723E-003  0.502873       0.498670E-002   0.00000        0.00000        0.00000       0.994150       0.204587E-018  0.120165E-004  0.758891E-004  0.393549E-003  0.150477E-005  0.148163E-003  0.447925E-005  0.302527E-005  0.841278E-005  0.171369E-003  0.862806E-004  0.205386E-006  0.280820E-004  0.855952E-014  0.229497E-011  0.165381E-016  0.334390E-012  0.126849E-011  0.521614E-007  0.145786E-006  0.275609E-014  0.187534E-022  0.344093E-018  0.120153E-027  0.165197E-004  0.725807E-004  0.539326E-008  0.126904E-008  0.686042E-017  0.374625E-005  0.267547E-006  0.309214E-005  0.100618E-002  0.387495E-011  0.537402E-004  0.212394E-018  0.679207E-007  0.148042E-003  0.139083E-003  0.682959E-002  0.350073E-016  0.152662E-038  0.788015E-002  0.302469E-003  0.322475E-003  0.152551E-005  0.378948E-006  0.646321E-006  0.373143E-011  0.896464E-002  0.926316E-005  0.756726E-005  0.881880E-014  0.484545E-025  0.908057E-002  0.222426E-005  0.817562E-002  0.406152E-005  0.195381E-003  0.720600E-019  0.857980E-003  0.105617E-013  0.271812E-009  0.734196E-015  0.498309E-014  0.618572E-014  0.957444E-026  0.146914E-013  0.424496E-017  0.226630E-018  0.144561E-020  0.975292E-017  0.413311E-024  0.312299E-026  0.683193E-004  0.263605E-006  0.131154E-002  0.191060E-005  0.379473E-008  0.405635E-002  0.264352E-001  0.746869E-001 -0.293598E-004  0.360903       0.217044E-001 -0.126690E-002  0.504494E-001
 0.400000        5.00000       0.371646E-004  0.154849E-005  0.268156E-008  0.345929E-005  0.167575E-003  0.214905E-004  0.184295E-003  0.747139E-004  0.995071       0.445279E-002  0.743895E-004  0.502409       0.439131E-002   0.00000        0.00000        0.00000       0.994978       0.403471E-018  0.112239E-004  0.710117E-004  0.613191E-003  0.302279E-005  0.230767E-003  0.696330E-005  0.581100E-005  0.112216E-004  0.225723E-003  0.894863E-004  0.274940E-006  0.246032E-004  0.114994E-013  0.249713E-011  0.253561E-016  0.395259E-012  0.121763E-011  0.423320E-007  0.105673E-006  0.127920E-014  0.464482E-023  0.132522E-017  0.108638E-026  0.295542E-004  0.101013E-003  0.749857E-008  0.217981E-008  0.134367E-016  0.441032E-005  0.326776E-006  0.323426E-005  0.935461E-003  0.191916E-011  0.559513E-004  0.152950E-018  0.136421E-006  0.137745E-003  0.130559E-003  0.497861E-002  0.197864E-016  0.430622E-037  0.962343E-002  0.314103E-003  0.234776E-003  0.185827E-005  0.461723E-006  0.969870E-006  0.385495E-011  0.922875E-002  0.112545E-004  0.612579E-005  0.527259E-014  0.715205E-025  0.230676E-002  0.429926E-006  0.177370E-002  0.877107E-006  0.421292E-004  0.449817E-019  0.796398E-003  0.333849E-013  0.401859E-009  0.842420E-015  0.443831E-014  0.427613E-014  0.398229E-026  0.736125E-013  0.225566E-016  0.263466E-018  0.129130E-019  0.190355E-016  0.620634E-023  0.102670E-025  0.712631E-004  0.276740E-006  0.136610E-002  0.200734E-005  0.334051E-008  0.277028E-002  0.264902E-001  0.765176E-001 -0.305322E-004  0.375088       0.157438E-001 -0.922915E-003  0.362224E-001
 0.500000        6.00000       0.474346E-004  0.208204E-005  0.356689E-008  0.435874E-005  0.215946E-003  0.252141E-004  0.226451E-003  0.188715E-003  0.994849       0.451094E-002  0.107543E-003  0.502532       0.439009E-002   0.00000        0.00000        0.00000       0.994702       0.431230E-018  0.151203E-004  0.956638E-004  0.705753E-003  0.347909E-005  0.265602E-003  0.801442E-005  0.628317E-005  0.136221E-004  0.274009E-003  0.115356E-003  0.354423E-006  0.343199E-004  0.132038E-013  0.305207E-011  0.271007E-016  0.453842E-012  0.148822E-011  0.545698E-007  0.142358E-006  0.178440E-014  0.647922E-023  0.161973E-017  0.140044E-026  0.361220E-004  0.123461E-003  0.916496E-008  0.250289E-008  0.143612E-016  0.568530E-005  0.399395E-006  0.416926E-005  0.126021E-002  0.258541E-011  0.753751E-004  0.206048E-018  0.195162E-006  0.185564E-003  0.186776E-003  0.712231E-002  0.283061E-016  0.555111E-037  0.117620E-001  0.404907E-003  0.335866E-003  0.227123E-005  0.564331E-006  0.111362E-005  0.496938E-011  0.118967E-001  0.137556E-004  0.838574E-005  0.137196E-013  0.194483E-024  0.569099E-002  0.116908E-005  0.461527E-002  0.228229E-005  0.109623E-003  0.579855E-019  0.107287E-002  0.525163E-013  0.632147E-009  0.132517E-014  0.698172E-014  0.672659E-014  0.626437E-026  0.118756E-012  0.376802E-016  0.440114E-018  0.229067E-019  0.337675E-016  0.116914E-022  0.193409E-025  0.918647E-004  0.356743E-006  0.176102E-002  0.274790E-005  0.494837E-008  0.410367E-002  0.345741E-001  0.990641E-001 -0.393497E-004  0.483522       0.227726E-001 -0.132840E-002  0.524155E-001
 0.600000        7.00000       0.635888E-004  0.298891E-005  0.498889E-008  0.568796E-005  0.291269E-003  0.312904E-004  0.283271E-003  0.415553E-003  0.994478       0.463072E-002  0.161966E-003  0.502757       0.438801E-002   0.00000        0.00000        0.00000       0.994230       0.436934E-018  0.217628E-004  0.137717E-003  0.853794E-003  0.419087E-005  0.321320E-003  0.969380E-005  0.690721E-005  0.178513E-004  0.359015E-003  0.155703E-003  0.476426E-006  0.518775E-004  0.147613E-013  0.375417E-011  0.271675E-016  0.508456E-012  0.183448E-011  0.728643E-007  0.202711E-006  0.268510E-014  0.970745E-023  0.198035E-017  0.182383E-026  0.447288E-004  0.153537E-003  0.113954E-007  0.282841E-008  0.145525E-016  0.765735E-005  0.497658E-006  0.562690E-005  0.181431E-002  0.370539E-011  0.108265E-003  0.297865E-018  0.284477E-006  0.267159E-003  0.275777E-003  0.105613E-001  0.421541E-016  0.709091E-037  0.146068E-001  0.544684E-003  0.496373E-003  0.283025E-005  0.703242E-006  0.126103E-005  0.670800E-011  0.160561E-001  0.171382E-004  0.116590E-004  0.310213E-013  0.461145E-024  0.120806E-001  0.286738E-005  0.106143E-001  0.524894E-005  0.252068E-003  0.789402E-019  0.154432E-002  0.817399E-013  0.996649E-009  0.209825E-014  0.111022E-013  0.107424E-013  0.100904E-025  0.179428E-012  0.596453E-016  0.714820E-018  0.368764E-019  0.557769E-016  0.191415E-022  0.324903E-025  0.124044E-003  0.481799E-006  0.237742E-002  0.380454E-005  0.767119E-008  0.638902E-002  0.475191E-001  0.134565      -0.534003E-004  0.652638       0.345613E-001 -0.199013E-002  0.803115E-001
 0.700000        8.00000       0.816473E-004  0.424368E-005  0.695665E-008  0.703638E-005  0.382542E-003  0.306819E-004  0.328214E-003  0.113442E-002  0.993721       0.501280E-002  0.286480E-003  0.503388       0.438342E-002   0.00000        0.00000        0.00000       0.993192       0.300339E-018  0.310162E-004  0.196273E-003  0.780728E-003  0.383223E-005  0.293822E-003  0.886422E-005  0.508803E-005  0.189346E-004  0.380802E-003  0.204734E-003  0.626454E-006  0.748812E-004  0.134796E-013  0.425567E-011  0.186743E-016  0.464310E-012  0.207954E-011  0.958094E-007  0.288903E-006  0.387573E-014  0.140120E-022  0.224490E-017  0.239816E-026  0.507039E-004  0.174047E-003  0.129176E-007  0.258284E-008  0.100031E-016  0.100687E-004  0.564138E-006  0.739882E-005  0.258575E-002  0.528089E-011  0.154298E-003  0.424515E-018  0.502606E-006  0.380753E-003  0.487235E-003  0.186595E-001  0.744767E-016  0.932385E-037  0.165580E-001  0.716206E-003  0.876978E-003  0.320833E-005  0.797185E-006  0.115154E-005  0.882037E-011  0.211121E-001  0.194276E-004  0.190047E-004  0.914148E-013  0.147290E-023  0.306906E-001  0.915846E-005  0.312788E-001  0.154678E-004  0.742804E-003  0.103799E-018  0.220096E-002  0.181319E-012  0.221080E-008  0.465443E-014  0.246273E-013  0.238293E-013  0.223829E-025  0.487176E-012  0.164018E-015  0.196568E-017  0.125711E-018  0.190142E-015  0.808922E-022  0.137305E-024  0.163105E-003  0.633519E-006  0.312607E-002  0.620159E-005  0.137266E-007  0.114323E-001  0.642610E-001  0.178718      -0.702343E-004  0.858155       0.601106E-001 -0.346218E-002  0.143484     
 0.800000        9.00000       0.912538E-004  0.474298E-005  0.777516E-008  0.786427E-005  0.427551E-003  0.342919E-004  0.366831E-003  0.126789E-002  0.993499       0.508560E-002  0.320187E-003  0.503528       0.438217E-002   0.00000        0.00000        0.00000       0.992907       0.335779E-018  0.346761E-004  0.219434E-003  0.872854E-003  0.428443E-005  0.328493E-003  0.991020E-005  0.568842E-005  0.211689E-004  0.425737E-003  0.228892E-003  0.700376E-006  0.837172E-004  0.150702E-013  0.475784E-011  0.208779E-016  0.519099E-012  0.232493E-011  0.107115E-006  0.322993E-006  0.433307E-014  0.156654E-022  0.250980E-017  0.268114E-026  0.566870E-004  0.194584E-003  0.144419E-007  0.288761E-008  0.111835E-016  0.112568E-004  0.630706E-006  0.827188E-005  0.289086E-002  0.590404E-011  0.172506E-003  0.474608E-018  0.561914E-006  0.425682E-003  0.544729E-003  0.208613E-001  0.832650E-016  0.104241E-036  0.185119E-001  0.800719E-003  0.980461E-003  0.358692E-005  0.891253E-006  0.128742E-005  0.986118E-011  0.236034E-001  0.217200E-004  0.212473E-004  0.102202E-012  0.164670E-023  0.343121E-001  0.102392E-004  0.349697E-001  0.172930E-004  0.830455E-003  0.116047E-018  0.246067E-002  0.202714E-012  0.247168E-008  0.520365E-014  0.275333E-013  0.266412E-013  0.250241E-025  0.544663E-012  0.183372E-015  0.219763E-017  0.140545E-018  0.212578E-015  0.904375E-022  0.153507E-024  0.182352E-003  0.708275E-006  0.349495E-002  0.693339E-005  0.153464E-007  0.127814E-001  0.718439E-001  0.199807      -0.785219E-004  0.959418       0.672037E-001 -0.387072E-002  0.160415     
 0.900000        10.0000       0.100446E-003  0.522074E-005  0.855836E-008  0.865644E-005  0.470618E-003  0.377462E-004  0.403782E-003  0.139561E-002  0.993285       0.515525E-002  0.352440E-003  0.503662       0.438096E-002   0.00000        0.00000        0.00000       0.992634       0.369710E-018  0.381802E-004  0.241608E-003  0.961058E-003  0.471738E-005  0.361688E-003  0.109117E-004  0.626325E-005  0.233081E-004  0.468758E-003  0.252023E-003  0.771150E-006  0.921770E-004  0.165931E-013  0.523864E-011  0.229877E-016  0.571555E-012  0.255987E-011  0.117939E-006  0.355633E-006  0.477093E-014  0.172484E-022  0.276342E-017  0.295208E-026  0.624153E-004  0.214248E-003  0.159013E-007  0.317941E-008  0.123136E-016  0.123943E-004  0.694441E-006  0.910778E-005  0.318299E-002  0.650065E-011  0.189938E-003  0.522568E-018  0.618696E-006  0.468698E-003  0.599775E-003  0.229694E-001  0.916792E-016  0.114774E-036  0.203826E-001  0.881634E-003  0.107954E-002  0.394938E-005  0.981316E-006  0.141752E-005  0.108577E-010  0.259886E-001  0.239149E-004  0.233944E-004  0.112530E-012  0.181311E-023  0.377794E-001  0.112739E-004  0.385034E-001  0.190405E-004  0.914375E-003  0.127774E-018  0.270933E-002  0.223199E-012  0.272145E-008  0.572950E-014  0.303157E-013  0.293333E-013  0.275529E-025  0.599703E-012  0.201902E-015  0.241970E-017  0.154747E-018  0.234060E-015  0.995765E-022  0.169019E-024  0.200779E-003  0.779848E-006  0.384812E-002  0.763402E-005  0.168971E-007  0.140729E-001  0.791039E-001  0.219998      -0.864568E-004   1.05637       0.739948E-001 -0.426187E-002  0.176625     
